English,Mon,Original_Definition
V-shaped roof,ပါၚ်တရၚ်ပ္ၚပ်,"(n) door hinges, V-shaped roof."
V.   သ္ပကဵုမ္ၚဵုဗလိုက်ဍာ်,baptize,"v. (esp  passive)  သ္ပကဵုမ္ၚဵုဗလိုက်ဍာ်,မ္ၚဵုလၟုဟ်ဍာ်ခရေတ်။  She was baptized Mary."
V. ဇျှဲ၊ ဇျှဲသၠေံကော်၊  ဖ္တိုက်ဖအောဝ်ပၠာံဗ္ဇး၊  လှေံလှန်။  ၂။  သကဵုပတှ်ေ။  persuasion   ဒဒှ်မသၠေံသၠန်ကော်္ၚဲ၊  ဖအောဝ်၊  သၠေံပၠာံဗ္ဇး။  ၂။  ပွမပတှ်ေ။  persuasive   မ္ၚဲသၠေံသၠန်မာန်။  ၂။  မသကဵုပတှ်ေစှ်ေစိုတ်မာန်။,persuade,v. ဇျှဲ၊ ဇျှဲသၠေံကော်၊  ဖ္တိုက်ဖအောဝ်ပၠာံဗ္ဇး၊  လှေံလှန်။  ၂။  သကဵုပတှ်ေ။  persuasion (n)  ဒဒှ်မသၠေံသၠန်ကော်္ၚဲ၊  ဖအောဝ်၊  သၠေံပၠာံဗ္ဇး။  ၂။  ပွမပတှ်ေ။  persuasive (adj)  မ္ၚဲသၠေံသၠန်မာန်။  ၂။  မသကဵုပတှ်ေစှ်ေစိုတ်မာန်။
V.a. to know how to,လေပ်,"1 (v) to be versed in, to be skilled in, to understand, to be accustomed to.    ညးလေပ်အရေဝ်သေံ(မ်) (v) he speaks Siamese. As, v.a. To know how to, to have learned to, be capable of through training, to be want to.    အဲဟီုဟွံလေပ်ခိုဟ်ခိုဟ် (v) I can not speak it very well.    ကလော်ဘမၞိဟ်လေပ် (v) spirits are given to frightening people.    ပြိပ်ဂှ်လေပ်တုဲ(ယ်) (v) when the squirrel had learnt to do this.    ဗြဴဂွဟွံလေပ်ဂှ်(ဟ်) (v) a woman not given to shyness.    မၞိဟ်တြုံယဵုဟွံလေပ်ပုဟ် (v) men do not usually carry things on their heads.     {သီု(မ်)} လေပ်ဟွံမာန် (v) willy-nilly.    ၜိၚ်ဍာ်လေပ်ဟာ (v) can you swim? [Cf.] (va) ဂွံ(အ်)၊ မာန်။    လေပ်ဟွံမာန်ဣနုသ္ဒးၜိုဟ်ဂတာံထဝ်ဂှ်ရ (v) I'nao had willy-nilly to boil the golden crab."
Va,ထေက်,"ယာတ်ဏံစှ်ဟွံထေက် (v) this piece of cloth is not worth ten rupees. As, va., ought."
Vacancy,ဒၞာဲသလး,"(n) vacancy, empty place. [id] ဒၞာဲသၠး၊ ဒၞာဲသၠးသၠး၊ ဒၞာဲသၠးဒၟံၚ်၊ ဒၞာဲမဗၠးဒၟံၚ်၊ ဒဒှ်မသရုၚ်ခၠန်ဒၟံၚ်၊ ဒဒှ်ဒၞာဲကမၠောန်မသၠးဒၟံၚ်။"
Vacant land,တိသမၠး,"(n) vacant land, fallow land, uncultivated land."
Vacant.  သလး၊ သၠး။,ခလး,"(v) to be free, unoccupied, free from obstruction, to free, to give up, yield, give birth, to be at leisured, to have leisure, to be empty, vacant. [id] သလး၊ သၠး။"
Vacantly,နဒဒှ်မသၠးဒၟံၚ်,(adv) vacantly.
Vaccinate,ဂပက်,"ဂပက်ဂဥုဲစဵုဒၞာ (v) inoculate, vaccinate."
Vaccination,ဒဒှ်မထ္ပက်ဂဥုဲသွက်ဂွံစဵုဒၞာ,(n) vaccination.
Vaccine,ဂဥုဲစဵုဒၞာ,"(n) vaccine, preventive medicine, prophylactic. [id] ဂဥုဲမြန်။"
Vaccine for immunigation against tuberculosis,ဗဳသဳဂျဳ,"(n) {Eng.} B.C.G {Bacillus Calmette Guerin}, vaccine for immunigation against tuberculosis."
Vaccine.  ဂဥုဲထ္ပက်။,ဂဥုဲထပက်,(n) vaccine. [id] ဂဥုဲထ္ပက်။
Vaccum flask.    ပလၚ်ဍာ်ဂမ္တဴ  thermos flask.    ပလၚ်မှၚ်  ink pot,ပလၚ်,"1 (n) bottle.    ပလၚ်ကာ (n) water vessel with a spout used by ascetics. [id] ဍာ်ပလၚ်ကာ။    ပလၚ်ကာဍာ်ဂမ္တဴ (n) vacuum bottle, vaccum flask.    ပလၚ်ဍာ်ဂမ္တဴ (n) thermos flask.    ပလၚ်မှၚ် (n) ink pot."
Vacillate,ဘိၚ်ဘၚ်,"(v) be in a daze or stupor, be indecisive, waver, vacillate, be unconscious."
Vacillation.  ဒဒှ်မဟွံကၠဳကၠး။,ဒဒှ်မဝိဝိၚ်,(n) vacillation. [id] ဒဒှ်မဟွံကၠဳကၠး။
Vacuum,တွဵုအမှဲ,(n) vacuum.
Vacuum flask,ဗူဍာ်,"(n) thermos flask, vacuum flask."
Vacuum.  ပွဳပွူဗလာ။,ဒၞာဲနေဝ်ဗလာ,(n) vacuum. [id] ပွဳပွူဗလာ။
Vadic lore,ဗေဒၚ်,"(n) vadic lore, astrology. [Cf] ဗိုတ်။"
Vagabond,မၞိဟ်ကပှ်ကလှ်,"(n) vagrant, vagabond."
Vagga.    ဝဂ္ဂ   ဝက်လိက်  section of literary work.  ကၞပ်လိက်၊ ဝက်လိက်ပတ်။  ကၞပ်။  ဇုက်။,ဝက်,"1 (n) division of palm leaf book consisting of twelve leaves numbered by one of the consonants with the twelve vowels, as က၊ ကာ၊ ကိ၊ ကဳ၊ ကု၊ ကူ၊ etc., section of literary work usually of two ဇေန် with two cover leaves and irrespective of canonical division of Pali text, vagga.    ဝဂ္ဂ (n) [P. vagga] ဝက်လိက် (n) section of literary work. [id.] ကၞပ်လိက်၊ ဝက်လိက်ပတ်။ [Cf.] ကၞပ်။ [Syn.] ဇုက်။"
Vagina,ယောနိ,"(n) [P.] conception, pregnancy, vagina."
Vagrancy.  ဒဒှ်မကလှ်လပှ်။,ဒဒှ်မဟိုတ်တၟာဲ,(n) vagrancy. [id] ဒဒှ်မကလှ်လပှ်။
Vagrant,မၞိဟ်ကပှ်ကလှ်,"(n) vagrant, vagabond."
Vagrant mendicant,ဂရၚ်စ,ရဲဂရၚ်စ (v) vagrant mendicant.
Vagrant mendicant.  ရဲလအာတ်။,ရဲဂရၚ်စ,(n) vagrant mendicant. [Cf.] ရဲလအာတ်။
Vaguely,ဒဗုၚ်ဒဗုၚ်,"(adv) hazy, dim, misty, hazily, dimly, faintly, vaguely, indistinctly."
Vaguely,ဟွံသောၚ်ကၠး,"(adv) vaguely, uncertainly. [id.] ဟွံကၠဳကၠး၊ ဟွံကၠးဖ္ဍး။"
Vaguely.  နဒဒှ်မဟွံသောၚ်ကၠး၊ နဒဒှ်မဟွံကၠီကၠး။,နဒဒှ်မဟွံချိုတ်ပၠိုတ်,(adv) vaguely. [id] နဒဒှ်မဟွံသောၚ်ကၠး၊ နဒဒှ်မဟွံကၠီကၠး။
Vagueness.  ဒဒှ်မဟွံကၠဳကၠး၊ ဒဒှ်မဟွံသောၚ်ကၠး။,ဒဒှ်မဟွံချိုတ်ပၠိုတ်,(n) vagueness. [id] ဒဒှ်မဟွံကၠဳကၠး၊ ဒဒှ်မဟွံသောၚ်ကၠး။
Vaia rlana,ဗဳသြဴ,"(n) {Skt. Vais rarana} Vaia rlana, lord of the yakshas. [id] သၟိၚ်ဗဳသြဴ။"
Vain,လ္ပံသာ,"(adj) light empty, vain, foolish."
Vain,သက္ကုဖဵု,"(adj) vain, useless, foolish."
Vain,ဟဳဂပဝ်ဂၠိုက်,"(v) to be puffed, vain."
Vain glory.  ဒဒှ်ဇိုၚ်မဟွံဒးကၞဳ၊ ဒဒှ်အခါတ်ဂၠိက်ဗၠေတ်ဒၟံၚ်ကဵုသ္ကေတ်။,ဒဒှ်ဇကုဓဝ်ဟေၚ်စိုတ်ဘဝၚ်သၠုၚ်ဒၟံၚ်,(n) vain glory. [id] ဒဒှ်ဇိုၚ်မဟွံဒးကၞဳ၊ ဒဒှ်အခါတ်ဂၠိက်ဗၠေတ်ဒၟံၚ်ကဵုသ္ကေတ်။
Vainglorios.  မခါတ်ဂၠိက်ဗၠေတ်ဒၟံၚ်ကဵုသ္ကေတ်။,မဒှ်သဒှ်ဇိုၚ်မဗၠးဒၟံၚ်ကဵုကၞဳ,(adj) vainglorios. [id] မခါတ်ဂၠိက်ဗၠေတ်ဒၟံၚ်ကဵုသ္ကေတ်။
Vainly.  နဒဒှ်မကြီုဇာ၊ နဒဒှ်မဒှ်သၟးသၟး။,နဒဒှ်မသ္ၜိုန်,(adv) vainly. [id] နဒဒှ်မကြီုဇာ၊ နဒဒှ်မဒှ်သၟးသၟး။
Vaisya,ညးလွေဟ်,"(n) Vaisya, person of the third class. [id] လွေဟ်၊ ညးဗၞိက်"
Vajina,ပဿာဝမဂ်ဗြဴ,(n) vajina.
Valerian,ကမ္မရူ,"(n) variety of Crinum with fragrant bulb, valerian, allheal valeriana hardweckii."
Validate.  သ္ကဵုလုပ်စှ်ေကဵုဗဗွဲဓဝ်။,သ္ကဵုဗိုန်ဗတ်ခိုၚ်ကၠိုက်,(v) validate. [id.] သ္ကဵုလုပ်စှ်ေကဵုဗဗွဲဓဝ်။
Validity.  ဒဒှ်မသ္ကဵုလုပ်ကီု စှ်ေကီုဗဗွဲဓဝ်။,ဒဒှ်မသ္ကဵုဗိုတ်ဗတ်ခိုၚ်ကၠိုက်,(n) validity. [id] ဒဒှ်မသ္ကဵုလုပ်ကီု စှ်ေကီုဗဗွဲဓဝ်။
Valley shut in by hills,ခရော်,"2 (n) hollow between hills, valley shut in by hills, cirque. [id] ဂရော်(က်)။    ဂရော်အကြာဒဵု (n) a hollow between hills.    ဂရော်ဂြိုပ် (n) wooded valley."
Valley.  ဂရော်၊ ခရော်။,ကရော်,"(n) cup, bowl, valley. [id] ဂရော်(က်)၊ ခရော်(က်)။"
Valour,မဟိမု,"2 (n) title or award conferred for distinguished service, valour, etc. Name acquired on attaining monkhood, degree conferred by an officially recognized a cademic body."
Valuable,မထေက်တန်ကဵုၚုဟ်မး,(adj) valuable.
Valve of tyre,ပထောၚ်ထပက်ကျာ,(n) valve of tyre.
Van,ဒပ်မုက်ပၞာန်,"(n) advance unit, vanguard, van, point."
Vandalism,ဒဒှ်မပလီုပလာ်အရာမသွိုန်ဗပိုန်လဝ်နကဵုကွတ်ပါန်,(n) vandalism.
Vane.  သၞေၚ်ကံလဴ။,သၞေၚ်လဴ,"(n) feather of an arrow, {of arrow} feather, vane. [id.] သၞေၚ်ကံလဴ။"
Vanguard,ဒပ်မုက်ပၞာန်,"(n) advance unit, vanguard, van, point."
Vanguard.  ဒပ်မုက်ပၞာန်။,ဒပ်ဂတမုက်ပၞာန်,(n) vanguard. [id] ဒပ်မုက်ပၞာန်။
Vanity,မာန,"(n) [P.] conceit, vanity, arrogance, pride."
Vanity,အနတ္တ,"(n) [P.] unsubstantiality, vanity,"
Vapidity,ဒဒှ်မနွံကဵုရှ်ဘှ်ဘာသာ,(n) vapidity.
Vaporize,သ္ကဵုဒှ်သၟုဟ်,"(v) vaporize, ise. [id.] သ္ကဵုဒှ်အာသၟုဟ်ဍာ်(က်)။"
Vapour,ခမူ,"(n) odour, vapour, gas, exhalation, smell. [id] သၟူ။"
Vapour,သၟူ,"1 (n) odour, vapour, gas, exhalation. [Cf.] ခၟူ၊ မသ၊ မြမောဝ်။ [Der.] မောဝ် (v) to be fragrant."
Vapour,သၟုဟ်,"(n) fumes, cool, vapour, steam, bad influence."
Vapour rising from the surface of the earth,သၟုဟ်တိ,(n) vapour rising from the surface of the earth.
Varanus spp,ဒကောတ်,"(n) iguana, varanus spp., ichneumon. [Cf.] ဂလီု(မ်)၊ ထ္ကောတ်၊ ဖ္ကောတ်။"
Varanus spp.  ထ္ကောတ်။  ဂလီု၊ ဂေါဓာ၊ ဒကောတ်၊ ဖ္ကောတ်။,ထကောတ်,"(n) iguana, ichneumon, the terrestrial varan, monitor lizard, Varanus spp. [id] ထ္ကောတ်။ [Var.] ဂလီု၊ ဂေါဓာ၊ ဒကောတ်၊ ဖ္ကောတ်။"
Variable,ကိုန်ဂမျိုၚ်,(n) {maths} variable.
Variance,ဒဒှ်မတၞဟ်ခြာ,"(n) variance, variation. [id] ဒဒှ်မသေက်ဇဵု၊ ဒဒှ်မဟွံတုပ်ရေၚ်သ္ကံ(အ်)။ {သၞောတ်ဗ္ၜတ်}."
Variant form of တလ။  တၠဳ။,တဳလ,"(n) lord, variant form of တလ။ [id] တၠဳ။"
Variant.  မစူစပ်ဒၟံၚ်၊ မဒှ်တံတၞဟ်တၞဟ်ခြာခြာ၊ မဒှ်တံမူလတၞဟ်၊ မဟွံစှေ်ကဵုတၚ်နၚ်ခ္ဍေဝ်ခ္ဍာပ်၊ မဟွံညဳသာ၊ မဟွံတုပ်ရၚ်သ္ကံ။,မတၞဟ်ခြာ,"(adj) discordant, variant. [id] မစူစပ်ဒၟံၚ်၊ မဒှ်တံတၞဟ်တၞဟ်ခြာခြာ၊ မဒှ်တံမူလတၞဟ်၊ မဟွံစှေ်ကဵုတၚ်နၚ်ခ္ဍေဝ်ခ္ဍာပ်၊ မဟွံညဳသာ၊ မဟွံတုပ်ရၚ်သ္ကံ(အ်)။"
Variation.  ဒဒှ်မသေက်ဇဵု၊ ဒဒှ်မဟွံတုပ်ရေၚ်သ္ကံ။ ,ဒဒှ်မတၞဟ်ခြာ,"(n) variance, variation. [id] ဒဒှ်မသေက်ဇဵု၊ ဒဒှ်မဟွံတုပ်ရေၚ်သ္ကံ(အ်)။ {သၞောတ်ဗ္ၜတ်}."
Varied.  မဂၠိုၚ်ကဵုအပြံၚ်အလှာဲ၊ မဒှ်ဂကူနာနာသာ်။,မဒှ်နာနာသာ်,(adj) varied. [id] မဂၠိုၚ်ကဵုအပြံၚ်အလှာဲ၊ မဒှ်ဂကူနာနာသာ်။
Variegated,စောန်ပြံက်,"(v) to be mottled, speckled, variegated."
Variegated,ပြံက်,"(v) to be speckled, variegated, spotted. [id] စောန်ပြံက်၊ ပြံက်စောန်။ [Syn.] စောန်၊ ဍံက်၊ ဍာပ်၊ ဖက၊ ယျေပ်။"
Variegated,အစောန်အပြံက်,"(adj.)  spotted, marked of covered with spots, variegated, soiled, specked."
Variegated,အပြံက်,"(adj.) variegated, markings, brindled."
Variegated,အမြံက်,"(adj.) variegated, marked irregularly with differently coloured patches, streaks, spots, ect."
Variegated colour,သာ်ဒဝါန်,(n) variegated colour.
Variegated.  အစောန်အပြံက်၊ ဒဝါန်အပြံက်၊ ဗရောန်  မစောန်ပြံက်၊ မပြံက်။,ဒဝါန်,"(adj) spotted, variegated. [id] အစောန်အပြံက်၊ ဒဝါန်အပြံက်၊ ဗရောန် {ညံၚ်ကၠမပၞဟ် (v) like leopard} မစောန်ပြံက်၊ မပြံက်။"
Varieties of mango,ကြဍုၚ်ဂလာ,(n) varieties of mango.
Varieties of mango,ကြုက်ဂၞကျာ်,(n) varieties of mango.
Varieties of mango,ကြုက်တၚ်ၜုန်,(n) varieties of mango.
Varieties of mango,ကြုက်ဗြာတ်,(n) varieties of mango.
Varieties of millet.  မာ်လပှ်စိၚ်။,မာ်ဗ္တစိၚ်,(n) varieties of millet. [id] မာ်လပှ်စိၚ်။
Varieties of pepper,ဂွဝ်,2 (n) မြေက်ဂွဝ် (n) varieties of pepper.
Varieties of sandal wood,စလန်,စၠန်သာ်ထဝ် (n) varieties of sandal wood.
Varieties of sandalwood,ကလန်,"2 (n) sandalwood, Santalum album L. [id] စလန်။    စလန်ဗ္ကေတ် (n) red sandalwood.    စလန်ဗ္တာၚ် (n) white sandalwood.    စလန်သာ်ထဝ် (n) red sandalwood, varieties of sandalwood."
Varieties of such mat,ဗၚ်,"1 (n) matting used to raise sides of cart in which paddy is transported or to form shallow bin on threshing-floor, varieties of such mat, chasm, gulf, abyss."
Varieties of the chilli plant,မြေက်ဝ,(n) varieties of the chilli plant.
Varieties of wild duck,မာၜၚ်,(n) varieties of wild duck.
Variety,အဇာ,"(n) substitution, kind, sort, species, variety, class."
Variety of a plantain,ဗဳလာ,(n) ဗြာတ်ဗဳလာ (n) variety of a plantain.
Variety of cardamom plant,အဳက္ၜၚ်,(n) variety of cardamom plant.
Variety of crinum with fragrant bulb,ကမ္မရူ,"(n) variety of Crinum with fragrant bulb, valerian, allheal valeriana hardweckii."
Variety of durian,ဒူရေန်,ဒူရေန်က္ၜၚ် (n) variety of durian.
Variety of fig tree,တၞံဝိကာ,"(n) variety of fig tree, opposite-leaved fig tree."
Variety of fig tree.    ဝိ  fig tree,ကာ,"6 (n) ဝိကာ (n) variety of fig tree.    ဝိ (n) fig tree, ficus glomerate. [id] တၞံဝိကာ။"
Variety of fig tree.  တၞံဝိကာ။,ဝိကာ,(n) variety of fig tree. [id.] တၞံဝိကာ။
Variety of freshwater herring.  ကဗၠိက်။,ကဗၠက်,(n) variety of freshwater herring. [Cf.] ကဗၠိက်။
Variety of glutinous rice,ကမၠေၚ်,ကမၠေၚ်လ္ၚာပ်စိၚ် (n) variety of glutinous rice.
Variety of glutinous rice,ကမၠေၚ်လ္ၚာပ်စိၚ်,(n) variety of glutinous rice.
Variety of glutinous rice,တမၠေၚ်လ္ၚာပ်စိၚ်,(n) variety of glutinous rice.
Variety of glutinous rice,ပလေၚ်လ္ၚာပ်စိၚ်,(n) variety of glutinous rice.
Variety of glutonous rice,တမၠေၚ်ယဴသြိုဟ်,(n) variety of glutonous rice.
Variety of jack tree,တၞံပၞး,(n) variety of jack tree.
Variety of jack-fruit with smooth rind.  ပၞး။  တမၞက်၊ ဒၟံၚ်၊ ဗ္ဒိုပ်၊ သၞက်။,ပနး,(n) variety of jack-fruit with smooth rind. [id] ပၞး။ [Cf.] တမၞက်၊ ဒၟံၚ်၊ ဗ္ဒိုပ်၊ သၞက်။
Variety of kidney bean,တ္ၜဲမုက်,(n) variety of kidney bean.
Variety of kidney bean,ၜဲမုက်,"(n) variety of kidney bean, mung bean, Phaseolus radiatus."
Variety of millet,ပၠံၚ်,1 (n) သြောံပၠံၚ်ဆပ် (n) variety of millet.
Variety of otaheite goose berry.  တလုဲလာၚ်။,လုဲလာၚ်,(v) variety of Otaheite goose berry. [Var.] တလုဲလာၚ်။
Variety of oyster,ကဏု,ကၞုဗ္ၚ (n) variety of oyster.
Variety of oyster,ကဏု,ကၞုဝက် (n) variety of oyster.
Variety of oyster.    ကၞုဝက်သော်  species of melania,ဝက်,3 (n) ကၞုဝက် (n) variety of oyster.    ကၞုဝက်သော်(က်) (n) species of Melania.
Variety of plantain,တခေၚ်,(n) ဗြာတ်တခေၚ် (n) variety of plantain.
Variety of plantain,ဗြာတ်တ္ၜဴ,(n) variety of plantain.
Variety of plantain,ဗြာတ်ထဝ်ဗာတ်,(n) variety of plantain.
Variety of plantain,ဗြာတ်သြန်,(n) variety of plantain.
Variety of rice,စံက်,2 (n) သြောံလမ္စံက် (n) variety of rice.
Variety of rice,တြေံ,သြောံဣတြေံ(ဟ်) (n) variety of rice.
Variety of rice.  ကိုဟ်၊ ကၟု၊ ကၟုဟ်၊ ဂွု၊ ဗု၊ သ္ကံ။  ဗ္တန်။,ဖတာၚ်,သြောံဣဗ္တာၚ် (v) variety of rice. [Cf.] ကိုဟ်၊ ကၟု၊ ကၟုဟ်၊ ဂွု၊ ဗု၊ သ္ကံ(အ်)။ [Var.] ဗ္တန်။
Variety of rice.  သြောံဣတာၚ်။  ကိုဟ်၊ ကၟု၊ ဂွု၊ ဗု။  ထ္ကံ၊ သ္ကံ။  ဣတာၚ်၊ ပ္တာၚ်၊ ဖ္တာၚ်။  လမ္စံက်။,ဗတာၚ်,သြောံဣဗ္တာၚ် (n) variety of rice. [id] သြောံဣတာၚ်။ [Cf.] ကိုဟ်၊ ကၟု၊ ဂွု၊ ဗု။ [Cf.] ထ္ကံ(အ်)၊ သ္ကံ(အ်)။ [Var.] ဣတာၚ်၊ ပ္တာၚ်၊ ဖ္တာၚ်။ [opp.] လမ္စံက်။
Variety of rice. သေံ  siamese,ဣသေံ,(n) သြောံဣသေံ variety of rice. သေံ (n) Siamese.
Variety of sesame whichtakes a shorter time to ripen,လ္ၚဴပရှ်,(n) variety of sesame whichtakes a shorter time to ripen.
Variety of sycamore,ဝိသ္ကဝ်,(n) variety of sycamore.
Variety of the citron.  ပရိုက်ကရး။,ပရိုက်ကွေံ,"(n) a kind of citrus, variety of the citron. [id] ပရိုက်ကရး။"
Variety of the dulcimer.  ဗာတ်လှာ်။,ဗာတ်သၠာ်,(n) variety of the dulcimer. [Var.] ဗာတ်လှာ်။
Variety of wood oil tree,ဂယာၚ်,ဂယာၚ်ဇၞော် (n) variety of wood oil tree.
Variety.  အရာနာနာသာ်။,ဂကူနာနာသာ်,(n) variety. [id] အရာနာနာသာ်။
Various,ဂမ္စာဲ,"(adj) various, scattered. [id] အနေက၊ ၚာဲ၊ နာနာ၊ မကမွဲဘာသာ၊ မကမွဲမကာ၊ သေသာတ်၊ ဟွံကမွဲ၊ ဟွံကမွဲပြကာ။"
Various,ၚာဲ,"2 (adj) various, of very kind. [id] တၟံပြကာ (adv) here and there."
Various,သေသာတ်,"(v) to be different, various."
Various,အနေက,"(n) [P.] several, many, various, state, condition, in the state."
Various books.    တၞဟ်ဟွံမွဲအဇၚ်မွဲရ  it is none other than ajeang.    တၞဟ်သ္အာၚ်  to be other,တဏှ်,"2 (v) to be other, different. [id] တၞဟ်။    တၞဟ်ခြာ (v) to be different, to differ. [id] တၞဟ်အာ။    တၞဟ်တၞဟ် (adv) severally, separately.    လိက်တၞဟ်တၞဟ်သာ် (n) books of different kinds, various books.    တၞဟ်ဟွံမွဲအဇၚ်မွဲရ (v) it is none other than Ajeang.    တၞဟ်သ္အာၚ် (v) to be other, another.    ညးတၞဟ်သ္အာၚ် (pron.) {the} other. [Cf.] သ္အာၚ်။"
Various books.  သ္အာၚ်။    တၞဟ်ခြာ  to be different,ကနဟ်,"2 (v) to be other, to be different. [id] တၞဟ်။  ညးတၞဟ်သ္အာၚ် (pron.) the other.    လိက်တၞဟ်တၞဟ်သာ်။ (n) books of different kinds, various books. [Cf.] သ္အာၚ်။    တၞဟ်ခြာ (v) to be different, to differ.    တၞဟ်သ္အာၚ် (v) to the other.    တၞဟ်ဟွံမွဲအဇၚ်မွဲရ (n) it is none other than Ajeang."
Various kinds.  every sort,တၞဟ်တၞဟ်သာ်,(adj) various kinds. (adv) every sort.
Various manifold.  ဟွံကမွဲပြကာ။,ပြကာ,မကမွဲပြကာ (n) various manifold. [id] ဟွံကမွဲပြကာ။
Various.  variously,နာနာ,"(adj) [P./Skt. nana] sundry, various. (adv) variously, in many ways. [Cf.] လ္ၚဵု။"
Various.  ဟွံကမွဲပြကာ။,ဟွံကမွဲ,"(pv) manifold, various. [id.] ဟွံကမွဲပြကာ။"
Variously,ဂြီုဂြီု,(adv) variously.
Variously,ဂြီုဂြီုသ္အဳသ္အဳ,(adv) variously.
Varnish,ပဝ်လေတ်,"(n) [Eng.] polish, varnish."
Varnish,ဝါနေတ်,(n) [Eng.] varnish.
Varuna.  ဒေဝတဴဝရုဏ။,ဝရုဏ,(n) [P.] varuna. [id.] ဒေဝတဴဝရုဏ။
Vase,ထမှာဲကဴ,"(n) flowerpot, vase."
Vase,ထၟာဲကဴ,"(n) flower-pot, vase."
Vase,နုၚ်ကၠဟ်,"(n) vase, flower vase."
Vase shaped like truncated cone,အော,"(n) basin, vase shaped like truncated cone, small bay, cove, lacquer vessel with a lip and ovolo band originating from some village {now usually made of aluminium}."
Vase.    ထၟာဲခရော်  pots and pans.    ထၟာဲဍာ်ဂမ္တဴ  cauldron for boiling water,ခမာဲ,"1 (n) cooking-pot, cauldron. [id] ထၟာဲ(ယ်)။    ထၟာဲကတောဝ် (n) large pot with handles.    ထၟာဲကဴ (n) flower pot, vase.    ထၟာဲခရော် (n) pots and pans.    ထၟာဲဍာ်ဂမ္တဴ (n) cauldron for boiling water, boiler of engine.    ထၟာဲတဲ (n) spittoon.    ထၟာဲပ္သဲ (n) iron pot.    ထၟာဲပုၚ် (n) rice-pot. [id] ထၟာဲစၞစ။    ထၟာဲသၠုဲ (n) copper-pot.    ထၟာဲသွ (n) small pot for cooking curries."
Vaseline,ဗိတ်သလေန်,(n) {Eng.} Vaseline.
Vassal.  ထ္ကူတဲ။,ထကူတဲ,(n) vassal. [id] ထ္ကူတဲ။
Vassalage,ဘဝဍိက်ဗ္ၚ,(n) vassalage.
Vast.    အဖိုၚ်ဏံသၠဲပိက်  this room is pretty large.    က္ၜဳသၠဲ  wide river.    ဂၠံၚ်သၠဲ  wide road.    ဇွောံမသၠဲလး  plentiful rations.   ဂၠိၚ်၊ ဇၞော်၊ သၠုၚ်။  က္ဍန်၊ ဍန်။     သၠဲ  width,သၠဲ,"1 (v) to be broad, wide, extensive in the horizontal plane, to be expansive, vast.    အဖိုၚ်ဏံသၠဲပိက် (v) this room is pretty large.    က္ၜဳသၠဲ(ယ်) (v) wide river.    ဂၠံၚ်သၠဲ(ယ်) (v) wide road.    ဇွောံမသၠဲလး (v) plentiful rations. [Cf.]  ဂၠိၚ်၊ ဇၞော်(က်)၊ သၠုၚ်။ [Opp.] က္ဍန်၊ ဍန်။    [Der.] သၠဲ(ယ်) (n) width, area.    ဖလဲ(ယ်) (v) to widen, to enlarge. [id.] ဖလှဲ(ယ်)။    သၠဲတိဗ္ၚဗှ်ေတံနွံမွဲစိဨကရော (v) what is acreage of your holdings?"
Vast.    အဖိုၚ်ဏံသၠဲပိက်  this room is pretty large.    က္ၜဳသၠဲ  wide river.    ဂၠံၚ်သၠဲ  wide road.    ဇွောံမသၠဲလး  plentiful rations.   ဂၠိၚ်၊ ဇၞော်၊ သၠုၚ်။  က္ဍန်၊ ဍန်။     သၠဲ  width,သၠယ်,"1 (v) to be broad, wide, extensive in the horizontal plane, to be expansive, vast.    အဖိုၚ်ဏံသၠဲပိက် (v) this room is pretty large.    က္ၜဳသၠဲ(ယ်) (v) wide river.    ဂၠံၚ်သၠဲ(ယ်) (v) wide road.    ဇွောံမသၠဲလး (v) plentiful rations. [Cf.]  ဂၠိၚ်၊ ဇၞော်(က်)၊ သၠုၚ်။ [Opp.] က္ဍန်၊ ဍန်။    [Der.] သၠဲ(ယ်) (n) width, area.    ဖလဲ(ယ်) (v) to widen, to enlarge. [id.] ဖလှဲ(ယ်)။    သၠဲတိဗ္ၚဗှ်ေတံနွံမွဲစိဨကရော (v) what is acreage of your holdings?"
Vast.  သၠဲလး။,လှဲလး,"(v) to be extensive, plentiful, vast. [id.] သၠဲလး။"
Vatica dyeri king and v. maingayi dyer,ဂယာၚ်,ဂယာၚ်ကြုၚ် (n) vatica dyeri King and V. maingayi Dyer.
Vaulted shelter of matting on sampan သ္ၚိတ် or other obat.    ပံၚ်ခၠုပ်  the arched roof of a boat.    ပံၚ်ဂၠုၚ်  shelter on boat,ပံၚ်,"2 (n) arch, vaulted shelter of matting on sampan သ္ၚိတ် or other obat.    ပံၚ်ခၠုပ် (n) the arched roof of a boat.    ပံၚ်ဂၠုၚ် (n) shelter on boat, the arched roof of a boat.    ပံၚ်တၟိုဟ် (v) to rise, to heave, to swell. [id] ပေၚ်တၟိုဟ်။"
Vaunt,ဟီုဇိုန်,"(v) to say, to speak, to tell, {arch} to be jubilant, cry out in exultation, vaunt."
Veal,ဖျုန်ကောန်ဂၠဴ,(n) veal.
Veda,ဗေဒ,"(n) {P.} veda, knowledge, science, discipline."
Veda. one of three books supposedly containing those kinds of knowledge associated with a sanskrit tradition notably astrology,ဗိုတ်,"2 (n) {Skt./ P. Veda/ beda} Veda. One of three books supposedly containing those kinds of knowledge associated with a Sanskrit tradition notably astrology, magic and alchemy."
Vedic,မဆေၚ်စပ်ကဵုပြကိုဟ်ဆန်,(adj) Vedic.
