English,Mon,Original_Definition
That night,ဗတံ,နူဗ္တံဂှ် (n) that night.
That night,ဗတမ်,နူဗ္တံဂှ် (n) that night.
That older than one’s father.  တရနာဲ။ ,တရ,"(n) uncle, that older than one’s father. [id] တရနာဲ။ {respectful form of တရ now worn down to အနာဲ, respectful form of an uncle older than one’s father}."
That one,ဣတေံ,"(pron.) that, that one, he, she or it. (adv) these, yonder, referring to objects in sight."
That one!,ဒဳတေံ,(n) that one!
That ought to be confessed.  တိတ်စတပ်တပ်ထေက်။,ပတိဒေသၞိက်,(pron) [P. patidesanigo] that ought to be confessed. [id] တိတ်စတပ်တပ်ထေက်။
That place is desolate,လ္ၚု,"ဒၞာဲဂှ်လ္ၚုရ ဝေၚ်မ္ဂးခိုဟ် (v) that place is desolate, it would be a good thing to avoid it. [Cf.] သိၚ်သာ၊ သန်၊ သုန်၊ သုန်ဂြာံ(မ်)။"
That place is pretty desolate,လမ္ၚု,"ဒၞာဲဂှ်လမ္ၚုရ ဝေၚ်မ္ဂးခိုဟ် (v) that place is pretty desolate, it would be a good thing to avoid it. [Cf.] လ္ၚု၊ သိၚ်သာ၊ သုန်။"
That which is caused by food.  အာဟာရ။,အာဟာရဇ,(n) that which is caused by food. [Cf.] အာဟာရ။
That which is caused by the seasons,ဇပန်,ဥတုဇ (n) that which is caused by the seasons.
That which is caused by the seasons,ဥတုဇ,(n) that which is caused by the seasons.
That which is important,အဓိက,"(adj.) [P.] chief, principal, first among many, that which is important, significant, basic, predominant factor."
That which is ludicrous.  ဂြိုၚ်  to laugh,ဂရိုၚ်,"(n) occasion for laughter, that which is ludicrous. [id] ဂြိုၚ် (v) to laugh."
That which is past,ၝတုဲ,(pers. Pron) that which is past.
That which is pre-eminent,အဓိပ,"(n) [P.] chief, lord, head of state, sovereign, that which is pre-eminent, chancellor of university. [Cf.] အဓိပတိ။"
That which is received,ဒမုၚ်,"1 (n) one who receives, receiver, surety, a promises, consent, recipient, that which is received, present, gift, acceptance, consent. [id] ဒၟုၚ်။    အဲသ္ပဒၟုၚ်လျိုၚ်ဍေံ(ဟ်) (n) I will go surety for him.    ဒၟုၚ်ဍာ် (n) channel.    ဒၟုၚ်တရၚ် (n) threshold. [id] ဒမိုၚ်တရၚ်။    ဒၟုၚ်ဒါန် (n) recipient of hospitality, one  who receives alms.    ဒၟုၚ်လျိုၚ် (v) surety, to take responsibility for. [id] ဒုၚ်လျိုၚ်။    ဒၟုၚ်သက်သဳ (n) evidence, testimony of a witness. (v) to bear witness, testimony of a witness. [id] ဒုၚ်သက်သဳ။ [Cf.] ဓၟုၚ်။    [Der.] ဒုၚ် (v) to receive, to accept. [id] ဒၟုၚ်။"
That which is received present,ဓမုၚ်,"2 (n) recipient, that which is received present, gift, acceptance, consent. [id] ဓၟုၚ်။    အဲသ္ပဓၟုၚ်လျိုၚ်ဍေံ(ဟ်) (n) I will go surety for him.    [Der.] ဒုၚ်လျိုၚ် (v) to take responsibility for.    [Der.] ဒုၚ်သက်သဳ (v) to bear witness.    ဒၟုၚ် (v) to receive. [id] ဒုၚ်။    ဓၟုၚ်ဍာ် (n) channel.    ဓၟုၚ်တရၚ် (n) lintel threshold. [Syn.] second sense, ဓၟိုၚ်တရၚ်။    ဓၟုၚ်ဒါန် (n) the recipient of hospitality.    ဓၟုၚ်လျိုၚ် (n) surety.    ဓၟုၚ်သက်သဳ (n) evidence, testimony."
That which is the object of,ဇြက်,"(n) nominalizing phr. head, that which is the object of."
That which is the object of,သ္ဇက်,"(n) normalizing phr. Head, that which is the object of."
That which may be eaten,ဇြက်စ,"(n) that which may be eaten, eatabiles."
That which may be eaten,သ္ဇက်စ,"(n) that which may be eaten, eatables food. (pron) that which is for eating, what is for eating."
That which pertains to earth,ဘုဝတ်,"(n) earth, that which pertains to earth."
That which produces an effect,ဇ,"3 (n) cause, that which produces an effect, a thing, a person or event that makes a thing happen."
That which remains after selection,စှ်ေနူရုဲ,"(n) that which remains after selection, seconds, reject, discard."
That which spring from the mind or karma,စိတ္တဇ,"(n) [P.] mental illness, insanity, that which spring from the mind or karma, spring of mind. [id] တံဟိုတ်စိုတ်။"
That which springs from karma,ဇပန်,ကမ္မဇ (n) that which springs from Karma.
That which springs from karma.  ဟိုတ်ကံ။,ကမ္မဇ,(n) that which springs from karma. [id] ဟိုတ်ကံ(မ်)။
That which springs from mind,ဇပန်,စိတ္တဇ (n) that which springs from mind.
That will just do to take home for my supper,ဒးဖစပ်,ဒးဖစပ်ရပ်ဖျဴဏာစၞစဏောၚ် (v) that will just do to take home for my supper.
That will just do to take home for my supper,သ္ဒးဖ္စပ်ရပ်ဖျဴဏာစၞစဏောၚ်,(v) that will just do to take home for my supper.
That တေံညိ။,those,ရံၚ် that တေံညိ။
That.    အသၟဝ်တေံ  underneath.    ကာလအဲဍောတ်ဍောတ်တေံ  when i was young.    ကော်မၞိဟ်တေံဟာ ကော်မၞိဟ်ဏံဟာ  will you take that man or this one?    ဂၠိက်ဗီုတေံ  a waistcloth of that sort.    တလာအဲနွံအပ္ဍဲဒေံဂှ် ပ္တိတ်ဏာမ္ၚးတေံစမ်  take my box that is in the room and put it out side.    တ္ၚဲတေံ  the other day.    တ္ၚဲယးတေံပိုဲစိုပ်ဍုၚ်မတ်လမၠီုဏောၚ်  we should get moulmein in the morning.    ဒဳတေံဂိုၚ်  keep that one,တေံ,"2 တေအ် (pn.) that.    အသၟဝ်တေံ(အ်) (pn.) underneath.    ကာလအဲဍောတ်ဍောတ်တေံ (pn.) when I was young.    ကော်မၞိဟ်တေံဟာ ကော်မၞိဟ်ဏံဟာ (pn.) will you take that man or this one?    ဂၠိက်ဗီုတေံ (pn.) a waistcloth of that sort.    တလာအဲနွံအပ္ဍဲဒေံဂှ် ပ္တိတ်ဏာမ္ၚးတေံစမ် (pn.) take my box that is in the room and put it out side.    တ္ၚဲတေံ (pn.) the other day.    တ္ၚဲယးတေံပိုဲစိုပ်ဍုၚ်မတ်လမၠီုဏောၚ် (pn.) we should get Moulmein in the morning.    ဒဳတေံဂိုၚ် (pn.) keep that one, general is expressions of past {occasional of future} time, and of other place.    နူတဏေံဗ္တံတေံ (pn.) last night.    ပ္ဍဲဒဂုၚ်တေံ (pn.) in Rangoon. [id] ပ္ဍံလ္ဂုၚ်တေံ(အ်)။    ဘာတြေံတေံ (pn.) at the old monastery.    လ္တူခါတ်တေံ (pn.) over there on the bed.    လောန်ကၠုၚ်ၜိုတ်ပိသၞာံတေံ (pn.) it was about three years ago.    သြောံဍုၚ်ဗၟာလ္ပာ်လ္တူတေံ (pn.) upper Burma rice.    ၜုန်သော်တေံ (pn.) that razor. [Cf.] ဂှ်။ [opp.] ဏံ(အ်)။    [Der.] ဣတေံ (pron.) that.    အတေံ (pron.) there.    တံတေံ(အ်) (pron.) those."
That.  in reference to,ဣဂှ်,"(pron. adj.) that. [esp.] in reference to, subject of discourse mooted but physically present."
That.  ၚ်။,ယၚ်,"(n) sign of the nominative case in word for word translation from the Pali. (pron.) {sign of nominative case} it, that. [id.] ၚ်။"
Thatch,ကၟဳ,"1 (n) [id] စၟဳ။ see ကမဳ (n) roof. (v) to roof, thatch, to await, hope (for), look forward to, expect, long for. [id] စၟဳမၚ်။    စၟဳရံၚ် (v) look forward. [id] လၟီ။"
Thatch.  ကၟဳ။    ကၟဳကဵုကြောပ်တိ  to roof with tiles.     ကၟဳ  roof,ကမဳ,"2 (v) to roof, thatch. [id] ကၟဳ။    ကၟဳကဵုကြောပ်တိ (v) to roof with tiles.    [Der.] ကၟဳ (n) roof."
Thatching grass,တၞံအစွောံ,"(n) thatching grass, Imperate arundiancea Cyrilli. [Syn.] သိုတ်။"
Thatching grass. inaperate arundinacea gyrilli.  တၞံစွံ။  တၞံစွောံ။,သိုတ်,(n) thatching grass. Inaperate arundinacea Gyrilli. [Syn.] တၞံစွံ(အ်)။ [id.] တၞံစွောံ(အ်)။
Thathameda tax,သဿမေဒ,"(n) thathameda tax, tithe."
The  sixth day of the week,တ္ၚဲသိုက်,"(n) Friday, the  sixth day of the week."
The  sun is hot,တၚဲ,တ္ၚဲက္တဴဒၟၚ် (n) the  sun is hot.
The  tiger clawed the cow.  ခစာ်၊ ခြး၊ ဂွာတ်၊ စာ်၊ သာ်။,ၛာ်,ကၠၛာ်ဂၠဴ (v) the  tiger clawed the cow. [Cf.] ခစာ်၊ ခြး၊ ဂွာတ်၊ စာ်၊ သာ်။
The 12th lunar month,ဖဝ်ရဂိုန်,"1 (n) [Skt. Phalguna] the 12th lunar month, roughly corresponding to March."
The 23rd. buddha,နာရဒ,"(n) [P.] hermit, the 23rd. Buddha."
The 27th lunar mission,ရေဝတဳ,"(n) [Skt.] (astron) asterism of nine stars in Pisces resembling a cylindrical fish-trap, the 27th lunar mission."
The 32 parts of body,ဇွ,ရုပ်ဇွပိစှော်ၜါ (n) the 32 parts of body.
The 4th sign of the zodiac,ကြကတ်,"(n) [LF] the zodiacal sign Cancer, the 4th sign of the zodiac."
The 8th sign of the zodiac,ဗိစ္ဆာ,"(n) {P. Vicchikio} Scorpio, the 8th sign of the zodiac."
The abbot gave him six strokes with the cane,ကစုတ်,ကျာ်ဇၞော်ကဵုဒန်စဝ်တရဴလစုတ် (n) the abbot gave him six strokes with the cane.
The abbot gave him six strokes with the cane.  first sense,လ္စုတ်,"လကျာ်ဇၞော်ကဵုဒန်လေံၜဝ်တရဴလ္စုတ် (n) the abbot gave him six strokes with the cane. [Cf.] first sense, ကၠၚ်၊ ခဏ၊ ချိုန်၊ တဲ(ယ်)၊ နှေံ(အ်)၊ လွာဲ(ယ်)၊ ဝါ။ [Var.] second sense, ကစုတ်၊ စုတ် [id.] (pref) အစုတ် (n) a time, a stripe, a stroke."
The abbot has called all the clergy together,ပကောံ,ကျာ်ဇၞော်ပ္ကောံသၚ်ဖ္အိုတ် (v) the abbot has called all the clergy together.
The abbot has called all the clergy together,ပကောမ်,ကျာ်ဇၞော်ပ္ကောံသၚ်ဖ္အိုတ် (v) the abbot has called all the clergy together.
The abbot has not arrived yet,စိုပ်ကၠုၚ်,ကျာ်ဇၞော်ဟွံစိုပ်ကၠုၚ်ဏီ (v) the abbot has not arrived yet.
The abbot is paying a visit to town,ကည,ကျာ်ဇၞော်က္ညတိုန်အာဍုၚ် (v) the abbot is paying a visit to town.
The abbot of koh dtoot possessed wisdom,ပတၠ,"ကျာ်ဇၞော်ကံဍောတ်ပတၠပညာ (v) the abbot of Koh dtoot possessed wisdom, was a wise man."
The abbot sent one of the school boy to fetch the letters.  ထော၊ ပထော၊ ရောပ်။,စကာ,ကျာ်ဇၞော်စကာကွးဘာမွဲကဵုအာကေတ်နၚ်လိက် (v) the abbot sent one of the school boy to fetch the letters. [Cf.] ထော၊ ပထော၊ ရောပ်။
The acre is a measure of area.  အနာံ၊ ဇမၞော်၊ လၞၚ်။  လှဲ  to be bread,လလှဲ,ဨကဂှ်ဇွောံဂွံၜတ်လလှဲရ (n) the acre is a measure of area. [Cf.] အနာံ(မ်)၊ ဇမၞော်(က်)၊ လၞၚ်။ [Der.] လှဲ(ယ်) (v) to be bread.
The act of coming.  တၠုၚ်။,တလုၚ်,(n) the act of coming. [id] တၠုၚ်။
The act of communicating,အဆက်အဆောံ,"(n) relationship, dealings, intercourse, the act of communicating, the sending or exchange of information, ideas."
The act of helping,အထံက်အပၚ်,"(n) help, aid, support, the act of helping, the act of supporting."
The act of praying,ပတ္တဏာ,"(n) [P.] prayer, the act of praying, desire, request. [id] ပတ္တနာ၊ ရာဒၞာ။"
The act of rolling,ပလော,"3 (n) the act of rolling, rotation. (v) a turn of the object rolled. [id] ပၠော။    ပၞောန်ပလော (n) cylindrical ruler.    ပၠောထောံမွဲပလော (n) roll it over one.    မွဲပလော (n) one turn."
The act of supporting,အထံက်အပၚ်,"(n) help, aid, support, the act of helping, the act of supporting."
The act of the clever.     ဍိုဟ်  to be clever,သ္ဍိုဟ်,"1 (v) to be quick-witted, to be cunning. (n) cleverness, the act of the clever.    [Der.] ဍိုဟ် (v) to be clever."
The aeroplane take off,ဒဒှ်က္ၜၚ်ကျာမပဝ်တိုန်,(n) the aeroplane take off.
The agati tree,လေံသု,"(n) a kind of flowering tree, producing or providing edible leaves, flowers buds and fruits, Sesbania grandiflora, the Agati tree."
The aged,မၞိဟ်ဗျုဗျု,"(n) old person, the aged, married man."
The agga maha pandita title presented by the government to a monk or person for his impeccable morals,အဂ္ဂမဟာပဏ္ဍိတ,"(n) [P.] the Agga Maha Pandita title presented by the government to a monk or person for his impeccable morals, through knowledge of the Tipitakas and authoriship of Buddhist religious tracks."
The alms-bowl,ပရိက္ခရာဒ္စာံ,"(n) the eight requisites for ordination to the Buddhist priesthood, namely, the three robes, the alms-bowl, the girdle, a razar, a needle and a water strainer."
The ankle-bone,မတ်စိၚ်,ဇုတ်မတ်စိၚ် (n) the ankle-bone.
The anniversary of kyaik laegung or shew dagon pagoda at rangoon,ဗပေၚ်ဖဝ်ရဂိုန်,"(n) the full-moon of Phalguna or Puhoragane, roughly cooresponding to March, the anniversary of Kyaik laegung or Shew Dagon Pagoda at Rangoon."
The apertures of desire.  ဒွာတသိ။,ဒွာသိ,(n) the apertures of desire. [id] ဒွာတသိ။
The appearent backward movement of a planet along the ecliptic,ဗျဂ္ဃစာ,"(n) {astro} the appearent backward movement of a planet along the ecliptic, retrograde movement."
The apple of one’s eyes,ဒဒှ်မဟွံကဵုဗၠးတိတ်နူမတ်,(n) the apple of one’s eyes.
The appointed us as their agents,စဏး,အပ်ကဵုပိုဲစၞးဇကုဍေံတံ (n) the appointed us as their agents.
The arched roof of a boat.    ပံၚ်တၟိုဟ်  to rise,ပံၚ်,"2 (n) arch, vaulted shelter of matting on sampan သ္ၚိတ် or other obat.    ပံၚ်ခၠုပ် (n) the arched roof of a boat.    ပံၚ်ဂၠုၚ် (n) shelter on boat, the arched roof of a boat.    ပံၚ်တၟိုဟ် (v) to rise, to heave, to swell. [id] ပေၚ်တၟိုဟ်။"
The area or extent of the open plain.  ကၞဳ၊ ဂၠး၊ ဝါ။ labial prefixial form of လး  to lay down.  အပၠဴ၊ မုက်ဂၠးဍာ်။,လမၠး,သၠဲလမၠး (n) the area or extent of the open plain. [Cf.] ကၞဳ၊ ဂၠး၊ ဝါ။ Labial prefixial form of လး (v) to lay down. [Var.] အပၠဴ၊ မုက်ဂၠးဍာ်(က်)။
The arm from the elbow to the shoulder,ထာၚ်တဲ,"(n) upper arm, the arm from the elbow to the shoulder."
The arrangement of one’s karma ,ပရေၚ်ကံကုသဵု,"(n) the arrangement of one’s karma {lust, sensual desire, carnal desire}."
The art of cement,ပါန်တောံ,"ပါန်တောအ် (n) the art of cement, art of making decorative work in relief with stucco."
The art of cement,ပါန်တောအ်,"(n) the art of cement, art of making decorative work in relief with stucco."
The aspect of volition or purposive intellection forming one of the five aggregates constituting a being,သၚ်္ခါရက္ခန္ဓာ,(n) [P.] the aspect of volition or purposive intellection forming one of the five aggregates constituting a being.
The audience at the poay was numerous and noise.  ပလေဝ်  to make a noise.  ပလေဝ်ပလံၚ်။,ကၠံၚ်,မၞိဟ်ဗဵုဝေၚ်ပေဲါ တ္ၜန်တ္ၜောဲကၠံၚ်ထအု (v) the audience at the poay was numerous and noise. [Der.] ပလေဝ် (v) to make a noise. [id] ပလေဝ်ပလံၚ်။
The auspicious or lucky moment.  လဂ်။,လက်,"7 (n) [Skt. Lagna] point of intersection, point where the sun and the planets rise, horoscope, the auspicious or lucky moment. [id.] လဂ်။"
The authorities,သၟိၚ်တံ(အ်),(n) the authorities.
The awae train or mandalay train.  ကွဳ၊ ယာန်။,ယျထာ,ယျထာဍုၚ်အဝ (n) the Awae train or Mandalay train. [Cf.] ကွဳ၊ ယာန်။
The axle of the cart has worn a bit thin.  ကြဳ၊ ဂဂန်၊ ဇြာဲ၊ ပြဳ၊ သောဲ။  ကြေန်  to whittle down.  ဂြေန်၊ ရေန်။,ကြေန်,ရိကွဳကြေန်အာညိ (v) the axle of the cart has worn a bit thin. [Cf.] ကြဳ၊ ဂဂန်၊ ဇြာဲ(ယ်)၊ ပြဳ၊ သောဲ(ယ်)။ [Der.] ကြေန် (v) to whittle down. [id] ဂြေန်၊ ရေန်။
The baby crawled for the first time this morning,စပ္တံ,ကောန်ၚာ်စဂၟာနူဂယးဏံ (v) the baby crawled for the first time this morning.
The baby crawled for the first time this morning.  ကထေံ၊ ဍအာ၊ ပၠာံအာ၊ ဗိုဟ်အာ၊ လာံအာ။  မာ  to crouch,ခမာ,ကောန်ၚာ်စဗၟာနူဂယးဏံ (v) the baby crawled for the first time this morning. [Cf.] ကထေံ(မ်)၊ ဍအာ၊ ပၠာံအာ၊ ဗိုဟ်အာ၊ လာံ(မ်)အာ။ [Der.] မာ (v) to crouch.
The baby was crawling on the floor.  ဂမာ၊ ဍအာ၊ ပၠာံအာ၊ ဗိုဟ်အာ၊ လာံအာ။  က္သေံ။,ကတေံ,ကောန်ၚာ်က္တေံအာလ္တူကၞဳသ္ၚိ (v) the baby was crawling on the floor. [Cf.] ဂမာ၊ ဍအာ၊ ပၠာံအာ၊ ဗိုဟ်အာ၊ လာံအာ။ [Var.] က္သေံ(မ်)။
The back of a knife,ကွိုတ်ၜုန်,(n) the back of a knife.
The back of a sword,ကွိုတ်မြ,"(n) the back of a sword, the back of a sword blade, knife, chopper, etc."
The back of a sword blade,ကွိုတ်မြ,"(n) the back of a sword, the back of a sword blade, knife, chopper, etc."
The back of anything,ကွိုတ်,"(n) back part, the back of anything, esp. of blade of cutting tool."
The back of the neck.  တံကံ။  စး။,ကွိုတ်ကံ,"ကွိုတ်ကံ(အ်) (n) nape of neck, the back of the neck. [id] တံကံ(အ်)။ [Cf.] စး။"
The back row ,ကရုၚ်,"ကရုၚ်ဗွဲကြဴ (n) the rear, the back row {of seats}."
The back row ,ကရုၚ်ဗွဲကြဴ,"(n) the rear, the back row {of seats}."
The bad weather as blighted all the fruits.  ဂြာံ၊ ပလီု၊ ဖုတ်။  ဗြောံ  to be blighted,ဗရောံ,"ဗြဲကျာဟွံခိုဟ်ဂှ်ဗရောံသတ်အိုတ် (v) the bad weather as blighted all the fruits. [Cf] ဂြာံ(မ်)၊ ပလီု၊ ဖုတ်။ [Der.] ဗြောံ(မ်) (v) to be blighted, to fall, capsize."
The bad weather as blighted all the fruits.  ဂြာံ၊ ပလီု၊ ဖုတ်။  ဗြောံ  to be blighted,ဗရောမ်,"ဗြဲကျာဟွံခိုဟ်ဂှ်ဗရောံသတ်အိုတ် (v) the bad weather as blighted all the fruits. [Cf] ဂြာံ(မ်)၊ ပလီု၊ ဖုတ်။ [Der.] ဗြောံ(မ်) (v) to be blighted, to fall, capsize."
The balance of the humours is disturbed ,ညဳ,ဓါတ်ဟွံညဳ (v) the balance of the humours is disturbed {in a patine}.
The bamboo cup split,ဂကး,ဍေၚ်ဂကးတိတ် (v) the bamboo cup split.
The bamboo cup split,ထကး,ဍေၚ်ထ္ကးတိတ် (v) the bamboo cup split.
The bamboo cup split,ဒကး,ဍေၚ်ဒ္ကးတိတ် (v) the bamboo cup split.
The banyan or indian fig-tree,နိဂြောဓ,(n) [P.] the banyan or Indian fig-tree.
The bark of which is used for making ropes,ဂၠာံ,"1 (n) တၞံဂၠာံ(မ်) (n) a kind of tree, the bark of which is used for making ropes."
The basic part of a pagoda.  ပတ်သြး။,ပတ်ဇြး,(n) the basic part of a pagoda. [id] ပတ်သြး။
The beach slopes gently to the sea.  ရေံရေံ။,ရီရီ,ပရၚ်ဗ္တဳတသောဝ်စှ်ေအာၜဳရီရီ(မ်) (adv) the beach slopes gently to the sea. [Cf.] ရေံရေံ(မ်)။
The beach slopes gently to the sea.  ရေံရေံ။,ရိမ်ရိမ်,ပရၚ်ဗ္တဳတသောဝ်စှ်ေအာၜဳရီရီ(မ်) (adv) the beach slopes gently to the sea. [Cf.] ရေံရေံ(မ်)။
The beam dropped into place,စှ်ေခၠိုက်,ခဂေါၚ်စှ်ေခၠိုက်အာ (v) the beam dropped into place.
The beginning of the first part of a speech,ပဏာမ,"(n) act of obeisance, the beginning of the first part of a speech, song, book, etc. bending, salutation, magnitude, extent. [ia] (adj) မှုဲ။"
The beginning of the world.  ဒတန်ဂၠးတိ။,ဒတန်ကဝ်,(n) the beginning of the world. [id] ဒတန်ဂၠးတိ။
The belt of meru,သန္တပ်ပြဘန်,"(n) [P. sinruparibhandam] the belt of Meru, the seven great rocks."
The benefits gained by merit literarily,မက်ဖဵု,"(n) [P. Maggo & phalan] the benefits gained by merit literarily, the paths and their fruits, benefits gained by deeds of merit, paths and their fruits."
The best,ပရမေ,"(n) [P.] excellence, the best."
The best portion of one’s food to be used as an offertory or to be served to one’s elders before one partakes of it,က္ဍိုပ်ပုၚ်က္ဍိုပ်သွ,(n) the best portion of one’s food to be used as an offertory or to be served to one’s elders before one partakes of it.
The bible,ပြကိုဟ်သမ္မာ,(n) the Bible.
The binding around the top of basket. တၚ်ထပ်  strip of cloth,အတၚ်န,(n) the binding around the top of basket.[Der.] တၚ်ထပ် (n) strip of cloth.
The bird fluffed  its feathers.  ဂစေံပၠးပ္တိတ်သၞေၚ်ဍေံ။  ကသဵု၊ တသဵု။,လသဵု,ဂစေံလသဵုပ္တိတ်သၞေၚ်ဍေံ (v) the bird fluffed (out) its feathers. [id.] ဂစေံပၠးပ္တိတ်သၞေၚ်ဍေံ(ဟ်)။ [Var.] ကသဵု(ဝ်)၊ တသဵု။
The blind,မၞိဟ်ကမၠက်,"(n) the blind, blind man or person."
The blind worm,စိၚ်,3 (n) ဇြုံစက်စိၚ်(n) the blind worm.
The bliss of serenity,သန္တိသုခ,(n) [P.] the bliss of serenity.
The blossom of which is used in medicine,ပြိက်,"(n) a plant, the blossom of which is used in medicine."
The blossoms are just coming out.  ကၟဝ်။     ဇဝ်  blossom,ဇဝ်,"2 (v) to be in blossom.    ကၟဝ်ဒၟံၚ်ဟွံဇဝ်ဏီ (v) it is not in blossom yes, the blossoms are just coming out. [Cf.] ကၟဝ်။    [Der.] ဇဝ် (v) blossom."
The blossoms have not yet opened.  ဗရာၚ်  to splay,ရာၚ်,ဍောၚ်ကဴဟွံရာၚ်ဏီ(မ်) (v) the blossoms have not yet opened. [Der.] ဗရာၚ် (v) to splay.
The bo tree,ပဏေဟ်,"ပၞေဟ်တိ (n) the hub of the universe, the Bo tree."
The bo-tree where gotama buddha attained enlightenment,ဗၞိဟ်တိ,"(n) the centre of the earth, the hub of the universe, the Bo-tree where Gotama Buddha attained enlightenment."
The boat is rocking,ချဳ,ဂၠုၚ်ချဳ (v) the boat is rocking.
The boat leaks,ဂၠုၚ်ပြိုဟ်,(v) the boat leaks.
The body,ခန္ဓ,"(n) [P.] the body, assemblage of the five aggregates of being. [id] ခန္ဓဇကု။"
The body,ဂန္ဓ,(n) [P.] the body.
The body,သ္ကန်,"(n) [Skt. Skandha] the elements of being, the corporeal system, the body."
The body of a lute,ဒၞိဟ်ထၞ,(n) the body of a lute.
The bond of transmigration,ဒွက်သံသာ,"(v) the bond of transmigration, the grip of transmigration."
The border of the country,ပယဵုရဳ,(n) the border of the country.
The bowl in which a buddhist monk receive the alms of this supporters,ဗဗေၚ်,"(n) alms bowl, begging bowl, iron bowl carried by monk on daily alms round, in which offerings of rice are placed by laity, monk’s bowl, the bowl in which a Buddhist monk receive the alms of this supporters, [Vdr.] ဂဗေၚ်။"
The box is open.  ဗလိုက်၊ ဟာ။  တၟာတ်၊ ဒၚ်။  ပၞော်  aperture.  ပါ်။,လ္ပံက်,တလာလ္ပံက်မံၚ် (v) the box is open. [Cf.] ဗလိုက်၊ ဟာ။ [opp.] တၟာတ်၊ ဒၚ်။ [Der.] ပၞော်(က်) (n) aperture. [Var.] ပါ်(က်)။
The boy scouts.  ကရိ၊ သၟတ်ကရိ။,သၟတ်အထံက်ကၚ်,(n) the Boy Scouts. [id.] ကရိ၊ သၟတ်ကရိ။
The bread has not risen,ဖဍံ,ကွာၚ်ဟွံဖ္ဍံ(အ်) (v) the bread has not risen.
The bread has not risen.  ကွာၚ်ဟွံက္တဵု။,ပေါၚ်,ကွာၚ်ဟွံပေါၚ် (v) the bread has not risen. [Syn.] ကွာၚ်ဟွံက္တဵု။
The bud of the plantain,ဂဒံဗြာတ်,"(n) the calf of the leg, the bud of the plantain."
The buddha,ဒေဝတဴဝိသုဒ္ဓိ,"(n) the Buddha, arhat of great saintliness."
The buddha,ပိုန်,"တဳလပိုန် (n) the lord of merit, the Buddha."
The buddha,ရတ်ပိ,"(n) the Three jewells {ကျာ်{က်} (n) Buddha, ဓဝ် (n) the Law {the Dharma} and သၚ် (n) the Monastic Order {the Assembly or the Monks}, or the Three Gems or object of veneration of the Buddhists namely, the Buddha, the doctrine and the assembly."
The buddha,သာၚ်,"1 (v) to shine, to enlighten, to sound.    တြုံသာၚ်လောက (v) he who enlightens the world, the Buddha."
The buddha,အံက်ရာဟုလ,"(n) Rahula’s father, the Buddha."
The buddha yet to come,အရိယျ,"(n) name of the last five Buddhas and one who will be coming to spread enlightenment in the world, the Buddha yet to come."
The buddha.  ကျာ်ပိုဲ။,ကျာ်တြဲ,(n) the Buddha. [id] ကျာ်ပိုဲ။
The buddha.  တဳလပိုန်၊ တၠ။,တိပိုန်,"(n) lord, the lord of Merit, the Buddha. [Var.] တဳလပိုန်၊ တၠ။"
The buddha.  တၠ။,တၠဳပိုန်,"(n) the lord of merit, the Buddha. [Var.] တၠ။"
The buddha.  ဒဒှ်မက္ဍိုက်ပေၚ်တဴဗွဲတၟေၚ်။,ပါရမဳ,"(n) [P.] [L.F] perfection, acquired virtue, aptitude, completeness, virtue in respect of which saintly person is perfect, the perfected one, the Buddha. [id] ဒဒှ်မက္ဍိုက်ပေၚ်တဴဗွဲတၟေၚ်။"
The buddha.  ပြဲ။,ကြဲ,"ကျာ်တြဲ(ယ်) (n) the excellent holiness, the Buddha. [Cf.] ပြဲ(ယ်)။"
The buddha.  ပြဲ။,တြဲ,"ကျာ်တြဲ (n) the excellent holiness, the Buddha. [Cf.] ပြဲ။"
The buddhist fairyland,ဟိမဝန်,"(n) [P. Himavanto] the Buddhist fairyland, the Himalayas high and deeply forested mountain ranges. [id.] ဟိမဝန္တာ။"
The buddhist scriptures.  တၞးဓဝ်၊ ပိဋကတ်၊ ပိတကတ်ပိ။,ဓမ္မ,"(n) [P.] the law, the truth or doctrine, the Buddhist scriptures. [id] တၞးဓဝ်၊ ပိဋကတ်၊ ပိတကတ်ပိ။"
The buffalo calf ran after its mother,ယာဲ,ကောန်မေံဂြိပ်ဗက်ယာဲဍေံ(ဟ်) (n) the buffalo calf ran after its mother.
The buffalo charged.  ဒိဒး။,တက်ဒး,ပြေၚ်တက်ဒး (v) the buffalo charged. [Syn.] ဒိဒး။
The buffaloes are fighting.  ဒိ။,ဗဒိ,ပြေၚ်ဗ္ဒိမံၚ်ညးသ္ကံ(အ်) (v) the buffaloes are fighting. [Ver] ဒိ။
The building collapsed,ပ္ဍိုက်ဒး,"တိုက်ထရိုဟ်စှေ်တုဲပ္ဍိုက်ဒးမၞိဟ်ပန် (v) the building collapsed, and crushing four people."
The building collapsed,သရိုဟ်,"တိုက်သရိုဟ်စှ်ေတုဲဒးမၞိဟ်ပန် (v) the building collapsed, crushing four people."
The bullfrogs are croaking,ကော်ဗြဲ,ၚဴကော်မံၚ်ဗြဲ(ယ်) (v) the bullfrogs are croaking.
The burmese are very fond of meat.  လှ်ော။,လုဟ်,ဗၟာတံလုဟ်ကဵုဖျုန်သန် (v) the Burmese are very fond of meat. [Var.] လှ်ော(ဟ်)။
The burmese race,ဂကူဗၟာ,(n) the Burmese race.
The calf of the leg,ဂဒံဗြာတ်,"(n) the calf of the leg, the bud of the plantain."
