English,Mon,Original_Definition
Genitalia,လိၚ်,"2 (n) feature, genitalia, sex, gender, the ten rules of conduct for novice monks. [Var.] ၝောံကၟက်။    လိၚ်တြုံ(ဟ်) (n) masculine, masculine gender."
Gentle,စေအ်,"1 (v) moderate, gentle."
Gentle,စေံ,"1 စေအ် (v) moderate, gentle."
Gentle,ဍိုတ်,"3 (v) be melodious, smooth, be fine in texture, to be soft, gentle, pleasant."
Gentle,ယေန်သၞာၚ်,"2 (adj) polite, courteous, gentle, well bred, civilized.    (n) civilization, - isation."
Gentle,ယေန်,"2 (n) adj. Cultured, gentle, charming, graceful, tame."
Gentle,သာ,"3 (v) to be light in weight, moderate in degree, gentle, soft, nimble, to spread, to line, to be light, not heavy.    ဍာ်လက်ဖက်ဏံဍာတ်သာမံၚ် (v) this tea is not sweet enough.    တလာဏံသာမံၚ် (v) this box is light.    တက်သာသာ လ္ပတက်ထတ်ထတ် (v) do not hit it so hard! Hit it gently.    ဒံၚ်သၠာ်သာကွေံ(ဟ်) (v) he jumps very nimbly.    ယဲသာ (v) to recuperate. [id.] သ္တိသာသ္ပံ(အ်)။    သက်သာ (v) to moderate, improve.    သြန်အဏံဟွံတုပ်ကဵုသြန်အတေံ သြန်အဏံသာမံၚ် (v) our currency is not like theirs, ours does not carry much weight.    ဟီုအရေဝ်သာသာ (v) speak quietly.    ၜဵုသာ (v) there is not enough salt in it. [opp.] ဇြိုၚ်၊ ထတ်။"
Gentle ,ဍိုန်ဍောတ်,"(v) be soft, tender, mild, delicate, smooth {to be though}, gentle {disposition}."
Gentle breeze,ဍိုန်,ကျာဍိုန် (n) gentle breeze.
Gentle breezes,ကျာက္ၜဳ,"(n) gentle breezes, zephyr."
Gentleman,မၞိဟ်မနွံကဵုကျာ်သဳစရာဲဂုန်,"(n) gentleman, person of dignity and character."
Gentleness,ဓဝ်သၟိၚ်စှ်ပြကာ,"(n) the ten precepts incumbent on a king. [viz.] (1) Charity, (2) Religious practice, (3) Benefaction, (4) Fairness, (5) Gentleness, (6) Keeping Sabbath, (7) Benevolence, (8) Avoidance of cruelty, (9) Patience, (10) Avoidance of conflict."
Gently,စေအ်စေအ်,"(adv) gently, moderate {as rain}."
Gently,စေံစေံ,"စေအ်စေအ် (adv) gently, moderate {as rain}."
Gently,ရီရီ,"ရိမ်ရိမ် (adv) gently, moderately."
Gently,ရိမ်ရိမ်,"(adv) gently, moderately."
Gently,သိုက်သိုက်,"(adv) gently, gradually, easily, slowly."
Gently.  နဒဒှ်မဆာန်ဍူ၊ နဒဒှ်မဟၟဲကဵုစဝ်တသောဝ်။,နဒဒှ်မဍိုတ်ဍောတ်ဇိပ်ဂၠိပ်,(adv) gently. [id] နဒဒှ်မဆာန်ဍူ၊ နဒဒှ်မဟၟဲကဵုစဝ်တသောဝ်။
Genuine,အဆတ်အဆတ်,"(adj.) true, genuine."
Genuine article,တဲတြေံ,"တဲတြေမ် (n) something tried an established, product of established reputation, genuine article."
Genuine diamond,ဇေတ်,မတ်ဏံမတ်ဗိုတ်ဇေတ်ဇေတ် (n) genuine diamond.
Genuinely,အဆတ်အဆတ်,"ဗွဲအဆတ် (adv) truly, really, genuinely."
Genuinely,အနဳ,"(adv) truly, sincerely, truthfully, certainly, genuinely."
Genus,သ္ကံဂကူ,(n) genus.
Geographical.  မဆေၚ်စပ်ကဵုကွတ်ပညာပရောပရာမလ္ၚတ်ဂၠးမုက်တိ။,မဆေၚ်စပ်ကဵုကွတ်ပညာပထဝဳ,(adj) geographical. [id] မဆေၚ်စပ်ကဵုကွတ်ပညာပရောပရာမလ္ၚတ်ဂၠးမုက်တိ။
Geography,ပထဝဳ,"(n) [P.] the earth, geography."
Geological,မဆေၚ်စပ်ကဵုကွတ်ပညာဗေဒဘူမိ,(adj) geological.
Geologist,တၠပညာကွတ်ဗေဒဘူမိ,(n) geologist.
Geologist   တၠပညာကွတ်ဗေဒဘူမိ။  geological   မဆေၚ်ကဵုကွတ်ပညာဗေဒဘူမိ။,geology,"n.  ကွတ်ပညာမလ္ၚတ်ပရောပရာ ဖျုန်တိ,တၟံပ္ဍဲဂၠးတိ၊  ကွတ်ဗေဒဘူမိ။  geologist (n)  တၠပညာကွတ်ဗေဒဘူမိ။  geological (adj)  မဆေၚ်ကဵုကွတ်ပညာဗေဒဘူမိ။"
Geology,ကွတ်ဗေဒဘူမိ,(n) geology.
Geometrical,မဆေၚ်စပ်ကဵုကွတ်ပညာဂျဳအဝ်မေဝ်တြဳ,(adj) geometrical.
Geometrical,မဆေၚ်စပ်ကဵုဂျဳအဝ်မေတြဳ,(adj) geometrical.
Geometry,ဂျဵုမေတြဳ,(n) [Eng.] geometry.
Germ,စၟယဲ,(n) germ.
Germ,ပလုတ်,"(n) germ, sprout. [Syn.] ပလတ်။"
Germ,မဗိဇ္ဇ,"(n) [P. Bijam] germ, cause of origin."
German,ဇာမနဳ,(n) German.
German submarine,ယူဗတ်,"(n) [Eng.] U-boat, German Submarine."
Germicide,ဂဥုဲဂစိုတ်စၟ,"(n) insecticide, germicide."
Germinate,တန်ဖ္ဍန်မ,"(v) {of flower} germinate, {of abscess or boil or pimple} form concretion."
Germinate,ဖ္ဍတ်မ,"(v) hatch, incubate {eggs}, germinate {seeds tubers}, culture {bacteria, viruses}, breed {animals}, cross-breed."
Gesticulate,ထ္ၜးကဵုဇိုၚ်ကဵုတဲ,"(v) gesticulate, gesture."
Gesticulate.  လျတ်။,သွိၚ်,"(v) to wave about, wave one's arm about, gesticulate. [Cf.] လျတ်။"
Gesture,ထ္ၜးကဵုဇိုၚ်ကဵုတဲ,"(v) gesticulate, gesture."
Gesture,ထ္ၜးဗီုနကဵုဇိုၚ်တဲ,(v) gesture.
Get a bad name,ယၟုလီု,"(v) get a bad name, lose one's good reputation, notoriety."
Get a fire going,စုတ်ပၟတ်,"(v) to light a fire, get a fire going, use wood, sticks and the likes to feed a fire, consign something to flame, kindle {fire}, incite trouble."
Get a hint or inkling guess,တီဒလိန်ဒလာဲ,(v) get a hint or inkling guess.
Get a husband,ဂွံတြုံ,(v) get a husband.
Get along.  တၠိတ်တၠောတ်။,ကလိတ်,"2 (v) to be smooth, fluent, to slip. [id] တလိတ်၊ တၠိတ်။    ဇိုၚ်ကလိတ်တုဲဒတုံစှ်ေနူတၞံဆုဂှ် (v) he slipped and fell from the tree.    ဍာ်ကလိတ် (n) smooth water.    လ္ပဟီုအရေဝ်ခက်ခက်ခုဲခုဲ ဟီုအရေဝ်ကဵုကလိတ်မံၚ် (v) do not speak haltingly but let your speech be fluent.    ဝါကျပထမဂှ်အရေဝ်ညံၚ်ဂွံကလိတ်ကလောတ်ကၠာဲအဓိပ္ပဲါ (v) give a free translation of the sentence.    သော်ကလိတ် (v) neatly combed hair.    သော်ကလိတ်ကလောတ် (v) neat hair. [Cf.] ကဆေဝ်၊ ကသေတ်၊ ပြေ။    ကလိတ်ကလောတ် (v) to be smooth, fluent free, go without a hitch, be convenient, appropriate, have rapport, get along. [id] တၠိတ်တၠောတ်။"
Get along.  တၠိတ်တၠောတ်။,ကလိတ်ကလောတ်,"(v) to be smooth, fluent free, go without a hitch, be convenient, appropriate, have rapport, get along. [id] တၠိတ်တၠောတ်။"
Get an idea,ဂွံကသပ်,(v) get an idea.
Get an idea.  က္သပ်မံက်။,ကသပ်မံက်,(v) get an idea. [id] က္သပ်မံက်။
Get bad sour smell,အှ်,"(v) smell musty, rank, mouldy, get bad sour smell."
Get broken,ဂကး,"(v) to be broken, get broken, burst, to explode, split, crack, to break in to fragments. [id] တ္တး၊ ဒကး။"
Get broken,ဒကး,"(v) to be broken, get broken, burst, split, crack, to break, break into fragments. [id] ဒ္ကး။"
Get burnt,တူအာ,"(v) to catch fire, get burnt."
Get caught in the rain,ဒးအာဗြဲ,(v) get caught in the rain.
Get dark in the evening.  သဝ်တ္ၚဲ။,တ္ၚဲသဝ်,"(n) early evening, to be late, get dark in the evening. [Cf.] သဝ်တ္ၚဲ။"
Get down from a vehicle,တိ,"စှ်ေတိ (v) to descend to the ground, leave a house, get down from a vehicle."
Get down to the grass-root,တိတ်ရေတ်ခန်လွာ,"(v) {of officials} visit the rural areas on duty, get down to the grass-root."
Get excited,ဆီလရု,"(v) get excited, get worked up."
Get free.  ခလး၊ ပလး၊ ဗၠး။,ဗၠးသၠး,"(v) to escape, get free. [Cf.] ခလး၊ ပလး၊ ဗၠး။"
Get free.  ပလး၊ ဗၠး။  သၠး။,ခလး,"ဗၠးသၠး (v) to escape, get free. [Cf.] ပလး၊ ဗၠး။ [Var.] သၠး။"
Get into the habit of sizing them up.  ခယျ၊ ဆ၊ ထေၚ်ရံၚ်။,ခါတ်,"3 (v) observe, size up.    မတ်ကစိန်ဏံမွဲစိတန်ရော ခါတ်ရံၚ်အကာဲစမ် (v) how much would you say the stone in this ring is worth?    ယဝ်ရပံၚ်ကဵုမၞိဟ် ခါတ်ရံၚ်အကာဲမၞိဟ်ကဵုလေပ်မံၚ် (v) if you are going to mix with a lot of people, get into the habit of sizing them up. [Cf.] ခယျ၊ ဆ၊ ထေၚ်ရံၚ်။"
Get it upright.  ကသိုတ်၊ ခစေၚ်၊ ခလေဝ်၊ ဂဲါ၊ စေၚ်၊ ဇဲ၊ ဒလိန်၊ ဗၠေၚ်၊ သလေဝ်၊ ၜေဲ။,ခအေၚ်,"1 (v) to list, be canted over, out of the vertical, to be not level. [id] ထအေၚ်။    ဂၠုၚ်ခအေၚ် (v) the conoe is listing.    ဒယိုၚ်ခအေၚ်မံၚ် ပတပ်လဝ် (v) the post is crooked, get it upright. [Cf.] ကသိုတ်၊ ခစေၚ်၊ ခလေဝ်၊ ဂဲါ(ယ်)၊ စေၚ်၊ ဇဲ(ယ်)၊ ဒလိန်၊ ဗၠေၚ်၊ သလေဝ်၊ ၜေဲ(ယ်)။"
Get less,ယုတ်ဒေက်,"(v) get less, lessen, decrease."
Get married.  ထပ်တဲ၊ ပ္တဴအိန်ထံၚ်၊ ပ္တန်တၠလျိုၚ်၊ သ္ပသ္ၚိဌာန်၊ ဖက်တၠလျိုၚ်။,ပတၠလျိုၚ်,"(v) to marry, get married. [Cf.] ထပ်တဲ၊ ပ္တဴအိန်ထံၚ်၊ ပ္တန်တၠလျိုၚ်၊ သ္ပသ္ၚိဌာန်၊ ဖက်တၠလျိုၚ်။"
Get mud on.    ကဆေဝ်စှ်ေတုဲဂၠိက်ဍေံကၠိအာ  he slipped and got mud on his waistcloth.  ခလိုက်၊ ပခန်၊ သလိုက်။     ကၠိ  to be muddy.  ကမၠိ။,ကလိ,"2 (v) to make muddy, get mud on.    ကဆေဝ်စှ်ေတုဲဂၠိက်ဍေံကၠိအာ (v) he slipped and got mud on his waistcloth. [Cf.] ခလိုက်၊ ပခန်၊ သလိုက်။    [Der.] ကၠိ (v) to be muddy. [id] ကမၠိ။"
Get muscular stiffness due to inactivity,ဒးကဝိုၚ်,(v) get muscular stiffness due to inactivity.
Get no will with.  တုပ်စိုတ်။,တပ်စိုတ်,"(v) to agree, consent, get no will with. [id] တုပ်စိုတ်။"
Get on,မြာကလိဂွံ,"(v) get on, to prosper, gain, attain."
Get on well,ဒးရး,"2 (v) to be eminently suitable, be proper, to be well, to be right, agree with, get on well, be acceptable, be passable, fair."
Get on well with,သ္တပ်စိုတ်,"(v) to agree, consent, get on well with."
Get on well with people,လုပ်အကြာမၞိဟ်လေပ်,"(v) get on well with people, mix well, be sociable."
Get on with your meal.    အရေဝ်လ္ပဂၠိုၚ်စအှ်ေ  do not talk so much.  လ္ပ။    လ္ပဂွိၚ်  do not worry.    လ္ပစုတ်ၜဵုဂၠိုၚ်  do not put too much salt in.    လ္ပအာလးလး  do not go at all,ပ,"5 (pv) {colloq} do not, prohibitory particle. [id] လ္ပ။    ပဲါနူပုၚ်လ္ပစညိ (pv) do not eat anything but rice. [id] လ္ပ။    အရေဝ်လ္ပဂၠိုၚ် စ (pv) do not talk so much, get on with your meal.    အရေဝ်လ္ပဂၠိုၚ်စအှ်ေ (pv) do not talk so much. [Syn.] လ္ပ။    လ္ပဂွိၚ် (pv) do not worry.    လ္ပစုတ်ၜဵုဂၠိုၚ် (pv) do not put too much salt in.    လ္ပအာလးလး (pv) do not go at all."
Get on your meal,လ္ပ,"အရေဝ်လွဂၠိုၚ် စ (pv) do not talk so much, get on your meal."
Get out of hand.  အသိၚ်ၜက်။,အသိၚ်လောန်,"(v) overshoot, get out of hand. [id] အသိၚ်ၜက်။"
Get out of here quickly!  ပြံၚ်။  ဖျုဲ  to shift,ဆုဲ,မၞးဆုဲအာနူဏံပြဟ်ပြဟ် (v) get out of here quickly! [Cf.] ပြံၚ်။ [Der.] ဖျုဲ (v) to shift.
Get promotion.  ကဆံၚ်ဒၞာဲသၠုၚ်တိုန်။,ကဆံၚ်ဒၞာဲတိုန်,"(v) promote, be promoted, get promotion. [id] ကဆံၚ်ဒၞာဲသၠုၚ်တိုန်။"
Get ready,ပလေဝ်,"3 (v) to prepare, get ready, to mend, to repair.    လဟီုပလေဝ် (v) to restore, to renovate.    သွက်ဂွံအာဍုၚ်သေံဗှေ်ပလေဝ်ပလေတ်စတုဲဣရဟာ (v) have got all your arrangements made for going to Siam? [Cf.] ပတုဲ၊ နာပ်၊ ပရေၚ်၊ ပရှ်(ဟ်)၊ ပြေၚ်၊ ဗ္ဂပ်၊ ဗၠံ(အ်)၊ လဟီု။"
Get ready.  သ္ပလဝ်။,ပလဝ်,"(v) made ready, get ready. [id] သ္ပလဝ်။"
Get rid of something,ကလေံ,"4 ကလေံ(အ်) (v) make something disappear, make something go away, get rid of something, falsify, lose something, execute, dispatch.    ကလေံဒၞာဲဇိုၚ် (v) cover up one’s tracks, go into hiding, to kill. [id] ကလေံထောံဒၞာဲဇိုၚ်။"
Get rid of something,ဗၠးတိတ်အာနူအရာမွဲမွဲ,(v) get rid of something.
Get rid of.    စိုတ်ထေဲပၞောတ်မံၚ်ဂှ်ပလေံထောံညိ  if you harbour resentement in your hearts,ပလေံ,"1 ပလေအ် (v) to lose, to abolish, get rid of.    စိုတ်ထေဲပၞောတ်မံၚ်ဂှ်ပလေံထောံညိ (v) if you harbour resentement in your hearts, rid yourself of it.    ဓဝ်ဒေါသဂှ်ပလေံဍေံမာန်မ္ဂး (v) if anger could be abolished. [Cf.] ဟောံ(မ်)။ labial form of ကၠေံ(အ်) (v) to be lost."
Get rid of.    စိုတ်ထေဲပၞောတ်မံၚ်ဂှ်ပလေံထောံညိ  if you harbour resentement in your hearts,ပလေအ်,"1 (v) to lose, to abolish, get rid of.    စိုတ်ထေဲပၞောတ်မံၚ်ဂှ်ပလေံထောံညိ (v) if you harbour resentement in your hearts, rid yourself of it.    ဓဝ်ဒေါသဂှ်ပလေံဍေံမာန်မ္ဂး (v) if anger could be abolished. [Cf.] ဟောံ(မ်)။ labial form of ကၠေံ(အ်) (v) to be lost."
Get up,ကတဵု,"1 ကတဵု(ဝ်) (v) to stand up, get up, rise up. [id] က္တဵု(ဝ်)၊ က္တဵုက္တဵု(ဝ်)။    လဗိုတ်စက္တဵုဒှ် (v) a storm arose. က္တဵုကြီုဇာဒၟံၚ်။   (v) ramp about. [id] က္ဍိုပ်က္တဴတိုန်၊ ဂြိပ်ဂစာန်ဒဝါန်အာ၊ ထ္လာ်တိုန်၊ ဒှ်မနောဒေါသ။    က္တဵုထ္တဴ (v) stand up. [id] နွံကဵုသတ္တိဒုၚ်အဍေဝ်အဍာ၊ ဒုၚ်ဍာ်ဇမၠိၚ်၊ ဒုၚ်လံလံ(အ်)။    က္တဵုဒှ် (v) to come into being, come to existence, materialize, arise, become, be born as.    က္တဵုဒှ်က (v) to become a fish.    က္တဵုဒှ်ဒၟံၚ်ဂတာံထဝ် (n) she was born as a golden carb.    က္တဵုဒှ်ဒၟံၚ်နကဵုဂၟေၚ်ဒၞောဝ် (v) striped.    က္တဵုဒှ်ပ္ဍဲဍုၚ်သွဝ် (v) to born in the deva lokas.    က္တဵုဒှ်ဗွဲသြပပါတိကဇ (v) born without inter-vention of parents.    က္တဵုဒှ်မၞိဟ် (v) to be born.    က္တဵုဒှ်ယဲဗှ်သၞာ (v) pine. [id] ဗှ်ဂၠိုက်ပ္ဍဲစိုတ်။    က္တဵုဒှ်ဟွံမာန် (v) that is impossible. [Cf.] ထ္ကဴ။    [Der.] တဵု(ဝ်) (v) to stand, sow.    က္တဵုနူသ္တိက် (v) to rise from one’s bed, get up.    က္တဵုဗဒှ် (v) to cause to become, create."
Get up,က္တဵုနူသ္တိက်,"(v) to rise from one’s bed, get up."
Get up suddenly,ရုဟ်,က္တဵုရုဟ် (adv) get up suddenly.
Get up.    က္တဵုဗဒှ်  to cause to become,ကတဵု,"1 ကတဵု(ဝ်) (v) to stand up, get up, rise up. [id] က္တဵု(ဝ်)၊ က္တဵုက္တဵု(ဝ်)။    လဗိုတ်စက္တဵုဒှ် (v) a storm arose. က္တဵုကြီုဇာဒၟံၚ်။   (v) ramp about. [id] က္ဍိုပ်က္တဴတိုန်၊ ဂြိပ်ဂစာန်ဒဝါန်အာ၊ ထ္လာ်တိုန်၊ ဒှ်မနောဒေါသ။    က္တဵုထ္တဴ (v) stand up. [id] နွံကဵုသတ္တိဒုၚ်အဍေဝ်အဍာ၊ ဒုၚ်ဍာ်ဇမၠိၚ်၊ ဒုၚ်လံလံ(အ်)။    က္တဵုဒှ် (v) to come into being, come to existence, materialize, arise, become, be born as.    က္တဵုဒှ်က (v) to become a fish.    က္တဵုဒှ်ဒၟံၚ်ဂတာံထဝ် (n) she was born as a golden carb.    က္တဵုဒှ်ဒၟံၚ်နကဵုဂၟေၚ်ဒၞောဝ် (v) striped.    က္တဵုဒှ်ပ္ဍဲဍုၚ်သွဝ် (v) to born in the deva lokas.    က္တဵုဒှ်ဗွဲသြပပါတိကဇ (v) born without inter-vention of parents.    က္တဵုဒှ်မၞိဟ် (v) to be born.    က္တဵုဒှ်ယဲဗှ်သၞာ (v) pine. [id] ဗှ်ဂၠိုက်ပ္ဍဲစိုတ်။    က္တဵုဒှ်ဟွံမာန် (v) that is impossible. [Cf.] ထ္ကဴ။    [Der.] တဵု(ဝ်) (v) to stand, sow.    က္တဵုနူသ္တိက် (v) to rise from one’s bed, get up.    က္တဵုဗဒှ် (v) to cause to become, create."
Get up.    ဇကုဂွံသ္တိက်ခိုဟ်ခိုဟ်ရဟာ  did you sleep well?    ဗ္ဂဲမွဲသ္တိက်လၞၚ်မံၚ်ပ္ဍဲပါၚ်တရၚ်  there is a cat lying across the doorway.  ဂဇုန်၊ ဝတ်၊ သၠိၚ်။     သ္တိက်  to put to bed.  တိက်။,သ္တိက်,"1 (v) to lie down, go to bed, sleep.    အဲသ္တိက်ဟွံသၠိၚ် (v) I cannot sleep.    က္တဵုနူသ္တိက် (v) to rise from one's bed, get up.    ဇကုဂွံသ္တိက်ခိုဟ်ခိုဟ်ရဟာ (v) did you sleep well?    ဗ္ဂဲမွဲသ္တိက်လၞၚ်မံၚ်ပ္ဍဲပါၚ်တရၚ် (v) there is a cat lying across the doorway. [Cf.] ဂဇုန်၊ ဝတ်၊ သၠိၚ်။    [Der.] သ္တိက် (v) to put to bed. [Var.] တိက်။"
Get used to seeing something,ဍုက်မတ်,(v) get used to seeing something.
Get worked up,ဆီလရု,"(v) get excited, get worked up."
Get worse,ယဲဂၠိုၚ်တိုန်,(v) {of disease} get worse.
Get wrong,ဗလေတ်,"(v) to devert, turn aside, ward off, to do wrongly, get wrong, to dodge."
Get your wife to sew up the tear in your shart,ထမောၚ်,ကဵုတၠသ္ၚိမၞးဇိၚ်ထၟောၚ်ပ္ဍဲပလောံမၞးဂှ် (n) get your wife to sew up the tear in your shart.
Get your wife to sew up the tear in your shirt,ခမောၚ်,ကဵုတၠသ္ၚိဗှ်ေဇိၚ်ထၟောၚ်ပ္ဍဲပလောံမၞးဂှ် (v) get your wife to sew up the tear in your shirt.
Get your wife to sew up the tear in your shirt,ထၟောၚ်,ကဵုတၠသ္ၚိယဇိၚ်ထောံ ထၟောၚ်ပ္ဍဲပလောံမၞးဂှ် (v) get your wife to sew up the tear in your shirt.
Getting under the basket,ဂိုပ်လဝ်ကဵုရဴတုဲ,(v) getting under the basket.
Getting under the basket,သ္ဂိုပ်လဝ်ရဴတုဲ,(v) getting under the basket.
Ghat,နှေဟ်,"1 (n) {colloq} ghat, wharf, landing-place, bathing-place on a river bank. [id] သၞေဟ်။    သၞေဟ်က္ၜၚ် (n) harbour.    သၞေဟ်ဆု (n) station where timbers rafted or floated down river is collected.    သၞေဟ်ဍာ် (n) ghat for bathing and drawing water.    place-name. နှေဟ်ကြၚ် (n) Hneih Kreang {Bur. Hnit Karin}.    နှေဟ်ခရေၚ် (n) Hneih Khareang {Bur. Hnit Kayin}.    နှေဟ်ဗ္ဒဝ် (n) Hneih Baeduo {Bur. Hni Padaw}.    [Der.] စှ်ေ (v) to go down."
Ghat,သၞေဟ်,"1 (n) ghat {ghaut} {ပ္ဍဲပရၚ်က္ၜဳ (prep) at the river bank. ပ္ဍဲပရၚ်ဇဵုအၚ်လှာ (prep) at the bank of the lake.}, landing-place, bathing place on a river bank. [Var.] စၞေဟ်။    [Der.] စှ်ေ(ဟ်) (v) to go down."
Ghat for bathing and drawing water,သၞေဟ်ဍာ်,"(n) ghat for bathing and drawing water, bathing place, riverside bathing place, landing place for river craft, place for drawing water. [id.] စၞေဟ်ဍာ်(က်)၊ သၞေဟ်သွက်ဍာ်(က်)။"
Ghee,ကၠေၚ်တၟိ,"(n) clarified butter, ghee."
Ghee,ကၠေၚ်သွဟ်,"(n) clarified butter, ghee."
Ghee,တၠေၚ်တၟိ,"(n) clarified butter, ghee."
Ghee,တၠေၚ်သွဟ်,"(n) ghee, clarified butter."
Ghost,ကလော်သရာဲ,"(n) ghost, spirit, living in ground and causing disease. [Syn.] စရောဲ။"
Ghost,နာနာဘာဝ,"(n) [P.] ghost, evil spirit."
Ghost,ပြိုတ်,"(n) [Skt. Preta] the spirits of departed in Mon literature, applied to spirit enduring punishment in one of the hells, ghost, preta, {Buddhsit Scriptures} dearted human or celestial being reincarnated as a ghost, ghoul, goblin, etc. In one of the four state of suffering. [Cf.] ဘုတ်။"
Ghost,ဘုတ်,"1 (n) evil spirit animating the body of a dying or dead person, malevolent spirit of dead person, ghost, goblin."
Ghost.  ကော်သရာဲ။  ခရာဲ။,သရာဲ,3 (n) ghost. [id.] ကော်သရာဲ(ယ်)။ [Var.] ခရာဲ(ယ်)။
Ghoul,ပြိုတ်,"(n) [Skt. Preta] the spirits of departed in Mon literature, applied to spirit enduring punishment in one of the hells, ghost, preta, {Buddhsit Scriptures} dearted human or celestial being reincarnated as a ghost, ghoul, goblin, etc. In one of the four state of suffering. [Cf.] ဘုတ်။"
Giant,လကိုဟ်,"(n) [Skt. Rakshasa] [P. rakkasa] giant, legendary monster emerging from unsettled place to devour men, ogre, demon. [Syn.] တကိုဟ်၊ ရကိုဟ်။"
Giant bamboo,ကလိ,3 (n) ဒုန်ကလိ (n) giant bamboo.
Giant bamboo,တလိ,(n) ဒုန်တလိ (n) giant bamboo.
Giant bamboo,ဒုန်ကလိ,"(n) giant bamboo, the elephant bamboo, Dendrocalamus gigantcus Munro. [id] ဒုန်တလိ။"
Giant bamboo variety,ၜၚ်လာ်,"(n) thin slices of bamboo shoot, giant bamboo variety."
Giant clam,သၞေံတဲကၠ,"(n) giant clam, tridaona Tredacnagigas, the tiger's claw."
Giant whirl pool,ဗလဝါမုခ,"(n) giant whirl pool, maelstrom."
Giant whirlpool,ဝဲသြဃ,"(id) maelstorm, giant whirlpool."
Giantess,လကိုဟ်ၝောံ,(n) giantess.
Gibbon,လၚ်ဟေဝ်,(v) gibbon
Gibbon,အဵု,2 (n) ဝုတ်အဵု (n) gibbon.
Gibe consent,တုပ်စိုတ်,"(v) gibe consent, make an agreement, agree, concede, concur. [id] တုပ်တုပ်၊ တုပ်သၟဟ်။"
Gibe တေံညိ။,jibe,ရံၚ် gibe တေံညိ။
Gift,ဒက္ခိဏသာ,"(n) [P] present, gift."
Gift,ဒမုၚ်,"1 (n) one who receives, receiver, surety, a promises, consent, recipient, that which is received, present, gift, acceptance, consent. [id] ဒၟုၚ်။    အဲသ္ပဒၟုၚ်လျိုၚ်ဍေံ(ဟ်) (n) I will go surety for him.    ဒၟုၚ်ဍာ် (n) channel.    ဒၟုၚ်တရၚ် (n) threshold. [id] ဒမိုၚ်တရၚ်။    ဒၟုၚ်ဒါန် (n) recipient of hospitality, one  who receives alms.    ဒၟုၚ်လျိုၚ် (v) surety, to take responsibility for. [id] ဒုၚ်လျိုၚ်။    ဒၟုၚ်သက်သဳ (n) evidence, testimony of a witness. (v) to bear witness, testimony of a witness. [id] ဒုၚ်သက်သဳ။ [Cf.] ဓၟုၚ်။    [Der.] ဒုၚ် (v) to receive, to accept. [id] ဒၟုၚ်။"
Gift,ဒါန်,"1 (n) [P./Skt. Dana] religious offering, alms, charity or hospitality given as act of merit, giving, gift, an offering. [id] တွဵု(ဝ်)၊ ဒါန။    ကဵုဒါန် (v) to give alms, give as a gift.    ကဵုဒါန်သ္ပကုသဵု (n) to seek merit by an act of charity.    ညးကဵုဒါန် (n) he has making you a present of it.    ဍာ်ရုၚ်ဒါန် (n) shed with jars of drinking water for use of travellers, elected by road side as act of merit. [Cf.] ဗလိ၊ ဝတ်၊ သမုတ်။    ဒါန်ဒှ်သလဲဒလဲဏာသွဝ် (n) giving is the support that leads on to the deva lokas."
Gift,ဓမုၚ်,"2 (n) recipient, that which is received present, gift, acceptance, consent. [id] ဓၟုၚ်။    အဲသ္ပဓၟုၚ်လျိုၚ်ဍေံ(ဟ်) (n) I will go surety for him.    [Der.] ဒုၚ်လျိုၚ် (v) to take responsibility for.    [Der.] ဒုၚ်သက်သဳ (v) to bear witness.    ဒၟုၚ် (v) to receive. [id] ဒုၚ်။    ဓၟုၚ်ဍာ် (n) channel.    ဓၟုၚ်တရၚ် (n) lintel threshold. [Syn.] second sense, ဓၟိုၚ်တရၚ်။    ဓၟုၚ်ဒါန် (n) the recipient of hospitality.    ဓၟုၚ်လျိုၚ် (n) surety.    ဓၟုၚ်သက်သဳ (n) evidence, testimony."
Gift,လာပ်ပဿကာ,"(n) reward, present, gift."
Gift given to mark an occasion.    သ္ပသ္တီကဵုတွံဓဝ်  pay attention to the sermon.  first sense: ဂတီ၊ တီ၊ သ္တီ။,သ္တီ,"1 (n) attention, gift given to mark an occasion.    သ္ပသ္တီကဵုတွံဓဝ် (n) pay attention to the sermon. [Cf.] first sense: ဂတီ(မ်)၊ တီ(မ်)၊ သ္တီ။"
Gift given to mark an occasion.    သ္ပသ္တီကဵုတွံဓဝ်  pay attention to the sermon.  first sense: ဂတီ၊ တီ၊ သ္တီ။,သ္တိမ်,"1 (n) attention, gift given to mark an occasion.    သ္ပသ္တီကဵုတွံဓဝ် (n) pay attention to the sermon. [Cf.] first sense: ဂတီ(မ်)၊ တီ(မ်)၊ သ္တီ။"
Gift made by employer or superior in consideration of services,လာပ်,"(n) reward, gift made by employer or superior in consideration of services, prize."
Gift or present given in return,စၟာဲ,"စၟာဲကလေၚ်ပလန်ဂတး (v) give a present or gift in return, gift or present given in return."
Gift.  ပဏ္ဏာ။,ပဏ္ဏ,"(n) [P.] present, gift. [id] ပဏ္ဏာ။"
Gifted,မနွံကဵုပါရမဳ,(adj) gifted.
Gills.  ခၟာ်၊ ခၟာက်က။,ခမာ်,(n) gills. [id] ခၟာ်(က်)၊ ခၟာက်က။
Gimlet,ထပူ,"(n) gimlet, auger, drill, brace."
Gin ,ဂျေန်,(n) [Eng.] gin {liquor}.
Ginger cat,ဗဂဲ,ဗ္ဂဲတာ (n) ginger cat.
