English,Mon,Original_Definition
Chemical.  ဂဥုဲ၊ ကွတ်ဂဥုဲသဝ်၊ ဂဥုဲဇဗ၊ ဂဥုဲဒဗ။,ဂအုဲ,"(n) vegetable substance dried or otherwise prepared for medical or other use, medicine, tobacco, drug; chemical. [id] ဂဥုဲ၊ ကွတ်ဂဥုဲသဝ်၊ ဂဥုဲဇဗ၊ ဂဥုဲဒဗ။"
Chemical.  မကၠောန်လဝ်နကဵုနဲကဲကွတ်ဗေဒဓါတု။,မဆေၚ်စပ်ကဵုကွတ်ဗေဒဓါတု,(adj) chemical. [id] မကၠောန်လဝ်နကဵုနဲကဲကွတ်ဗေဒဓါတု။
Chemist.  ပူဂဵုဂကောံဂြန်ဂဥုဲသွက်ဂွံပ္တိတ်သွံစ။,တၠပညာကွတ်ဗေဒဓါတု,(n) chemist. [id] ပူဂဵုဂကောံဂြန်ဂဥုဲသွက်ဂွံပ္တိတ်သွံစ။
Chemistry,ဗေဒဓာတု,(n) chemistry.
Chemist’s shop,ဂအုဲ,"တိုက်ဂဥုဲ (n) chemist’s shop, pharmacy."
Chemist’s shop,တိုက်ဂဥုဲ,"(n) chemist’s shop, pharmacy."
Cheque,ချိတ်,(n) [Eng.] cheque.
Chequered pattern,တၞၚ်မပဆေတ်,(n) chequered pattern.
Cheroot,ၜံက်,"1 (n) cheroot, cigar.    အိက်ၜံက် (n) tobacco ash.    ဗျဵုသုၚ်ၜံက် (v) to want a smoke.    သုၚ်ၜံက် (v) to smoke a cheroot, smoke."
Cheroot rolled with uncured leaf such as သၠမဳအက်၊ သၠဗဗုဲ။,ၜံက်သၠမဳအက်,(n) cheroot rolled with uncured leaf such as သၠမဳအက်၊ သၠဗဗုဲ(ယ်)။
Chess board,ဂတဵုပး,(n) chess board.
Chess board,သ္ၚိပး,(n) chess board.
Chessboard.    ဂတဵုမုက်ကွဳ  see ဂတဵုကွဳ။    ဂတဵုယန်  weaver’s bench.    ဂတဵုလး  scantling.  ကရေက်၊ ကၞဳ၊ ဂတဵု။,ခတဵု,"1 (n) board, plank. [id] ဂတဵု(ဝ်)။    ဂတဵုကြာတ် (n) plank raised on short legs, for washing monk’s rove သ္ၚာ။    ဂတဵုကွဳ (n) board forming front of body of cart. [Syn.] ဂတဵုမုက်ကွဳ။    ဂတဵုချူလိက် (n) blackboard.    ဂတဵုဂအုပ် (n) stick for leveling off contents of measure, strike.    ဂတဵုဇၞော် (n) spelling book, primer. [Syn.] ဗီုဂတဵုဇၞော်(က်)။    ခတဵုတၟံ(အ်) (n) writing slate.    ဂတဵုပး (n) draught board, chessboard.    ဂတဵုမုက်ကွဳ (n) see ဂတဵုကွဳ။    ဂတဵုယန် (n) weaver’s bench.    ဂတဵုလး (n) scantling. [Cf.] ကရေက်၊ ကၞဳ၊ ဂတဵု(ဝ်)။"
Chessman.  သတ်ပေတ်။,သတ်ပး,(n) chessman. [id.] သတ်ပေတ်။
Chest,ကလာ,"1 (n) container with lid, box, chest, ting cupboard. [id] တလာ။    တလာကွာၚ် (v) biscuit-tin.    တလာခရက်ပၟတ် (n) match box.    တလာစုတ်လိက် (v) pillar-box. [Syn.] စေဝ်စုတ်လိက်။    တလာစေဝ် (n) canister.    တလာဇွ (n) coffin.    တလာထတူ (n) press, almirah. [Syn.] ဗဳဒူ၊ ဗဳဒဝ်၊ ဗဳဒဵု။    တလာဒေပ်စၞ (n) meat safe.    တလာလိက် (n) book chest, bookcase. [Cf.] စၚ်လိက်အုပ်၊ ဗဳ၊ ဗူ။"
Chest,ဂၠံသြိုဟ်,"(n) chest {of man}, breast {of poultry}."
Chest,တလာ,"(n) container with lid, box, chest, tin, cupboard. [Cf.] ဗဳ၊ ဗူ။"
Chest,သြိုဟ်,"1 (n) breasts, chest, upper part of body."
Chest,ဥရ,"(n) breast, chest."
Chest of drawers,ခံက်ရာန်ကေတ်,"(v) buy by the prise giving more and more, chest of drawers."
Chest of drawers,ဒူ,"2 (n) bureau, chest of drawers."
Chevrotain,ပှေ်,"(n) chevrotain {a species of deer}, mouse deer, Tragulidea."
Chevrotain,ပေဟ်,"(n) chevrotain {a species of deer}, mouse deer, Tragulidea."
Chew,သွတ်,"1 (n) chew, quid, part numerical classifier for counting betel quids.    ဇဗၠုမွဲသွတ် (n) a chew of betel, a quid."
Chew betel.    ဇုက်သတ်ဗြဴ  coir.    တၞံသတ်  arecapalm.    တၞံသတ်ဗြဴ  coconut palm.    ပၞာဲသတ်  cutter for areca nut,သတ်,"1 (n) fruit, nut, berry, areca nut, betel-nut, head, blade of tool.    စသတ် (v) to eat areca nut, chew betel.    ဇုက်သတ်ဗြဴ (n) coir.    တၞံသတ် (n) arecapalm.    တၞံသတ်ဗြဴ (n) coconut palm.    ပၞာဲသတ် (n) cutter for areca nut."
Chew slowly with return munch,ဂြေၚ်,"(v) to chew the cud, ruminate, chew slowly with return munch, chew the cud ruminate, chew the end ruminate, to be reminiscent {about}. [id] ဂြေၚ်စ။"
Chew the cud ruminate,ဂြေၚ်,"(v) to chew the cud, ruminate, chew slowly with return munch, chew the cud ruminate, chew the end ruminate, to be reminiscent {about}. [id] ဂြေၚ်စ။"
Chew the end ruminate,ဂြေၚ်,"(v) to chew the cud, ruminate, chew slowly with return munch, chew the cud ruminate, chew the end ruminate, to be reminiscent {about}. [id] ဂြေၚ်စ။"
Chewing materials kept at the waist,ဇဗၠုချတ်ဂၠဴ,(n) chewing materials kept at the waist.
Chewing materials.  ချံ၊ ထ္ပက်၊ ပြိုက်။  ခစတ် syringe. ဂစတ်  to spray,ချတ်,ဇဗၠုချတ်ဂၞဴ (n) chewing materials. [Cf.] ချံ(အ်)၊ ထ္ပက်၊ ပြိုက်။ [Der.] ခစတ် syringe. ဂစတ် (v) to spray.
Chick,ဂၟုဟ်,"(n) bamboo texture, sun blind made of bamboo screen, chick, bamboo screen used in fishing weirs and traps."
Chick,စာၚ်,ကောန်စာၚ် (n) chick.
Chick or bamboo screen spread over the thwarts of a boat for sitting on,ကပ်ဂၟုဟ်,(n) chick or bamboo screen spread over the thwarts of a boat for sitting on.
Chick pea,တ္ၜဲလောံ,တ္ၜဲလောမ် (n) chick pea.
Chick pea,သတ်ဇုက်ကရေက်,(n) chick pea.
Chick pea,သတ်ဇုက်က္ဍိုပ်စိၚ်,"(n) gram, chick pea."
Chick pea,ၜဲလောံ,(n) chick pea.
Chicken,ကောန်စာၚ်,"(n) {fire} spark, {fowl} chicken."
Chicken pox,မြန်,"(n) contagious disease, particularly smallpox, chicken pox."
Chicken pox.  မြန်ပုၚ်၊ မြန်ဗု။,မြန်ဍာ်,(n) chicken pox. [id.] မြန်ပုၚ်၊ မြန်ဗု။
Chicken.  ကောန်စာၚ်။,ဖျုန်စာၚ်,(n) chicken. [id] ကောန်စာၚ်။
Chicken.  ကောန်စာၚ်။,ဖျုန်စၞာံဗုၚ်,(n) chicken. [id] ကောန်စာၚ်။
Chickpea,လောံ,(n) ၜဲလောံ(မ်) (n) chickpea.
Chickpea,လောမ်,(n) ၜဲလောံ(မ်) (n) chickpea.
Chide,ထၜုတ်,"3 (v) nag, scold, chide."
Chide,ဒေါန်,"(v) to scold, chide, complain. [Der] (n) chiding."
Chiding,ဒနန်,"2 (n) chiding, censure. [id] ဒၞန်။    အရေဝ်ဒၞန်တၠသ္ၚိဂှ်ဍေံဟွံမိက်မိၚ် (n) he does not care to hear his wife’s lectures.    [Der.] ဒန် (v) to scold."
Chief,က္ဍိုပ်သ္ကိုပ်,"(n) chief, leader. [Cf.] ဇမၞော်(က်)။"
Chief,ဂကိုပ်,"(n) cover, lid, esp. close-fitting one, covering, shawl carried folded over one shoulder by monks, chief, principal. [id] သ္ကိုပ်။"
Chief,ဂကိုပ်,"က္ဍိုပ်ဂကိုပ် (n) chief, leader. [Cf.] first sense, ဂမဳ၊ ဂတိုပ်၊ ဂရောပ်။ second sense, အၚ်သ၊ သ္ၚာ။ third sense, ဂကိုပ်၊ ဇၞော်၊ ထ္ကိုပ်၊ ဒကိုပ်၊ သ္ကိုပ်။"
Chief,ဂအုပ်,"2 (n) head, chief, leader, person in authority."
Chief,ဃံၚ်,"(n) headman, chief, sub-collector. [Syn.] ဇမၞော်ကွာန်။"
Chief,စာ,1 (n) chief.
Chief,စာသံက်,"(n) chief, ruler, leader. [id] က္ဍိုပ်သ္ကိုပ်၊ ဇၞော်၊ ပူဂဵုတ္ၜံက်က္ဍိုပ်၊ ဗစာန်၊ မၞိဟ်တ္ၜံက်က္ဍိုပ်၊ သ္ကိုပ်၊ ဇမၞော်။"
Chief,ဇနော်,"1 (n) adult, senior person, chief, person in charge. [id] ဇၞော်။    ညးဇၞော်ကွာန် (n) senior men in village, village elders.    ပယျာံဇၞော်သၠိၚ် (n) time when adults go to sleep.    ဇၞော်ကွာန် (n) village head man.    ဇၞော်က္ၜၚ် (n) master of vessel.    ဇၞော်ဂုက် (n) gaoler. [id] ဇၞော်ထံၚ်။    ဇၞော်ဂြိုပ် (n) forest warden.    ဇၞော်ရုၚ် (n) station master. [Cf.] နာဲ၊ သ္ကိုပ်။    [Der.] ဇၞော် (v) to be great."
Chief,ဇမၞော်,"(n) leader, chief, person in authority, superior officer, an elder. [id] ဇၞော်။ [Dre.] ဇၞော်ဇၞောန် (n) head man."
Chief,ဇေဋ္ဌ,"(adj) [P.] chief, first, best."
Chief,ထကိုပ်,"(n) cover, lid. [esp.] close-fitting one, covering, shawl carried folded over one shoulder by monks, chief, principal. [id] ထ္ကိုပ်။"
Chief,ထကိုပ်,"က္ဍိုပ်ထ္ကိုပ် (n) chief, leader. [id] က္ဍိုပ်သ္ကိုပ်။ [Cf.] first sense, ဂတိုပ်၊ ဂေရာပ်၊ လၟဳ။ second sense, အၚ်သ၊ သပိုၚ်၊ သ္ၚာ။ third sense, ဂကိုပ်၊ ဇမၞော်၊ ဒကိုပ်၊ သ္ကိုပ်။ [Der.] ကိုပ် (v) to catch fish by covering them with a fish-basket."
Chief,ဒကိုပ်,"(n) cove, lid, chief, principal. [esp.] close-fitting one, covering, shawl carried over one’s shoulder by monks, one of the robe worn by a monk. [id] ထ္ကိုပ်။"
Chief,ဒကိုပ်,"က္ဍိုပ်ဒကိုပ် (n) chief, leader. [id] က္ဍိုပ်သ္ကိုပ်။ [Cf.] first sense, ခတိုပ်၊ ဂရောပ်၊ လၟဳ။ second sense, အၚ်သ၊ သပိုၚ်၊ သ္ၚာ။ third sense, ဂကိုပ်၊ ဇၞော်၊ ထ္ကိုပ်၊ သ္ကိုပ်။ [Der.] ကိုပ် (v) to catch fish by covering them with a fish-basket."
Chief,နာထ,"(n) [P.] protector, savior, chief."
Chief,နာဲသာ,"(n) lord, master, chief."
Chief,ပလတ်,"1 (n) {colloq} chief, housebreaker, burglar, purloiner. [Cf.] ဒမၠ၊ ဓမၠ။ ကမၠတ် (n) labial form of ကၠတ် (v) to steal."
Chief,ပါမောက္ခ,"(n) [P.] chief, head, professor."
Chief,ဗဓာန်,"2 (n) {Skt. Pradhana} leader, chief, a king minister or chief companion. [id] ဗ္ဓာန်။"
Chief,သ္ကိုပ်,"(n) cover, lid, esp. close-fitting one, covering, robes of a Buddhist monk {shawl or plaid carried folded over one shoulder by monks}, chief, principal. [id.] တိစဳဝရိက်၊ ဇၞောဝ်အရဳ၊ ဒ္ကိုပ်။"
Chief,ၝောံ,"2 (adj) principal, first in rank, importance, chief, main, big, large, great, central, elder, full-grown."
Chief,ၝောအ်,"2 (adj) principal, first in rank, importance, chief, main, big, large, great, central, elder, full-grown."
Chief,အဓိက,"(adj.) [P.] chief, principal, first among many, that which is important, significant, basic, predominant factor."
Chief,အဓိပ,"(n) [P.] chief, lord, head of state, sovereign, that which is pre-eminent, chancellor of university. [Cf.] အဓိပတိ။"
Chief companion or minister,ပဓါန်,"2 (n) [P. padhanam] king, chief companion or minister, a leader, a chief. [id] ဗဓါန်။    ပဗဓါန် (v) to make a companion, to be first. [id] သ္ပဗဓါန်။"
Chief headman,တၠခွာ,"(n) chief headman, sub-collector. [id] ဃံၚ်၊ ဇမၞော်ကွာန်။"
Chief of other chiefs.  ဗံၚ်ဂျိ။,ဃံၚ်ဂျိုက်,(n) chief of other chiefs. [id] ဗံၚ်ဂျိ။
Chief of sages,မုနိန္ဒော,"(n) [P.] chief of sages, an epithet, epithet of Buddha."
Chief of sages.  မုနိန္ဒော။,ဇမၞော်တၠပညာ,(n) chief of sages. [id] မုနိန္ဒော။
Chief of the gods,ဣန်,"(n) see အိန် (n) Indra, chief of the gods."
Chief of the gods.  သၟိၚ်အိန်၊ သၟိၚ်ဣန်။,အိန်,"(n) [P. Inda] [Ska. Indra] Indra, chief of the gods. [id] သၟိၚ်အိန်၊ သၟိၚ်ဣန်။"
Chief queen,ဂၞကျာ်ဇၞော်,(n) chief queen.
Chief queen,မာဲ,3 မာဲ (n) ဂၞကျာ်မာဲ(ယ်) (n) chief queen.
Chief queen,အဂ္ဂ,"အဂ္ဂမဟေသဳ (n) [P.] king’s wife, chief queen."
Chief queen.  န။,ဂၞ,"(n) ဂၞကျာ် (n) queen, the queen’s consort, the wife of a king or prince, actress. [Cf.] first sense, [id] ဨကရာတ်ဗြဴ၊ ဨကရာတ်ၝောံ(အ်)။ second sense, ဂၞကျာ်မာဲ (n) chief queen. [Var.] န။"
Chief teacher,သ္ကိုပ်ပၞာန်ဓဝ်,(n) chief teacher.
Chief town,က္ဍိုပ်ဍုၚ်,"(n) tuber, chief town."
Chief towns of the provinces,က္ဍိုပ်ဍုၚ်မုဟ်ရး,(n) chief towns of the provinces.
Chief-of-staff ,သၞာဲဒဴဒပ်ပၞာန်ပရေၚ်စဵုဒၞာ,(n) chief-of-staff {Defence Services}.
Chief.  first sense,သ္ကိုပ်,"က္ဍိုပ်သ္ကိုပ် (n) leader, chief. [Cf.] first sense, ခတိုပ်၊ ဂရောပ်၊ ဂၟဳ၊ လၟဳ။ Second sense, အၚ်သ၊ သပိုၚ်၊ သ္ၚာ။ Third sense, ဂတိုပ်၊ ဇမၞော်(က်)၊ ထ္ကိုပ်၊ ဒ္ကိုပ်။ [Der.] ကိုပ် (v) to catch fish by covering them with a fish-basket."
Chiefly,နဒဒှ်မဒှ်ဗွဲအဓိက,(adv) chiefly.
Chiefly as final element in   denoting sex of peson,တြုံ,"တြုဟ် (n) man, male, husband, affix denoting the male gender, chiefly as final element in (n) (phr.) denoting sex of peson."
Chiefly final in   in sense away,ဏာ,"(v) to take away, chiefly final in (v) (phr.) in sense away, often serving to limit generically neutral (vv.) to their transitive sense."
Chiefly final in   indicating motion towards,နၚ်,"2 (v) to bring, chiefly final in (v) (phr) indicating motion towards, action for benefit, speaker.    အဲရာန်နၚ်လိက်မွဲအုပ် (v) I bought myself a book.    ကော်နၚ်နာဲတောဝ် (v) to fetch Nai To.    ကေတ်နၚ်ဍာ်ဂမ္တဴ (v) bring some hot water.    ဍေံကဵုနၚ်လိက်ကဵုအဲ (v) he has written me a letter.    ဖျဴနၚ် (v) to bring back, return.    သာ်လဵုဗှ်ေချူနၚ်ပုစ္ဆာသၟာန်ဗှ်ေရော (v) how did you ansere the questions in your examination paper? [opp.] ဏာ။    ဏာတဲ (n) {in spelling, write} the vowel sing {-ာ၊ -ါ). [Var.] ကၞာတဲ။"
Chiefly in,ဒမာန်,"(n) reason, cause, chiefly in."
Chiefly in foll.  ကောန်ဂၠု  first-born brother.    ၝဲဂၠု  first-born sister,ဂၠု,"1 (n) first-born, chiefly in foll. [phr.] ကောန်ဂၠု (n) first-born brother.    ၝဲဂၠု (n) first-born sister."
Chiefly in respectful phr. of auto-reference,ဍိက်,"(n) slave, chiefly in respectful phr. of auto-reference."
Chiefly in ညးဒကံ  each other,ဒကအ်,"(n) company, companion, herd, chiefly in ညးဒကံ(အ်) (n) each other."
Chiefly in ညးဒကံ  each other,ဒကံ,"ဒကအ် (n) company, companion, herd, chiefly in ညးဒကံ(အ်) (n) each other."
Chiefly in ညးသ္ကံ  each other.    ကၠိက်သ္ကံ  herd of pigs.    ဆာန်ညးသ္ကံ  they love each other.    ဍိက်သ္ကံကောန်ကွး  retinue of servants,သ္ကံ,"1 (n) company, companion, herd, chiefly in ညးသ္ကံ(အ်) (n) each other.    ကၠိက်သ္ကံ(အ်) (n) herd of pigs.    ဆာန်ညးသ္ကံ(အ်) (n) they love each other.    ဍိက်သ္ကံကောန်ကွး (n) retinue of servants, household. [Cf.] ကရောံ(မ်)၊ တရောံ(မ်)၊ ထ္ကံ(အ်)၊ ဒ္ကံ(အ်)၊ ဗော်(က်)။"
Chiefly in ညးသ္ကံ  each other.    ကၠိက်သ္ကံ  herd of pigs.    ဆာန်ညးသ္ကံ  they love each other.    ဍိက်သ္ကံကောန်ကွး  retinue of servants,သ္ကအ်,"1 (n) company, companion, herd, chiefly in ညးသ္ကံ(အ်) (n) each other.    ကၠိက်သ္ကံ(အ်) (n) herd of pigs.    ဆာန်ညးသ္ကံ(အ်) (n) they love each other.    ဍိက်သ္ကံကောန်ကွး (n) retinue of servants, household. [Cf.] ကရောံ(မ်)၊ တရောံ(မ်)၊ ထ္ကံ(အ်)၊ ဒ္ကံ(အ်)၊ ဗော်(က်)။"
Chiefly in.      in sense away,နာ,"1 (v) to take away, chiefly in.    (v) (phr.) in sense away, often serving to limit generically neutral.    (vv.) to their transitive sense. [id] ဏာ။    ကော်ဏာအဲ (v) thke me with you.    ကေတ်ဏာ (v) to take away.    ကဵုဏာလိက် (v) to send a letter.    ဍေံဏာဗ္စိုပ်အဲရုၚ် (v) he took me to the court house.    ဒဳဏာ (v) to drive away.    ဒဳဏာဂၠဴ (v) to drive away the cattle.    ပ္ဍိုက်ဏာ (v) to transport, to cart away.   [Der.] ဍိုက် (v) to ride, to transport. [opp.] နၚ်။    [Der.] ကေတ်ဏာ (v) to take away. [Var.] ဏာ။    ဏာဗ္စိုပ် (v) to conduct to."
Chiefly quasi.     marking change of subject of discourse.    အပါပိုဲတန်  as for my father …     ပလတ်တန်တိတ်အာဂြိုပ်  meanwhile the the thief had gone off into the jungle.    ပၠန်တန်  in turn.  တုန်၊ ပၠန်။     လတန်  repeated action.  လတုန်။,တန်,"5 (v) to be recur, chiefly quasi.    (pn.) marking change of subject of discourse.    အပါပိုဲတန် (adv) as for my father …     ပလတ်တန်တိတ်အာဂြိုပ် (adv) meanwhile the the thief had gone off into the jungle.    ပၠန်တန် (adv) in turn. [Cf.] တုန်၊ ပၠန်။    [Der.] လတန် (adv) repeated action. [id] လတုန်။"
Chiefly with nn,ဗတ်,"2 (n) manner, adhesiveness, likeness, chiefly with nn, of nationality."
Chignon,ဒွက်သော်,"(n) chignon, the knot of hair on a woman’s head, knot of hair tied on the head."
Child,ကုမ္မာ,"(n) [P. kummaro] child, young, young prince, young woman. [id] ကုံမာ၊ ကုံမှာ၊ ကုမ္မာရာ၊ သၟတ်ဗြဴ။"
Child,ကောန်,"(n) child, off spring, young person, young of animals, son, young, shoot of a plant."
Child,ကောန်ၚာ်,"(n) child, young person, usually male."
Child,မၞိဟ်ဟွံတီဒိုဟ်ကၠၚ်,"(n) minor, child."
Child,သၟတ်,"1 (n) young creature, child, young, youngster, youth, little one, baby, babe. [Cf.] ကောန်။ Nasal form of သ္ပတ် (v) to be small."
Child .  ၚာ်၊ ကောန်ၚာ်။,ညာ်,"(n) ကောန်ညာ် (n) child {Baego, Sadhame}. [Var.] ၚာ်(က်)၊ ကောန်ၚာ်။"
Child about to be weaned in the favour of a younger child,ကောန်လ္တူတှ်,"(n) second youngest {of brother and sisters}, child about to be weaned in the favour of a younger child."
Child who has not yet attained the age of reason,ကောန်ၚာ်,ကောန်ၚာ်စခၟောဝ် (n) child who has not yet attained the age of reason.
Child's fringe.  သော်ယံၚ်။,သော်ဇိုၚ်လၟဳ,(n) child's fringe. [Cf.] သော်ယံၚ်။
Child.  ကောန်ၚာ်၊ ကောန်ညာ်။,ၚာ်,2 (n) child. [id] ကောန်ၚာ်၊ ကောန်ညာ်။
Child.  ကောန်ၚာ်။,ကောန်ညာ်,(n) child. [Var.] ကောန်ၚာ်(က်)။
Childhood,အဝဲကောန်ၚာ်,(n) childhood.
Childhood friend,ရဲဝေၚ်ကၠုၚ်လဝ်မွဲစွံ,(n) childhood friend.
Childless.    ဗြဴဍေံသၟၚ်  his wife born him no children.  ခမှၚ်၊ ခၟၚ်၊ သ္တန်။,သၟၚ်,"2 (v) to be barren, childless.    ဗြဴဍေံသၟၚ် (v) his wife born him no children. [Cf.] ခမှၚ်၊ ခၟၚ်၊ သ္တန်။"
Childless.  ထၟၚ်။    ဗြဴဍေံထၟၚ်  his wife has born no children.  ခတန်။,ထမၚ်,"2 (v) to be barren, childless. [id] ထၟၚ်။    ဗြဴဍေံထၟၚ် (v) his wife has born no children. [Cf.] ခတန်။"
Childless.  သၟၚ်။    ဗြဴဍေံသၟၚ်  his wife has born him no children.  ခတန်၊ ခမှၚ်၊ သတန်။,ခမၚ်,"6 (v) to be barren, childless. [id] သၟၚ်။    ဗြဴဍေံသၟၚ် (n) his wife has born him no children. [Cf.] ခတန်၊ ခမှၚ်၊ သတန်။"
Children,ကောန်ဇာတ်,"(n) girl, daughter, son, sons and daughters, offspring, children."
Children's game of hiding a small stone representing an egg for the child playing the role of mother tortoise to seek,ဝေၚ်ပၠံၚ်ခၟာဲ,(v) children's game of hiding a small stone representing an egg for the child playing the role of mother tortoise to seek.
Chill,ဗၜိုဟ်,"1 (n) coldness, cold, chill, to cause to cold, [id] ဗ္ၜိုဟ်။    အဲဒးအာဗ္ၜိုဟ်ညိ (n) I have caught a slight chill.    [Der.] ၜိုဟ် (v) to be cold.    ဍာ်ဗ္ၜိုဟ် (n) cold water.    ဒးဗ္ၜိုဟ် (n) to get a chill or to get a cold. [id] ဒးချာံ(မ်)။"
Chill.  ထ္ၜိုဟ်။    အဲဒးအာထ္ၜိုဟ်ညိ  i have caught a slight chill.    ဍာ်ထ္ၜိုဟ်  cold water.    ဒးထ္ၜိုဟ်  to catch a chill.     ၜိုဟ်  to be cold,ထၜိုဟ်,"1 (n) coldness, cold, chill. [id] ထ္ၜိုဟ်။    အဲဒးအာထ္ၜိုဟ်ညိ (v) I have caught a slight chill.    ဍာ်ထ္ၜိုဟ် (n) cold water.    ဒးထ္ၜိုဟ် (n) to catch a chill.    [Der.] ၜိုဟ် (v) to be cold."
Chill.  ဖ္ၜိုဟ်။    အဲဒးအာဖ္ၜိုဟ်ညိ  i have caught a slight chill.     ၜိုဟ်  to be cool.    ဍာ်ဖ္ၜိုဟ်  cold water.    ဒးဖ္ၜိုဟ်  to catch a chill,ခၜိုဟ်,"2 (n) coldness, cold, chill. [id] ဖ္ၜိုဟ်။    အဲဒးအာဖ္ၜိုဟ်ညိ (n) I have caught a slight chill.    [Der.] ၜိုဟ် (v) to be cool.    ဍာ်ဖ္ၜိုဟ် (n) cold water.    ဒးဖ္ၜိုဟ် (v) to catch a chill."
Chill.  လၜှ်ော။,လ္ၜောဟ်,"(n) coldness, cold, chill. [id.] လၜှ်ော(ဟ်)။"
Chilli,မြေက်,"(n) red pepper, chilli."
Chilli seeds,မမြေက်,(n) chilli seeds.
Chilli.  မြေက်။,မရေက်,"(n) red pepper, chilli. [id] မြေက်။"
Chills caused by feminine disorders,သ္ၚိပၟတ်သိပ်ၜိုဟ်သိပ်က္တဴ,(n) chills caused by feminine disorders.
Chime,စၞတြေံ,"(n) excrement, chime, stools, excreta."
Chime of seven gongs set in horizontal frame.  ဗာတ်ဝိုၚ်။,ဆေၚ်မံၚ်,(n) chime of seven gongs set in horizontal frame. [Syn.] ဗာတ်ဝိုၚ်။
Chime of ten gongs mounted in crescent-shape vertical frame.  ဗာတ်ကိုၚ်။  ဏံၚ်ဏောတ်၊ နံၚ်နံၚ်၊ ဗာတ်ကောန်စှ်ေ။,နံၚ်နောတ်,(n) chime of ten gongs mounted in crescent-shape vertical frame. [id] ဗာတ်ကိုၚ်။ [Syn.] ဏံၚ်ဏောတ်၊ နံၚ်နံၚ်၊ ဗာတ်ကောန်စှ်ေ။
Chime of ten gongs mounted in crescent-shaped vertical frame.  ဏံၚ်ဏောတ်။,ဗာတ်ကောန်စှ်,(n) chime of ten gongs mounted in crescent-shaped vertical frame. [Syn.] ဏံၚ်ဏောတ်။
Chime often  gongs mounted in crescent-shaped vertical frame,ဏံၚ်ဏောတ်,"(n) chime often  gongs mounted in crescent-shaped vertical frame, brass gong circle, musical instrument consisting of graduated series of gongs. [Syn.] ဗာတ်ကောန်စှ်ေ။"
Chimney,ပၠံၚ်,"2 (n) tube, pipe, chimney, funnel, blow-pipe. [id] ပၠံၚ်ဗဂိုဟ်ကျာ။ [Cf.] က္ဍိုၚ်၊ ဂဒံ(အ်)။"
Chimney ,ပၠံၚ်ခ္ဍေက်,"(n) lamp chimney, chimney {of a lamp}."
Chimpanzee,ကၟီမၞိဟ်သွတ်,"(n) chimpanzee, type of small African ape."
Chin,ခမိပ်,"1 (n) chin, lower part of weaver’s reed. [id] ခၟိပ်။    ခၟိပ်ဂၠုၚ် (n) projecting stern of canoe.    ခၟိပ်သၞေဝ် (n) stern part of canoe hull. [Cf.] ခၟၚ်။"
Chin,ချေၚ်,"(n) Chin, name of one of the Tibeto-Burma speaking national groups of the Union of Burma."
Chin,ထမိပ်,"(n) chin, lower part of weaver’s reed. [id] ထၟိပ်။"
Chin,သၟိပ်,"2 (n) chin, lower part of weaver's reed. [Cf.] ကၟိပ်၊ ခၟၚ်၊ ခၟိပ်၊ တၟိပ်၊ ထၟိပ်၊ ထၟိပ်။"
Chin strap,ဇုက်ကၠေဟ်ခၟိပ်,(n) chin strap.
Chin.  ခၟိပ်။,ကမိပ်,(n) chin. [id] ခၟိပ်။
China,တိုက်,"3 (n) high quality of crockery, porcelain, china, chinaware."
China man.  ဂကူကြုက်၊ မၞိုဟ်ကြုက်။  ကြုက်ပိ  kruk paoy,ကြုက်,"2 (n) Chinese, China man. [id] ဂကူကြုက်၊ မၞိုဟ်ကြုက်။ {place name} ကြုက်ပိ (n) Kruk paoy."
China root,ခလ,"ဇလဇဳ (n) creeper native to China, the roots of which are used in medicine, china root, Smilax prolifera Roxburgh."
China.  ရးအဇိက်၊ ရးခိန်။,ရးကြုက်,(n) China. [id.] ရးအဇိက်၊ ရးခိန်။
Chinaware,တိုက်,"3 (n) high quality of crockery, porcelain, china, chinaware."
Chinchok,ခစက်,"(n) chinchok, house lizard, house lizard, Hemidoctylus Cuvier. [id] ဂစက်။"
Chinese,ကြုက်,"2 (n) Chinese, China man. [id] ဂကူကြုက်၊ မၞိုဟ်ကြုက်။ {place name} ကြုက်ပိ (n) Kruk paoy."
Chinese,မဆေၚ်စပ်ကဵုကြုက်,(adj) Chinese.
Chinese cakes,ကွာၚ်ဍုၚ်,(n) Chinese cakes.
Chinese communal temple,ဘာဂကောံ,"(n) Chinese communal temple, joss-house, Chinese fraternal society built around a communal temple."
Chinese drums.  ဖံကြုက်။,ဖံဟဝ်ဖံစိန်,(n) Chinese drums. [id] ဖံကြုက်။
Chinese fraternal society built around a communal temple,ဘာဂကောံ,"(n) Chinese communal temple, joss-house, Chinese fraternal society built around a communal temple."
Ching-mail,ခြပ်,"(n) body armour, ching-mail, mail-armour, coat of armour."
Chip,ခတှ်ေ,"(n) chip, fragment, piece, quarter anna, pice {in decimal Coinage} pya. [id] ဂတှ်ေ(ဟ်)။"
Chip .    ကၞေဟ်ဆု  chip,ကၞေဟ်,"2 (n) chip (s).    ကၞေဟ်ဆု (n) chip, chips.    ကၞေဟ်ဗာ်ဂူ (n) chips hewn."
Chipped plate,တၟေက်,ပ္ၚာန်တၟေက် (n) chipped plate.
Chipped plate,မေက်,ပ္ၚာန်တၟေက် (v) chipped plate.
