English,Mon,Original_Definition
Second sense,ၜံက်,"2 (v) to chop {dig with} hoe, to strike, to strike with the forefeet, peek, to slit open, to spin {top}.    ချေံၜံက် (v) the horse lashed out with its forefeet.    ခ္ၜံက်တဝ် (n) mattock, hoe.    ဂစေံၜံက်ဆု (n) woodpecker.    ဂစေံၜံက်တိ (n) white faced wagtail.    ဇြုံၜံက် (v) the snake struck. [Cf.] first sense, ခဲါ(ယ်)၊ ဒဇီ(မ်)၊ ဒန်။ Second sense, တေံ(အ်)၊ ထၞိက်၊ ပှ်ေ(ဟ်) (v).    [Der.] ခ္ၜံက် (n) hoe, digging-stick, mattock.    တၟံက် (v) to scoop up.    လၟံက် (n) handful of rice. [Var.] တ္ၜံက်။"
Second sense,ၜၚ်,"1 (n) {colloq} ship, large vessel. [id.] က္ၜၚ်။    ကောန်ၜၚ် (n) sailor. Final in (n) phr. Naming natural species of exotic.    ကြေၚ်ၜၚ် (n) Eugenia oblata tree.    ဂလာၜၚ် (n) Lascar.    ဂၞာၜၚ် (n) hold.    စဒၜၚ် (n) deck.    စှ်ေဍိုက်ၜၚ် (v) to embark.    ဍိုက်ၜၚ် (v) to go by ship.    သၞေဟ်ၜၚ် (n) harbour. [Cf.] first sense, ဂၠုၚ်။ Second sense, ဂလာ။ [Var.] က္ၜၚ်။    ၜၚ်ဗာ်တိတ်အာလ္ပာ်ပါၚ်ၜဳဇၞော်တေံ(အ်) (n) the ship is steaming out towards the mouth of the river.    ၜၚ်ဗၠိုက်အာပ္ဍဲၜဳ (n) a ship has sunk out at sea."
Second sense ပိုၚ်။     စၞ  food.    ဗ္စ  to feed.    သွ  curry,စ,"3 (v) to eat, to live on, by, by the revenues of, govern, to devide {in arithmetic}, to take, in chess and other games, wear away, erode.    အပေါတ်စ (n) eatables, victuals. [id] ကပေါတ်စ။    စၞစ (n) food.    အဲမံၚ်ဟွံမိပ်စအှ်ေ (pv.) I am not very well. [id] အဲမံၚ်စဟွံမိပ်အှ်ေ။    ခစ (v) to be dependent on.    ကၠောန်စ (pv.) to do for a living.    ရပ်စပ်စ (v) to use.    ဂဟေန်စ (v) to gnaw.    ဂြေၚ်စ (v) to chew the cud.    စံၚ်စ (v) to eat roasted. [id] နှာပ်စ။    ဏေပ်စ (v) to eat with the fingers. [id] ဟာပ်စ။    ဖုဲစ (v) to eat mixed with rice.    သောတ်စ (v) to eat with a spoon.    ဇိုၚ်စ (n) divisor.    ဍေံစစိၚ်အဲ (v) he would take my rook.    ၜါစှော်စကဵုပန်ဂွံမုစိရော (v) what is twenty divided by four? [Cf.] first sense, သုၚ်၊ ဟာပ်။  second sense ပိုၚ်။    [Der.] စၞ (n) food.    ဗ္စ (v) to feed.    သွ (n) curry."
Second sense အလဵုအသဳ။     ဝန်  minister.  သၟိၚ်။    သၟိၚ်ဣန်  lord indra.    သၟိၚ်စထောၚ်  small tree planted for hedges,မှိၚ်,"1 (n) {colloq} ruler, member of royal house, king, prince, person in authority, government servant. [id.] သၟိၚ်၊ ကောန်သၟိၚ် (n) prince, king's son, leading male performer of stage or screen. [id.] ကောန်သၟိၚ်တြုံ(ဟ်)၊ တိုန်သ္ပသၞိၚ် (v) to become king.    ဘာသၟိၚ် (n) government school    မၞိဟ်ရဲသၟိၚ် (n) government servant.    သ္ပသၟိၚ် (v) to be king, reign.    မှိၚ်ဂၞိၚ် (n) {place-name} Hmoing Gaenoing. [id.] သၟိၚ်ဂၞိၚ်။ [Cf.] first sense, ဨကရာတ်။ Second sense အလဵုအသဳ။    [Der.] ဝန် (n) minister. [Var.] သၟိၚ်။    သၟိၚ်ဣန် (n) Lord Indra.    သၟိၚ်စထောၚ် (n) small tree planted for hedges, Sesbania Sesban L.    သၟိၚ်ဆု (n) a kind of medicinal plant.    သၟိၚ်တံ(အ်) (n) the authorities.    သၟိၚ်တံရပ်ဏာဗှ်ေဏောၚ် (n) you will be arrested by the authorities.  သၟိၚ်တ္ၚဲ(ယ်) (n) our lord the sun.    သၟိၚ်ဓမ္မစေတဳ (n) king Dhaommaecaytoi.    သၟိၚ်လပိုဟ် (n) a kind of reed, Arundo donax L."
Second senses,ထုဲ,"လုပ်ထုဲ (v) to enter the society {of}. [Cf.] first sense, ကြာန်။ second senses, ဆက်၊ နှဴ၊ ပံၚ်၊ ဖက်၊ ရှုက်၊ ဟုဲ။ [Der.] ပထုဲ (v) to disturb."
Second sight,ဝိပဿဏာ,"(n) [LF] second sight, insight, super normal perception, spiritual perception. [Var.] ဝိပတ်သၞာ၊ ဝိပဿနာ။"
Second time,ၜါလ္ဇံက်,"(n) second time, twice."
Second toe,ကပုဟ်,လပုဟ်ဇိုၚ် (n) second toe.
Second toe,လပုဟ်ဇိုၚ်,(n) second toe.
Second wood,ရာဲဇိုန်,(n) second wood.
Second youngest,ကောန်လ္တူတှ်,"(n) second youngest {of brother and sisters}, child about to be weaned in the favour of a younger child."
Second-best,မဒှ်အရာခိုဟ်အိုတ်ပ္ဍဲကဆံၚ်ဒုတိယ,(adj) second-best.
Second-born or middle child,ထဍဲ,ကောန်ထ္ဍဲ (n) second-born or middle child.
Second-born or midle child,သ္ဍဲ,ကောန်သ္ဍဲ(ယ်) (n) second-born or midle child.
Second.  ကဵုတာလျိုၚ်ဗွဲတၟေၚ်၊ ထံက်ဂလာန်ကဵုဂလာန်မပ္တိုန်ထ္ၜး၊ ရီုဗၚ်ထံက်ပၚ်။,ကဵုဇြဟတ်,"(v) to encourage, second. [id] ကဵုတာလျိုၚ်ဗွဲတၟေၚ်၊ ထံက်ဂလာန်ကဵုဂလာန်မပ္တိုန်ထ္ၜး၊ ရီုဗၚ်ထံက်ပၚ်။"
Second.  မွဲသိတ်ကိန်၊ တြဴစှော်ဂအုံမွဲဂအုံနာဍာ၊ .  ပိကၠံတြဴစှော်ဂအုံမွဲဂအုံနာဍဳ၊ မွဲချိုန်ခဏ။,မွဲနာဍေက်,(n) second. [id.] မွဲသိတ်ကိန်၊ တြဴစှော်ဂအုံမွဲဂအုံနာဍာ၊ {မိနေတ် (n) minute}. [id.] ပိကၠံတြဴစှော်ဂအုံမွဲဂအုံနာဍဳ၊ မွဲချိုန်ခဏ။
Second.  သိတ်ကိန်။,ဝေါဟာမရပ်စပ်စကာစၞးနာဍေက်ဗွဲဒမၠေံ,"(n) sec., second. [Var.] သိတ်ကိန်။"
Seconds,စှ်ေနူရုဲ,"(n) that which remains after selection, seconds, reject, discard."
Secondsense,သြံက်,"(v) to plant up right, to put on one's finger. [Cf.] first sense, စတ်၊ ထံၚ်၊ ပ္တဴ။ [Syn.] secondsense, စုတ်။ [Der.] ကရံက် (n) bean-pole. [id.] ခြံက်။"
Secrecy.  ဒဒှ်မကၞိက်လဒဵုမာန်။,ပွမကၞိက်လဒဵုလေပ်,(n) secrecy. [id] ဒဒှ်မကၞိက်လဒဵုမာန်။
Secret sorrow,ဂၠိုက်ဟောံ,"(v) secret sorrow, private sorrow."
Secret.  to conceal .  ဂြောပ်၊ ဒၠုက်။  တၞုက်၊ ဗ္ဒန်။,ကၞိက်,တၞိက်လဒဵု(ဝ်) (adj.) secret. (v) to conceal {the existence of}. [Cf.] ဂြောပ်၊ ဒၠုက်။ [Syn.] တၞုက်၊ ဗ္ဒန်။
Secretarial.  မဒှ်တာလျိုၚ်ညးမရၚ်တၠုၚ်ဖဵု။,မဆေၚ်စပ်ကဵုညးမရၚ်တၠုၚ်ဖဵု,(adj) secretarial. [id] မဒှ်တာလျိုၚ်ညးမရၚ်တၠုၚ်ဖဵု။
Secretariat,ဌာနဂကောံညးမရၚ်တၠုၚ်ဖဵုဂမၠိုၚ်,(n) secretariat.
Secretary of a government ministerial department,ဝန်အပ္ဍဲ,"(n) secretary of a government ministerial department, the minister of the interior."
Secretary of a society or an organization,ညးမရၚ်တၠုၚ်ဖဵု,(n) secretary of a society or an organization.
Secretary.  စခဳ။  စာရေ။,တခဳ,"(n) clerk, writer, secretary. [id] စခဳ။ [Syn.] စာရေ။"
Secrete,ပနုက်,"ပၞုက်ဒလုက် (v) to conceal, secrete."
Secrete,ပၞုက်ဒလုက်,"(v) to conceal, to hide, secrete, cover-up. [id] ပၞုက်ဓလုက်။"
Secrete.  ပၞုက်။,ပဏုက်,"(v) to hide, conceal, secrete. [id] ပၞုက်။"
Secretion   ဒဒှ်မခ္ဍိုဟ်ပ္တိတ်။  ၂။  အရာမခ္ဍိုဟ်ပ္တိတ်။  ၃။  ဒဒှ်မကၞိက်ဗ္ဒန်လဝ်။,secrete,"vt.  ပၞုက်ဂလုက်၊  ပၞုက်လဝ်၊  စွံလဝ်, မၚ်မွဲလဝ်, ဂိုၚ်ဒေပ်လဝ်, ဗွဲမချိုတ်ပၠိုတ်။  ၂။  ခ္ဍိုဟ်ပ္တိတ်။  secretion (n)  ဒဒှ်မခ္ဍိုဟ်ပ္တိတ်။  ၂။  အရာမခ္ဍိုဟ်ပ္တိတ်။  ၃။  ဒဒှ်မကၞိက်ဗ္ဒန်လဝ်။"
Secretion.  ဒဒှ်မခ္ဍိုဟ်ပ္တိတ်၊ အရာမခ္ဍိုဟ်ပ္တိတ်။,ဒဒှ်မကၞိက်ဗ္ဒန်လဝ်,(n) secretion. [id] ဒဒှ်မခ္ဍိုဟ်ပ္တိတ်၊ အရာမခ္ဍိုဟ်ပ္တိတ်။
Secretive.  မလေပ်မံၚ်သ္ၚိတ်သ္ၚိတ်။,မလေပ်ကၞိက်လဒဵု,(adj) secretive. [id] မလေပ်မံၚ်သ္ၚိတ်သ္ၚိတ်။
Secretly,ကၞပ်ကၞပ်,"(adv) silently, secretly, quietly, privily. [id] ဏပ်ဏပ်၊ တၞပ်တၞပ်။"
Secretly.  ကၞပ်ကၞပ်၊ ဒုတ်ဒုတ်ဒီုဒီု၊ သ္ၚိတ်သ္ၚိတ်ဇြဇြ။,ကၞိက်,တၞိက်တၞိက်လဒဵုလဒဵု(ဝ်) (adv) secretly. [id] ကၞပ်ကၞပ်၊ ဒုတ်ဒုတ်ဒီုဒီု(မ်)၊ သ္ၚိတ်သ္ၚိတ်ဇြဇြ။
Sect,ဂိုန်,"1 (n) gourp, sect, gang."
Sect,ဂိုန်,"3 (n) division of monastic order differing from others on interpretation of Vinaya, sect."
Sect,ဗော်,"1 (n) company, group, sect, companion, division.    ဂကောံဗော်သွး (n) association. [Cf] first sense, ကရောံ(မ်)၊ ဂကောံ(မ်)၊ သ္ကံ(အ်)။ second sense, အဗက်၊ ဇွာ၊ ပြောဲ(ယ်)၊ ပွာ၊ ပွံၚ်၊ ဖွက်၊ ရဲ။"
Sect,ဗောက်,"1 (n) company, group, sect, companion, division.    ဂကောံဗော်သွး (n) association. [Cf] first sense, ကရောံ(မ်)၊ ဂကောံ(မ်)၊ သ္ကံ(အ်)။ second sense, အဗက်၊ ဇွာ၊ ပြောဲ(ယ်)၊ ပွာ၊ ပွံၚ်၊ ဖွက်၊ ရဲ။"
Sectarian,ရဲပါ်ဂိုန်,"(n) sectarian, factionalist."
Sectarian.  မဆေၚ်စပ်ဒၟံၚ်ကဵုဂိုန်ဂန၊ ,မဆက်ဆောံဒၟံၚ်နကဵုဂိုန်ဂန,(adj) sectarian. [id ] မဆေၚ်စပ်ဒၟံၚ်ကဵုဂိုန်ဂန၊ {တဳ (n) false belief heresy. [id] ရဲတဳ}.
Section,တကုတ်,"(n) part, portion, segment, section, sector, fraction, fragment. [Var.] ဒကုတ်။"
Section,ဒပ်ဒကုတ်,(n) section.
Section,ဒရေက်,"(n) section, part."
Section,ပိုတ်ဆိုက်,"(n) {portion of text delimited by} two double strokes { ။  ။} paragraph, section,  chapter. [Cf.] ပဆိုက်။"
Section,လွး,"1 (n) part, portion, segment, section, sector, fraction,m fragment, broken length of stick, broken pieces, part of fragments.    ပိလွး (n) three parts.    ၜါလွး (n) two parts, two pieces. [Var.] ကဝေက်။    [Der.] ဝး (v) to break."
Section,အခန်,"(n) chapter {of book}, division of a writing or discourse, section, role, segment of a monk’s rove which is patched together from several pieces as prescribed. [id.] လ္ပာ်၊ အခန်ဇၞော်၊ အခန်ဍောတ်။"
Section,အပိုၚ်,"(n) thing or things owned, possession, division, section, [esp.] of books."
Section between two joints,တၚ်,"1 (n) joint, section between two joints, stalk.    ဇုက်တၚ် (n) bone with knuckled end. [Cf.] တာၚ်၊ တဝ်၊ ထာၚ်၊ ပ္ၚပ်။    တၚ်ကာန် (n) stock of flax."
Section of literary work usually of two ဇေန် with two cover leaves and irrespective of canonical division of pali text,ဝက်,"1 (n) division of palm leaf book consisting of twelve leaves numbered by one of the consonants with the twelve vowels, as က၊ ကာ၊ ကိ၊ ကဳ၊ ကု၊ ကူ၊ etc., section of literary work usually of two ဇေန် with two cover leaves and irrespective of canonical division of Pali text, vagga.    ဝဂ္ဂ (n) [P. vagga] ဝက်လိက် (n) section of literary work. [id.] ကၞပ်လိက်၊ ဝက်လိက်ပတ်။ [Cf.] ကၞပ်။ [Syn.] ဇုက်။"
Section of writing,ပဆိုက်,"1 (n) paragraph, section of writing, chapter."
Sectional,မဆေၚ်စပ်ကဵုဒကုတ်ကရေက်,(adj) sectional.
Sector,တကုတ်,"(n) part, portion, segment, section, sector, fraction, fragment. [Var.] ဒကုတ်။"
Sector,လွး,"1 (n) part, portion, segment, section, sector, fraction,m fragment, broken length of stick, broken pieces, part of fragments.    ပိလွး (n) three parts.    ၜါလွး (n) two parts, two pieces. [Var.] ကဝေက်။    [Der.] ဝး (v) to break."
Sector of region,သ္ကုတ်ဒေသ,(n) sector of region.
Secure,ဗိုန်ဇၟံ(အ်),"to be firm, secure."
Secure.  ခိုၚ်၊ ထေၚ်၊ ဗိုန်။,ဇၟံ,"ဗိုန်ဇၟံ(အ်) (v) to be firm, secure. [Cf.] ခိုၚ်၊ ထေၚ်၊ ဗိုန်။"
Securely,အခိုၚ်,"(n) firmness.(adv) firmly, in a firm way, securely, strongly."
Securely.  နဒဒှ်မတၟောန်ခရောန်၊ နဒဒှ်မတၟောန်ဂရောန်။,နဒဒှ်မဟၟဲကဵုဘဲအန္တရာဲ,(adv) securely. [id] နဒဒှ်မတၟောန်ခရောန်၊ နဒဒှ်မတၟောန်ဂရောန်။
Security,ပရာ်,"(n) safety, security, healing."
Security,ပရာက်,"(n) safety, security, healing."
Security,ပရေၚ်သ္ဂီုကၠီု,(n) security.
Sedan,ကွဳစက်ဒ္ၚောဝ်,"(n) saloon, sedan."
Sedan,ဒေန်ဒလိၚ်,"(n) sedan {also sedan-chair}, box containing a seat for one person, carried on poles by two persons, esp. in the 14th and 18th centuries. [id] ဝဝ်ဒလေၚ်။"
Sedately.  ဗွဲမသ္ဇိုဟ်နက်  steadily.  တန်တန်ကြန်ကြန်၊ လၟိုန်၊ တွဵု၊ ဒးဒး။,ဗွဲမတန်ကြန်,(adv) sedately. [id] ဗွဲမသ္ဇိုဟ်နက် (adv) steadily. [id] တန်တန်ကြန်ကြန်၊ လၟိုန်၊ တွဵု၊ ဒးဒး။
Sedile,ပနၚ်,"(n) sedile, throne, lotus-throne pedestal used as altar for offerings. [id] ပၞၚ်။"
Sedile,ပၞၚ်,"(n) sedile, throne, lotus throne, pedestal used as altar for offerings."
Sediment,ဂမြ,"(n) dried residue, sediment, less."
Sediment,ဇရ,"(n) dried residue, sediment, less. [id] ဇြ။"
Sediment,ဓဗြ,"(n) sediment, less. [id] ဇရ။"
Sediment,ဓရ,"1 (n) dried residue, sediment, lees.    ကြာတ်လဝ်နုၚ် အပ္ဍဲဂှ်ဓရနွံမံၚ်ဂၠိုၚ် (n) wash out the jar, there is a lot of sediment in it. [Syn.] ဇရ၊ ဗရ။"
Sediment,ဗရ,"1 (n) dried residue, sediment, lees.    ကြာတ်လဝ်နုၚ် ပ္ဍဲဍေံဂှ်ဗရနွံမံၚ်ဂၠိုၚ် (n) wash out the jar, there is a lot of sediment in it. [Var.] ဂမြ၊ ဇရ၊ ဇမြ။    [Der.] ဇြ (v) to dry up."
Sediment,မဳ,(n) မဳမာ (n) sediment.
Sediment,သ္ကောတ်,"(n) paste, plaster, unguent, sediment."
Sediment.  လ္ကောတ်။    လ္ကောတ်မြမောဝ်  toilet perfume,လကောတ်,"2 (n) paste, plaster, unguent, sediment. [id.] လ္ကောတ်။    လ္ကောတ်မြမောဝ် (n) toilet perfume, past prepared from bark and root of Murraya exotica and smeared on skin by women to preserve complexion {သၞက်ခါ (n) a kind of tree, the bark and root of which are used in making a fragrant paste for cosmetic purposes, Limonia acidissima}. [Cf.] ကဝ်၊ သ္ကေတ်။"
Seditious,မဆေၚ်စပ်ကဵုအရာမစန်ဒက်သွက်ဂွံသပုန်,(adj) seditious.
Seducer.  မၞိဟ်မဇျဲသၠေံသၠန်။,မၞိဟ်ကော်ဇျဲ,(n) seducer. [id.] မၞိဟ်မဇျဲသၠေံသၠန်။
Seduction,အမှုကသေံကၟဝ်,(n) {law} seduction.
Seductive.  မဒှ်သွက်ဂွံမက်ဂၠက်ဗွဲ။,မသၠေံဇျဲ,(adj) seductive. [id] မဒှ်သွက်ဂွံမက်ဂၠက်ဗွဲ။
See,စၟဳ,"2 (v) look into the distance, expect, look forward to, hope for, long for, look at something, see, look, discern, perceive."
See  ဗပ် ,ဗောပ်,(v) see  ဗပ် (v).
See about,ချပ်စၚ်ခြၚ်,"(v) see about, consider, think."
See eye-to-eye,မုက်မတ်ဒး,"(v) see eye-to-eye, be compatible."
See here!  ရံၚ်စမ်။,ရံၚ်စံ,"(v) look! To see, to behold, see here! [id] ရံၚ်စမ်။"
See how long it is.    သ္ၚိဂလိၚ်ကၠံပေ  a house,ဂလိၚ်,"3 (n) length.    ကောန်ဍေၚ်ဂလိၚ် (n) minute hand.    ဆုဂှ်ၜတ်ရံၚ်စမ်ဂလိၚ်ဍေံမူစိရော (n) measure the log, see how long it is.    သ္ၚိဂလိၚ်ကၠံပေ (n) a house, a hundred feet  long. [Cf.] ဇၞော်(က်)။ [opp.] ဒမၠေံ(အ်)။    [Der.] ဂၠိၚ် (v) to be long. [id] ဇမၠိၚ်။"
See into.  ဂၠိုက်ဂၠာဲစၟဳစၟတ်။    သွက်ဂွံလ္ၚတ်ဂှ်ဍေံဟွံဂွံဖ္အိုတ်အခိၚ်ဍေံရ  he has not got all his time available for study.  ကတ်၊ ပ္ကေၚ်၊ ဗ္တောန်။    ၚ္ၚတ်  practice,လ္ၚတ်,"2 (v) to study, to practise, to perform, to exercise, to train oneself, to investigate, wear away, acquire a habit, become accustomed to, take interest in, see into. [id.] ဂၠိုက်ဂၠာဲစၟဳစၟတ်။    သွက်ဂွံလ္ၚတ်ဂှ်ဍေံဟွံဂွံဖ္အိုတ်အခိၚ်ဍေံရ (v) he has not got all his time available for study. [Cf.] ကတ်၊ ပ္ကေၚ်၊ ဗ္တောန်။   [Der.] ၚ္ၚတ် (n) practice."
See off,ပလံၚ်ကဵု,ဗက်ပလံၚ်ကဵု (v) see off.
See off,ဗက်ပလံၚ်ကဵု,(v) see off.
See over.  စိစောန်ဗွဲမချိုတ်ပၠိုတ်၊ စၟဳစၟတ်ချိုတ်ချိုတ်ပၠိုတ်ပၠိုတ်။,အာစၟဳစၟတ်,(v) see over. [id] စိစောန်ဗွဲမချိုတ်ပၠိုတ်၊ စၟဳစၟတ်ချိုတ်ချိုတ်ပၠိုတ်ပၠိုတ်။
See someone out,ပလံၚ်စဵုကဵုစိုပ်ပါၚ်တရၚ်ဒပ်,(v) see someone out.
See something through to the very end,ဗက်စဵုကဵုဍာ်အိုတ်,"(v) make all-out effort, see something through to the very end."
See that the post are in line and not crooked.  ၜေဲ  to be out of alignment,ခၜေဲ,ရၚ်လဝ်ကဝဂှ်လ္ပခ္ၜေဲဍေံ(ဟ်) (v) see that the post are in line and not crooked. [Der.] ၜေဲ (v) to be out of alignment.
See that the posts are in line and not crooked,ထၜေဲ,ရေၚ်လဝ်ကဝဂှ်လ္ပထ္ၜေဲဍေံ (v) see that the posts are in line and not crooked.
See the right,ဂွံလညာတ်ဍာံ,"(v) realize the true, see the right."
See what a bad fellow he is!,စံၜတ်,ရံၚ်စံၜိုတ်လဵုပရေံ(အ်) (v) see what a bad fellow he is!
See ကဂၠေဝ်  fish cake,ဂၠေဝ်,1 (n) see ကဂၠေဝ် (n) fish cake.
See ကည ,က္ည,(v) see ကည (v).
See ကဏ ,စဏ,(n) [id] စၞ၊ see ကဏ (n).
See ကဏ .  စၞ၊ တၞ  food,ကၞ,"(n) see ကဏ (n). [id] စၞ၊ တၞ (n) food, piece of land. field, three days ago."
See ကဏပ် .  တၞပ်။  green vegetables and leaves eaten as salad,ကၞပ်,"(n) see ကဏပ် (n). [id] တၞပ်။ (n) green vegetables and leaves eaten as salad, sheath, scabbard, collection of sections of manuscript."
See ကဏာ .  တၞာ  flat roofed shed,ကၞာ,(n) see ကဏာ (n). [id] တၞာ (n) flat roofed shed.
See ကဏိက်။,ကၞိက်,(v) see ကဏိက်။
See ကဏိပ်  head,ကနိပ်,"(n) see ကဏိပ် (n) head, quantifier for objects arranged in groups."
See ကဏိပ်  head,ကၞိပ်,"(n) see ကဏိပ် (n) head, quantifier for objects arranged in groups."
See ကဏု  shellfish,ကၞု,"(n) see ကဏု (n) shellfish, shell."
See ကဏုၚ်   တၞုၚ်   applied to long things,ကၞုၚ်,(n) {colloq} see ကဏုၚ် (n) [id] တၞုၚ် (num.) (aux.) applied to long things.
See ကဏောတ်  pinnacle,ကၞောတ်,(n) see ကဏောတ် (n) pinnacle.
See ကဏောတ်  top,ကနောတ်,"(n) see ကဏောတ် (n) top, far or narrow end, culmination, summit, skewer, spit. [Cf.] ကနတ်။"
See ကဏောတ် .  တၞတ်၊ တၞောတ်။,ကၞတ်,(n) see ကဏောတ် (n). [id] တၞတ်၊ တၞောတ်။
See ကဏောဝ်  famine,ကၞောဝ်,(n) see ကဏောဝ် (n) famine.
See ကဏေံ  yesterday,ကၞေံ,"ကၞေံ(အ်) 2 (n) see ကဏေံ(အ်) (n) yesterday, faeces."
See ကဏေၚ်  တၞေၚ်  a kind of creeper,ကၞေၚ်,"(n) see ကဏေၚ် (n) တၞေၚ် (n) a kind of creeper, Tenasserim caoutchouc, a kind of creeper which produces an edible drumstick shape fruit. Ureceola esculenta."
See ကဏံ  boil.  တၞံ။,ကၞံ,ကၞံ(မ်) (v) see ကဏံ(မ်) (v) boil. [id] တၞံ(မ်)။
See ကဏံ .  တၞံ  anthill,ကၞံ,"ကၞံ(အ်) 1 (n) (v) see ကဏံ(အ်) (n). [id] တၞံ(အ်) (n) anthill, a kind of lizard with protuberant eyes. (v) ulcerate. (adv) in this manner."
See ကဏး  thin sheet or leaf.  တၞး။,ကၞး,(n) see ကဏး (n) thin sheet or leaf. [id] တၞး။
See ကဏှေ်  crossed in front,စၞေဟ်,"(v) see ကဏှေ် (v) crossed in front, to give battle, to offer fight. (n) a haven, a bathing place."
See ကဏှေ်၊ ကၞေဟ်၊ စၞေဟ်။,စဏှ်ေ,(v) see ကဏှေ်၊ ကၞေဟ်၊ စၞေဟ်။
See ကဏၚ်  stripes.  တၞၚ်။    တၞၚ်ကၠ  spots or stripes on a tiger,ကၞၚ်,1 (n) see ကဏၚ် (n) stripes. [id] တၞၚ်။    တၞၚ်ကၠ (n) spots or stripes on a tiger.
See ကတောတ်။,က္တောတ်,(n) see ကတောတ်။
See ကတ်ကြာဲ ,ကြာဲ,2 (n) see ကတ်ကြာဲ(ယ်) (n).
See ကထိုန်  eight lunar month of the mon,ဂထိုန်,"(n) see ကထိုန် (n) eight lunar month of the Mon, roughly corresponding to November. [id] က္ထိုန်။"
See ကဒါတ်  liver,ဂဒါတ်,"(n) see ကဒါတ် (n) liver, a kind of yam, species of yam."
See ကဒဵု  mush,ဂဒဵု,"1 (n) see ကဒဵု (n) mush, musk deer, civet, civet cat."
See ကနဟ်   တၞဟ်၊  lever,ကၞဟ်,"1 (n) see ကနဟ် (n) [id] တၞဟ်၊ (n) lever, stick specially shaped for throwing at small game, boomerang. (v) to be other, different."
See ကနောန်။,စၞောန်,(v) see ကနောန်။
See ကပံ။,ကပအ်,(v) see ကပံ(အ်)။
See ကမ  insect,ကၟ,(n) [id] စၟ see ကမ (n) insect.
See ကမဝ်  young leaves freshly opened,ကၟဝ်,"(n) see ကမဝ် (n) young leaves freshly opened, numerical classifier for counting segments of fruit, cloves of garlic and parts of a multiparous birth. [id] ကၟောဝ်၊ ကၟဝ်ဆု။"
See ကမာ ,ကၟာ,(n) see ကမာ (n).
See ကမာတ်  vulture.  သတ်တၠသၞေၚ်။,ကၟာတ်,(n) see ကမာတ် (n) vulture. [id] သတ်တၠသၞေၚ်။
See ကမာၚ် .  တၟာၚ်  foot-rope,ကၟာၚ်,"(n) see ကမာၚ် (n). [id] တၟာၚ် (n) foot-rope, foot-chain."
See ကမိ  to be new,ကၟိ,(v) [id] စၟိ။ တၟိ။ see ကမိ (v) to be new.
See ကမိန်3 ,စၟိန်,(n) see ကမိန်3 (n).
See ကမိုန်  dike,ကၟိုန်,"(n) see ကမိုန် (n) dike, ridge of earth in a rice field. [id]"
See ကမိုပ် ,ကၟိုပ်,(v) see ကမိုပ် (v).
See ကမိုဟ်။  တၟိုဟ်  to overflow,ကၟိုဟ်,(v) see ကမိုဟ်။ [id] တၟိုဟ် (v) to overflow.
See ကမိုၚ် ,ကၟိုၚ်,(v) see ကမိုၚ် (v).
See ကမု  to be white,ကၟု,(v) see ကမု (v) to be white.
See ကမုဟ်  cool.    ဍာ်ကၟုဟ်  cold water,ကၟုဟ်,1 (adj.) see ကမုဟ် (adj.) cool.    ဍာ်ကၟုဟ် (adj.) cold water.
See ကမေန်  to climb,ကၟေန်,(v) see ကမေန် (v) to climb.
See ကမေပ် ,ကၟေပ်,(n) see ကမေပ် (n).
See ကမေဝ် ,ကၟေဝ်,(n) see ကမေဝ် (n).
See ကမဳ  roof.  to roof,ကၟဳ,"1 (n) [id] စၟဳ။ see ကမဳ (n) roof. (v) to roof, thatch, to await, hope (for), look forward to, expect, long for. [id] စၟဳမၚ်။    စၟဳရံၚ် (v) look forward. [id] လၟီ။"
See ကမဵု ,ကၟဵု,(n) see ကမဵု(ဝ်) (n).
See ကမံ .    တၟံ  rock,ကၟံ,"1 ကၟံ(အ်) (n) see ကမံ(အ်) (n).    တၟံ(အ်) (n) rock, stone. (adj.) every.    တၟံၝောံဂိုၚ်ကောန် (n) stone with a roller for grinding."
See ကမံၚ်  တၟံၚ်။,ကၟံၚ်,(n) see ကမံၚ် [id] တၟံၚ်။
See ကမး .  တၟး၊ ပၟး။  york of cart.  to be clear,ကၟး,(n) see ကမး (n). [id] တၟး၊ ပၟး။ (n) York of cart. (v) to be clear.
See ကမ္မဝါစာ ,ကမ္မဝါတ်,(n) see ကမ္မဝါစာ (n).
See ကမှဟ် .  တၟဟ်  sweeping brush,ကၟဟ်,"(n) see ကမှဟ် (n). [id] တၟဟ် (n) sweeping brush, broom, besom."
See ကမှေၚ် .  ကမေၚ်။,ကၟေၚ်,(n) see ကမှေၚ် (n). [id] ကမေၚ်။
See ကမှ်။,ကမှဟ်,see ကမှ်။
See ကမ၊ စမ  worm.  မြုန်၊ ဗရုန်၊ ကြုတ်တိ။,စၟ,(n) see ကမ၊ စမ (n) worm. [id] မြုန်၊ ဗရုန်၊ ကြုတ်တိ။
See ကမၚ်  guard,ကၟၚ်,"(n) [id] ပၟၚ် see ကမၚ် (n) guard, guardian, attendant, keeper."
See ကမၠိ ,ကမၠိုက်,(n) see ကမၠိ (n).
See ကယျိုဟ်ခမၚ်  a kind of creeper,ခမၚ်,2 (v) see ကယျိုဟ်ခမၚ် (n) a kind of creeper.
See ကရောံ ,ကရောအ်,(v) see ကရောံ(အ်) (v).
See ကရှ် ,စြဟ်,(v) see ကရှ် (v).
