English,Mon,Original_Definition
Kilometre,တိုၚ်,"1 (n) mile, post {post, stone, marking} standard unit of distance old measure equal to a thousand တာ or about two and one-sixth miles, measure of distance equal to two and a third miles. [Bur.] mile, [Thai.] Kilometre."
Kin,ကလောမသ,"(n) kin, relation of one’s own generation."
Kin,ဂကူ,"(n) race, nation, nationality, kind, family, kin, sort, {of people} type, character."
Kin,မသ,"2 (n) [LF] kin, kinsfolk, breed, family. [id] ကလောမသ။"
Kin,ၝဲဒေံ,"(n) sisters of one womb, brothers and sisters, relatives, kin, family."
Kind,ဂကူ,"(n) race, nation, nationality, kind, family, kin, sort, {of people} type, character."
Kind,တဒှ်,"(n) state, condition, circumstances status, rank, position, sort, kind, (the) fact (that}. [id] ဒဒှ်။"
Kind,ထ,"2 (n) kind, pattern, verbal affix.    ထသပါ (v) to be pure blind."
Kind,ဒဒှ်,"(n) happening, occurrence, episode, event, becoming, stage, condition, circumstance, being, becoming,  status, rank, position, sort, kind, {the} fact {that}."
Kind,ပကာရ,"(n) [P.] sort, kind, way, manner."
Kind,ပက္ကရ,"(n) [P. pakaro] sort, kind, manner."
Kind,ပြကာ,"(n) [Skt. Prakara] kind, sort, [esp] as quantifier for precious things."
Kind,ဗီု,"(n) picture, printing type, pattern, manner, kind, sort, fiction."
Kind,ဗိုမ်,"(n) picture, printing type, pattern, manner, kind, sort, fiction."
Kind,ယျၚ်,"1 (n) [Siam] kind, sort."
Kind,သာ်,"2 (n) colour, kind, sort, form appearance, general quantifier.    ကွိၚ်ကွိုက်နာနာသာ်(က်) (n) instruments of various kinds.    စလန်သာ်ထဝ် (n) golden sandalwood.    ပသာ်(က်) (n) what kind of.    ဗရဳပန်သာ်(က်) (n) the four requisites for monastic life.    မွဲသာ်လေဝ်ဟွံမွဲ(ယ်) (n) there was nothing there.    မွဲသာ်ဟွံဆဵု(ဝ်) (n) I found nothing.    ကွဲသာ်ၜါရာနွံလေဝ် (n) there is something. [Var.] သ္ၚေက်။ [Cf.] အရံၚ်၊ ဂကူ၊ ဗတ်၊ ဗီု(မ်)၊ ဗွဲ(ယ်)၊ သောၚ်။    [Der.] သ္ၚေက် (n) green colour."
Kind,သာက်,"2 (n) colour, kind, sort, form appearance, general quantifier.    ကွိၚ်ကွိုက်နာနာသာ်(က်) (n) instruments of various kinds.    စလန်သာ်ထဝ် (n) golden sandalwood.    ပသာ်(က်) (n) what kind of.    ဗရဳပန်သာ်(က်) (n) the four requisites for monastic life.    မွဲသာ်လေဝ်ဟွံမွဲ(ယ်) (n) there was nothing there.    မွဲသာ်ဟွံဆဵု(ဝ်) (n) I found nothing.    ကွဲသာ်ၜါရာနွံလေဝ် (n) there is something. [Var.] သ္ၚေက်။ [Cf.] အရံၚ်၊ ဂကူ၊ ဗတ်၊ ဗီု(မ်)၊ ဗွဲ(ယ်)၊ သောၚ်။    [Der.] သ္ၚေက် (n) green colour."
Kind,သောၚ်,"3 (n) kind, sort, way.    ဗှ်ေထေၚ်အဲမၞိဟ်သောၚ်လဵုရော (n) what sort of fellow do you think I am?    ဗှ်ေထေၚ်သောၚ်ဂှ်(ဟ်) (n) do you think so? [Cf.] အခိုက်၊ ဂကူ၊ ဗီု(မ်)၊ ဗွဲ(ယ်)၊ သာ်(က်)။"
Kind,အဇာ,"(n) substitution, kind, sort, species, variety, class."
Kind of banyan tree,ဇြဲပၞဟ်,"(n) kind of banyan tree, Ficus nervosa, Fcitrifolia."
Kind of clam with oblong shell,ကဏု,ကၞုဂရး (n) kind of clam with oblong shell.
Kind of creeper,ဓနေံ,"ဓၞေံဏဳ (n) kind of creeper, Derris sinuate Thwaites."
Kind of dragon fly with pale-tipped russet wings.  သၞေၚ်ၜဲ။,နှေၚ်,သၞေၚ်ဝဝ် (n) kind of dragon fly with pale-tipped russet wings. [Cf.] သၞေၚ်ၜဲ။
Kind of duck.  ဂစေံသၞောဲ။,ဂစေံပလီု,(n) kind of duck. [id] ဂစေံသၞောဲ။
Kind of fish trap,ဇူ,1 (n) kind of fish trap.
Kind of hornet.  ထိုၚ်၊ ထောဝ်၊ ဟိုၚ်။  ကၠဵုကျာ်။,ကမ,စၟကၠဵုကျာ် (n) kind of hornet. [Cf.] ထိုၚ်၊ ထောဝ်၊ ဟိုၚ်။ [Var.] ကၠဵုကျာ်။
Kind of lily.  သွာ။,ခွာ,(n) {colloq} kind of lily. [id] သွာ။
Kind of lizard with protuberant eyes.  ကၞံ၊ တၞံ။  ကၞ၊ ခၞ၊ ထၞ။,ကဏံ,1 ကဏံ(အ်) (n) kind of lizard with protuberant eyes. [id] ကၞံ(အ်)၊ တၞံ(အ်)။ [Cf.] ကၞ၊ ခၞ၊ ထၞ။
Kind of lizard with protuberant eyes.  တၞံ။  တၞ။,တဏံ,3 တဏအ် (n) kind of lizard with protuberant eyes. [id] တၞံ(အ်)။ [Var.] တၞ။
Kind of lizard with protuberant eyes.  တၞံ။  တၞ။,တဏအ်,3 (n) kind of lizard with protuberant eyes. [id] တၞံ(အ်)။ [Var.] တၞ။
Kind of medicinal herb,ဇၟောဝ်ဂၠဴ,"(n) kind of medicinal herb, Methonica superb Lamarck."
Kind of pancake,ကွာၚ်တဝေက်,"(n) kind of pancake, baked on potsherd. [id] ကွာၚ်ကဝေက်။"
Kind of parasitical shrub,ဆုကောန်ကၠၚ်,"(n) kind of parasitical shrub, viscum orientale willdenow. [Cf.] တၞံကောန်ကၠၚ်။"
Kind of shrub,ဂြၚ်ဗ္ၜေံ,"(n) kind of shrub, Cassia tora L."
Kind of small fish,ကပလိုက်,"(n) Bombay duck, bummalo, kind of small fish, Harpodon nehereus. [id] ကခၟောဝ်။"
Kind of soft pudding,ကွာၚ်ထကဵု,"(n) kind of soft pudding, pudding made of coarse rice flour in palm sugar and lime water, soft bread."
Kind of soup with heavy peppery seasoning.  prec,သွဍာ်ဂဂံ(မ်),"(n) soup, broth, kind of soup with heavy peppery seasoning. [Cf.] prec."
Kind of spiny eel,ကဇနာန်,"(n) kind of spiny eel, Mastacembelus armatus, {Mon} ophidian, fish resembling eel, Rhynchobdella aculeate Bloch. [id] ကဇၞာန်။"
Kind of timber tree yielding fruit,ဓဂါ,"(n) kind of timber tree yielding fruit, Gardenia coronaria Hamitton. [id] တၞံဓဂါ။ [Syn.] လ္ဂာ။"
Kind of tree,ဓိတာန်,"1 (n) sal tree, kind of tree, Albizzia lebbek,  rain tree, Samanea, shorea robusta Roxburgh. [id] တၞံဓိတာန်။"
Kind of tree with long straight trunk and leafy top,ဒဳဒါ,"(n) kind of tree with long straight trunk and leafy top, thought to resemble duck’s drumstick."
Kind of tuber,ကြဴတၟံ,"ကြဴတၟံ(အ်) (n) kind of tuber, Colocasia indica Voigt."
Kind of turtle or tortoise,ဆၚ်ရာ,(n) kind of turtle or tortoise.
Kind of vegetable morrow,လဵု,"1 (n) gourd, gourd creeper, kind of vegetable morrow, calabash {utensil}.    တၞာလဵု(ဝ်) (n) overhead trellis on which gourds grow."
Kind of vegetable morrow,လိုဝ်,"1 (n) gourd, gourd creeper, kind of vegetable morrow, calabash {utensil}.    တၞာလဵု(ဝ်) (n) overhead trellis on which gourds grow."
Kind of wild gourd creeper,ဆီဆာဲ,"(n) kind of wild gourd creeper, Hodgsonia heteroclite Hocker F. and Thompson."
Kind of wild plum,ကလုဲ,"(n) kind of wild plum, Phyllanthus emblica L. and P. pomiferus Hooker F. Otaheite goosebary. [id] တလုဲ။"
Kind of wild plum,တလုဲ,"(n) eastern gooseberry, kind of wild plum, gooseberry, emblica myrobalan, Emblica officinalis, Phyllanthus emblica L. and P. pomiferous hooker f."
Kind of yam,ကဏက်,(n) ကၞက် [id] ကၞက်အိက်ကၠိက် (n) kind of yam.
Kindergarten,တန်ကောန်ၚာ်,(n) kindergarten.
Kindle,စုတ်ပၟတ်,"(v) to light a fire, get a fire going, use wood, sticks and the likes to feed a fire, consign something to flame, kindle {fire}, incite trouble."
Kindle,ဍေန်,"2 (v) light, to light, kindle, to be lit by, to cause to take fire.    သ္ၚိဍေန်ပၟတ်ဓါတ်ဟာ ဍေန်ပၟတ်ခ္ဍေက်ဟာ (v) is the house lit by electricity or by oil lamps? [Var.] ပ္ဍေန်။"
Kindle,ပဍေန်,"(v) to light, kindle, to be lit by. [id] ပ္ဍေန်။"
Kindle,ပ္ဍေန်,"1 (v) to light, kindle, to be lit by. [id] ဗဒှ်ပၟတ်။    သ္ၚိပ္ဍေန်ပၟတ်ဓါတ်ဟာ ပ္ဍေန်ပၟတ်ခ္ဍေက်ဟာ (v) is the house lit by electricity or by oil lamps."
Kindling,ပရက်,"(n) detonator, kindling, wick, lamp wick, inflammable material. [id] ဇွောံစံၚ်၊ ပရက်ပၟတ်။ [Syn.] သၞ။"
Kindly,နဒဒှ်မဆာန်ဍူ,(adv) kindly.
Kindness,ဓဝ်သၚ်္ဂဟပန်ပြကာ,"(n) the four rules of good social relations. [viz.] (1) Charity, (2) Kindness, (3) good will, (4) Sympathy."
Kindness,မေတ္တာ,"(n) [P.] an act of mercy, love, kindness, affection, benevolence."
Kindness,မေတ္တာ,"(n) [P. metta] friendship, kindness, affection."
Kindness.  ခၠေဝ်ဂုန်၊ မေတ္တာ။,ဒဒှ်မဆာန်ဍူ,(n) kindness. [id] ခၠေဝ်ဂုန်၊ မေတ္တာ။
Kindness.  ဇြဟာန်ကၟိန်။  second sense,ဇြဟာန်,"(n) love, lover, darling, compassion, kindness. [id] ဇြဟာန်ကၟိန်။ [Cf.] second sense, ကဝေၚ်။ [Var.] ဆာန် (v) to love."
Kindred,ဝေါၚ်သ,"(n) [P. vamsa] family, kindred, tribe, house."
Kinds of troubles or hardship,ဒုက္ခ,သုက္ခဒုက္ခ (n) kinds of troubles or hardship.
King,ခတ္တိယျ,"(n) [P.] king, ruler, kshatiya."
King,တလ,"တၠညး (n) His Majesty, also His Honour, Your Honoou, King, sovereign."
King,တလ,"တၠတိ (n) land lord, king."
King,တၠညး,"(n) king, sovereign. [id] တၠတိ။"
King,တၠတိ,"(n) land owner, landlord, king, landholder."
King,ပဓါန်,"2 (n) [P. padhanam] king, chief companion or minister, a leader, a chief. [id] ဗဓါန်။    ပဗဓါန် (v) to make a companion, to be first. [id] သ္ပဗဓါန်။"
King,မှိၚ်,"1 (n) {colloq} ruler, member of royal house, king, prince, person in authority, government servant. [id.] သၟိၚ်၊ ကောန်သၟိၚ် (n) prince, king's son, leading male performer of stage or screen. [id.] ကောန်သၟိၚ်တြုံ(ဟ်)၊ တိုန်သ္ပသၞိၚ် (v) to become king.    ဘာသၟိၚ် (n) government school    မၞိဟ်ရဲသၟိၚ် (n) government servant.    သ္ပသၟိၚ် (v) to be king, reign.    မှိၚ်ဂၞိၚ် (n) {place-name} Hmoing Gaenoing. [id.] သၟိၚ်ဂၞိၚ်။ [Cf.] first sense, ဨကရာတ်။ Second sense အလဵုအသဳ။    [Der.] ဝန် (n) minister. [Var.] သၟိၚ်။    သၟိၚ်ဣန် (n) Lord Indra.    သၟိၚ်စထောၚ် (n) small tree planted for hedges, Sesbania Sesban L.    သၟိၚ်ဆု (n) a kind of medicinal plant.    သၟိၚ်တံ(အ်) (n) the authorities.    သၟိၚ်တံရပ်ဏာဗှ်ေဏောၚ် (n) you will be arrested by the authorities.  သၟိၚ်တ္ၚဲ(ယ်) (n) our lord the sun.    သၟိၚ်ဓမ္မစေတဳ (n) king Dhaommaecaytoi.    သၟိၚ်လပိုဟ် (n) a kind of reed, Arundo donax L."
King,ရာဇ,"(n) [P.] king, ruler, monarch, sovereign, Raja."
King,သၟိၚ်,"1 (n) member of royal house, king, prince, person in authority, government servant.    ကောန်သၟိၚ် (n) king's son, prince.    ဘာသၟိၚ် (n) government school.    မၞိဟ်ရဲသၟိၚ် (n) government servant.    သ္ပသၟိၚ် (n) to be king.    သၟိၚ်ဂၞိၚ် (n) {place-name} Samoing Gaenoing. [Cf.] first sense, ဨကရာတ်။ Second sense, အာလဵုအသဳ၊ ဝန်။"
King,ဨကရာဇ်,(n) [LF] king.
King asoka,အသောက,(n) သၟိၚ်အသောက (n) king Asoka.
King bimbisara’s son,အဇာတသတြု,"(n) king Bimbisara’s son, who killed his father, patricidal son, one who has wronged is parents."
King by popular acclaim,ဒေဝတဴလောကသမုတိ,(n) king by popular acclaim.
King caused the letters to be incised on a sheet of gold,ပ္ဍဲဗပိုတ်ထဝ်သၟိၚ်ချူလဝ်ကၠာ,(adv) king caused the letters to be incised on a sheet of gold.
King cobra,ဇြုံဇာတ်ကၟာၚ်က္ဍိုပ်,"(n) hamadryad, king cobra, Naja Hannah, Naja tripudians Merrem."
King crab,အဂွာန်,(n) king crab.
King dhaommaecaytoi,သၟိၚ်ဓမ္မစေတဳ,(n) king Dhaommaecaytoi.
King fish,ကခူရၚ်,(n) king fish.
King fisher,ဂစေံဂံက်ဂါ,(n) king fisher.
King fisher.  ဂစေံဂံက်ဂါ။,ဂံက်ဂါ,(n) {bird} king fisher. [id] ဂစေံဂံက်ဂါ။
King minister,အမာတ်သေနာပတိ,"(n) king minister, privy councilor. [id.] အမာတ်သေဏာပတိ။"
King of baego,သၟိၚ်ဇုက်လလဳ,(n) king of Baego.
King of demigod in serpent form inhabiting the lower world,နာဂ,"1 (n) [P. naga] serpent, naga or dragon, king of demigod in serpent form inhabiting the lower world, elephant."
King of deva,သၟိၚ်ဣန်,"(n) Lord Indra, king of Deva, the Hindu god Indra which appears in Buddhist Scriptures as Sakka, the lord of the first and second levels of existence of the devas. [id.] သၟိၚ်အိန်။"
King post,ပဝ်,"5 (n) ပဝ်ဍုန် (n) king post, a support for the ridgepole, vertical strut connecting tie beam ဓၟၚ် and rafter ထအိုအ်၊ strut between two horizontal rods as decorative motif."
King post,ပၞက်က္ဍိုၚ်,"(n) shaft to hold the umbrella of a pagoda, king post."
King ship,ကွတ်ရာဇာ,(n) king ship.
King wrote it down on a plate of gold,ပ္ဍဲဂၠးဗပိုတ်ထဝ်သၟိၚ်ချူလဝ်အက္ခဝ်,(adv) king wrote it down on a plate of gold.
King wrote it down on a plate of gold.  ခပိုတ်၊ ထပိုတ်။,ဗပိုတ်,ပ္ဍဲဗပိုတ်ထဝ်သၟိၚ်ချူလဝ်ကၠာ (n) king wrote it down on a plate of gold. [Cf] ခပိုတ်၊ ထပိုတ်။
King's daughter,ရာဇာဓိတာ,(n) [P.] king's daughter.
King's messenger,ရာဇာဒုတ်,"(n) [P. duto] king's messenger, envoy. [id.] ဇာဒုတ်။"
King's son,မှိၚ်,"1 (n) {colloq} ruler, member of royal house, king, prince, person in authority, government servant. [id.] သၟိၚ်၊ ကောန်သၟိၚ် (n) prince, king's son, leading male performer of stage or screen. [id.] ကောန်သၟိၚ်တြုံ(ဟ်)၊ တိုန်သ္ပသၞိၚ် (v) to become king.    ဘာသၟိၚ် (n) government school    မၞိဟ်ရဲသၟိၚ် (n) government servant.    သ္ပသၟိၚ် (v) to be king, reign.    မှိၚ်ဂၞိၚ် (n) {place-name} Hmoing Gaenoing. [id.] သၟိၚ်ဂၞိၚ်။ [Cf.] first sense, ဨကရာတ်။ Second sense အလဵုအသဳ။    [Der.] ဝန် (n) minister. [Var.] သၟိၚ်။    သၟိၚ်ဣန် (n) Lord Indra.    သၟိၚ်စထောၚ် (n) small tree planted for hedges, Sesbania Sesban L.    သၟိၚ်ဆု (n) a kind of medicinal plant.    သၟိၚ်တံ(အ်) (n) the authorities.    သၟိၚ်တံရပ်ဏာဗှ်ေဏောၚ် (n) you will be arrested by the authorities.  သၟိၚ်တ္ၚဲ(ယ်) (n) our lord the sun.    သၟိၚ်ဓမ္မစေတဳ (n) king Dhaommaecaytoi.    သၟိၚ်လပိုဟ် (n) a kind of reed, Arundo donax L."
King-crow,သ္ဍိ,"(n) king-crow, drongo, black drongo, Dicrurus macrocercus cathoecus."
King-to-be,လၟောဝ်သၟိၚ်,"(n) king-to-be, pretender."
King.  သၟိၚ်။,သၟီ,"(n) ruler, governor, king. [id.] သၟိၚ်။"
Kingdom,ကၟိန်ဍုၚ်,"(n) kingdom, realm."
Kingdom,ကၟိန်မြူ,"(n) kingdom, realm. [id] ဍုၚ်အဳပဲါယာ၊ နိဂီု(မ်)၊ ရးနိဂီု(မ်)။"
Kingdom,ဍုၚ်ရး,"(n) country, kingdom."
Kingdom,နဳဂီု,"နဳဂိုမ် (n) [P. nigamo] [L.F] country, kingdom, group, confederation of localities."
Kingdom,ရးနိဂီု,"(n) empire, kingdom."
Kingdom.  ရးဨကရာတ်ၝောံ၊ ကၟိန်ဍုၚ်၊ ကၟိန်မြု၊ ဍုၚ်၊ ဍုၚ်အီပဲါယျာ၊ ဍုၚ်ရး၊ နိဂီု၊ ရးနိဂီု။,ရးဨကရာတ်မအုပ်ဓုပ်,(n) kingdom. [id.] ရးဨကရာတ်ၝောံ(အ်)၊ ကၟိန်ဍုၚ်၊ ကၟိန်မြု၊ ဍုၚ်၊ ဍုၚ်အီပဲါယျာ၊ ဍုၚ်ရး၊ နိဂီု(မ်)၊ ရးနိဂီု(မ်)။
Kingly concerns,ပရေၚ်ရာဇ,(n) kingly concerns.
Kingly consecration,ရာဇာဘိသေက်,"(n) [P. raja abhisek] kingly consecration, coronation."
Kingly dignity,ရာဇိန္ဒြေ,(n) kingly dignity.
Kingly duties and morals,ရာဇာဝတ်,"(n) [P. raja vatta] duty of king, the duties of the ruler, kingly duties and morals, law of state, royal edict, judicial penalty. (ajd) criminal."
Kingly realm,ရတ္ထရာဇိ,(n) [P. rattham rajigam] kingly realm.
Kingly realm.  ရတ္တရာဇိ။,တွဵုဒၞက်သၞောဝ်ဒတောဝ်ဨကရာတ်ပိုၚ်ပြဳ,(n) kingly realm. [id] ရတ္တရာဇိ။
Kingly.  မနွံကဆံၚ်တၞောဝ်ဒတောဝ်ဨကရာတ်။,မနွံဆီဨ,(adj) kingly. [id] မနွံကဆံၚ်တၞောဝ်ဒတောဝ်ဨကရာတ်။
Kingly.  မနွံကဆံၚ်ဒတောဝ်တၞောဝ်ဨကရာတ်။,မနွံကဵုဆီဨ,(adj) kingly. [id] မနွံကဆံၚ်ဒတောဝ်တၞောဝ်ဨကရာတ်။
Kings minister.  သေနာပတိ၊ ဂအုပ်ဓုပ်၊ ဂအုပ်ပၞာန်။,သေဏာ,"သေဏာပတိ (n) general, commander-in-chief, kings minister. [id.] သေနာပတိ၊ ဂအုပ်ဓုပ်၊ ဂအုပ်ပၞာန်။"
Kingship.  ကွတ်ရာဇာ၊ ကၟိန်ဍုၚ်။,ဒဒှ်ဨကရာတ်,(n) kingship. [id] ကွတ်ရာဇာ၊ ကၟိန်ဍုၚ်။
King’s messenger,ဇာဒုတ်,"(n) [P.] king’s messenger, ambassador."
King’s minister or chief companion,အမာတ်,"(n) [Skt. amatya] minister, king’s minister or chief companion."
King’s order promulgated by the ကၠတ်ထဝ် notification,အသံတြး,"(n) [obs.] king’s order promulgated by the ကၠတ်ထဝ် notification, gazette."
King’s son,ကောန်သၟိၚ်,"(n) prince, king’s son, leading male performer of stage or screen, actor."
King’s wife,မဟေသဳ,"(n) [P.] the chief queen, king’s wife, queen. [id] မဟေသဳဗြဴ။ [Var.] ဂၞကျာ်။"
King’s wife,အဂ္ဂ,"အဂ္ဂမဟေသဳ (n) [P.] king’s wife, chief queen."
King’s wife.  ဂၞကျာ်ဨကရာဇ်။,အဂ္ဂမဟေသဳ,(n) king’s wife. [id] ဂၞကျာ်ဨကရာဇ်။
Kins man,ကလော,"1 (n) kins man, polite term of address and reference in address to persons of age status as speaker, with whom he is not on intimate terms.    အဲဂွံဆဵုကလောဇကုတံထတ်ထတ်ယုက်ယုက်ဂှ် အဲစိုတ်မိပ်ကွေံကွေံ (n) I am very glad to find you in good health.    ယွံကလောတံ (n) {addressing an audience} my friends!    ကလောံကောဒေံ (n) kinsfolk, close relative.    ကလောဒညာတ် (n) relative.    ကလောဗော်မဂၠးမိ (n) kinsfolk.    ကလောမသ (n) kin, relation of one’s own generation.    ကလာမွဲဂၠံ(မ်) (n) near kins-man.    ကလောၝဲဒေံ (n) relation of one’s own generation."
Kinsfolk,ကလောဗော်မဂၠးမိ,(n) kinsfolk.
Kinsfolk,ကလောံကောဒေံ,"(n) kinsfolk, close relative."
Kinsfolk,မသ,"2 (n) [LF] kin, kinsfolk, breed, family. [id] ကလောမသ။"
Kinsman,ညာတိက,"(n) [P.] relative, kinsman."
Kinsman .  ကၠိန် esp. offspring of sibling,မှိန်,(n) kinsman {colloq}. [id.] ကၠိန် esp. offspring of sibling.
Kinsman.  ကလောဒညာတ်။,ဒညာတ်,"(n) [Skt. janti], relative, kinsman. [id] ကလောဒညာတ်။"
Kipper,ခဒဵု,"(v) to smoke, kipper."
Kitchen,ဖဴ,"1 (n) raised wooden trough filled with earth or sand on which cooking-fire is lit, hearth, furnace, kitchen, {at the} home {of} in the company of a fire place, a stove, a forge.    ဍေံစုတ်လဝ်ပၟတ်လ္တူဖဴ (n) he made a fire on the hearth.    မိဗ္ဂပ်မံၚ်သွပ္ဍဲဖဴ (n) mother is in the kitchen preparing curry. [Cf.] third sense, ဍဲ(ယ်)။    ဖဴအရက် (n) still, distillery.    ဖဴကျာ (n) air pressure stove, primus stove, bellows.    ဖဴကၠောန်ကွာၚ် (n) bakery.    ဖဴကွာၚ် (n) oven.    ဖဴထိၚ်ဒဝ်ဓါတ်နျူကလဳယျ (n) nuclear pile, nuclear reactor.    ဖဴပ္သဲ (n) iorn stove.    ဖဴပၠေဲ (n) griddle, open fire place,  brazier, charcoal brazier, used [esp.] in Siam.    ဖဴၜဵု (n) a salt-pan, a slattern."
Kitchen,သ္ၚိဂြောဝ်,"(n) kitchen, cook house. [id.] သ္ၚိဂြောဝ်တမှောံ(မ်)၊ သ္ၚိဂြောဝ်တၟောံ(မ်)။"
Kitchen equipment,ကပေါတ်ဖဴ,(n) kitchen equipment.
Kitchen garden,ဂတှ်ေသၞေဝ်,"(n) kitchen garden, vegetable patch."
Kitchen maid,ဗြဴဗြဴမကၠောန်ကမၠောန်ပ္ဍဲဖဴ,(n) kitchen maid.
Kitchen or cooking place.  ဒၞာဲဖဴ၊ ပါၚ်ဖဴ။,ဒၞာဲတောံတိုပ်,(n) kitchen or cooking place. [id] ဒၞာဲဖဴ၊ ပါၚ်ဖဴ။
Kitchen or cooking-place.  ဖဴ။,ပါၚ်ဖဴ,(n) kitchen or cooking-place. [id] ဖဴ။
Kitchen-garden,ကၠံတဵုသၞေဝ်ကေဝ်,(n) kitchen-garden.
Kitchen.    ပၟတ်ကၟိတ်  piece of burning wood,ကၟတ်,"2 (n) fire, lamp, light. [id] ပၟတ်။    ခရက်ပၟတ် (n) match, cigarette lighter.    ချောဲဂှ်စံၚ်ထောံပၟတ် (v) burn the grass.    စံၚ်ပၟတ် (v) to burn.    စုတ်ပၟတ် (v) to light a fire. [id] ဗဒှ်ပၟတ်။    ဆီသ္ၚိပၟတ် (n) menses.    ဍေန်ပၟတ် (v) to light a lamp.    ထ္ပက်ပၟတ် (v) to poke the fire.    ဖျာတူဒၟံၚ်ပၟတ် (n) the market is on fire.    ရဲပြာ်ပၟတ် (n) fire man.    သ္ၚိတ်ပၟတ် (n) stove. [Cf.] ဖဴ (n) lantern, kitchen.    ပၟတ်ကၟိတ် (n) piece of burning wood, fire brand.    ပၟတ်ခ္ဍေက် (n) lamp.    ပၟတ်တူဒၟံၚ် (n) the fire is alight.    ပၟတ်တိုၚ် (n) lamp.    ပၟတ်ဓါတ် (n) electric light.    ပၟတ်ပၞာၚ် (n) candle light.    ပၟတ်လ္ၚ (n) live coal. [Syn.] လ္ၚ၊ လ္ၚပၟတ်၊ ပၟတ်သ္ဍဴ (n) decorative illuminations."
Kite.    လၞေၚ်က္ဍိုပ်ဗု  brahmiry kite,လၞေၚ်,"2 (n) kite.    လၞေၚ်က္ဍိုပ်ဗု (n) brahmiry kite, Holiastur indus Boddaert. [Syn.] ပြောဲကျာံ(မ်)။"
Kite.  လၞၚ်။,ပြောဲကျာံ,(n) kite. [Syn.] လၞၚ်။
Kitten,ကောန်ဗ္ဂဲ,"(n) kitten, puss, pussy."
Kiwi,ကဳဝဳ,(n) {bird} kiwi.
Klaxon,ဟိုန်,"2 (n) [Eng.] horn, klaxon."
Knapsack,ထိုၚ်ဗံ,"ထိုၚ်ဗအ် (n) knapsack, haversack."
Knave,မၞိဟ်ယုတ်မာ,"(n) knave, rake, wicked and evil person, scoundrel, unscrupulous person."
Knave,အယုတ်,"(n) unworthiness, knave, rake, bad man, wicked and evil person."
Knavery,ဒဒှ်မဟၟဲကဵုယျဵုလ္ဂူတပ်တး,(n) knavery.
Knavish,မဍုတ်ဍေဲတ္ၚံက်တ္ၚေဲ,(adj) knavish.
Knead,ပတ်,"2 (v) to rub, press, knead, massage, polish, to press with the hand, to squeeze. [Cf.] ဥု၊ ဇွိတ်၊ ဍဵု၊ တုဟ်၊ ပတိုန်အရံၚ်၊ ပေါတ်၊ ပၠဳ။    [Der.] ပွတ် (v) to massage.    ပၞတ် (adj) milch.    ဂၠဴပၞတ် (n) milch cow."
Knead with the hands,ချိုန်ကဵုတဲ,(v) knead with the hands.
Knee-joint,တၚ်ၜံၚ်,(n) knee-joint.
Knee-joint.  တၚ်ၜံၚ်။,တၚ်က္ၜံၚ်,(n) knee-joint. [id] တၚ်ၜံၚ်။
Knee.    ထံက်ၜံၚ်  to knee.  တ္ၜံၚ်။,ၜံၚ်,1 (n) knee.    ထံက်ၜံၚ် (v) to knee. [Var.] တ္ၜံၚ်။
Knee.  to knee the cane ball,ဒူ,1 (n) knee. (v) to knee the cane ball.
Knee.  တ္ၜံၚ်၊ ၜံၚ်။,က္ၜံၚ်,(n) knee. [id] တ္ၜံၚ်၊ ၜံၚ်။
Kneecap,ဂနေံ,ဂၞေံက္ၜံၚ် (n) kneecap.
Kneecap,ဂၞေံတ္ၜံၚ်,"(n) kneecap, kneepan. [id] ဂၞေံက္ၜံၚ်။"
Kneecap,ဒနေံ,ဒၞေံတ္ၜံၚ် (n) kneecap.
Kneecap.  second sense,ဓနေံ,"ဓၞေံတ္ၜံၚ် (n) kneecap. [Cf.] second sense, မကဴကှ်ေ၊ ဂၞေံ(အ်)၊ ဒၞေံ(အ်)။"
Kneepan.  ဂၞေံက္ၜံၚ်။,ဂၞေံတ္ၜံၚ်,"(n) kneecap, kneepan. [id] ဂၞေံက္ၜံၚ်။"
Knife,ကွိုတ်မြ,"(n) the back of a sword, the back of a sword blade, knife, chopper, etc."
Knife,တ္ၜုန်,(n) knife.
Knife with long handle and short blade,ၜုန်ခၟာ်,"(n) knife with long handle and short blade, used for splitting bamboo fibre ချာ။"
Knife.  မြ။  တ္ၜုန်။,ၜုန်,(n) knife. [Cf.] မြ။ [Var.] တ္ၜုန်။
Knit,ဂတောဲ,"(v) see ခတောဲ (v) to begin to form fruit, to put forth fruit bud, knit, to twist fibres into single strand rope. (n) a fruit just forming, developing fruit bud."
Knit one’s brows,ပ္ကောံလဝ်သၞေၚ်မတ်,"(v) scowl, frown, knit one’s brows."
Knit.    ခတောဲဇုက်  to twist fibres into single strand rope,ခတောဲ,"3 (v) knit.    ခတောဲဇုက် (v) to twist fibres into single strand rope, knit. [Cf.] ပၠီ(မ်)၊ ၜန်။"
Knit.    တၞံကြုက်ဟွံဒတဲဏီ  the mango tree has not  knitted yet.  ဒတဲတိုန်။  သတ်။     ခတဲ  fruit bud,ဒတဲ,"2 (v) to put forth fruit buds, knit.    တၞံကြုက်ဟွံဒတဲဏီ (v) the mango tree has not  knitted yet. [id] ဒတဲတိုန်။ [Cf.] သတ်။    [Der.] ခတဲ (n) fruit bud."
