English,Mon,Original_Definition
You can see it was cut with a knife.    ဍေံဂှ်ကောန်ကောကောန်ဒေံကဵုအဲဏောၚ်  he is my cousin after.    ဍေံနွံပ္ဍဲဖျာဏောၚ်  he will be in the market,နောၚ်,"1 (ps) particle of future, inferential or limited assertion. [id] ဏောၚ်၊ တၞောၚ်။    အဲကၠုၚ်ဏောၚ် (ps) I will come.    အဲဏောၚ်ဗလးလဝ်ၝ (ps) it was I, who let you out.    အဲမၞိဟ်တၟိသက်သက်ဏောၚ် (ps) I am a complete new comer here.    အဲသ္ဒးအာသွက်ဗှ်ေဏောၚ် (ps) I shall have to go for your sake, I suppose.    ဣဗြဴဏံဗြဴယှုက်ယှုက်ထုဲထုဲဏောၚ် (ps) she has the reputation of being a woman without regard for the proprieties.    ကောန်အဲဏောၚ်လေဝ်ဣဏံဂှ် (ps) this must be my son.    ဇုက်လာဲအာဟွံသေၚ် ထပိုတ်လဝ်ကဵုမြဏောၚ် (ps) the rope did not break, you can see it was cut with a knife.    ဍေံဂှ်ကောန်ကောကောန်ဒေံကဵုအဲဏောၚ် (ps) he is my cousin after.    ဍေံနွံပ္ဍဲဖျာဏောၚ် (ps) he will be in the market, I imagine he is in the market.    သၟိၚ်တံစဳရေၚ်ပေဲါရုဲမာဲဏောၚ် (ps) the government will hold elections.    သြန်ဏံအဲရန်တၟံလဝ်ကဵုသၚ်ဏောၚ် (ps) I shall assign this money to the monks.    ၝဏံကောန်တၠတသိုက်ဏောၚ်ဒှ် (ps) I ma sure he is some rich man’s son. [Cf.] ရ၊ ရောၚ်။"
You can see it was cut with a sword.    ညိဟွံသေၚ်  in no small degree.    ဍေံရဲရေဝ်အဲထေၚ်၊ ဟွံသေၚ်  he is from rie,သေၚ်,"1 (v) {usually neg. not} to be the case. {1} negating nominal sent or (v) in adverbial construction or rejecting proposition.    ဣဏံပလောံအဲဟွံသေၚ် (v) this is not my shirt.    ကောန်ပၞာန်ဟွံသေၚ် (v) he is not a soldier.    ဇုက်လာဲအာဟွံသေၚ် ထပိုတ်လဝ်ကဵုမြဏောၚ် (v) the rope did not give way, you can see it was cut with a sword.    ညိဟွံသေၚ် (adv) in no small degree.    ဍေံရဲရေဝ်အဲထေၚ်၊ ဟွံသေၚ် (v) he is from Rie, I believe, he is not.    တဴရဴလျးဂှ်ထဝ်ဖ္အိုတ်ဟွံသေၚ် (v) not every shining thing is gold. {2} (ဟွံ)သေၚ်ဟာ inviting support of statement.    ညးဂှ်ဇမၞော်ကွာန်သေၚ်ဟာ (v) he is the headman, isn't he?"
You can see it was cut with a sword.    ဍုၚ်တြေံဂမၠိုၚ်တေံလာဲလေၚ်အိုတ်  those old cities have vanished utterly.    ထၟိၚ်က္ဍိုပ်ဗှ်ေလာဲဒၟံၚ်  your turban is coming undone.    လိုဟ်လာဲ  to come undone.  ကယျာ၊ ကွာ၊ ခညောံ၊ လး။     တလာဲ  to come loose,လာဲ,"1 (v) to dissolve, be dissolved, to come to loose united, to part, give way.    အိုဟ်လာဲအာ (v) to waste away.    ဂဥုဲလာဲအိုတ်ရဟာ (v) has alll medicine dissolved.    ဂၠိက်ဍေံလာဲစှ်ေ(ဟ်) (v) his waist cloth fell down.    ဇုက်လာဲအာဟွံသေၚ်ထပိုတ်လဝ်ကဵုမြဏောၚ် (v) the rope did not give way, you can see it was cut with a sword.    ဍုၚ်တြေံဂမၠိုၚ်တေံလာဲလေၚ်အိုတ် (v) those old cities have vanished utterly.    ထၟိၚ်က္ဍိုပ်ဗှ်ေလာဲဒၟံၚ် (v) your turban is coming undone.    လိုဟ်လာဲ(ယ်) (v) to come undone. [Cf.] ကယျာ၊ ကွာ၊ ခညောံ(အ်)၊ လး။    [Der.] တလာဲ(ယ်) (v) to come loose, to unbind.    ပၠာဲ(ယ်) (v) dissolve.    ဗလာဲ(ယ်) (v) loosen."
You can see it was cut with a sword.    ဍုၚ်တြေံဂမၠိုၚ်တေံလာဲလေၚ်အိုတ်  those old cities have vanished utterly.    ထၟိၚ်က္ဍိုပ်ဗှ်ေလာဲဒၟံၚ်  your turban is coming undone.    လိုဟ်လာဲ  to come undone.  ကယျာ၊ ကွာ၊ ခညောံ၊ လး။     တလာဲ  to come loose,လာယ်,"1 (v) to dissolve, be dissolved, to come to loose united, to part, give way.    အိုဟ်လာဲအာ (v) to waste away.    ဂဥုဲလာဲအိုတ်ရဟာ (v) has alll medicine dissolved.    ဂၠိက်ဍေံလာဲစှ်ေ(ဟ်) (v) his waist cloth fell down.    ဇုက်လာဲအာဟွံသေၚ်ထပိုတ်လဝ်ကဵုမြဏောၚ် (v) the rope did not give way, you can see it was cut with a sword.    ဍုၚ်တြေံဂမၠိုၚ်တေံလာဲလေၚ်အိုတ် (v) those old cities have vanished utterly.    ထၟိၚ်က္ဍိုပ်ဗှ်ေလာဲဒၟံၚ် (v) your turban is coming undone.    လိုဟ်လာဲ(ယ်) (v) to come undone. [Cf.] ကယျာ၊ ကွာ၊ ခညောံ(အ်)၊ လး။    [Der.] တလာဲ(ယ်) (v) to come loose, to unbind.    ပၠာဲ(ယ်) (v) dissolve.    ဗလာဲ(ယ်) (v) loosen."
You can talk later.    အဲစၟဳမံၚ်ဗှ်ေလံကွေံရ လၟုဟ်မှဗှ်ေစိုပ်   i have been waiting for you a long time and you have only just got here.    ညာတ်မှပတှ်ေ   believe only what you see.  ဆ၊ မွဲ။,မှ,"2 (p) (n) only.    အရေဝ်ဗှ်ေစွံလဝ်ကၠာလက်ကရဴမှဟီု(မ်) (p) (n) stop your chatter for now, you can talk later.    အဲစၟဳမံၚ်ဗှ်ေလံကွေံရ လၟုဟ်မှဗှ်ေစိုပ် (p) (n) I have been waiting for you a long time and you have only just got here.    ညာတ်မှပတှ်ေ(ဟ်) (p) (n) believe only what you see. [Cf] ဆ၊ မွဲ(ယ်)။"
You can tease him as much as you like and he never get annoyed,စိုတ်ဂၠိၚ်,"မၞိဟ်ဏံဂလိုၚ်လဵုထ္ဍုတ်ထ္ဍုတ်ဟွံထေဲ စိုတ်ဂၠိၚ်ကွေံ (n) he is most easygoing, you can tease him as much as you like and he never get annoyed."
You can.    ဓဝ်ဒေါသဂှ်ပလေဝ်ဍေံမာန်မ္ဂးဟွံဒှ်သေက်ဇဵုညးသ္ကံရ  if anger could be abolished,မာန်,"3 (v) to win, to beat.    ညးဂှ်မာန်ရော (v) who won?    ညးမွဲဟွံမာန်ဍေံ(ဟ်) (v) no one could beat her.    ဟွံမာန်ဇြဟတ်ကၠဂှ်(ဟ်) (v) his strength was no match for that of the tiger. As, [va.] occasionally combined with {ဂွံ(အ်)} to be able to, esp. to be physically capable of, free from impediment.    အဲမိက်ဂွံဟီုအရေဝ်ကဵုသၟိၚ်ဇၞော်မွဲစုတ် ကဵုအခေါၚ်ကဵုအဲမာန်ဟာ (v) may I have Your Honor's permission to speak to you for a moment?    ဍေံထ္ၜၚ်လျိူၚ်မသုန်စှော်ပသာမာန် (v) he can lift a weight of fifty viss.    တန်ဒှ်တိတ်မာန်လေဝ်တိတ်မာန်ဏောၚ် (v) perhaps it will be possible for it to be produced.    တ္ၚဲဏံဗှ်ေမိက်ဂွံကၠောန်မ္ဂးကၠောန်မာန်ရ (v) if you want to do it today, you can.    ဓဝ်ဒေါသဂှ်ပလေဝ်ဍေံမာန်မ္ဂးဟွံဒှ်သေက်ဇဵုညးသ္ကံရ (v) if anger could be abolished, there would be no strife.    ဗှ်ေအာအတေံမာန်ဟာ (v) are you free to go there?    ရံၚ်တ္ၚဲတုဲတီအခိၚ်မာန်ဟာ (v) can you tell the time by sun?    ရန်ကဵုဒ္ဂေတ်ဍေံပရေံတုဲဍေံမၞိဟ်ခိုဟ်မွဲဟွံသေၚ်ဂှ်တီမာန်ရ (v) if you consider the defects of his conduct you can see he is not a good person.    လ္ပကွာ်ပြဟ်အဲဗက်ဟွံမာန် (v) do not work so fast, I cannot keep up with you.    ၜိုတ်ဗှ်ေစမာန်ဂှ်စညိ (v) eat as much as you can. [Cf.] ဇၞး။ [va.] ဂွံ(အ်)၊ လာပ်။ [opp.] ကျ။"
You could not get a knife into him,ဒုၚ်,"မၞိဟ်ဏံဒုၚ်ဗာ်ကဵုမြဟွံလုပ် (v) he is a tough fellow, you could not get a knife into him."
You dare not answer him back at all,ဟီုဗျိ,"မၞိဟ်ဏံစိုတ်တ္ၚံက်ကွေံဟီုဗျိဒးညိဟွံဂွံ(အ်) (v) this chap is easily put out of temper, you dare not answer him back at all."
You give me a shock,ပစုတ်,ဇကုသ္ပ စုတ်ကဵုအဲသွက်ဂွံတကိုတ်တ္ၚဵု (v) you give me a shock.
You go ahead then i will follow on,ကာလ,ဗှ်ေအာကၠာ ကာလတုဲအဲဗက်ကၠုၚ် (n) you go ahead then I will follow on.
You go instead of me,ခဏး,ဗှ်ေအာစၞးအဲ(ယ်) (n) you go instead of me.
You go instead of me,စဏး,မၞးအာစၞးအဲ (n) you go instead of me.
You had better feed him.  ကောန်ၚာ်ဗျဵုတှ်ဟာဟွံတီ ဂၟဴကဵုဍေံတှ်ညိ။  ဗၟဴ၊ ဂၟဴ။  မဴ  to suck,ဂမဴ,"ကောန်ၚာ်ထၚ်တှ်ဟာဟွံတီ ဂၠဴထောံဍေံတှ်ညိ (v) I think the baby may be hungry, you had better feed him. [id] ကောန်ၚာ်ဗျဵုတှ်ဟာဟွံတီ ဂၟဴကဵုဍေံတှ်ညိ။ [Cf.] ဗၟဴ၊ ဂၟဴ။ [Der.] မဴ (v) to suck."
You had better feed him.  ဂၟဴ။  မဴ  to suck,ဗမဴ,"ကောန်ၚာ်ဗျဵုထၚ်တှ်ဟာဟွံတီဗၟဴထောံဍေံတှ်ညိ (v) I think the baby may be hungry, you had better feed him. [Var.] ဂၟဴ။ [Der.] မဴ (v) to suck."
You have gone past our house,အာသှာတ်အာ,ဗှ်ေအာသှာတ်အာသ္ၚိပိုဲ (v) you have gone past our house.
You have mistranslated completely,ဗၠေတ်,ဗှေ်ကၠာဲအဓိပ္ပဲါဗၠေတ်အိုတ်တးဣရ (v) you have mistranslated completely.
You have not eaten much!,အောန်,ဇကုစပုၚ်အောန် (n) you have not eaten much!
You have not weaned your youngest child yet,ဒပိုတ်,"ကောန်ဒဒေံဗှ်ေဟွံဒပိုတ်တှ်ဏီသေၚ်ဟာ (v) you have not weaned your youngest child yet, have you?"
You have put in an awful lot of blue.  စုတ်လဝ်မာဲဂၠိုၚ်လောန်အာ။,စုတ်လဝ်မာဲဂှ်ဂၠိုၚ်ကွေံ,(v) you have put in an awful lot of blue. [id] စုတ်လဝ်မာဲဂၠိုၚ်လောန်အာ။
You must do what you are told,မၞးသ္ဒးကၠောန်ဗီုဟီုလဝ်ဂှ်,(pron) you must do what you are told.
You must not touch that,ဟ...ဏီ,ဗှ်ေဟဂွံလုက်ဣဂှ်(ဟ်) (pv) you must not touch that.
You must not touch that,ဟွံ...ဏီ,ဗှ်ေဟွံဂွံလုက်ဣဂှ်(ဟ်) (pv) you must not touch that.
You need have no doubts about him.  အထောတ်၊ တၞောတ်၊ သၠုၚ်။  တူ  to be superior,လ္တူ,လ္ပသၠေဟ်ပၟာလ္တူဍေံညိ (prep) you need have no doubts about him. [Cf.] အထောတ်၊ တၞောတ်၊ သၠုၚ်။ [Der.] တူ (v) to be superior.
You need not pay.  second sense,သၠုဲ,"ဇကုဟွံသ္ဒးစိုတ် ဇကုလ္ပကဵုသၠုဲ(ယ်) (n) if you do not like it, you need not pay. [Cf.] second sense, ပဆာန်၊ သြန်။"
You ought to repay your parents care,ခၠေဝ်,မၞးဂပ်ဂပ်ခၠေဝ်ဂုန်မိမ (v) you ought to repay your parents care.
You shall die,အမာ,"2 (n) [colloq] တၟာ [id.] equal quantity or degree, as much as.   ကောန်ဇကုတံဂှ်တၟာလဵုရော (n) how old are your sons?   ကွာန်ဏံအဲဟွံစိုပ်တၟာဂလံရ (n) I have not visited this village for a long time.   ဇၞော်တၟာလဵုရော (n) how big is it?   သ္ၚိဏံဇၞော်တၟာဘာ (n) a house as big as the school. [Cf.] ဂလိုၚ်၊ ၜိုတ်။ [Var.] တၟာ (n) မာ။   တၟာဂလိုၚ် (n) {in quantity} much, plenty.   တၟာဂလံ(အ်) (n) duration, long.   တၟာသၞေံတဲသ အာဗှ်ေချိုတ် (n) if so much as one of his finger-nails is damaged, you shall die."
You shoot very straight.  က္ဍၚ်၊ ဍၚ်။,လ္ဂဂၠု,ဗှ်ေပှ်ောလ္ဂဍာံ(မ်) (adv) you shoot very straight. [Cf.] က္ဍၚ်၊ ဍၚ်။
You should beat down the price before you buy. ကၠာ  time before,အကၠာ,အကၠာမၞးဟွံရာန်သ္ဒးသ္ဂုတ်ၚ္ၚုဟ်ေထက် (n) you should beat down the price before you buy.[Der.] ကၠာ (n) time before.
You should do it that way,ဂပ်,ဗီုဏံမၞးဟွံဂပ်ဂဝ်သ္ပ (v) you should do it that way.
You should enter him as a novice ဇကုဇၞော်နူအဲမသုန်သၞာံ  you are five years older than me. ဇြဟတ်ဇၞော်  to have great strength,နှော်,"(v) {colloq} to be large, great, full-grown, adult, old. [id] ဇၞော်။ အ္စာဇၞော် (n) headmaster. အမာတ်ဇၞော် (n) prime minister.    ကောဇၞော် (n) elder brother. ကောန်ၚာ်ဇၞော်ပြဟ် (v) the child is growing fast. ကောန်ဗှ်ေဂှ်ဇၞော်ရပ္တိုန်ထောံထပိုဲညိ (v) your son is growing up, you should enter him as a novice ဇကုဇၞော်နူအဲမသုန်သၞာံ (v) you are five years older than me. ဇြဟတ်ဇၞော် (v) to have great strength, be strong. ဝုတ်ဇၞော် (n) old maid. သ္ၚိဇၞော် (n) large house. [Cf.] ဗျု၊ သၠဲ။ [opp.] ဍေတ်။ [Der.] ဇမၞော် (n) chief. ဇၞော် (n) size. ဇၞော်ပြဟ် (v) to grow quicly. ဇၞော်မောဝ်ပြဟ် (v) to grow to maturity."
You should enter him as a novice ဇကုဇၞော်နူအဲမသုန်သၞာံ  you are five years older than me. ဇြဟတ်ဇၞော်  to have great strength,နှောက်,"(v) {colloq} to be large, great, full-grown, adult, old. [id] ဇၞော်။ အ္စာဇၞော် (n) headmaster. အမာတ်ဇၞော် (n) prime minister.    ကောဇၞော် (n) elder brother. ကောန်ၚာ်ဇၞော်ပြဟ် (v) the child is growing fast. ကောန်ဗှ်ေဂှ်ဇၞော်ရပ္တိုန်ထောံထပိုဲညိ (v) your son is growing up, you should enter him as a novice ဇကုဇၞော်နူအဲမသုန်သၞာံ (v) you are five years older than me. ဇြဟတ်ဇၞော် (v) to have great strength, be strong. ဝုတ်ဇၞော် (n) old maid. သ္ၚိဇၞော် (n) large house. [Cf.] ဗျု၊ သၠဲ။ [opp.] ဍေတ်။ [Der.] ဇမၞော် (n) chief. ဇၞော် (n) size. ဇၞော်ပြဟ် (v) to grow quicly. ဇၞော်မောဝ်ပြဟ် (v) to grow to maturity."
You should enter him as a novice.    က္ၜဳဇၞော်  the sea.    ဂၠံၚ်ဇၞော်  high road.    ဇကုဇၞော်နူအဲမသုန်သၞာံ  you are five years older than me.    ဇမၞော်ကွာန်  village head man.    ဇြဟတ်ဇၞော်  to have great strength,ဇၞော်,"2 (v) to be large, great, full-grown, adult, old.    အ္စာဇၞော် (n) headmaster.    အမာတ်ဇၞော် (n) prime minister.    ကောဇၞော် (n) eldest brother.    ကောန်ၚာ်ဇၞော်ပြဟ် (v) the child is growing fast.    ကောန်မၞးဂှ်ဇၞော်ရ ပ္တိုန်ထောံထပိုဲညိ (v) your son is growing up, you should enter him as a novice.    က္ၜဳဇၞော် (n) the sea.    ဂၠံၚ်ဇၞော် (n) high road.    ဇကုဇၞော်နူအဲမသုန်သၞာံ (v) you are five years older than me.    ဇမၞော်ကွာန် (n) village head man.    ဇြဟတ်ဇၞော် (v) to have great strength, be strong.    ဝုတ်ဇၞော် (n) old maid.    သ္ၚိဇၞော် (n) large house. [Cf.] ဗျု၊ သၠဲ။ [opp.] ဍောတ်။    [Der.] ဇမၞော် (n) chief."
You should give them milk to drink every day,ဖျုၚ်,ဖျုၚ်ဍာ်တှ်ကဵုဍေံတံရိုဟ်တ္ၚဲညိ (v) you should give them milk to drink every day.
You should not do that.  ဂပ်ဂဝ်၊ တန်၊ တာန်၊ ထိုက်။  ထေက်တန်  fit,ထေက်,"ဗီုဏံမၞးသ္ပဟွံထေက် (v) you should not do that. [Cf.] ဂပ်ဂဝ်၊ တန်၊ တာန်၊ ထိုက်။ [Der.] ထေက်တန် (v) fit, worthy."
You still dare not do it,ဂံၚ်,ဣဏံဗှ်ေဟွံဂံၚ်သ္ပဏီရ (v) you still dare not do it.
You think i am a bed-bug,ဓဂိတ်,"ဗှ်ေထေၚ်အဲဓဂိတ်ဟာ (n) you think I am a bed-bug, do you? [Syn.] ဒဂိတ်၊ သ္ဂိတ်။"
You think i am a bug,သ္ဂိတ်,"ဗှ်ေထေၚ်အဲသ္ဂိတ်ဟာ (n) you think I am a bug, do you?"
You think i am a louse,ဒဂိတ်,"မၞးထေၚ်အဲဒဂိတ်ဟာ (n) you think I am a louse {bug}, do you?"
You turn your face towards the sea,ဂၠံၚ်,မၞးဂတမုက်ဂၠံၚ်ဖဴက္ၜဳ (n) you turn your face towards the sea.
You will arrive at the landing-stage.    ကလိဂွံ  to acquire.    ကလိလောန်အာ  to elapse,ကလိ,"1 (v) to pass {away}, to elapse.    ဣနော်ပိုဲကလိလောန်အာ (v) my grand-mother has died.    ပိသၞာံကလိလောန်အာတုဲ (v) three years later. [Cf.] second sense, ချိုတ်၊ စုတိအာ၊ ဒးအာ၊ ပကာဂစိုတ်၊ ပဝ်အာ၊ သ္ပပရိနိဗ္ဗာန်၊ ၜးဘဝ။ [Cf.] လောန်။    ကလိကၠေံ(အ်) (v) to pass.    ကလိလောန်ကၠေံကွာန်မုဟ်ဒဵု စိုပ်သၞေဟ်က္ၜၚ်ဏောၚ် (v) after passing Muhday, you will arrive at the landing-stage.    ကလိဂွံ(အ်) (v) to acquire.    ကလိလောန်အာ (v) to elapse, {respectful} to die.    ကလိလောန်အာနကဵုယဲသြိုဟ်ပါ် (v) pine away {with broken heart}."
You will be arrested by the authorities,သၟိၚ်တံ(အ်),သၟိၚ်တံရပ်ဏာဗှ်ေဏောၚ် (n) you will be arrested by the authorities.
You will blunt it.  ၜီု  to be blunt,ဗ္ၜီု,"ဣဏံလ္ပကုတ်ကဵုကတ်ကြာဲဗှေ်ဗ္ၜီုဍေံဏောၚ် (v) do not cut that with scissors, you will blunt it. [Der.] ၜီု(မ်) (v) to be blunt."
You will blunt them.  ၜီု  to be blunt,ထၜီု,"ဣဏံလ္ပကုတ်ကဵုကတ်ကြာဲမၞးထ္ၜီုဍေံဏောၚ် (v) do not cut that with the scissors, you will blunt them. [Der.] ၜီု (v) to be blunt."
You will come to our house,ဓဗ,"အတိုၚ်ဂၠံၚ်ဏံဗှ်ေအာမ္ဂး ဗှ်ေဓဗသ္ၚိပိုဲဏောၚ် (v) if you go along this road, you will come to our house."
You will find the instructions on the label,ကဝှ်,တဝှ်ဍေံဂှ်ဆဵုပ္ဍဲစက္ခူဗာန်ဏောၚ် (n) you will find the instructions on the label.
You will find the instructions on the label,တဝှ်,တွံဍေံဂှ်ဆဵုပ္ဍဲစက္ခူဗာန်ဏောၚ် (n) you will find the instructions on the label.
You will free from misery.  ဝေဒနာ၊ ဒဒိုက်။  ဒိုက်  to be in want,ဓဒိုက်,"ဗှ်ေပတှ်ေဂလာန်ကျာ်မ္ဂး ဗှ်ေဗၠးဓဒိုက်ရ (n) if you heed the words of Buddha, you will free from misery. [Cf.] ဝေဒနာ၊ ဒဒိုက်။ [Der.] ဒိုက် (v) to be in want."
You will have either to work or starve,ဂှ်လေဝ် ဂှ်လေဝ်,မၞးဂှ်ကမၠောန်ဂှ်လေဝ်သ္ဒးကၠောန် ကၠောဝ်ဂှ်လေဝ်သ္ဒးကၠောဝ်ဏောၚ် (conj.) you will have either to work or starve.
You will have to change the tyre,ဒနော်,ဒးၜးဒၞော်ခလှာဏောၚ် (n) you will have to change the tyre.
You will probably find him in the bazaar,ဆဵုဍေံပ္ဍဲဖျာဏောၚ်,(v) you will probably find him in the bazaar.
You will tier yourself,ဗချဳ,"ဗှေ်ပချဳဇကုဗှေ်ဂၠိုၚ်ဗှေ်ဍောၚ်ဏောၚ် (v) you are energetic, you will tier yourself."
You will tire yourself.    ဍောၚ်စိုတ်  to be discouraged.  စိုတ်လီု။    ဍောၚ်ၜိုတ်  to be tired,ဍောၚ်,"2 (v) to be tired, tiresome, wearisome.    ကမၠောန်ဏံဍောၚ်ကွေံ (v) this is tiresome work.    မၞးပချဳဇကုမၞးဂၠိုၚ် မၞးဍောၚ်ဏောၚ် (v) you are very energetic, you will tire yourself.    ဍောၚ်စိုတ် (v) to be discouraged. [Cf.] စိုတ်လီု။    ဍောၚ်ၜိုတ် (v) to be tired, weaken. [id] သ္ကီုဇြဟတ်အောန်ကၠုၚ်၊ သ္ကဵုဇြဟတ်ဍိုန်ကၠုၚ်။"
You. ညးတံ  they,ဣတံ,(pron.) you. ညးတံ (pron.) they.
Young,ကုမ္မာ,"(n) [P. kummaro] child, young, young prince, young woman. [id] ကုံမာ၊ ကုံမှာ၊ ကုမ္မာရာ၊ သၟတ်ဗြဴ။"
Young,ကောန်,"(n) child, off spring, young person, young of animals, son, young, shoot of a plant."
Young,ဍောတ်,"(v) to be small, young, immature."
Young,သၟတ်,"1 (n) young creature, child, young, youngster, youth, little one, baby, babe. [Cf.] ကောန်။ Nasal form of သ္ပတ် (v) to be small."
Young,အာယုက်ဍောတ်,(adj.) {of rock soil} young.
Young bamboo,လၟောဝ်ဒုန်,"(n) young bamboo, bamboo shoot. [id.] တ္ၜၚ်။"
Young branch or shoot,ဗၠိုၚ်,2 (n) young branch or shoot.
Young cock,ပလိုၚ်,စာၚ်အုက်ပၠိုၚ်ပၠိုၚ် (n) young cock.
Young cow,ပၠိုၚ်,ဂၠဴၝောံပၠိုၚ်ပၠိုၚ် (n) young cow.
Young creature,သၟတ်,"1 (n) young creature, child, young, youngster, youth, little one, baby, babe. [Cf.] ကောန်။ Nasal form of သ္ပတ် (v) to be small."
Young dove,ကောန်ပူ,"(n) young dove, squab, the young of a dove. [id] ကောန်ဖရာပ်။"
Young fruit,သတ်ၜတ်ၜတ်,(n) young fruit.
Young goat,ကောန်ဗ္ၜေံ,"(n) kid, young goat."
Young leaf,ကၟဝ်ဆု,(n) young leaf.
Young leaf,ကၟောဝ်ဆု,(n) young leaf.
Young leaf,ပၟဝ်ဆု,(n) young leaf.
Young leaf,လၟောဝ်ဆု,(n) young leaf.
Young leaf emerging from bud,ကမဝ်,"3 (n) young leaves freshly opened, bud, embryo, young leaf emerging from bud, quarter or section of citrus fruit. [id] ကၟဝ်၊ လၟဝ်၊ လၟောဝ်။    တြုံကၟဝ်ကျာ် (n) future Buddha, Bodhisatta. [id] တြုံလၟဝ်ကျာ်၊ တြုံလၟောဝ်ကျာ်။    လဳမဴၜာကၟဝ် (n) two quarters of orange.    [Der.] ကၟဝ် (v) to put out leaves.    ၜဝ် (n) internal cavity. [id] တ္ၜဝ်။    ကၟဝ်ဆု (n) young leaf."
Young leaf emerging from bud,ပၟဝ်,"1 (n) embryo, young leaf emerging from bud, quarter or section of citrus fruit.    တြုံပၟဝ်ကျာ် (n) future Buddha, Bodhisatta.    လဳမဴၜါပၟဝ် (n) two quarters of orange.    [Der.] ကၟဝ် (v) to put out leaves. [Syn.] ကၟဝ်၊ လၟောဝ်။    [Der.] ကၟဝ် (n) internal cavity."
Young leaf emerging from bud,လၟောဝ်,"3 (n) embryo, shoot, young leaf emerging from bud, quarter or section of citrus fruit.    တြုံလၟောဝ်ကျာ်(က်) (n) embryo of Lord Buddha, Bodhisattva, future Buddha, one striving to attain Buddhahood. [id.] ဗောဓိသတ်။    လဳမဴၜါလၟောဝ် (n) two quarters of orange.    [Der.] ကၟဝ် (v) to put out leaves. [id.] လၟဝ် nasalized k. prefix.    ၜဝ် (n) internal cavity."
Young leaves freshly opened,ကမဝ်,"3 (n) young leaves freshly opened, bud, embryo, young leaf emerging from bud, quarter or section of citrus fruit. [id] ကၟဝ်၊ လၟဝ်၊ လၟောဝ်။    တြုံကၟဝ်ကျာ် (n) future Buddha, Bodhisatta. [id] တြုံလၟဝ်ကျာ်၊ တြုံလၟောဝ်ကျာ်။    လဳမဴၜာကၟဝ် (n) two quarters of orange.    [Der.] ကၟဝ် (v) to put out leaves.    ၜဝ် (n) internal cavity. [id] တ္ၜဝ်။    ကၟဝ်ဆု (n) young leaf."
Young man,ဗၠာဲ,"(n) bachelor, young man, boy who has reached the age of puberty, unmarried male past age of puberty."
Young man,မၚ်ဗၠာဲ,"(n) high young man, young man, youth, lad."
Young man,မၞိဟ်ဗၠာဲ,"(n) lad, young man."
Young man,ယုဝ,(n) [P.] young man.
Young man,သၟတ်ဗၠာဲ,"(n) shaver, young man, youth, boy."
Young man hood,ဒတိုန်ဗၠာဲ,"(n) youth, young man hood."
Young man ritually impersonating ကလော spirit in ceremonies accompanying ကလော် spirit dance,တံကလော်,"(n) young man ritually impersonating ကလော(က်) spirit in ceremonies accompanying ကလော်(က်) spirit dance, but not undergoing possession."
Young man.  မာံ  mearm,မၚ်,"5 (n) မၚ်ဗၠာဲ (n) title prefixed to names of unmarried men in formal speech, youth, young man. [Cf.] မာံ (n) Mearm, Mehm."
Young man.  မၚ်ဗၠာဲ။,အဗၠာဲ,"(n) youth, lad, young man. [id.] မၚ်ဗၠာဲ။"
Young man.  အဃောက္တဵု။,ပၠိုၚ်,မၞိဟ်ပၠိုၚ်ပၠိုၚ် (adj) young man. [Syn.] အဃောက္တဵု။
Young men and maidens,ဝုတ်ဗၠာဲ,"(n) young people, young men and maidens."
Young men are not steady workers.  စိုတ်ထတ်။,စိုတ်ဗိုန်,ညးသၟတ်ဂမၠိုၚ်စိုတ်ဟွံဗိုန်ပ္ဍဲကမၠောန်ဍေံတံ (v) young men are not steady workers. [Cf.] စိုတ်ထတ်။
Young novice,ထပိုဲဍောတ်,(n) young novice.
Young of a pigion,ကောန်ဖရာပ်,"(n) squab, young of a pigion."
Young of animals,ကောန်,"(n) child, off spring, young person, young of animals, son, young, shoot of a plant."
Young people,လွုတ်ဇၞော်,လွုတ်ဗၠာဲ(ယ်) (n) young people.
Young people,ဝုတ်ဗၠာဲ,"(n) young people, young men and maidens."
Young person,ကောန်,"(n) child, off spring, young person, young of animals, son, young, shoot of a plant."
Young person,ကောန်ၚာ်,"(n) child, young person, usually male."
Young prince,ကုမ္မာ,"(n) [P. kummaro] child, young, young prince, young woman. [id] ကုံမာ၊ ကုံမှာ၊ ကုမ္မာရာ၊ သၟတ်ဗြဴ။"
Young prince,ကောန်သၟိၚ်သွတ်,(n) young prince.
Young unmarried womant,အဝုတ်,"(n) [P. vutti] behavior, manner, maiden, young unmarried womant."
Young woman,ယုဝတဳ,(n) [P.] young woman.
Young woman,သၟတ်ဗြဴ,(n) young woman.
Young woman.  ကုံမာ၊ ကုံမှာ၊ ကုမ္မာရာ၊ သၟတ်ဗြဴ။,ကုမ္မာ,"(n) [P. kummaro] child, young, young prince, young woman. [id] ကုံမာ၊ ကုံမှာ၊ ကုမ္မာရာ၊ သၟတ်ဗြဴ။"
Young.     person neither too young nor too old,ပၠိုၚ်,"(adj) ပၠိုၚ်ပၠိုၚ် (adj) young.    (n) person neither too young nor too old, thing neither too big nor too small, middle-aged."
