English,Mon,Original_Definition
Whatsoever.  တဴရဴ။    တူရဴလျးဂှ်ထဝ်ဖ္အိုတ်ဟွံသေၚ်  not everything that shines is gold,တူ,4 (adv) တူရဴ (adv) whatsoever. [Syn.] တဴရဴ။    တူရဴလျးဂှ်ထဝ်ဖ္အိုတ်ဟွံသေၚ် (prov.) not everything that shines is gold.
Wheat,ဂျုၚ်,"(n) wheat, bread."
Wheat,သြောံဂျုၚ်,(n) wheat.
Wheat is the use? followed by cl. because,ဂုန်,"မူဂုန်ရော (n) what is the advangate, wheat is the use? Followed by cl. Because, as."
Wheat.  သြောံဂျုၚ်။,တၞံဂျုၚ်,(n) wheat. [id] သြောံဂျုၚ်။
Wheaten,မကၠောန်လဝ်နကဵုခၞိက်ဂျုၚ်,"(adj) wheaten, made from wheat."
Wheedle,ပလဳ,"(v) cajole, wheedle, deceive, play false, lie, to be deceitful, insincere, to feign, to be false."
Wheedle,ဖ္ဍာတ်,"(v) persuade by soft words, wheedle, soft-soap, smooth talk. [id] ဖ္ဍာတ်အရေဝ်။"
Wheedle.    ဗေန်အာတ်  wheedle,ဗေန်,"1 (v) to crave, beg, as to buy something, wheedle.    ဗေန်အာတ် (v) wheedle."
Wheel,စက်,"(n) machine, machinery, engine, motor, wheel, disk-harrow."
Wheel barrow,ကွဳဂရိုဟ်,"(n) handcart, push-cart, wheel barrow, trolley, gurney, shopping cart, stretcher on wheels, wheel chair. [id] ကွဳဓရိုဟ်။"
Wheel chair.  ကွဳဓရိုဟ်။,ကွဳဂရိုဟ်,"(n) handcart, push-cart, wheel barrow, trolley, gurney, shopping cart, stretcher on wheels, wheel chair. [id] ကွဳဓရိုဟ်။"
Wheel of dharma,ဓမ္မစက်,"(n) [P. dhammacakkam] the dominion of the law, power of the Buddha’s teaching, wheel of Dharma, first sermon given by the Lord Buddha on attainment of Buddha hood."
Wheel of the empire,စက္က,(n) wheel of the empire.
Wheel.    ကွဳခလှာၜါ  bicycle.    သၞော်ခလှာ  tyre.    သၠောန်ခလှာ  inner tube.  စက်။    ခလှာဟွံဂေတ်  the wheel will not turn,ခလှာ,2 (n) wheel.    ကွဳခလှာၜါ (n) bicycle.    သၞော်ခလှာ (n) tyre.    သၠောန်ခလှာ (n) inner tube. [Cf.] စက်။    ခလှာဟွံဂေတ် (n) the wheel will not turn.
Wheeled vehicle,ကွဳ,"(n) wheeled vehicle, cart, bullock cart, twenty-five baskets. [id] မွဲကွဳ။"
Wheezy,မယဵုဗြုဒၟၚ်နကဵုရမျှာၚ်သၠေဟ်,(adj) wheezy.
When,ခါရ,(adv) when.
When,ဆောဝ်လံ,"(adv) {in questions} when, {in neg. sents} ever."
When,ဆောဝ်လံ,လဵု (adv) when.
When,ဆံလံ,"(adv) when, joyfully. [id] ဆောဝ်လံ(အ်)၊ နဒဒှ်မနွံကဵုအရာမမိပ်ဇြိပ်က္ဍိုက်က္ဍိုက်ပေၚ်ပေၚ်၊ အိုဟ်တၟိုဟ်၊ သီုမအိုဟ်တၟိုဟ်။"
When,ဇဖန်,"(adv) when, while."
When,ပ္ဍဲ,"(p) (n) in, at, into, on onto, to, among, in the possession of, in the company of, with, formerly in, from, while, when."
When,လံ,"2 လအ် (pes) when, till. [Cf.] အခါ၊ အဃော၊ ပ္ဍဲ(ယ်)၊ လ။    [Der.] ဆောဝ်လံ(အ်) (pes) whenever. [id.] လ၊ လလဵု(ဝ်)။    လံကျာံဂှ်ဇၞော်တိုန်တုဲ(ယ်) (pes) when the crocodile was fully grown.    လံဂွံပေၚ်ထပှ်တ္ၚဲညးမွဲလ္ပကၠုၚ်ဘာ (pes) let no one come to the monastery till seven days are past."
When,လအ်,"2 (pes) when, till. [Cf.] အခါ၊ အဃော၊ ပ္ဍဲ(ယ်)၊ လ။    [Der.] ဆောဝ်လံ(အ်) (pes) whenever. [id.] လ၊ လလဵု(ဝ်)။    လံကျာံဂှ်ဇၞော်တိုန်တုဲ(ယ်) (pes) when the crocodile was fully grown.    လံဂွံပေၚ်ထပှ်တ္ၚဲညးမွဲလ္ပကၠုၚ်ဘာ (pes) let no one come to the monastery till seven days are past."
When,ဟန်,1 (adv) when.
When,အဖန်,"(conj.) while {during the time of}, when {in the event that}.(adv) while, when."
When,အဟိန်,"(adv) as, when."
When . while,အဖန်,"(conj.) while {during the time of}, when {in the event that}.(adv) while, when."
When are you coming back?,ဆောဝ်လံစဴ,(adv) when are you coming back?
When are you going?,ဆံလံဗှ်ေအာ,(adv) when are you going?
When are you looking for?,ဂၠာဲ,မုဂၠာဲရော (v) when are you looking for?
When are you taken you holiday?,တ္ၚဲသၠး,ဆောဝ်လံကေတ်တ္ၚဲသၠးရော (n) when are you taken you holiday?
When are you taking your holiday?,တၚဲ,ဆောဝ်လံကေတ်တ္ၚဲသၠးရော (n) when are you taking your holiday?
When came to an end.  ကာလတုဲမ္ဂး။,အတုဲတှ်ေ,"ကာလတုဲ (v) when finished, finished, when came to an end. [Cf.] ကာလတုဲမ္ဂး။"
When cattle wade in water,လုဲ,"ဂၠဴလုဲဍာ် ဍာ်ခန် (v) when cattle wade in water, it get muddy."
When cattle wade in water,လုယ်,"ဂၠဴလုဲဍာ် ဍာ်ခန် (v) when cattle wade in water, it get muddy."
When did nai dtoot become a school master?,ဒှ်အာ,နာဲဍောတ်ဒှ်အာအ္စာဘာဆောဝ်လံရော (v) when did Nai Dtoot become a school master?
When did nai htoot become a school mater?  foll. and. က္တဵုဒှ်၊ သ္ပ။,သဒှ်အာ,နာဲဍောတ်သဒှ်အာအ္စာဘာဆောဝ်လံရော (v) when did Nai Htoot become a school mater? [Cf.] foll. And. က္တဵုဒှ်(ဟ်)၊ သ္ပ။
When did they hold the funeral?,ဆောဝ်လံညးဖျေံကမ္မထာန်ရော,(adv) when did they hold the funeral?
When finished,အတုဲတှ်ေ,"ကာလတုဲ (v) when finished, finished, when came to an end. [Cf.] ကာလတုဲမ္ဂး။"
When he had picked up all his money,လှ်,လှ်ဂွံသြန်အိုတ်တုဲ(ယ်) (v) when he had picked up all his money.
When he had picked up all his money,လဟ်,လှ်ဂွံသြန်အိုတ်တုဲ(ယ်) (v) when he had picked up all his money.
When he reached the age of twenty five.   as far as,စိုပ်,"ဒးကာလစိုပ်အာယုက်ၜါဣသုန်သၞာံဂှ် (v) when he reached the age of twenty five. [quosi.] [pn.] as far as, up to."
When he reached the age of twenty-five,အယုက်,ဒးကာလစိုပ်အယုက်ညးၜါဣသုန်သၞာံ (n) when he reached the age of twenty-five.
When he saw the car he went to meet it,ဒစး,ကာလဍေံညာတ်ကာဍေံဒစးအာ (v) when he saw the car he went to meet it.
When his back becomes curved like a plough share {from 71-80 years of age),ဝၚ်္ကဒသက,"(n) decade in person's life, when his back becomes curved like a plough share {from 71-80 years of age)."
When i was a boy,ဍောတ်,ကာလအဲဍောတ်ဍောတ်တေံ (v) when I was a boy.
When only three robes are allowed,ဓုတၚ်တိစဳဝရိက်,"(n) one of the thirteen dhutangas, when only three robes are allowed."
When the boards swell no more water will come in,ဖောဝ်,"ဂတဵုဖောဝ်တုဲဍာ်ဟွံလုပ် (v) when the boards swell no more water will come in, to become soft as in water ro as in cooking."
When the canoe sank all our gear went to the bottom.  တၞီစှ်ေ။  ဗြောံ၊ ဗၠိုက်။,တဏီ,ဂၠုၚ်ဗၠိုက်တုဲကပေါတ်ကညောတ်ပိုဲတၞီဍာ်အိုတ် (v) when the canoe sank all our gear went to the bottom. [id] တၞီစှ်ေ။ [Cf.] ဗြောံ(မ်)၊ ဗၠိုက်။
When the clown does a monkey dance you really have to laugh,ဂြိုၚ်,မၞိဟ်ပြိုၚ်ပျေက်လှ်ေဗတ်ကၞုဲ ဒးဂြိုၚ်ကွေံကွေံ (v) when the clown does a monkey dance you really have to laugh.
When the money is short one must spend it accordingly,အခါ,အခါသၠုဲသၠာ်ဝါတ် သ္ဒးရပ်သၠုဲသၠာ်ကဳုဒ္ဂေတ်မံၚ် (n) when the money is short one must spend it accordingly.
When the nun ask for alms.  ခဍေန်။,ခ္ဍေန်,"(n) tray, small basket used to collect the rice, when the nun ask for alms. [id] ခဍေန်။"
When the nun ask for alms.  ခ္ဍေန်။,ခဍေန်,"(n) tray, small basket used to collect the rice, when the nun ask for alms. [id] ခ္ဍေန်။"
When the old woman went down to pick up the betel-cutter,ပ္ဍဲမဂဳစှေ်လပှ်ပၞာဲသတ်ဂှ်,(prep) when the old woman went down to pick up the betel-cutter.
When the paddy is ripe enough,သြောံက္ဍုဟ်မှကာလဂှ်ပိုဲရတ်ရ,"(n) when the paddy is ripe enough, then we shall reap it."
When the paddy is ripe then we shall reap it.  အခိၚ်၊ တဲ။  အခါ၊ အဃော၊ ပ္ဍဲ၊ လံ။  လ၊ ကာလ။  ဆောဝ်လ  sometimes.  လဆောဝ်။,ကာလ,သြောံဍုဟ်မှကာလဂှ်ရတ်ရ (n) when the paddy is ripe then we shall reap it. [Cf.] အခိၚ်၊ တဲ(ယ်)။ [Syn.] အခါ၊ အဃော၊ ပ္ဍဲ(ယ်)၊ လံ(အ်)။ [Var.] လ၊ ကာလ။ [Der.] ဆောဝ်လ (adv) sometimes. [id] လဆောဝ်။
When the pustules are distinct.  မြန်။,ဗရန်,"2 (n) {colloq} small pox. [id] မြန်။    မြန်ဇၞော် (n) confluent small pox.    မြန်ဍာ် (n) the chicken-pox.    မြန်ပုၚ် (n) small-pox, when the pustules are distinct. [Var.] မြန်။"
When the sun is strong one cannot smoke strong cigars,ကာတ်,တ္ၚဲကာတ်သုၚ်ၜံက်ကာတ်ကာတ်ပဟွံမာန် (v) when the sun is strong one cannot smoke strong cigars.
When the sun is strong one cannot smoke strong cigars,သ္ကာတ်,တ္ၚဲသ္ကာတ်သုၚ်ၜံက်သ္ကာတ်သ္ပဟ္ပံမာန် (v) when the sun is strong one cannot smoke strong cigars.
When the time came that he was twenty five years old,ကာလ,ဒးကာလစိုပ်အယုက်ၜါဣသုန်သၞာံဂှ် (n) when the time came that he was twenty five years old.
When the time came that he was twenty-five,ဒးကာလ,ဒးကာလစိုပ်အယုက် ၜါဣသုန်သၞာံဂှ်(ဟ်) (v) when the time came that he was twenty-five.
When the time came that he was twenty-five,သ္ဒးကာလ,သ္ဒးကာလစိုပ်အယုက်ၜါဣသုန်သၞာံဂှ်(ဟ်) (v) when the time came that he was twenty-five.
When the war was over,သ္ၚဲ,ပၞာန်သ္ၚဲတုဲ(ယ်) (v) when the war was over.
When the war was over,ဟဲ,ပၞာန်ဟဲတုဲ(ယ်) (v) when the war was over.
When the war was over,ဟယ်,ပၞာန်ဟဲတုဲ(ယ်) (v) when the war was over.
When they got near the town.  ဒစး။  ပရာပ်  to bring to the presence of,ပြာပ်,ကာလဍေံတံပြာပ်အာဍုၚ် (v) when they got near the town. [Cf.] ဒစး။ [Der.] ပရာပ် (v) to bring to the presence of.
When they had smeared jack tree gum on the rim of the pot.  ဍာပ်၊ လံက်၊ လေတ်။  ကၠေတ်  to sticky,ကလေတ်,ပ္ဍဲသၟောန်ထၟာဲကလေတ်လဝ်ထၜိုဟ်ပၞဟ်တုဲ (v) when they had smeared jack tree gum on the rim of the pot. [Cf.] ဍာပ်၊ လံက်၊ လေတ်။ [Der.] ကၠေတ် (v) to sticky.
When they play cricket,ကာလ,ကာလတက်ဗိတ်ဂှ် (n) when they play cricket.
When they saw the ogre they took fright and ran away,လကိုတ်,ညာတ်လကိုဟ်ဍေံတံလကိုဟ်ဒဴအာ (v) when they saw the ogre they took fright and ran away.
When we are young,ဒလောံ,"ဒလောံ(အ်) အခါပိုဲဍောတ်ဍောတ်ေတံဘာသၟိၚ်ဟွံမွဲလကျာ်တံဒၠောံဗ္တောန်ကဵုပိုဲ(ယ်) (v) when we are young, there was no government school, and the monks gave us instruction. [Cf] ဂလောံ(အ်)၊ ဗ္တောန်၊ ဗလောံ(အ်)၊ ဝေတ်။"
When we are young there were no government school and the monls gave us instruction.  ဗ္တောန်၊ ဝေတ်။  ဒလောံ၊ ဒၠောံ၊ ဒ္လောံ။,ဗလောံ,အခါပိုဲဍောတ်ဍောတ်ဘာသၟိၚ်ဟွံမွဲလကျာ်တံဒၠောံဗ္တောန်ကဵုပိုဲ (v) when we are young there were no government school and the monls gave us instruction. [Cf] ဗ္တောန်၊ ဝေတ်။ [Var.] ဒလောံ(အ်)၊ ဒၠောံ(အ်)၊ ဒ္လောံ(အ်)။
When we are young there were no government school and the monls gave us instruction.  ဗ္တောန်၊ ဝေတ်။  ဒလောံ၊ ဒၠောံ၊ ဒ္လောံ။,ဗလောအ်,အခါပိုဲဍောတ်ဍောတ်ဘာသၟိၚ်ဟွံမွဲလကျာ်တံဒၠောံဗ္တောန်ကဵုပိုဲ (v) when we are young there were no government school and the monls gave us instruction. [Cf] ဗ္တောန်၊ ဝေတ်။ [Var.] ဒလောံ(အ်)၊ ဒၠောံ(အ်)၊ ဒ္လောံ(အ်)။
When we get back then we can all eat together,ကာလ,ကာလပိုဲကၠုၚ်စိုပ်ကာလဂှ်ဂွံစမွဲစွံ(အ်) (n) when we get back then we can all eat together.
When will he arrive?,စိုပ်,ဆောဝ်လံစိုပ် (v) when will he arrive?
When will he arrive?,စိုပ်,ဆောဝ်လံစိုပ် (v) when will he arrive?
When you get to rangoon,ကလေၚ်,"ဗှ်ေစိုပ်လ္ဂုၚ်တုဲ ကလေၚ်လိက်ကဵုအဲတၞးညိ (v) when you get to Rangoon, please send me a letter. [Cf.] စဴ၊ ပလန်၊ ပၠန်၊ ဖျဴ။"
When you plant out the seedlings,ဖရိၚ်,"ပ္တံမဗွဝ်ဂှ်ဖရိၚ်ထောံကွေံကွေံ(ဟ်) (v) when you plant out the seedlings, leave plenty of space between them. [Cf.] ခစာဲ(ယ်)၊ တြဳ၊ တြး၊ ပရး၊ ဖရာဲ(ယ်)၊ ဖဲါ(ယ်)။ [Der.] သိၚ် (v) to be wide apart."
When you plant out the seedlings leave plenty of space between them.  ကရး၊ ဂစာဲ၊ ပရဳ၊ ပရး၊ ဖရာဲ၊ ဖဲါ။     သိၚ်  to be wide apart,ခရိၚ်,ပ္တံမဂဝဝ်ဂှ်သရိၚ်ထောံခိုဟ်ခိုဟ် (v) when you plant out the seedlings leave plenty of space between them. [Cf.] ကရး၊ ဂစာဲ၊ ပရဳ၊ ပရး၊ ဖရာဲ၊ ဖဲါ။    [Der.] သိၚ် (v) to be wide apart.
When you put in the seedlings,ခိုဟ်ခိုဟ်,"ပ္တံမဗဝဝ်ဂှ်သရိၚ်ထောံခိုဟ်ခိုဟ် (v) when you put in the seedlings, leave plenty of space between them."
When you reach the stream go in the direction of the current.  ဍာ်ဇွောဝ်။  ဇွောဝ်  to flow,ဇမောဝ်,စိုပ်ကြၚ်အာအတိုၚ်ဇၟောဝ်ဍာ် (n) when you reach the stream go in the direction of the current. [Cf.] ဍာ်ဇွောဝ်။ [Der.] ဇွောဝ် (v) to flow.
When you sow the seeds for transplanting do not scatter them too widely,ကြဳ,ဂြာတ်မဗွဝ်လ္ပကဵုကြဳ (v) when you sow the seeds for transplanting do not scatter them too widely.
When you undertake any work,စေတနာ,"ကၠောန်ကမၠောန်မွဲမွဲမ္ဂး စွံစေတနာခိုဟ်ခိုဟ်တုဲကၠောန်ညိ (n) when you undertake any work, make up your mind to do it well and then do it. (v) be nevolence. [id] စိုတ်စေတနာ၊ ပွမနွံကဵုစိုတ်စေတနာခိုဟ်ခိုဟ်။"
When you went to sadhame,ဒီု,"ဇကုအာဍုၚ်သဓီုဂှ် ဒီုအလဵုရော (v) when you went to Sadhame, where did you stay for the night."
When you went to sadhame where did you stay for the night?,သ္ဒီု,ဇကုအာဍုၚ်သဓီုဂှ်သဒီုအလဵုရော (v) when you went to Sadhame where did you stay for the night?
When you went to sadhame where did you stay for the night?,သ္ဒိုမ်,ဇကုအာဍုၚ်သဓီုဂှ်သဒီုအလဵုရော (v) when you went to Sadhame where did you stay for the night?
When you were a girl,ဂမၠိုၚ်,"ဣစဳကာလဍောတ်ဍောတ် ကွာန်ဏံသ္ၚိဂၠိုၚ် ဂမၠိုၚ်ဏံဟာ (n) when you were a girl, were there as many houses in the village as there are now?"
When.    ခါလဵုဗှ်ေကၠုၚ်မာန်ရော  when can you come?,ခါ,3 (adv) when.    ခါလဵုဗှ်ေကၠုၚ်မာန်ရော (adv) when can you come?
Whence,နူလဵု,"နူလိုဝ် (prep) where, whence."
Whenever,ယရဴ,"ယြဴပ္ဍဲကာလမွဲ(ယ်) (adj) whenever, anytime."
Whenever,အခိၚ်လဵုအခါလဵုဒှ်ဒှ်,"(n) whenever, at any time, regardless of time, every time that, as often as. [id.] ဇဖန်။"
Whenever,အရေဝ်,(pcs.) whenever.
Whenever i see this.  အရိုဟ်။,အရေဝ်,အရေဝ်အဲညာတ်ဣဏံ (n) whenever I see this. [id] အရိုဟ်။
Where,နူလဵု,"နူလိုဝ် (prep) where, whence."
Where am i to get food?,မူဒၞာဲ,မူဒၞာဲမဂွံပုၚ်ရော (n) where am I to get food?
Where am i to get food?,မူနူ,မူနူပုၚ်အဲမဂွံရအဴ (int) (pron) where am I to get food?
Where and with whom have you been keeping company?,ဒရီု,အလဵုဗှ်ေအာဒရီုမံၚ်ဒၞာဲလဵုရော (v) where and with whom have you been keeping company?
Where are we going to put them if they come?,ဖျေံ,အလဵုဂွံဖျေံဒၞာဲဍေံတံအလဵုရောယဝ်ရဍေံတံကၠုၚ် (v) where are we going to put them if they come?
Where are you going to spend your holiday?,ဖအိုတ်,အလဵုဗှေ်ဖ္အိုတ်တ္ၚဲသၠးဗှေ်ရော (v) where are you going to spend your holiday?
Where burmese national of chinese extraction live,ကဝ်ကိန်,"(n) region in the north-east of the Shan State, where Burmese national of Chinese extraction live."
Where did you fine this?  အဏံ၊ ဣတေံ၊ သာ်ဏံ။,ဣဏံ,ဣဏံဂှ်မၞးဆဵုအလဵုရော (pron. adj.) where did you fine this? [Cf.] အဏံ၊ ဣတေံ၊ သာ်ဏံ။
Where did you hear that?,ပရိုၚ်,ပရိုၚ်ဏံဗှေ်မိၚ်ကၠုၚ်နူလဵုရော (n) where did you hear that?
Where did you stay for the night,ဒီု,"ဇကုအာဍုၚ်သဓီုဂှ် ဒီုအလဵုရော (v) when you went to Sadhame, where did you stay for the night."
Where does this road lead to?,ဂၠံၚ်,ဂၠံၚ်ဏံလိုက်အာလဵုရော (n) where does this road lead to?
Where else do i have to change enroute?,ဂၠံၚ်တရဴ,ဒၞာဲလဵုအဲသ္ဒးပြံၚ်ပ္ဍဲဂၠံၚ်တရဴနွံရော (n) where else do I have to change enroute?
Where else do i have to change my way.  ဆုဲ၊ ၜး၊ သၠာဲ။,ပြံၚ်,ဒၞာဲလဵုအဲသ္ဒးပြံၚ်ပ္ဍဲဂၠံၚ်တရဴဏီရော (v) where else do I have to change my way. [Cf.] ဆုဲ၊ ၜး၊ သၠာဲ။
Where fore.  မုဒှ်သာ်လဵု ၊ ဒၟာနူဂှ်၊ ဟိုတ်နူဂှ်။,မုဟိုတ်,(adv) where fore. [id] မုဒှ်သာ်လဵု (conj)၊ ဒၟာနူဂှ်၊ ဟိုတ်နူဂှ်။
Where is it? … here,နေဝ်,အလဵုရော… နေဝ်အဏံ(အ်) (ps) where is it? … here.
Where is your house?,ဣလဵု,ဣလဵုသ္ၚိအမူရော (n) where is your house?
Where it stands as n.    တ္ၚဲဂှ်  the other day.  တ္ၚဲတေံ။    အာလ္ပာ်တာဲဂှ်ညိ  go towards that hut.    ဒၞာဲဂှ်ဗြဲပက်မံၚ်  it is raining in over there.    နူဂှ်  after that.    ပဲါနူဂှ်  besides .  သ္အာၚ်နူဂှ်။    ပ္ဍဲဂှ်  thereupon.    ဟိုတ်နူဂှ်  because of that,ဂှ်,"(2) is occasionally deictic. [esp.] in. [phr.] foll. ပ္ဍဲ, နူ where it stands as n.    တ္ၚဲဂှ် (n) the other day. [Cf.] တ္ၚဲတေံ(အ်)။    အာလ္ပာ်တာဲဂှ်ညိ (n) go towards that hut.    ဒၞာဲဂှ်ဗြဲပက်မံၚ် (n) it is raining in over there.    နူဂှ် (n) after that.    ပဲါနူဂှ် (n) besides {that}. [id] သ္အာၚ်နူဂှ်။    ပ္ဍဲဂှ် (n) thereupon.    ဟိုတ်နူဂှ် (n) because of that, so."
Where one is at the outset,ဒၞာဲမနွံဒၟံၚ်,"(n) what one holds at the outset, where one is at the outset, existing state or condition."
Where shall we meet?,ဒဗ,အလဵုပိုဲဂွံဒဗညးသ္ကံရော (n) where shall we meet?
Where shall we meet?,ဓဗ,အလဵုပိုဲဂွံဓဗညးသ္ကံရော (v) where shall we meet?
Where the lord buddha gave the first sermon to his disciples,မိဂဒါဝိုန်,"(n) deer park near Benares in India, where the Lord Buddha gave the first sermon to his disciples."
Where they print mon books?.  first sense,ဗီု,"လိက်မန်ဂှ်ပ္ဍဵုဗီုအဵုရော (v) where they print Mon books?. [Cf] first sense, ရုပ်။ second sense, အခိုက်၊ နမူနာ၊ ဗတ်၊ သာ်၊ သာ်ဂှ်၊ သာ်ဏံ(အ်)၊ သာ်လဵု၊ သၚ်။ { ဗီု(မ်) (n) {Skt./P. Bimba} shape, inage}."
Where travellers are supplied with water,ရုၚ်ကၞာဍာ်ဒါန်,"(n) shed by the road side, where travellers are supplied with water."
Where were you last night?  # jason was one cool dude,dude,"[MAINLY US SLANG]n.   မၞိဟ်တြုံ။  #Some dude just asked me if I knew you. [as form of address]  သုၚ်စောဲပ္ဍဲအရာကော်ခဴစရဲဇကု။  # Dude, where were you last night?  # Jason was one cool dude."
Where withal,သၠုဲသၠာ်မနွံပၟိက်,(n) where withal.
Where.အာအလဵုရော  where are you going?  ဣလဵု  which.အလဵုဍေံအာအဲဟွံတီ  i do not know where he has gone.သာ်လဵု  which,အလဵု,1 (adv) where.အာအလဵုရော (adv) where are you going?[Cf.]  ဣလဵု (adv) which.အလဵုဍေံအာအဲဟွံတီ (adv) I do not know where he has gone.သာ်လဵု (pron.) which.
Where?,မူဒၞာဲ,(int) (pron) where?
Where? whence?,မူနူ,(int) (pron) where? whence?
Whereabouts.  အပ္ဍဲဒၞာဲအရာပ်လဵု၊ ဒၞာဲဌာန်ေဒသလဵု။,အပ္ဍဲဒၞာဲလဵု,(adv) whereabouts. [id.] အပ္ဍဲဒၞာဲအရာပ်လဵု၊ ဒၞာဲဌာန်ေဒသလဵု။
Whereas.  ဟိုတ်နူကဵုမထံက်ရံၚ်ကေတ်ပ္ဍဲတၚ်တံဂှ်တုဲ။,ဟိုတ်နူကဵု,(conj) {law} whereas. [id.] ဟိုတ်နူကဵုမထံက်ရံၚ်ကေတ်ပ္ဍဲတၚ်တံဂှ်တုဲ(ယ်)။
Whereupon.  ဟိုတ်နူဗီုဂှ်၊ ဟိုတ်နူသာ်ဂှ်ရ။,ဟိုတ်နူသာ်ဂှ်,(conj) whereupon. [id.] ဟိုတ်နူဗီုဂှ်(ဟ်)၊ ဟိုတ်နူသာ်ဂှ်ရ။
Wherever.  ပ္ဍဲဒၞာဲလဵုဟွံဟီု၊ ပ္ဍဲဒၞာဲလဵုဒှ်ဒှ်၊ ပ္ဍဲဒၞာဲလဵုစိုပ်စိုပ်။,ဒၞာဲဒၞာဲ,(adv) wherever. [id] ပ္ဍဲဒၞာဲလဵုဟွံဟီု(မ်)၊ ပ္ဍဲဒၞာဲလဵုဒှ်ဒှ်(ဟ်)၊ ပ္ဍဲဒၞာဲလဵုစိုပ်စိုပ်။
Whet.  ချူသကေက်။    တၟံချူမြ  whet stone,ချူ,"3 (v) to sharpen, whet. [id] ချူသကေက်။    တၟံချူမြ (n) whet stone."
Whether they go or not.  ညးတံသ္ဂောံဒုၚ်စသိုၚ်ဒစးဒုၚ်တၠုၚ်,whether,"conj.  ဟာ.....ဟွံဟာ။  ၂။  ဒးရး.....ဟွံဒးရး။  They are welcome, whether they go or not.  ညးတံသ္ဂောံဒုၚ်စသိုၚ်ဒစးဒုၚ်တၠုၚ်, ညးတံအာဟာ ဟွံအာဟာ။"
Whether….or.    ကၠောန်ကမၠောန်ကီု ဟီုအရေဝ်ကီုပြဟ်နူညးဂမၠိုၚ်ရ  a. whether it is a matter of working or talking he gets more done than other people.    ကီုလေဝ် …ever.    ဂမၠိုၚ်လဵုသ္ဒးကၠောန်ကမၠောန်ဂၠိုၚ်ကီုလေဝ်ဟွံတရောတ်  a. however much work they have to do,ကီု,"2 …..ကီု(မ်) (1) as. (v) with (nn.) both….and, either….or.    အဲကီုဍေံကီုမံၚ်ဘာကြုၚ်စိၚ် (v) (nn.) he and I were both at school at Elephant Creek monastery.    အာအပ္ဍဲတ္ၚဲယဝ်ရဖေက်က္ဍိုပ်ဂိ ခပေဲကီုခမံက်ကီုဒလဝ်တုဲအာ (v) (nn.) if you are afraid of getting a headache going out in the sun, wear either a hat or a Shan hat.    …..ကီု(မ်) (2) as va, whether….or.    ကၠောန်ကမၠောန်ကီု ဟီုအရေဝ်ကီုပြဟ်နူညးဂမၠိုၚ်ရ (v) a. whether it is a matter of working or talking he gets more done than other people.    ကီုလေဝ် …ever.    ဂမၠိုၚ်လဵုသ္ဒးကၠောန်ကမၠောန်ဂၠိုၚ်ကီုလေဝ်ဟွံတရောတ် (v) a. however much work they have to do, they do not complain.    ၜိုန်…..ကီုလေဝ် even….if. [Cf.] လေဝ်။    [Der.] ပကီု(မ်) (v) to accompany."
Whetstone,တၟံချူမြ,"(n) whetstone, hone. [id] တၟံချူၜုန်။"
Whetstone,တၟံချူၜုန်,"(n) whetstone, hone, honing stone."
Whetstone,မှာတ်,"2 (n) touch stone, hone, whetstone, honing stone."
Whetted,သမ္အေက်,"(v) to be sharp, whetted."
Whey,တၟဟ်,"(n) whey, broom, bundle  of twigs or rice stalks used for sweeping, besom."
Which,မနွံ,"(v) who has, which, having. [Cf.] မၞုံ(မ်)။"
Which,လဵု,"3 (pn) which, what, whichever, any.    အခိၚ်လဵု(ဝ်) (pn) at what time?    ကဵုညးလဵုမွဲလ္ပဟီုအရေဝ် (pn) do not speak to any one at all.    ကၠုၚ်နူလဵုရော (pn) where have you come from?    ဂလိုၚ်လဵု(ဝ်) (pn) how much? {to} what extent?    ဍေံရဲကွာန်လဵုရော (pn) which village is he from?    ပ္ဍဲသ္ၚိလဵုမွဲ(ယ်) (pn) in some house or other.    ဗီုလဵု(ဝ်) (pn) what sort of?    ဗှ်ေထေၚ်အဲမၞိဟ်သောၚ်လဵုရော (pn) what sort of fellow do you take me for?    မၞိဟ်ဂကူလၞုဟ်လဳအခါလဵုခိုဟ်စဟွံမာန် (pn) an idle man will never get rich.    မၞိဟ်စိုတ်စိုတ်ဂၠိၚ်ဂၠိၚ်ဂှ်သ္ဒးကၠောန်ကမၠောန်ဂလိုၚ်လဵုကီုလေဝ်ဟွံကရောတ် (pn) forbearing people do not complain, however much work they have to do.    ၜိုတ်လဵု(ဝ်) (pn) how much? In what degree? Foll. နူ (pn) where. [Cf.] ဏံ(အ်)၊ တေံ(အ်)၊ မံ(အ်)။    [Der.] အလဵု(ဝ်) (pn) where.     ဣလဵု(ဝ်) (pn) which.    သာ်လဵု(ဝ်) (pn) what sort of, what kind of, how.    ဗီုလဵု(ဝ်) (pn) how."
