English,Mon,Original_Definition
M fragment,လွး,"1 (n) part, portion, segment, section, sector, fraction,m fragment, broken length of stick, broken pieces, part of fragments.    ပိလွး (n) three parts.    ၜါလွး (n) two parts, two pieces. [Var.] ကဝေက်။    [Der.] ဝး (v) to break."
Ma'am?,ma'am,"n.  အဴ(မရပ်စပ်သွက်ပူဂဵုကဆံၚ်သၠုၚ်သၠုၚ်)။  ၂။  သုၚ်စောဲစပ္ဍဲအရာမကော်ခဴစမၞိဟ်ဗြဴတံ။ How can I help you, ma'am?"
Maba buxifolia,ထဝိ,"(n) ဆုထဝိ (n) a kind of shrub, Maba buxifolia."
Maba buxifolia de candolle,ဆုထဝိ,(n) Maba buxifolia De Candolle.
Macacus leoninus blyth,ကၞုဲဗ္ကေတ်,"(n) long haired pigtailed monkey, Macacus leoninus Blyth."
Macacus leoninus blyth,ဏုဲ,"ကၞုဲဗ္ကေတ် (n) long haired pigtailed monkey, Macacus leoninus Blyth."
Macacus leoninus blyth,နုဲ,"ကၞုဲဗ္ကေတ် (n) longhaired pigtailed monkey, Macacus leoninus Blyth."
Macadmize,လးတၟံ,"(v) macadmize,-ise."
Mace,ကဴဇာဒိဖဵု,"(n) mace, nutmeg, nutmeg blossom, Myristica fargrans."
Mace,ခတေက်,"3 (n) mace, heavy club, mallet. [id] ဂတေက်။"
Mace,ပ္ကဴဇာဒိဖဵု,"(n) nutmeg blossom, mace."
Machination,အဖန်အဖက်,"(n) arrangement, scheme, paln, stratagem, machination, means, thought out method of doing something, management, preparation."
Machine,စက်,"(n) machine, machinery, engine, motor, wheel, disk-harrow."
Machine,ယန်,"9 (n) vehicle, machine, engine. [Var.] စက်။    ယန္တစက် (n) implement.    ယန်စက်ပ္ကဲ(ယ်) (n) machine, engine. [id.] ယန်စက်မတ္ကဲ(ယ်)။"
Machinery,စက်,"(n) machine, machinery, engine, motor, wheel, disk-harrow."
Machinery.  ကပေါတ်အၚ်္ဂစက်၊ ယာန်စက်အလဵုအသဳ။,အၚ်္ကရိယာစက်,(n) machinery. [id] ကပေါတ်အၚ်္ဂစက်၊ ယာန်စက်အလဵုအသဳ။
Machinist,အ္စာစက်,"(n) mechanic, machinist, engineer."
Machinist.  မၞိဟ်ရပ်စက်။,မၞိဟ်ဒဳစက်,(n) machinist. [id.] မၞိဟ်ရပ်စက်။
Mackerel,ကသ္ဍိ,"(n) mackerel, striped fish that live in the sea and eaten as food, Spanish mackerel, Cybium guttatum. [id] ကပၞာဲသတ်။"
Mackintosh,ပလောံဒုၚ်ဗြဲ,"(n) raincoat, mackintosh."
Macrones viltatus catfish,ပကိုၚ်ပ္တိုန်သြိုဟ်,က ပကိုၚ် (n) Macrones viltatus catfish.
Macrones vittatus bloch,ကပကိုၚ်,"(n) small kind of cat-fish, Macrones vittatus Bloch, small sorubium."
Mad man,ကမြအ်,"(n) mad man, crazy fellow. [id] တမြံ(အ်)၊ ကြံ(အ်)။"
Mad man,ကမြံ,"ကမြအ် (n) mad man, crazy fellow. [id] တမြံ(အ်)၊ ကြံ(အ်)။"
Mad man.  ပရံ ။,အဝံ,(n) mad man. [Cf.] ပရံ (အ်)။
Madam,အဴ,"(n) sir, madam, lord, used in replying to the call of a superior and at the close of a petition. [ps.] [Bur] standing alone, calls for repetition of utterance, eh? {formal, [esp.] in oratorical style}, final in sent, implies deference between the persons addressed, {Saim} standing alone, acknowledges an utterance, yes, all right."
Madam?,madam,"n.  ဂလာန်ဗြဴဗြဴတံမကော်ခဴစညးသ္ကံဗွဲမအဲပရဲ၊  သုၚ်စောဲစပ္ဍဲအရာမကော်ခဴစမၞိဟ်ဗြဴတံဗွဲမအဲပရဲ။ How can I help you, madam?"
Made binding,ဒက်,"စန်ဒက် (v) to bind, made binding, to organize, to persuade."
Made from wheat,မကၠောန်လဝ်နကဵုခၞိက်ဂျုၚ်,"(adj) wheaten, made from wheat."
Made hasten to muhdoon,ပ္ၚောံအာ,ပ္ၚောံအာကွာန်မုဟ်ဒုန် (v) made hasten to Muhdoon.
Made of pounded fishes or prawns and mixed with salt,ဖြံက်,"(n) fish-paste, made of pounded fishes or prawns and mixed with salt."
Made of practice,ဘာသာ,"1 (n) [LF] [P.] mode of practice, action, culture, religious system, language, subject  {of academic studies}, subject of study, religion, custom, made of practice, system of religion.    ကာလဗှေ်ဗ္တေန်လိက်ပ္ဍဲဘာဂှ်ဘာသာလဵုဗှေ်ခံၚ်အိုတ်ရော (n) what subject were you best in at school?    ဗုဒ္ဓဘာသာ (n) Buddhism. [Cf.] second sense, အရေဝ်၊ သာသနာ။ third sense, ကွတ်၊ ဝၚ်။"
Made out of cut-down joint of giant bamboo or from cigarette tin or coconut shell mounted on handle,ဗြံက်,"(n) water dipper, used in bathing or to drink from, made out of cut-down joint of giant bamboo or from cigarette tin or coconut shell mounted on handle, water dipper made from coconut shell."
Made ready,ပတုဲ,"1 (v) to do, to finish, to complete, made ready, carry out, perform. [id] ပ္တုဲ။    ကမၠောန်ဏံညးဂှ်ပ္တုဲရော (v) who will do the job?    ဇွောံဂွံပ္တိုန်ဇွသၚ်ပ္တုဲပြာသာတ်ဏောၚ် (v) they will be making a pavilion ready for the abbot’s lying-in-state.    မၞိဟ်လိၚ်ပ္တုဲ (v) contractor.    သ္ပလဝ်ပ္တုဲ (v) to make ready, to get ready.    သြန်ပ္တုဲ (v) ready money, cash. [Cf.] ပ္တံ(မ်)၊ ပလေဝ်၊ ပြုပြေၚ်၊ ပြေၚ်။    [Der.] တုဲ (v) to be finished."
Made ready,ပတုယ်,"1 (v) to do, to finish, to complete, made ready, carry out, perform. [id] ပ္တုဲ။    ကမၠောန်ဏံညးဂှ်ပ္တုဲရော (v) who will do the job?    ဇွောံဂွံပ္တိုန်ဇွသၚ်ပ္တုဲပြာသာတ်ဏောၚ် (v) they will be making a pavilion ready for the abbot’s lying-in-state.    မၞိဟ်လိၚ်ပ္တုဲ (v) contractor.    သ္ပလဝ်ပ္တုဲ (v) to make ready, to get ready.    သြန်ပ္တုဲ (v) ready money, cash. [Cf.] ပ္တံ(မ်)၊ ပလေဝ်၊ ပြုပြေၚ်၊ ပြေၚ်။    [Der.] တုဲ (v) to be finished."
Made ready,ပလဝ်,"(v) made ready, get ready. [id] သ္ပလဝ်။"
Made ready,သလဝ်သတုဲ,"(v) to prepare, made ready."
Madhouse.  ထံၚ်ပရံ။,ထံၚ်တမြံ,(n) madhouse. [id] ထံၚ်ပရံ(အ်)။
Madly,ကြံကြံထ္ၜူထ္ၜူ,"(adv) madly, unreasonably."
Madly.  ကြံဒၟံၚ်မွဲသ္ကုတ်။,ကြံကြဴလိုဟ်,(adv) madly. [id] ကြံဒၟံၚ်မွဲသ္ကုတ်။
Madman,တမြံ,"တမြအ် (n) madman, crazy fellow. [id] ပရံ(အ်)။"
Madman,တမြအ်,"(n) madman, crazy fellow. [id] ပရံ(အ်)။"
Madman,ပရံ,"1 ပရအ် (n) madman, crazy fellow.    ဍေံပရံအဲထေၚ် (n) I think he is crazy."
Madman,ပရအ်,"(n) madman, crazy fellow.    ဍေံပရံအဲထေၚ် (n) I think he is crazy."
Madman,အကြံ,"အကြအ် (n) foolish and stupid person, fool, nitwit, person with very little intelligence, crazy, daft person, silly fellow, lunatic, madman, insane person."
Madness,ဥမတ်,(n) [P. ummado] madness.
Madness.  ဒဒှ်မကြအ်၊ ဒဒှ်မဒိုဟ်ကြအ်၊ ဥုမတ်၊ ကမြံ၊ တမြံ။,အူမတ်,(n) [P. ummado] madness. [id] ဒဒှ်မကြအ်၊ ဒဒှ်မဒိုဟ်ကြအ်၊ ဥုမတ်၊ ကမြံ(အ်)၊ တမြံ(အ်)။
Maelstorm,ဝဲသြဃ,"(id) maelstorm, giant whirlpool."
Maelstrom,ဗလဝါမုခ,"(n) giant whirl pool, maelstrom."
Magazine,ဖျေဲကံ,(n) magazine.
Magazine  magazine . [id ဖျေဲကံ။,မဂ္ဂဇြေန်,(n) [Eng.] magazine {periodical} magazine {of a firearm}. [id ဖျေဲကံ(မ်)။
Magazines,ဗီုပရိုၚ်,"(n) news photograph for news, papers, magazines, periodicals."
Maggot,ကယျု,(n) maggot.
Maggot,တျု,(n) maggot.
Maggot.  တျု၊ ကယျု။,တယျု,(n) maggot. [id] တျု၊ ကယျု။
Magic,ကွတ်မိစ္ဆာ,"(n) magic, sorcery, enchantment. [id] ကွတ်ဂဥုဲ(ယ်)၊ မှဝ်။"
Magic,လှန်,"သၠန်မတ် (v) magic, sleight of hand legerdemain."
Magic and alchemy,ဗိုတ်,"2 (n) {Skt./ P. Veda/ beda} Veda. One of three books supposedly containing those kinds of knowledge associated with a Sanskrit tradition notably astrology, magic and alchemy."
Magical diagram.    အၚ်ယန်  magic square.    ဖျေံယန်  to draw up a magical diagram,ယန်,3 (n) magical diagram.    အၚ်ယန် (n) magic square.    ဖျေံယန် (v) to draw up a magical diagram.
Magical drum wood.  ခ္ဍေၚ်ကၞိ၊ တၞံခ္ဍောၚ်ကၞိ။,ထဍောၚ်,ထ္ဍောၚ်ကၞိ (n) magical drum wood. [id] ခ္ဍေၚ်ကၞိ၊ တၞံခ္ဍောၚ်ကၞိ။
Magical power,သိဒ္ဓိ,"(n) [P.] completion, perfection, magical power, attainment, accomplishment, success. [id.] သိဒ္ဓိကာ။"
Magical power,ဣဒ္ဓိပါဒ်,"(n) magical power, well-spring of power."
Magical power,ဣဓိပါဒ်,(n) magical power.
Magical powers,ပယောဂ,"(2) (n) [L.F] magical powers, witchcraft, sorcery.    အ္စပယောဂ (n) wizard. [P.] means, instrument."
Magical syllable used in certain rites,သွး,1 (n) [Skt] magical syllable used in certain rites.
Magical syllable used in certain rites,သွးတး,"(int) amplification of the preceding, word intoned at the end of mantra amplification of a magical syllable, magical syllable used in certain rites."
Magical.  မဗက်အာ မနှဲအာဗီုလှန်မတ်။,မဆေၚ်စပ်ကဵုကွတ်အ္စာမှဝ်,(adj) magical. [id] မဗက်အာ မနှဲအာဗီုလှန်မတ်။
Magically or miraculously,ကၠောန်ဗဒှ်,"(v) to make, to create, magically or miraculously, fabricate, concoct."
Magician,ညးမဒလုမတ်,"(n) juggler, conjuror, magician."
Magician,ဗိန္ဒော,"(n) magician, astrologer."
Magician,အ္စာမှဝ်,"(n) magician, witch doctor, conjurer. [id.] အ္စာဒမၠုမတ်၊ အ္စာဗိန္ဒော၊ အ္စာလှန်မတ်၊ အ္စာလွဳယဲပယောဂ၊ အ္စာသဝ်မလွဳယဲဗၟုဲကလော်ရပ်စ။"
Magician,အ္စာလှန်မတ်,"(n) conjuror, conjurer, magician, juggler. [id.] အ္စာဒမၠုမတ်၊ အ္စစာဗ္ဂေတ်မတ်၊ လၟေံပါသ်၊ လၟေဟ်။"
Magisterial,မဒှ်ညံၚ်ရဴဇမၞော်ဂဗုတ်,(adj) magisterial.
Magistrate,စက်ကာဲ,"(n) lieutenant general, magistrate."
Magnanimity,ဒဒှ်မနွံကဵုစိုတ်သၠဲသၠဲလးလး,(n) magnanimity.
Magnesium sulphate,ၜဵုဂမ္တၚ်,(n) magnesium sulphate.
Magnesium sulphate.  ၜဵုဂမ္တၚ်။,ၜဵုဗၚ်္ဂလဳ,(n) magnesium sulphate. [id.] ၜဵုဂမ္တၚ်။
Magnet,ပသဲ,ပ္သဲဍံၚ် (n) magnet.
Magnetic field,ပွဳပွိုၚ်ဇြဟတ်ပ္သဲဍာ်,(n) magnetic field.
Magnetic.  မဒဇက်မာန်ညံၚ်ရဴပ္သဲဒဇက်ပ္သဲ။,မဒှ်ညံၚ်ရဴပ္သဲဒဇက်ပ္သဲ,(adj) magnetic. [id] မဒဇက်မာန်ညံၚ်ရဴပ္သဲဒဇက်ပ္သဲ။
Magnetism.  ကွတ်ပညာ ဓါတ်ပသဲဓဇက်ပသဲ။,အစောံစရာဲတံၚ်ဓဇက်ပသဲ,(n) magnetism. [id.] ကွတ်ပညာ ဓါတ်ပသဲဓဇက်ပသဲ။
Magnetite.  တၟံပ္သဲဍံၚ်။,တၟံပ္သဲဗက်,"(n) load stone, magnetite. [id] တၟံပ္သဲဍံၚ်။"
Magnetite.  တၟံပ္သဲဗက်။,တၟံပ္သဲဍံၚ်,"(n) loadstone, magnetite. [id] တၟံပ္သဲဗက်။"
Magnetize.  ပၠောပ်ဓတ်ဓါတ်ပ္သဲဍံၚ်။,တံၚ်ဒဇက်,(v) magnetize. [id] ပၠောပ်ဓတ်ဓါတ်ပ္သဲဍံၚ်။
Magnificence,ဒဒှ်မဇၞော်ဒုတ်သၠဲလး,(n) magnificence.
Magnifying glass,ဒ္ၚောဝ်သၠဲဇၞော်ရုပ်,(n) magnifying glass.
Magnitude,ပဏာမ,"(n) act of obeisance, the beginning of the first part of a speech, song, book, etc. bending, salutation, magnitude, extent. [ia] (adj) မှုဲ။"
Magnolia,တၞံဇမ္ပာ,"(n) champac, magnolia."
Magnolia michelia champaca,စမ္ပာဗ္ကေတ်,"(n) champac, magnolia Michelia champaca."
Magpie-robin,ဂစေံအပြံက်,"(n) magpie-robin, wag-tail."
Mahathera,မှာထေရ်,"(n) [LF] senior monk of ten years standing, Mahathera."
Mahjongg. .  ဇွောံဝေၚ်ကြုက်မွဲဂကူ game of chance played with domino-like blocks marked with red and white spots,ကိတ်,(v) mahjongg. {Chi}. [id] ဇွောံဝေၚ်ကြုက်မွဲဂကူ game of chance played with domino-like blocks marked with red and white spots.
Mahogany.  ဆုကြက်ဂြၚ်။,မဟဝ်ဂနဳ,(n) [Eng.] mahogany. [id] ဆုကြက်ဂြၚ်။
Mahout,ပၟၚ်စိၚ်,"(n) elephant keeper, mahout."
Mahout.    ဂၟာဂၠဴ  cowherd,ဂမာ,"1 (n) herdsman. [id] ဂၟာ။    ဂၟာပြေၚ် (n) buffalo herd. [Cf.] ပၟၚ်။ [Var.] စၟာ၊ လၟာ။    [Der.] ပၟၚ် (n) herd.    ဂၟာစိၚ် (n) elephant keeper, mahout.    ဂၟာဂၠဴ (n) cowherd."
Mahout.  ပၟၚ်စိၚ်။,ဂၟာစိၚ်,"(n) elephant keeper, mahout. [id] ပၟၚ်စိၚ်။"
Maiden,လွုတ်,"(n) unmarried girl past age of puberty, spinster, virgin, maiden."
Maiden,အဝုတ်,"(n) [P. vutti] behavior, manner, maiden, young unmarried womant."
Mail,ခြပ်ပ္သဲ,"(n) mail, chain mail."
Mail-armour,ခြပ်,"(n) body armour, ching-mail, mail-armour, coat of armour."
Mailed armour.  ခြပ်  coat of mail,ပလောံခြပ်ပ္သဲ,(n) mailed armour. [id] ခြပ် (n) coat of mail.
Mailgant tumour,ဂန္ဓမာလာ,"(n) mailgant tumour, cancer. [id] ယဲဂန္ဓမာလာ။"
Maimed person,အဟိုတ်,2 (n) maimed person.
Maimed person.  မၞိဟ်ဝဲလီု။,ပိုတ်,1 (n) maimed person. [id] မၞိဟ်ဝဲလီု။
Maimed person.  အဟိုတ်။,မၞိဟ်အၚ်္ဂအဝဲမဆောတ်ယောၚ်,(n) maimed person. [id.] အဟိုတ်။
Main,ပေဲါစာၚ်,"(n) cock fight, main."
Main,ၝောံ,"2 (adj) principal, first in rank, importance, chief, main, big, large, great, central, elder, full-grown."
Main,ၝောအ်,"2 (adj) principal, first in rank, importance, chief, main, big, large, great, central, elder, full-grown."
Main body of subject,ဂၞဴလိက်,"(n) text, main body of subject, matter of a book, body of letter."
Main body of troops division ,ၝောံဒပ်,(n) {arch} main body of troops division {a unit of fighting force}.
Main office,ဌာနဇၞော်,"(n) headquarters, main office, central office."
Main or central part of a village,အဒေါဝ်ကွာန်,(n) main or central part of a village.
Main part of a bedstead,ၝောံဇံၚ်,"(n) main part of a bedstead, main part of the tree shaped stand where various articles of offering are hung."
Main part of betel-box,ၝောံခ္ဍံ,ၝောံခ္ဍအ် (n) main part of betel-box.
Main part of betel-box,ၝောံခ္ဍအ်,(n) main part of betel-box.
Main part of betel-box.  ခ္ဍံ။,ထဍံ,ၝောံထ္ဍံ(အ်) (n) main part of betel-box. [Var.] ခ္ဍံ(အ်)။
Main part of box.  ခ္ဍံ၊ ထ္ဍံ။,သ္ဍံ,ၝောံသ္ဍံ(အ်) (n) main part of box. [Var.] ခ္ဍံ(အ်)၊ ထ္ဍံ(အ်)။
Main part of box.  ခ္ဍံ၊ ထ္ဍံ။,သ္ဍအ်,ၝောံသ္ဍံ(အ်) (n) main part of box. [Var.] ခ္ဍံ(အ်)၊ ထ္ဍံ(အ်)။
Main part of the tree shaped stand where various articles of offering are hung,ၝောံဇံၚ်,"(n) main part of a bedstead, main part of the tree shaped stand where various articles of offering are hung."
Main road,ဂၠံၚ်သၟိၚ်,"(n) path way especially made for a king or high official, central aisle, main road."
Main road.  ဂၠံၚ်သ္ဗန်။,ဂၠံၚ်ဇၞော်,"(n) highroad, highway, main road. [id] ဂၠံၚ်သ္ဗန်။"
Main room of a house,ၝောံခဒံ,ၝောံခဒမ် (n) main room of a house.
Main room of a house,ၝောံခဒမ်,(n) main room of a house.
Main stem of plant,ဇုတ်,"(n) bone, main stem of plant, spine of palm frond."
Main stream.  ဒဒှ်မဒှ်အပြံၚ်အလှာဲခေတ်အဓိက။,ဇၟောဝ်ဍာ်မဒှ်အဓိက,(n) main stream. [id] ဒဒှ်မဒှ်အပြံၚ်အလှာဲခေတ်အဓိက။
Mainland.  တိုက်၊ အဒေါဝ်တိဍာ်။,ဂြိုဟ်ရး,(n) mainland. [id] တိုက်၊ အဒေါဝ်တိဍာ်။
Mainly.  နဒဒှ်အဓိက။,ဗွဲအဓိက,(adv) mainly. [id] နဒဒှ်အဓိက။
Mainstay,ဓတ်ကရတ်အဓိကမနွံဗွဲလက်ကရဴ,(n) mainstay.
Maintain,စွံ,"2 စွံ(အ်) (v) to place, put {down}, leave, refrain from removing, to keep, maintain, to abandon, to adopt {attitude}.    အရေဝ်မၞးစွံလဝ်ကၠာ (v) leave off talking for now.    ဣဏံစွံထောံပ္ဍဲဒၞာဲၜိုဟ်ၜိုဟ် (v) put this in a cool place.    ကောန်မၞးစွံလဝ်ကဵုအဲအဏံ (v) leave your boy here with me.    ကၠောန်ကမၠောန်မွဲမွဲမ္ဂး စွံစေတနာခိုဟ်ခိုဟ်တုဲ ကၠောန်ညိ (v) when you undertake any work, make up your mind to do it well, and then do it.    ဆဂးဗီုလဵုအဲဂွံစွံဍေံတံရော (v) but how am I going to find room for them?    ဆောဝ်လံမၞးစွံဘာကဵုကောန်မၞးရော (v) when are you going to send your son to school?    ပုၚ်ဂှ်စွံလဝ် ဇွောံအဲညိကီု လ္ပစဖ္အိုတ်ထောံ (v) leave a little rice for me, do not eat it all.    ပ္ဍဲကွာန်ဏံ ဍေံတံဟွံစွံကွဳပုဟ်ဟာ (v) do people not have carts in this village?    ဖျေံစွံ (v) to put down, leave. [Cf.] သှ်ောစွံ (v) to take off {clothes}. [id] သှ်စွံ(အ်)။    လ္ပစွံမာနလ္တူညးဂမၠိုၚ် (v) do not think yourself better than others.    လ္ပစွံလဝ်ဍေံပ္ဍဲသ္ၚိညးမွဲဓဝ် (v) do not leave him in the house by himself.    ၝဏံစွံလဝ်သာ်ဏံဟွံဂွံ ဒးမံၚ်ဘာဏောၚ် (v) I cannot keep this rascal here like this, he will have to go to school. [Cf.] ဂၠ၊ ဂလုဲ၊ စုတ်၊ ထောံ(အ်)၊ ပထောံ(အ်)၊ လလုဲ၊ လဝ်၊ ဂိုၚ်။    စွံကၠိုဟ်သၞာံမာန် (v) it will keep right through the year.    စွံစိုတ်ကဵုပြဲမံၚ် (v) make up your mind to be good. [Cf.] ဖျေံစိုတ်။    စွံစိုတ်ဗီုကောန်ဗြဴ (adv) {treat one’s wife} with devotion."
Maintain a calculate silence.    ကရေၚ်ဒုၚ်စသိုၚ်  enjoy the good things of life.    ကရေၚ်ၜူမာဲ  be intoxicate with luxury or pleasure,ကရေၚ်,"2 (v) be half asleep with eyes closed, luxuriate with eyes half close, maintain a calculate silence.    ကရေၚ်ဒုၚ်စသိုၚ် (v) enjoy the good things of life.    ကရေၚ်ၜူမာဲ (v) be intoxicate with luxury or pleasure, live or be in clover."
Maintain discipline during a performance,ထိၚ်ပေဲါ,"(v) maintain discipline during a performance, manage to keep alive the interest of audience."
Maintain life.    ဍေံဂယိုၚ်လမျီုသာ်လဵုရော  how does he make his living?,ဂယိုၚ်,"4 (v) to live, maintain life.    ဍေံဂယိုၚ်လမျီုသာ်လဵုရော (v) how does he make his living?"
Maize,သြောံဂန်,"(n) maize, corn, Indian corn. [id.] မတ်က။"
Majestic,မဇၞော်သၠဲလး,(adj) majestic.
Major,ဇမၞော်ဗဵု,"(n) captain {army, air force}, major, lieutenant commander."
Major general,သ္ကိုပ်ဗဵု,"(n) major general, real admiral."
Make  a ceremonial  round of visits with  the novie-to-be prominently ensconced in the procession.  တွာ်၊ ပွာ်။,ပဝါ်ထပိုဲ,"(v) to take a candidate for the noviciate in procession, in procession,make  a ceremonial  round of visits with  the novie-to-be prominently ensconced in the procession. [Syn.] တွာ်၊ ပွာ်။"
Make a bed,လးဖုန်,"(v) make a bed, prepare a bed, to put down a mattress."
Make a border,ဂြီုဓရီု,(v) make a border.
Make a canging noise,ဗြုဂဟီ,"(v) the gongs clanged out, make a canging noise."
Make a ceremonial round of visits with the novice-to-be prominently ensconced in the procession,တွာ်ထပိုဲ,(v) make a ceremonial round of visits with the novice-to-be prominently ensconced in the procession.
Make a circle or round spot.    ဗ္ဂဲဍာပ်  tortoiseshell cat.  စောန်၊ ဍံက်၊ ပြံက်၊ ယျေပ်၊ သ္က။     ဍာပ်  spot,ဍာပ်,"2 (v) to be dappled, marked with large spots or mottling, make a circle or round spot.    ဗ္ဂဲဍာပ် (v) tortoiseshell cat. [Cf.] စောန်၊ ဍံက်၊ ပြံက်၊ ယျေပ်၊ သ္က။    [Der.] ဍာပ် (n) spot."
Make a circuit.  လန်ဂပဝ်။,လောန်ဂပဝ်,(v) make a circuit. [id.] လန်ဂပဝ်။
Make a companion.  ပဗဓါန်၊ သ္ပပဓါန်။,ပပဓါန်,"(v) to be first, make a companion. [id] ပဗဓါန်၊ သ္ပပဓါန်။"
Make a deal,ၚုဟ်စှ်ေဒၞာဲ,"(n) {between negotiating parties} make a deal, {between vendor and customer} reach agreement on the price."
Make a decoction of,ပၠာဲ,"(v) to dissolve, make a decoction of, to loosen, undo, untie, to mix as medicine with fluid. [Cf.] second sense, တလာဲ၊ ပလိုဟ်၊ ပၠး၊ ပၠိုဟ်၊ ဗလး၊ သှ်။ [Var.] ပလာဲ။ [Der.] ပၞာဲ (n) place for making salt."
Make a detour,ဂပဝ်,"(v) see ခပဝ် (v) to go round an obstacle, to go round, make a detour, to let down, to put down."
Make a detour.    က္ၜဳခပဝ်ဝိုၚ်ကွာန်ပိုဲ  the river encircle our village.    ရေတ်ခပဝ်  to go round.    လဳခပဝ်  to make a wide circuit round.   ကၠောံ၊ ဂပဝ်၊ ဂေၚ်၊ ဂေတ်၊ ဗပဝ်၊ ရေတ်၊ သ္ပဝ်။,ခပဝ်,"1 (v) to go round, make a detour.    က္ၜဳခပဝ်ဝိုၚ်ကွာန်ပိုဲ (v) the river encircle our village.    ရေတ်ခပဝ် (v) to go round.    လဳခပဝ် (v) to make a wide circuit round. [Cf.]  ကၠောံ(အ်)၊ ဂပဝ်၊ ဂေၚ်၊ ဂေတ်၊ ဗပဝ်၊ ရေတ်၊ သ္ပဝ်။"
Make a display,ဗဗဵု,"(v) to mount {spectacle}, exhibit, display, make a display."
Make a display,ဗဗိုဝ်,"(v) to mount {spectacle}, exhibit, display, make a display."
Make a division,သူပရံ(အ်),"(v) to divide out, make a division, partition of."
Make a gambit and then destroy one’s opponent,ကဵုတဲတုဲဓဗတ်,(v) make a gambit and then destroy one’s opponent.
Make a garland or wreath.  ဇိၚ်ဇၟန်ပ္ကဴ၊ ဇန်ကဴ။,ဇန်ဇၟန်ပ္ကဴ,(v) make a garland or wreath. [id] ဇိၚ်ဇၟန်ပ္ကဴ၊ ဇန်ကဴ။
Make a garlands.  ဇန်ပ္ကဴ။,ဇန်ကဴ,"(v) to string flowers together, make a garlands. [id] ဇန်ပ္ကဴ။"
Make a gesture by raising a eyebrow or eyebrows,ဗိုတ်မတ်,"(v) make a gesture by raising a eyebrow or eyebrows, indicate something by such action make eyes at, indicate one’s intention to possess something. [id] လွိၚ်ပ္တိုန်။"
Make a gesture of respect by putting the palms together and raising them above the head or forehead,လ္ၚောဝ်ပၚ်တဲ,(v) make a gesture of respect by putting the palms together and raising them above the head or forehead.
Make a gesture of reverence by putting the palms together and raising them above the head,ပၚ်တဲလ္တူက္ဍိုပ်,(v) make a gesture of reverence by putting the palms together and raising them above the head.
Make a habit of meditation,ပခိုၚ်လဝ်ဘာဝနာ,(v) make a habit of meditation.
Make a habit of meditation,ဘာဝနာ,ပခိုၚ်လဝ်ဘာဝနာ (n) make a habit of meditation.
Make a heap of rice,ခအုဟ်,စုတ်လဝ်သ္ၚုခအုဟ်ခအုဟ် (v) make a heap of rice.
Make a heap of rice,ဒအုဟ်,စုတ်လဝ်သ္ၚုဒအုဟ်ဒအုဟ် (v) make a heap of rice.
Make a heap of the rice,ဓအုဟ်,စုတ်လဝ်သ္ၚုဓအုဟ်ဓအုဟ် (v) make a heap of the rice.
Make a hole,ဖံက်,"(v) to open, make a hole."
Make a hole,ဖံက်တလိုဟ်,"(v) make a hole, perforate, pass through, break in, burgle."
Make a hole.     ကလိုဟ်၊ ပထောၚ်။,ဗလို်က်,"5 (v) to make a hole, make a hole.    [Ver.] ကလိုဟ်၊ ပထောၚ်။"
Make a journey.  အာတရဴ။,တိတ်တရဴ,(v) make a journey. [id] အာတရဴ။
Make a knot.  ထ္ကတ်။,ထကတ်,"(v) to knot, tie a knot in, tie in a knot, make a knot. [id] ထ္ကတ်။"
Make a libation on a person for ceremonial purpose,ဗလိုပ်,"(v) to put under water, duck, to bathe ceremonially, make a libation on a person for ceremonial purpose, pour water on images of Buddha or Banyan-tree, to bathe esp. ritually."
Make a libation.  တရိုဟ်ဍာ်။,စရိုဟ်ဍာ်,"(v) to lustrate, dedicate by pouring out water while monk recites Buddhist formulas, pour water symbolically after meritorious deed, make a libation. [Var.] တရိုဟ်ဍာ်။"
Make a line,ဖျေံပၞောန်,"(v) to rule lines, make a line, to mark a line with a ruler or with a chalk or blackened line. [Syn.] တက်ပၞောန်။"
Make a living,ဂွံဂယိုၚ်လမျီု,(v) make a living.
Make a loud noise,ကြီု,"(v) to shout, roar, boast, make a loud noise."
Make a marriage,ပကာဝါမ္ၚဵု,"(v) make a marriage, to perform a marriage ceremony. [id] သ္ပကာမ္ၚဵု၊ သ္ပကာဝဵုမ္ၚဵု(ဝ်)။"
Make a melodious sound,ဗြုကၠံၚ်တမှီ,"(v) to make melodious, make a melodious sound."
Make a mental note,ကုက်,"(v) to stick the nail in, to stick one’s nails into, note down events etc. for future reference, make a mental note, bear in mind, to mark."
Make a mental note,ကုက်သမ္တီ,"(v) note down events, etc. for future reference, make a mental note, bear in mind."
Make a mental note,သမ္တီလဝ်,"(v) commit to memory, make a mental note, bear in mind, int. interjection meaning “let this be a lesson to you”."
Make a mistake,မှာ,"2 (v) to miss the mark, to go astray, to be forgetful, err, make a mistake, do wrong, go wrong, miss the mark.    (adj) wrong, incorrect, erroneous.    (v) err, make a mistake, do wrong, go wrong. [id.] ယောၚ်မှာ။    စၞမှာအာ (v) food which disagrees with one."
Make a mistake,မှာ,"2 (v) to miss the mark, to go astray, to be forgetful, err, make a mistake, do wrong, go wrong, miss the mark.    (adj) wrong, incorrect, erroneous.    (v) err, make a mistake, do wrong, go wrong. [id.] ယောၚ်မှာ။    စၞမှာအာ (v) food which disagrees with one."
