English,Mon,Original_Definition
Ideology,ကွေတ်ဝါဒ,"(n) policy, religious faith, ideology, doctrine, creed."
Ideology,ဝါဒ,"(n) [P.] belief, doctrine, ideology, ideologyism, policy, doctrinal dispute, controversy, speech. [id.] ဒဒှ်မကယျာန်ဓဝါတ်၊ ပွမကယျာန်စာန်စး။ [Der.] ကွေတ်ဝါဒ (n) policy."
Ideologyism,ဝါဒ,"(n) [P.] belief, doctrine, ideology, ideologyism, policy, doctrinal dispute, controversy, speech. [id.] ဒဒှ်မကယျာန်ဓဝါတ်၊ ပွမကယျာန်စာန်စး။ [Der.] ကွေတ်ဝါဒ (n) policy."
Ides,ဗၞဳအဝေါန်,"(n) ides, circle."
Idiocy,ဒဒှ်မဓီုဓုဲ,(n) idiocy.
Idiomatic.  မရပ်စပ်စကာပြေပြေလာဲလာဲ။,မရပ်စပ်စကာဂလာန် မလိက် မွဲဂကောံမွဲသ္ကံဒးဒးရးရး,(adj) idiomatic. [id] မရပ်စပ်စကာပြေပြေလာဲလာဲ။
Idiosyncratic person,မၞိဟ်တၟေၚ်တၟေၚ်,"(n) peculiar person, idiosyncratic person, odd ball [Am.]."
Idiotic,မဓီုဓုဲ,(adj) idiotic.
Idle,လဳ,"2 (n) လၞုဟ်လဳ (v) to be lazy, idle."
Idle,လၞုဟ်လဳ,"(v) to be lazy, idle, to be habitually indolent. (n) indolent fellow."
Idle talk,သမ္ဖပ္ပလာပ,(n) [P.] idle talk.
Idler,မၞိဟ်ပၠေၚ်အခိၚ်,(n) idler.
Idol-house,ဘုတ်,"2 (n) idol-house, temple containing statuses of the Buddha, place of worship, temple, Buddhist temple. [id] ဘုတ်ဘာ။"
Idol.  ပတ္တိမာရုပ်။,ပတ္တိမာ,"(n) [L.F] [P. patima] image, idol. [id] ပတ္တိမာရုပ်။"
Idolater,မၞိဟ်ရှ်ေသှ်ေကျာ်ပတ္တိမာရုပ်,(n) idolater.
Idolatrous,မဆေၚ်စပ်ကဵုအရှေ်အသှေ်ကျာ်ပတ္တိမာရုပ်,(adj) idolatrous.
Idolatry,ဒဒှ်မရှ်ေသှ်ေကျာ်ပတ္တိမာရုပ်,(n) idolatry.
Idyllic,မသ္ဍိုက်မၠိုက်ကၠးဖ္ဍး,(adj) idyllic.
Ie with one's superiors or betters,ၜတ်ဒၞာဲဇိုၚ်,(v) ie with one's superiors or betters.
Ie. died,လလဴ,"သၟိၚ်ဒဴလလဴလမျီု(မ်) (v) the king fled from life, ie. died."
Ieceworker,စၚုဟ်လိၚ်တဲ,"(v) workman paid by the job done, ieceworker."
If,ဗတ်,"5 (conj) if, although, [id] ဗတ်ရ။"
If anger could be abolished,ဒှ်,"ဓဝ်ဒေါသဂှ်ပလေဝ်ထောံဍေံမာန်မ္ဂး ဟွံဒှ်သေက်ဇဵုရ (v.a) if anger could be abolished, there would be no strife."
If anger could be abolished,သဒှ်,"ဓဝ်ဒေါသဂှ်ပလေံဍေံမာန်မ္ဂးဟွံသဒှ်သေက်ဇဵုညးသ္ကံရ (v) if anger could be abolished, there would be no strife."
If anger could be abolished there would be no more strife,သေက်,ဓဝ်ဒေါသဂှ်ပလေဝ်ဍေံမာန်မ္ဂးဟွံဒှ်သေက်ဇဵုညးသ္ကံရ (v) if anger could be abolished there would be no more strife.
If i beat you,ကျ,ဗှ်ေတံကျအဲလေဝ် (v) if I beat you.
If i may.  ပံ၊ ဏး။,နး,"2 (ps) particle making deferential statement of intention. [id] ဏး။    အာရဏး (ps) I am leaving now, if I may. [Cf.] ပံ(အ်)၊ ဏး။"
If i should die,ယဝ်ရအဲသ္ဒးချိုတ်မ္ဂး,(conj) if I should die.
If i should die.   ယဝ်ရအဲသ္ဒးချိုတ်မ္ဂး။  if it be.   ယဝ်ရသဒှ်။,if,"conj.  ယဝ်ရ၊  ဗတ်၊  ဗတ်ရ၊  မ္ဂး၊  ယာံရ၊  ယဝ်၊  ယာံသၟ၊  သၟတ်ယဝ်ရ။  ၂။  အခါရ၊  အခိၚ်လဵုဟွံဟီု။  ၃။  ဒှ်, ဟွံဒှ်၊ ဍာံ, ဟွံဍာံ၊  နွံ, ဟွံမွဲ။  if I should die. (conj)  ယဝ်ရအဲသ္ဒးချိုတ်မ္ဂး။  if it be. (conj)  ယဝ်ရသဒှ်။"
If i should go,သအာ,သ္အာ (v) ယဝ်ရအဲသ္အာ (adv) if I should go.
If it be,ယဝ်ရသဒှ်,(conj) if it be.
If it be,သဒှ်,ယဝ်ရသဒှ်(ဟ်) (v) if it be.
If it cannot be helped,သီုဟွံမာန်,"(adv) as it could not be helped, if it cannot be helped."
If my son and your daughter are in agreement,သ္တပ်စိုတ်,"ကောန်ဗၠာဲအဲကဵုကောန်ဝုတ်ဗှ်ေသ္တပ်စိုတ်မ္ဂးစဳရေၚ်စညိ (v) if my son and your daughter are in agreement, let us arrange the marriage."
If one put bamboo shoots in a curry,လေ,"ၜၚ်ဂှ်ဍုန်စသွလေ ဍာတ်မံၚ် (pn) if one put bamboo shoots in a curry, it gives it a sweet taste."
If one puts bamboo shoots in a curry,လေဝ်,"ၜၚ်ဂှ်ဍုန်စသွလေဝ်ဍာတ်မံၚ် (pn) if one puts bamboo shoots in a curry, it give a sweet taste.    ကီုလေဝ် (adv) even."
If people do not go to bed early it makes them drowsy in the day time.  ကုဲ၊ ဂကုဲ၊ ထ္ကုဲ၊ ဒ္ကုဲ။  ကုဲ  to rock,သ္ကုဲ,ဟွံတိက်ပြဟ်ပြဟ်မ္ဂးတ္ၚဲသ္ကုဲမံၚ် (v) if people do not go to bed early it makes them drowsy in the day time. [Cf.] ကုဲ(ယ်)၊ ဂကုဲ(ယ်)၊ ထ္ကုဲ(ယ်)၊ ဒ္ကုဲ(ယ်)။ [Der.] ကုဲ(ယ်) (v) to rock.
If people do not go to bed early it makes them drowsy in the day time.  ကုဲ၊ ဂကုဲ၊ ထ္ကုဲ၊ ဒ္ကုဲ။  ကုဲ  to rock,သ္ကုယ်,ဟွံတိက်ပြဟ်ပြဟ်မ္ဂးတ္ၚဲသ္ကုဲမံၚ် (v) if people do not go to bed early it makes them drowsy in the day time. [Cf.] ကုဲ(ယ်)၊ ဂကုဲ(ယ်)၊ ထ္ကုဲ(ယ်)၊ ဒ္ကုဲ(ယ်)။ [Der.] ကုဲ(ယ်) (v) to rock.
If the land is good you do get that much yield,လေ,တိခိုဟ်လေတိတ်မံၚ်ကီုရ (pn) if the land is good you do get that much yield.
If the land is good you do get that much yield,လေဝ်,တိခိုဟ်လေဝ်တိတ်မံၚ်ကီုရ (pn)if the land is good you do get that much yield.
If the worst comes to the worst,ပရေံအိုတ်,"(adv) at the most, at the worst, if the worst comes to the worst."
If thereafter you prosper,ဒူကြဴ,ဒူကြဴခိုဟ်စလေဝ် (n) if thereafter you prosper.
If this were so,ဒှ်သာ်ဂှ်မ္ဂး,"(conj.) if this were so, therefore."
If you afraid of thieves hide your valuables where they cannot be found.  ကၞေံ  faeces. ကလေံ  to put out,ကၠေံ,ပဲါကၠေံပၞုက်ဂြပ်ကဵုကၠေံ(အ်) (v) if you afraid of thieves hide your valuables where they cannot be found. [Der.] ကၞေံ(အ်) (n) faeces. ကလေံ(အ်) (v) to put out.
If you can,လေ,"ဇကုကၠုၚ်ပြဟ်ပြဟ် မာန်လေကၠုၚ်ညိ (pn) if you can, please, come soon."
If you can,လေဝ်,"ဇကုကၠုၚ်ပြဟ်မာန်လေဝ်ကၠုၚ်ညိ (pn) if you can, please, come soon."
If you cannot get on with him,တပ်စိုတ်,"ယဝ်ရညးဟွံတုပ်စိုတ်လ္ပအာသ္ၚိညး (v) if you cannot get on with him, do not go to his house. [Cf.] ပေၚ်စိုတ်၊ မှုဟ်စိုတ်။"
If you cannot get on with him,သ္တပ်,"ယဝ်ရညးဟွံသ္တပ်စိုတ်လ္ပအာသ္ၚိညး (v) if you cannot get on with him, do not go to his house."
If you consider the defects of his conduct,ရန်ကဵု,"ရန်ကဵုဒ္ဂေတ်ဍေံပရေံတုဲဍေံဂှ်မၞိဟ်ခိုဟ်မွဲဟွံသေၚ် (v) if you consider the defects of his conduct, you can see he is not a good person."
If you do not bring it tomorrow you will know the consequences,ဟိုတ်မ္ဂးဂှ်,တ္ၚဲယးဗှ်ေတံဟွံကေတ်နၚ်မ္ဂးကာလဂှ်ဗှ်ေတံတီဟိုတ်ဖဵုဏောၚ် (n) if you do not bring it tomorrow you will know the consequences.
If you do not eat it all,အိုတ်,"စဟွံအိုတ်ခိုဟ် (v) if you do not eat it all, it is good."
If you do not like it,လေ,"ဂိလေ မုဒှ်သာ်လဵုဗှ်ေလိၚ်ရော (pn) if you do not like it, why do you rent the land?"
If you do not like it,လေဝ်,"ဂိလေဝ် မုဒှ်သာ်လဵုဗှ်ေလိၚ်ရော (pn) if you do not like it, why do you rent the land?"
If you do not like it,သၠုဲ,"ဇကုဟွံသ္ဒးစိုတ် ဇကုလ္ပကဵုသၠုဲ(ယ်) (n) if you do not like it, you need not pay. [Cf.] second sense, ပဆာန်၊ သြန်။"
If you do not write it down you will forget it,လေ,ဟွံချူ လံလေဝိုတ်အာဏောၚ် (pn) if you do not write it down you will forget it.
If you do not write it down you will forget it,လေဝ်,ဟွံချူလံလေဝ်ဝိုတ်အာဏောၚ် (pn) if you do not write it down you will forget it.
If you ever go away take plenty of money with you.  ကဏာ။,ကေတ်ဏာ,အာထာန်ဇမ္ၚောဲကေတ်ဏာသြန်ပဵုပဵု(ဝ်) (v) if you ever go away take plenty of money with you. [Cf.] ကဏာ။
If you go,တှ်ေ,"3 တေဟ် (affix.) denoting condition, (if).    မၞးအာတှ်ေစိုပ် (affix.) if you go, you arrive."
If you go along this road,ဓဗ,"အတိုၚ်ဂၠံၚ်ဏံဗှ်ေအာမ္ဂး ဗှ်ေဓဗသ္ၚိပိုဲဏောၚ် (v) if you go along this road, you will come to our house."
If you go along this road you will come to our house,ဒဗ,အတိုၚ်ဂၠံၚ်ဏံဗှ်ေအာမ္ဂး ဗှ်ေဒဗသ္ၚိပိုဲဏောၚ် (v) if you go along this road you will come to our house.
If you go to kwarnyuig you can have a swim,ၜိၚ်,အာကွာန်ယိုက်ဂှ်ၜိၚ်ဍာ်ဂွံ(အ်) (v) if you go to Kwarnyuig you can have a swim.
If you have not had your dinner and eat sugar-cane it will  spoil your appetite,လေ,ဟွံဂွံစပုၚ်ဏီလေစၜဴ ကံဗှ်ေလီုဏောၚ် (pn) if you have not had your dinner and eat sugar-cane it will  spoil your appetite.
If you have not had your dinner and eat sugar-cane it will spoil your apetite,လေဝ်,ဟွံဂွံစပုၚ်ဏီလေဝ်စၜဴ ကံဗှ်ေလီုဏောၚ် (pn) if you have not had your dinner and eat sugar-cane it will spoil your apetite.
If you heed the words of buddha,ဓဒိုက်,"ဗှ်ေပတှ်ေဂလာန်ကျာ်မ္ဂး ဗှ်ေဗၠးဓဒိုက်ရ (n) if you heed the words of Buddha, you will free from misery. [Cf.] ဝေဒနာ၊ ဒဒိုက်။ [Der.] ဒိုက် (v) to be in want."
If you heed the words of buddha you be free from misery,ဒဒိုက်,မၞးပတှ်ေဂလာန်ကျာ်မ္ဂး မၞးဗၠးဒဒိုက်ရ (n) if you heed the words of Buddha you be free from misery.
If you heed the words of the buddha you will be free from misery,ပတှ်ေ,ဗှ်ေပတှ်ေဂလာန်ကျာ်မ္ဂးဗှ်ေဗၠးဒဒိုက်ရ (v) if you heed the words of the Buddha you will be free from misery.
If you like it,ကာလ,"ကြိုက်စိတ်မ္ဂးကာလဂှ်စညိ (n) if you like it, then you eat it."
If you seduce people’s daughters you will be punished for it,ဒုဟ်,ပလီုကောန်ဇာတ်ညးမ္ဂးဒှ်ဒုဟ်ေဏာၚ် (n) if you seduce people’s daughters you will be punished for it.
If you strive fter the dhamma,ကၠေံစိုတ်,"ကၠေံစိုတ်ကဵုဓဝ်မ္ဂး ဓဝ်လေဝ်ကလေၚ်ကၠေံစိုတ်ကဵုဇကုပၠန်ရောၚ် (v) if you strive fter the Dhamma, the Dhamma will in turn strive for you. [Cf.] သ္ပစိုတ်။"
If you want a sound goat,ကေတ်,"ဗှ်ေကေတ်ဗ္ၜေံခိုဟ်ခိုဟ်ဂှ် အဲကဵုဟွံမာန် (v) if you want a sound goat, I cannot let you have one."
If you want this plant to survive you will have to give it water.  ဂယိုၚ်  life to live,ဂျိုၚ်,တၞံဏံယဝ်ရမိက်ဂွံကဵုဍေံဂျိုၚ်ဍာ်ကဵုဍေံဏောၚ် (v) if you want this plant to survive you will have to give it water. [Der.] ဂယိုၚ် (n) life to live.
If you want to put on weight,ကြောံ,"ယဝ်ရမိက်ဂွံကြောံ စသွကြောံကြောံကၠေၚ်ကၠေၚ်ညိ (v) if you want to put on weight, eat succulent dishes cooked in oil. [Cf.] first sense, တီု(မ်)၊ ထတ်၊ ခတ်၊ မ္ၚိုဟ်။ second sense, ကတၚ်၊ ဍာတ်၊ ပ္ဍုၚ်၊ ဖျး၊ ဖျိုဟ်၊ ရိၚ်။ [Der.] ကရောံ(အ်) (v) to cook in coconut milk. ပရောံ(အ်) (v) savour."
If.    တ္ၚဲဏံယယ်ရဗှ်ေအာမ္ဂးတ္ၚဲယးစိုပ်ဏောၚ်  if you leave today you will get there tomorrow.  မ္ဂး၊ လေဝ်။,ယဝ်,1 (pcs) ယဝ်ရ (n) if.    တ္ၚဲဏံယယ်ရဗှ်ေအာမ္ဂးတ္ၚဲယးစိုပ်ဏောၚ် (n) if you leave today you will get there tomorrow. [Cf.] မ္ဂး၊ လေဝ်။
If.    မၞးတုဲမှပိုဲစပုၚ်  if you have finished we can have a meal,မှ,5 (adv) if.    မၞးတုဲမှပိုဲစပုၚ် (adv) if you have finished we can have a meal.
If.  ယဝ်ရ။,ယာံရ,(adv) if. [id.] ယဝ်ရ။
If.  သၟတ်ယာံရ။,သၟတ်ယဝ်ရ,(conj) if. [id.] သၟတ်ယာံရ။
If. also used as a connective.  called,မ္ဂး,"2 (pcs) {formal} if. also used as a connective. (adj) called, named, occasionally mark of quotation.    ကၠုၚ်မ္ဂးခိုဟ် (conj) it will be a good thing if he comes. [Cf.] ယဝ်ရ။    မ (p.) subordinating. (v) to. (n) head.    မိက် (v) to wish to.    ဂး (v) to say.    ဗှေ်ပတှေ်ဂလာန်ကျာ်မ္ဂးဗှေ်ဗၠးဒဒိုက်ရ (conj) if you heed the words of the Buddha you will be free from misery.    မူဟိုတ်ရောမ္ဂးဂှ်အဲဟွံတီ (conj) what the reason was I do not know? [Cf.] ယဝ်ရ၊ လေဝ်။    သွက်ဂွံသ္ပဥက္ကဋ္ဌ ညးဂှ်တုပ်စိုတ်ကဵုမာံသောၚ်မ္ဂး ပ္တဴတဲအိုတ်ညိ (conj) will all those who agree to having Mearm  Saong as president put up your hand?"
Igneous rock,တၟံတူလဝ်ပၟတ်,(n) igneous rock.
Ignite,စံၚ်,"3 (v) to set light to, burn, ignite, to roast, bake, to be burning, set fire to, consume with fire.    ကျာစံၚ်ပရၚ် (n) wind on the stomach. [Cf.] တောံ(မ်)၊ with fire.    ကျာစံၚ်ပရံၚ် (n) wind on the stomach. [Cf.] တောံ(မ်)၊ သၟာန်။    [Der.] အစံၚ်(အတူ) (n) distress of mind.    စၞံၚ် (n) burning, star. [id] သၞံၚ်။    ကွာဲကီု အလူကီု အရောတ်ကီု စံၚ်စခိုဟ်ဗွဲမလောန် (v) yams, potatoes and arrowroot are all very good to eat backed.    ရာပ်စာပ်ကရပ်သ္ၚိတံဂှ် စံၚ်ထောံပၟတ် (v) burn the undergrowth round the house."
Ignite,ပၟတ်ထၞေန်,"(n) catch fire, ignite."
Ignition,ဒဒှ်မတူ,(n) ignition.
Ignoble,သောဲဗြဲ,"(adj) small, insignificant, ignoble, mean, low."
Ignoramus,အန္ဓ,"(n) [P.] darkness, gloom, ignoramus."
Ignoramus dolt,မၞိဟ်ညာန်ပညာစိုတ်သမ္တီဟွံမွဲ,(n) ignoramus dolt.
Ignorance,ဒဒှ်မဟၟဲကဵုညာန်ပညာစိုတ်သမ္တီ,(n) ignorance.
Ignorance,မောဟ,"(n) [P.] darkness, ignorance."
Ignorance,အဝိဇ္ဇာ,(n) [P.] ignorance.
Ignorance and fear,အဂတိပန်,"(n) the four wrong ways, [ie.] lust, hatred, ignorance and fear."
Ignore,ထောံလဝ်,"(v) neglect, abandon, ignore, leave, drop."
Ignore,ပဲါဗလေတ်ထောံမုက်,"(v) look the other way, ignore, entrust one’s responsibility to someone, die."
Ignore,မဇ္ဇျဟ်,"(v) neglect, ignore, shelve."
Ignore one's past,ဝိုတ်ဘဝ,(v) ignore one's past.
Ignore.  မဇ္ဇျဟ်။,ထ္ၜေက်ထောံမတ်,"(v) turn a blind eye to something or someone, pretend not to see, ignore. [Var.] မဇ္ဇျဟ်။"
Iguana,ထကောတ်,"(n) iguana, ichneumon, the terrestrial varan, monitor lizard, Varanus spp. [id] ထ္ကောတ်။ [Var.] ဂလီု၊ ဂေါဓာ၊ ဒကောတ်၊ ဖ္ကောတ်။"
Iguana,ဒကောတ်,"(n) iguana, varanus spp., ichneumon. [Cf.] ဂလီု(မ်)၊ ထ္ကောတ်၊ ဖ္ကောတ်။"
Iguana.  ဒကောတ်၊ ထကောတ်။,ဂေါဓာ,(n) [P. godha] iguana. [id] ဒကောတ်၊ ထကောတ်။
Ii thundered.  ဓဂဵုဂရိၚ်။  ကရီုဗြဲ၊ ဂဂဵု၊ ဆေဝ်ပလေဝ်၊ လလဳ။,ဓဂဵုဗြု,(v) ii thundered. [id] ဓဂဵုဂရိၚ်။ [Cf.] ကရီုဗြဲ၊ ဂဂဵု၊ ဆေဝ်ပလေဝ်၊ လလဳ။
Ikarin rice has strong taste.  first sense,တြံၚ်,"သြောံဣကြေၚ်စတြံၚ် (v) ikarin rice has strong taste. [Cf.] first sense, ကလောံ(အ်)၊ ခြက်၊ မ္ၚိုဟ်။ second sense, ၜိုတ်၊ ပု၊ က္ဍုဟ်၊ ယောပ်။ thired sense, ကၠု၊ ယောံ(မ်)။ [opp.] firse sense, ၜတ်။ third sense, ၜိုတ်။ [Der.] ကြံၚ် (v) to ripen."
Ikarin rice has strong taste. second sense,ကြံၚ်,"သြောံဣကြေၚ်စကြံၚ် (v) Ikarin rice has strong taste. Second sense, ဍုဟ်၊ ပု၊ ယောပ်၊ ၜတ်၊ ၜိုတ်။ [Der.] ကရံၚ် (n) obstinacy, ripeness."
Ill and sore,ယဲသြ,"(n) sore, ill and sore, ulceration. [id.] ယဲသရ။"
Ill at ease,နဒဒှ်မသ္ကဵုမံၚ်စံၚ်စဟွံဒးသၞောတ်,"(adv) ill at ease, with a queasy feeling."
Ill treat.  ဖျဲ၊ သ္ပအနိၚ်အပိုၚ်၊ ပ္ဍဵုပ္ဍိုက်မဟၟဲကဵုဗဗွဲဓဝ်။,ပျဲ,"(v) to persecute, molest, harm, to annoy, to do harm, ill treat. [id] ဖျဲ(ယ်)၊ သ္ပအနိၚ်အပိုၚ်၊ ပ္ဍဵုပ္ဍိုက်မဟၟဲကဵုဗဗွဲဓဝ်။"
Ill will towards others,ဗျာပါဒ,(n) [P.] ill will towards others.
Ill will.  ဒဒှ်မဒက်လဝ်စိုတ်။,အာဃာတ,"(n) [P.] grudge, hatred, ill will. [id] ဒဒှ်မဒက်လဝ်စိုတ်။"
Ill-bred,မဇၞော်ဂေါဝ်ကၠုၚ်ဟွံမွဲကဵုလၟေတ်ဝေတ်ဗ္တောန်,(adj) ill-bred.
Ill-bred,ရိုၚ်,"1 (v) to be wild, to be rude, to be uncouth, untame, savage, uncultivated, coarse, ill-bred, rude, not tight.    ကျာရိုၚ်မံၚ် (v) the wind is wild, it is not air tight.    ဂၠဴရိုၚ်မံၚ်လ္ပအာဗ္ဒာဲဍေံ ဍေံဒိဒး (v) the bull is savage, do not go near it or it will charge you.    မၞိဟ်ဏံရိုၚ်ကွေံဟီုအရေဝ်ဟွံရောံဒညကဵုယာဲတ (v) what a savage he is! He speaks disrespectfully to his parents."
Ill-bred,ရိုၚ်ဇိုၚ်,"(v) to be wild, savage, coarse, ill-bred, rude, imprudent."
Ill-fated day,တ္ၚဲပြာပ်ဗ္ဒာ,"(n) ill-fated day, a day of ill omen."
Ill-fated.  မစိုပ်ကၠုၚ်လ္ပာ်ကဆံၚ်ကံကုသဵုပရေံ၊ မစိုပ်ကၠုၚ်ကဆံၚ်လ္ပာ်ကံကုသဵုဟွံခိုဟ်။,မဒှ်ကဆံၚ်ကုသဵုပရေံ,(adj) ill-fated. [id] မစိုပ်ကၠုၚ်လ္ပာ်ကဆံၚ်ကံကုသဵုပရေံ(အ်)၊ မစိုပ်ကၠုၚ်ကဆံၚ်လ္ပာ်ကံကုသဵုဟွံခိုဟ်။
Ill-gotten.  မနွံကဆံၚ်ဂၠံၚ်ဍာံဍာံဟွံသေၚ်။,မဂွံနကဵုဗဗွဲဓဝ်ဟွံသေၚ်,(adj) ill-gotten. [id] မနွံကဆံၚ်ဂၠံၚ်ဍာံဍာံဟွံသေၚ်။
Ill-mannered and uncouth person,မၞိဟ်ပရာန်တံၚ်,"(n) ill-mannered and uncouth person, strong and tough person."
Ill-mannered.  မဟွံမွဲသိက္ခာ။,မဟွံမွဲကဵုဒ္ဂေတ်ပဋိပတ်,(adj) ill-mannered. [id] မဟွံမွဲသိက္ခာ။
Ill-natured.  မနွံကဵုစိုတ်ကၞုက်ကၞာဲ။,မပရေံယုတ်ပ္ဍဲစိုတ်,(adj) ill-natured. [id] မနွံကဵုစိုတ်ကၞုက်ကၞာဲ။
Ill-spoken,ဒုဘာသိုတ်,(adj) ill-spoken.
Ill-spoken.  ဒုဘာသိုတ်။,ဒုဗ္ဘာသိုတ်,(adj) [P. dubbhasito] ill-spoken. [id] ဒုဘာသိုတ်။
Ill-treat,ပျဲပျာံ,"(v) ill-treat, torture, persecute."
Ill-will.  အာဃာတ abhorrence.  ဒဒှ်မက္ဍုဟ်မၠေံဇအိုတ်ဇရ။,ဣဿာ,"(n) [P.] envy, jealousy, ill-will. [id] အာဃာတ abhorrence. [id] ဒဒှ်မက္ဍုဟ်မၠေံဇအိုတ်ဇရ။"
Illdoing.  ဒၟိက်ပါပ။,ဒၟိက်,"(n) evil, illdoing. [id] ဒၟိက်ပါပ။"
Illegal tenant,မၞိဟ်ခလိုၚ်လောန်လုပ်စိုပ်အာ,"(n) trespasser.    မၞိဟ်ခလိုၚ်လောန်လုပ်မံၚ် (n) squatter, illegal tenant."
Illegal trading,ကပေါတ်ပလတ်,"(n) illegal trading, black-market trade. [id] ကပေါတ်ဒမၠုက်။"
Illegibility,ဒဒှ်ုမဒှ်သွက်ဂွံဗှ်ဝါတ်,(n) illegibility.
Illegibility,နဒဒှ်မဒှ်သွက်ဂွံဗှ်ဝါတ်,(adv) illegibility.
Illiteracy,ဒဒှ်မဟွံလေပ်လိက်,(n) illiteracy.
Illiterate,မၞိဟ်ဟွံလေပ်လိက်,(n) illiterate.
Illness,ကသာ,"2 (v) ကသက်ကသာ (v) to be in continual pain.    [Der.] ကသာ (n) pain, illness."
Illness,ဗျာဓိ,"(n) [P.] illness, sickness, infirmity. [Var.] [id] ဗျာဒိ၊ ယဲ၊ ယဲဇှ်။"
Illness,ယဲ,"1 ယယ် (n) illness, disease, symptom of disease. [id.] စၟယဲ၊ ဂိယဲ(ယ်) (n) sickness.    ဂိယဲတိုန် (v) to develop symptoms of illness.    ဂၠိုၚ်သန်ယဲသ (adv) in great number.    ပ္ဍဲကောန်အဲယဲကံနွံမံၚ် (n) my son has something wrong with his throat.    ဝဳယဲ(ယ်) (v) to treat an illness, treat the sick. [Cf.] ဇှ်(ဟ်)။    [Der.] ပျဲ(ယ်) (v) to harm."
Illness,ယယ်,"(n) illness, disease, symptom of disease. [id.] ယဲ၊ စၟယဲ၊ ဂိယဲ(ယ်) (n) sickness.    ဂိယဲတိုန် (v) to develop symptoms of illness.    ဂၠိုၚ်သန်ယဲသ (adv) in great number.    ပ္ဍဲကောန်အဲယဲကံနွံမံၚ် (n) my son has something wrong with his throat.    ဝဳယဲ(ယ်) (v) to treat an illness, treat the sick. [Cf.] ဇှ်(ဟ်)။    [Der.] ပျဲ(ယ်) (v) to harm."
Illness not bad enough to confine one to bed,ယဲလက်ဒ္တဴ,(n) illness not bad enough to confine one to bed.
Illogical,မဒှ်ကဆံၚ်ဟွံစှေ်ကဵုသၞောတ်ဟိုတ်ဖဵု,(adj) illogical.
Illumination,ဒဒှ်မဍေန်ပၟတ်,(n) illumination.
Illusion,မာယာ,"(n) [P.] illusion, deceptive appearance, wiles, guile, artifice, pretence, deceit."
Illusion of self,သက္ကာယဒိဋ္ဌိ,"(n) illusion of self, false view of individuality."
Illusory,မသၠေဟ်ဗၠေတ်အာပ္ဍဲကဵုအရာသမ္တီ,(adj) illusory.
Illustrate,ဓမံက်,"ဓၟံက်ရုပ်ရာ (v) materialize, -ise, portray, describe, illustrate."
Illustrate,လးထ္ၜး,"(v) portray a character, act the part of, describe, illustrate."
Illustrate,သောၚ်တလးပ္တိုန်ထ္ၜးရုပ်ရာ,"(v) demonstrate, represent, illustrate."
Illustration,ဗီုဓၟံက်ထ္ၜးရုပ်ရာ,(n) illustration.
Illustrations.  ဥပမာ  example,ပၟာ,"(n) [P. Upama] [L.F] comparison, simile, example, illustrations. [Var.] ဥပမာ (n) example."
Illustrator,မၞိဟ်ချုဒဇက်ဓၟံက်ထၟးနကဵုရုပ်ရာ,(n) illustrator.
Illustrious,မစိုပ်တဴကဆံၚ်သိတ်,(adj) illustrious.
Image,ပတ္တိမာ,"(n) [L.F] [P. patima] image, idol. [id] ပတ္တိမာရုပ်။"
Image,ရုပ်,"1 (n) image, portrait, statue, picture, shape, form, looks, appearance, figure, matter, physical form.    အဲရုပ်ပရေံအိုတ် (v) I look quite ugly.    ကောန်ရုပ် (n) puppet, doll.    ပတ္တိမာရုပ် (n) image.    သ္ပရုပ် (v) to assume the shape of. [id.] ပ္တောံရုပ်။    ဗၟုဲသ္ပရုပ်သၞပၟတ် (v) the witch assume the shape of a flame. [Cf.] ဗီု(မ်)။ First sense, ကျာ်(က်)။"
Image,ရုပ်ဒေဝတဴ,"(n) image, picture of devata."
Image in mirror,ဒၚောဝ်,"(n) glass, mirror, image in mirror, reflection, spectacles, view, glass of any kind. [id] ဒ္ၚောဝ်။"
Image maker,ခေန်,"2 (n) ပါန်ခေန် (n) sculptor, image maker."
Image maker,ပါန်ခေန်,"(n) sculptor, image maker."
Image of buddha,ကျာ်,"(n) sacred being or thing, Buddha, pagoda, image of Buddha, term of address terminating all utterances directed to monks when no other such term is included, and as isolate inticating assent, (Siam) general respectful term of address and assent."
Image of buddha,ဗုဒ္ဓရုပ်,(n) image of Buddha.
Image of buddha in royal insignia,ဗုဒ္ဓနိမိတ်,(n) image of Buddha in royal insignia.
Image of buddha reclining with the head towards south,ကျာ်နိဗ္ဗာန်သ္တိက်,"(n) reclining image, image of Buddha reclining with the head towards south."
Image of the buddha,နိမ္မိတ,(n) [P.] image of the Buddha.
Image of the standing buddha,ကျာ်ထတဴ,"(n) statue of a standing Buddha, image of the standing Buddha."
Image or statue of the buddha.  ပတ္တိမာ။,ပတ္တိမာရုပ်,(n) image or statue of the Buddha. [id] ပတ္တိမာ။
Images,ဗၞိက်နိဗ္ဗာန်,"(n) goods such as religious, images, monk’s robes, etc."
Imaginable,မချပ်ဗ္စာရဏာဂွံပ္ဍဲစိုတ်,(adj) imaginable.
Imaginary number,ကိုန်သွပ်,(n) {maths} imaginary number.
