English,Mon,Original_Definition
Fluent free,ကလိတ်ကလောတ်,"(v) to be smooth, fluent free, go without a hitch, be convenient, appropriate, have rapport, get along. [id] တၠိတ်တၠောတ်။"
Fluent.  တၠိတ်တၠောတ်။,ကလောတ်,"2 (v) ကလိတ်ကလောတ် (v) to be smooth, fluent. [id] တၠိတ်တၠောတ်။"
Fluently,နဒဒှ်မဟီုမာန်ချာတဴဗွဲ,(adv) fluently.
Fluid which lubricates joints,ခရဵု,"(n) mucus, fluid which lubricates joints."
Fluid which lubricates joints,ခရဵု,ဍာ်ခရဵု (n) fluid which lubricates joints.
Fluid which lubricates joints,သရဵု,"(n) mucus, fluid which lubricates joints, derision, scorn, ridicule."
Fluid which lubricates joints,သရိုဝ်,"(n) mucus, fluid which lubricates joints, derision, scorn, ridicule."
Fluid which lubricates joints of body.  ဍာ်ခြဵု။,ဍာ်ခရီု,(n) fluid which lubricates joints of body. [id] ဍာ်ခြဵု။
Fluid which lubricates joints.  ကရဵု၊ ခရဵု။,သရဵု,ဍာ်သရဵု(ဝ်) (n) fluid which lubricates joints. [Var.] ကရဵု(ဝ်)၊ ခရဵု(ဝ်)။
Fluid which lubricates joints.  ကရဵု၊ ခရဵု။,သရို,ဍာ်သရဵု(ဝ်) (n) fluid which lubricates joints. [Var.] ကရဵု(ဝ်)၊ ခရဵု(ဝ်)။
Fluid which lubricates the joints,ဍာ်ခြဵု,(n) fluid which lubricates the joints.
Flush toilet,သ္ၚိဝတ်တံၚ်ဍာ်,"(n) flush toilet, water-closet."
Flute player,သၟာတၠောတ်,(n) flute player.
Flute player,အ္စာတၠောတ်,(n) flute player.
Flute player.  သၟာတၠောတ်။,ခမှာတလောတ်,(n) flute player. [id] သၟာတၠောတ်။
Flute.    ကရောၚ်ခလံက်  fluting in the blade of a knife,ကရောၚ်,"2 (n) fluting.    ထ္ပက်ကရောၚ် (v) chamfer, flutings, flute.    ကရောၚ်ခလံက် (n) fluting in the blade of a knife."
Fluting in the blade of a knife,ကရောၚ်ခလံက်,(n) fluting in the blade of a knife.
Fluting.    ထ္ပက်ကရောၚ်  chamfer,ကရောၚ်,"2 (n) fluting.    ထ္ပက်ကရောၚ် (v) chamfer, flutings, flute.    ကရောၚ်ခလံက် (n) fluting in the blade of a knife."
Flutings,ကရောၚ်,"2 (n) fluting.    ထ္ပက်ကရောၚ် (v) chamfer, flutings, flute.    ကရောၚ်ခလံက် (n) fluting in the blade of a knife."
Flutter,ဗယာပ်,"(v) to flap, flutter."
Fly in circles,ဂေတ်ဒျာန်,"(v) fly in circles, fly round and round."
Fly into a rage,ပၟတ်ပြဟ်စှေ်ပ္ဍဲဂအုံဂဥုဲကံ,"(n) fly into a rage, explode with anger."
Fly round and round,ဂေတ်ဒျာန်,"(v) fly in circles, fly round and round."
Fly without wing movement,ကလာၚ်,"3 (v) to soar through the air, fly without wing movement, float in the air. [id] တလာၚ်၊ တလာၚ်လ္တူကျာ။    ကျာ်တလာၚ်လ္တူအကးစိုပ်ရးမန်ပိ (v) the Buddha flew through the air to the Mon country.    ၜၚ်ကလာၚ် (n) aircraft. [Cf.] ပဝ်။    ကလာၚ်သာၚ်သောဝ် (v) pass through, to pass through the air. [id] ဂၠောန်အာ။"
Fly တေံညိ။,flew,ရံၚ် fly တေံညိ။
Flying,ပဝ်ဒၟံၚ်လ္တူကျာ,"(adj) epithet applied to anything elevated, high, soaring, flying."
Flying black ant,သၟတ်တၠသၞေၚ်,(n) flying black ant.
Flying fox,ကဝဍိုပ်ဗြာတ်,"(n) flying fox, Pteropus medius Temminck. [Syn.] ကၠဗၜဵုတၠသၞေၚ်၊ ကၠသမြေၚ်၊ ကၠဟရေၚ်။"
Flying fox. pteropus medius temminck.  ကၠသၞေၚ်။  ကဝက္ဍိုပ်ဗြာတ်။,ကၠဗၜဵုတၠသၞေၚ်,(n) flying fox. Pteropus medius temminck. [id] ကၠသၞေၚ်။ [Syn.] ကဝက္ဍိုပ်ဗြာတ်။
Flying lizard,ခကုဲသၞေၚ်,"(n) flying lizard, Draco. [Cf.] ထကုဲ(ယ်)၊ ဒကုဲ(ယ်)။"
Flying lizard,ဒကုဲသၞေၚ်,"(n) flying lizard, Draco. [id] ဒကုဲတၠသၞေၚ်။"
Flying squirrel,ပြိပ်တၠသၞေၚ်,"(n) flying squirrel, pleromys cuvier. [id] ပြိပ်သၞေၚ်။"
Flying-fish,ကကၠဴ,"(n) point-tailed goby, flying-fish, Gobius acutipinnis Cuvier and Valenciennes."
Flywheel,ခလှာကဵုအသိၚ်,(n) flywheel.
Foam,ခၜိုဟ်,"1 (n) foam, forth. [id] ခ္ၜိုဟ်။    ခ္ၜိုဟ်ဍာ် (n) sponge, bubble, foam."
Foam,ခၜိုဟ်,"1 (n) foam, forth. [id] ခ္ၜိုဟ်။    ခ္ၜိုဟ်ဍာ် (n) sponge, bubble, foam."
Foam,ဍာ်,"ထ္ၜိုဟ်ဍာ် (n) foam, forth."
Foam,ထ္ၜိုဟ်,"(n) forth, foam, lather, bubble."
Foam,ထၜိုဟ်,"3 (n) foam, forth. [id] ထ္ၜိုဟ်၊ ထ္ၜိုဟ်ဍာ်။"
Foam,ဗၜိုဟ်,"2 (n) foam, froth, [id] ဗ္ၜိုဟ်၊ ဗ္ၜိုဟ်ဍာ်။ [Var.] ခ္ၜိုဟ်၊ ထ္ၜိုဟ်။"
Foam,ဗ္ၜိုဟ်,"(n) forth, foam, lather, bubble."
Focal point,တေတ်ကောံစုက်,"(n) focal point, focus."
Focal.  မနွံပ္ဍဲဒၞာဲလျးမကောံဆဵုဂဗ။,မဆေၚ်စပ်ကဵုဒၞာဲလျးမကောံဆဵုဂဗ,(adj) focal. [id] မနွံပ္ဍဲဒၞာဲလျးမကောံဆဵုဂဗ။
Foctus.  ဂၟုၚ်ဂလေၚ်၊ ဒၟုၚ်ဒၠေၚ်။,ဒမုၚ်ဒလေၚ်,(n) foctus. [id] ဂၟုၚ်ဂလေၚ်၊ ဒၟုၚ်ဒၠေၚ်။
Focus,တေတ်ကောံစုက်,"(n) focal point, focus."
Fodder.  ထၟတ်။,ထမတ်,"(n) portion of food. [esp.] one offered to Kalok {spirit), fodder. [id] ထၟတ်။"
Foetal တေံညိ။,fetal,ရံၚ် foetal တေံညိ။
Foetus .  ဂၟုၚ်ဂလေၚ်။,ဂမုၚ်ဂလေၚ်,(n) foetus {US fetus}. [id] ဂၟုၚ်ဂလေၚ်။
Foetus of animals,ဇၟံၚ်,"1 (n) foetus of animals, pregnancy of animals."
Foetus papy recues,ကောန်ခြံက်,"(n) foetus papy recues, desiccated foetus."
Fog,လမၠာန်,"(n) dew, mist, fog."
Fog.  က္တိုပ်။,လ္တိုပ်,"(n) dew, fog. [Cf.] က္တိုပ်။"
Foggy.  မဂၠုဓီုဒၟံၚ်ကဵုလမၠာၚ်။,မဂၠုဓီုဒၟံၚ်ကဵုလတိုပ်,(adj) foggy. [id] မဂၠုဓီုဒၟံၚ်ကဵုလမၠာၚ်။
Fogoca fragrans roxburgh.  ဆုဂနာၚ်။,ဆုအနာၚ်,(n) Fogoca fragrans Roxburgh. [id] ဆုဂနာၚ်။
Fold,ကွပ်,"(n) fold, ply, rings of tree."
Fold,ဆ,"6 (n) fold, as ၜါဆ (n) twofold."
Fold,ထပ်,"1 (n) layer, fold, storey, concentric ring, rank, plait.    ကဴလတိုပ်ထပ်စှ်ေဒၟံၚ် (n) snowflake is coming down.    ဍိုတ်မွဲထပ် (n) a course of bricks.    ထ္ၜိုၚ်ၜါထပ် (n) double moat.    ပ္ဍဲကွာန်ဂဒဵုဂှ်နွံမံၚ်သ္ၚိပိထပ်မွဲမ (n) there is a three-storey house in Gae Day.    ယာတ်ထပှ်ထပ် (n) seven thicknesses of cloth.    လ္ပဟီုထပ်ကဵုထပ် (adv) do not keep on repeating yourself. [Cf.] ကွပ်။"
Fold,အဆ,"(n) multiple, fold, estimate, gauge, dexterity, touch."
Fold of waistcloth protruding from knot and sued as pocket,ထိုၚ်ဂၠိက်,(n) fold of waistcloth protruding from knot and sued as pocket.
Fold one's arms,မိန်တဲ,(v) fold one's arms.
Fold.  တရပ်။    မြာ်တရပ်ဍုၚ်  the peacock is closing its tail.  ခ္ဍောပ်၊ ခ္ဍိုပ်။    တရပ်ဏံ  here about.  တရပ်ဒၞာဲဏံ။,ကရပ်,"2 (v) to bring together, close, fold. [id] တရပ်။    မြာ်တရပ်ဍုၚ် (v) the peacock is closing its tail. [Cf.] ခ္ဍောပ်၊ ခ္ဍိုပ်။    တရပ်ဏံ(အ်) (adv) here about. [id] တရပ်ဒၞာဲဏံ(အ်)။"
Folding bed.  သ္တိက်။  ဇံၚ်၊ ဒေန်။,ခါတ်ခလပ်,"(n) camp-cot, folding bed. [Cf.] သ္တိက်။ [Syn.] ဇံၚ်၊ ဒေန်။"
Folding knife with a catch for holding the blade open.  ထ္ဍောပ်။,ထဍိုပ်,"ၜုန်ထ္ဍိုပ် (v) clasp-knife, folding knife with a catch for holding the blade open. [Var.] ထ္ဍောပ်။"
Folding screen.  ထပ်။,ခလပ်,ဒဒၚ်ခလပ် (n) folding screen. [Cf.] ထပ်။
Foliage,တမှဳ,(n) foliage.
Foliage,လၟဳသၠ,(n) foliage.
Folk dance of the thai origin,ရမောၚ်,"(n) Ramong, folk dance of the Thai origin, extant in the eastern part of the Shan State."
Folk-dance,လှ်ေအခိုက်ရးကး,(n) folk-dance.
Folk-medicine,ဂဥုဲမ္ၚးဂြန်,"(n) homely remedy concocted from readily available material, folk-medicine."
Folk-tales,ပုံအဂီုရးကး,(n) folk-tales.
Foll-names of animals often wild,ဂြိုပ်,"(n) forest, jungle, foll-names of animals often wild, timber land. [id] ဌာန်ဒေသတိဍာ်ဆုဂကူတိုန်။"
Foll. a repeated  to do continually,အာ,"အာ…ကၠုၚ် (v) foll. a repeated (v) to do continually, thoroughly. ဇိုၚ်ဒးအာပ္သဲကၠိုဟ်အာကၠိုဟ်ကၠုၚ် (v) he trod on a spike which went right through his foot. မံၚ်ဆၚုၚ်အာၚုၚ်ကၠုၚ် (v) he just stayed there wool-gethering. ဟီုအာဟီုကၠုၚ် (v) he never stop talking."
Follicle,တသော်ကျာတိုန်,(v) follicle.
Follow a course,ဒတောဝ်,"2 (v) follow a course, to continue."
Follow an astrologer’s advice on what one must be do to avert an impending event or to bring about what one desires,ပၠေၚ်အန္တရာဲ,(v) follow an astrologer’s advice on what one must be do to avert an impending event or to bring about what one desires.
Follow in line,ဗက်ဗ္ဂုပ်,"(v) follow in line, to follow line as the hind feet of cattle follow the fore one’s."
Follow or observe /,ဗက်စ,"(v) follow or observe {rules, regulations, advice, instruction}/"
Follow or take as an example,ကေတ်နဲကဲ,(v) follow or take as an example.
Follow somebody’s footsteps,ဗက်ဒၞာဲဇိုၚ်,"(v) to follow in the footsteps of, model one’s conduct on that of, follow the example set by somebody, follow somebody’s footsteps."
Follow the example set by somebody,ဗက်ဒၞာဲဇိုၚ်,"(v) to follow in the footsteps of, model one’s conduct on that of, follow the example set by somebody, follow somebody’s footsteps."
Follower,ကောန်တွး,"(n) pupil, disciple, follower, servant."
Follower,ကောန်ရဲ,"(n) servant, follower."
Follower,ဗဝက်,"(n) follower, hanger-on, entourage, retinue. [id] ဗွက်၊ တွဳဒဝိုၚ်၊ ဗွက်ကြဴ။"
Follower,ဘဝက်,"(n) [P. Phavaggam] follower, the highest point of existence, the highest state of existence in the wheel of သံသာရ apex, the zenith, highest heaven. [Var.] ဗွက်။"
Follower,ရဲ,"ရယ် (n) one of the following, dependant, follower, companion, associate, member of social or occupational group, one of a race or tribe, one of a collection"
Follower,ရယ်,"(n) one of the following, dependant, follower, companion, associate, member of social or occupational group, ne of a race or tribe, one of a collection."
Follower,သာ,"4 (n) company, following, follower."
Follower occupation.  သၟာ။  အ္စာ၊ ကောန်၊ ရဲ။,ခမှာ,"(n) as first element in (n) phr, follower occupation. [id] သၟာ။ [Cf.] အ္စာ၊ ကောန်၊ ရဲ။"
Follower of a man of rank,ရဲခွာ,(n) follower of a man of rank.
Follower.  ဗွက်ကြဴ။    ဒဒှ်မဒှ်ဗွက်ကြဴ  being a follower,ဗွက်,"2 (n) following, follower. [id] ဗွက်ကြဴ။    ဒဒှ်မဒှ်ဗွက်ကြဴ (n) being a follower."
Follower.  ရဲခွာ၊ ကောန်ရဲတဲခွာ။,ခွာ,(n) follower. [id] ရဲခွာ၊ ကောန်ရဲတဲခွာ။
Follower.  အဖက်။,ရဲသာ,(n) follower. [Cf.] အဖက်။
Followers,ကောန်ရဲတဲခွာ,"(n) retainer, entourage, followers, person who serves under someone in office, underling, subordinate, equipage. မပ္တံ(မ်) etc. and other similar things. ကပေါတ်ကရိယာမနွံပၟိက်၊ ကောန်ရဲ(ယ်)၊ ကွးဗက်လက်ကရဴ၊ ကွဳချေံ(ဟ်)၊ ချေံ(ဟ်)၊ ခွာ၊ တွဳဒွိုၚ်၊ တွဳဗွိုၚ်၊ တွဳဝါရ၊ တွး၊ နာံမြိုၚ်၊ ပွဳဗွိုၚ်၊ ဗော်သွး၊ ဗွက်၊ ဗွက်ကြဴ၊ ဘဝက်၊ မသ၊ မၞိဟ်ဗက်သ္ကံ(အ်)၊ ရဲ(ယ်)၊ ရဲခွာ၊ ရဲသာ၊ လိၚ်ခၟာၚ်၊ သ္ကံကောန်ရဲ(ယ်)၊ သာ၊ သ္ဍံၚ်။"
Followers,တွဳဒဝိုၚ်နာံမြိုၚ်မသ,"(n) followers, friends and relatives."
Followers,နာံမြိုၚ်,"တွဳဗွိုၚ်နာဲမြိုၚ်မသ (n) followers, friends and relative."
Following,ဗွက်,"2 (n) following, follower. [id] ဗွက်ကြဴ။    ဒဒှ်မဒှ်ဗွက်ကြဴ (n) being a follower."
Following,မဒ္ဂေတ်ဗက်,"(adj) following, abiding."
Following,မသက္ကုသၟိၚ်,"(adv) following, next."
Following,သာ,"4 (n) company, following, follower."
Following indigenous tradition,အ္စာသဝ်,"(n) doctor, [esp.] following indigenous tradition."
Following or future generations,အဆက်ကောန်အဆက်စဴ,"(n) posterity, following or future generations."
Foment with herbs.  ခပက်ဓုပ်။,ဇၞတ်,ဇၞတ်ကဵုဓုပ် (v) foment with herbs. [id] ခပက်ဓုပ်။
Fond of.  ထထောဝ်၊ လုဟ်။,မထထောဝ်,(adj) fond of. [id] ထထောဝ်၊ လုဟ်။
Fondle.  သွိတ်သ္ပောတ်။  ပတ်၊ ပေါတ်၊ သွတ်၊ သွိတ်သ္ပော်။  ဇွိတ်  massage,ဇွိတ်သ္ပောတ်,"(v) stroke, fondle. [id] သွိတ်သ္ပောတ်။ [Cf.] ပတ်၊ ပေါတ်၊ သွတ်၊ သွိတ်သ္ပော်။ [Der.] ဇွိတ် (v) massage."
Fondly,နဒဒှ်မစောဲလာံသ္ဍိုက်မၠိုက်,(adv) fondly.
Fondly,မိန်မံ,"မိန်မအ် (v) press to one's bosom, cuddle, to gather in one's breast. (adv) familiarly, intimately, fondly."
Food,ကွာၚ်စၞပုၚ်,"(n) food, rice food."
Food,ဂေါစရ,"(n) [P.] food, lawful resort {for alrms}."
Food,စၞ,(n) food.
Food,စၞစ,"(n) snack, food, stuff. [id] ဗၞိက်စၞစ၊ စၞသုၚ်။"
Food,စၞအဟာ,(n) food.
Food,ဗုၚ်,"စၞဗုၚ်ဂၞဴ (n) food, belly furniture."
Food,ဗုၚ်ဂၞဴ,"(n) belly, food, stored up food and grain."
Food,ဘောဇိုန်,"(n) food, {honorific} eatables, comestibles. [Cf.] [id] စၞစ။"
Food,အဟာ,"(n) [P. aharo] food, nourishment."
Food and medicine.  ပစဲပန်။,ပစ္စဲပန်,"(n) four things that the Buddha has permitted monks to accept as offerings i.e. monastery, robes, food and medicine. [id] ပစဲပန်။"
Food and medicine.  ပစဲပန်။,ပစ္စယ်ပန်,"(n) four things that the Buddha has permitted monks to accept as offerings i.e. monastery, robes, food and medicine. [id] ပစဲပန်။"
Food as yet undigested in the stomach,စၞတၟိ,"(n) the contents of the stomach, food as yet undigested in the stomach."
Food for elderly.  စၞၝောံမၞိဟ်။,စၞမၞိဟ်ဇမၞော်,"(n) easily digestible food, food for elderly. [id] စၞၝောံမၞိဟ်။"
Food for sickness,ဂိလာနဘတ်,(n) [P.] food for sickness.
Food grudgingly given.  စၞစမဂွံနူညးတၠဓဝ်တြးဂ္စာဲဟွံမွဲ။,စၞစ,စၞစမဂွံနူညးတၠသဒ္ဓါဟွံပါ် (n) food grudgingly given. [id] စၞစမဂွံနူညးတၠဓဝ်တြးဂ္စာဲဟွံမွဲ။
Food offering made for merit of a departed soul,မတကဘတ်,(n) [P.] food offering made for merit of a departed soul.
Food offertory to deva,သ္ဘၚ်,"စၞထ္ၜဗ္ဇဴသွက်ဒေဝတဴ (n) food offertory to deva, assembly, ceremony, congregation."
Food received in the alms bowl of a buddhsit monks,ပိဏ္ဍပါတ်,"(n) [P. pindapato] [L.F] meals received by a monk on his daily food receiving rounds, food received in the alms bowl of a Buddhsit monks, rice given to monks."
Food which cause loose bowels. [id[ စၞဂၞဴခလုတ်။,စၞဂၞဴၜတ်,(n) food which cause loose bowels. [id[ စၞဂၞဴခလုတ်။
Food which induces acidity,စၞကျာ,(n) food which induces acidity.
Food-stall,ဆေၚ်စသုၚ်,(n) food-stall.
Food-stuffs,ကပေါတ်စသုၚ်,"(n) material food, food-stuffs."
Food.  စၞ။,စန,(n) food. [id] စၞ။
Food.  စၞ။    အရုတ်ဂှ်ဒှ်စၞကလော်  tortoises are the food of the ကလော် spirit.    ဂလာတံဂှ် ဒးစိုတ်စၞရိၚ်ရိၚ်  indians are fond of peppery food.    ထိုၚ်စၞ  stomach.  ပုၚ်။     စ  to eat.    စၞခၞာတ်  sweet-meat.  စၞဍာတ်ဍာတ်၊ စၞထမၞာတ်။    စၞစ  food.    စၞဍာတ်ဍာတ်  sweet food,ကဏ,"1 (n) food. [id] စၞ။    အရုတ်ဂှ်ဒှ်စၞကလော် (n) tortoises are the food of the ကလော် spirit.    ဂလာတံဂှ် ဒးစိုတ်စၞရိၚ်ရိၚ် (n) Indians are fond of peppery food.    ထိုၚ်စၞ (n) stomach. [Cf.] ပုၚ်။    [Der.] စ (v) to eat.    စၞခၞာတ် (n) sweet-meat. [Cf.] စၞဍာတ်ဍာတ်၊ စၞထမၞာတ်။    စၞစ (n) food.    စၞဍာတ်ဍာတ် (n) sweet food, sweet meats. [Cf.] စၞခၞာတ်၊ စၞထမၞာတ်။    စၞတၟိ (n) contens of stomach.    စၞတြေံ (n) stools, excreta.    စၞဗုၚ်ဂၞဴ (n) food, belly furniture.    စၞၜိုပ် (n) wild rice. [Syn.] ကၟတ်ဂၟာန်၊ ကၟတ်လၟာန်၊ ဂၟာန်၊ လၟာန်၊ သြောံအရိုၚ်။"
Fool,ဗာလ,"(n) {P} fool, foolish person, wicked or evil person."
Fool,အကြံ,"အကြအ် (n) foolish and stupid person, fool, nitwit, person with very little intelligence, crazy, daft person, silly fellow, lunatic, madman, insane person."
Fool,အဗာလော,"(n) [P.] fool, foolish person, wicked or evil person."
Foolish,ဂၠုသကိုပ်,"(v) to be dark, dull, foolish."
Foolish,တမြံ,"ဍေံတမြံအဲထေၚ် (n) I think he is crazy. [Cf.] ကမြံ(အ်)၊ ပရံ(အ်)။ [Der.] ကြံ(အ်) (v) to be mad, foolish."
Foolish,တမြအ်,"ဍေံတမြံအဲထေၚ် (n) I think he is crazy. [Cf.] ကမြံ(အ်)၊ ပရံ(အ်)။ [Der.] ကြံ(အ်) (v) to be mad, foolish."
Foolish,လ္ပံသာ,"(adj) light empty, vain, foolish."
Foolish,သ္ဒိုဟ်,"(v) to be ignorant, stupid, foolish."
Foolish,သ္ပံသာ,"(v) to be worthless, frivolous, foolish."
Foolish,သမ္ဒိုဟ်ဂွိုၚ်,"(v) be abysmally wicket, stupid, foolish."
Foolish,သက္ကုဖဵု,"(adj) vain, useless, foolish."
Foolish,သၟာ်,"1 (v) to be wicked, foolish."
Foolish,သၟာက်,"1 (v) to be wicked, foolish."
Foolish and stupid person,အကြံ,"အကြအ် (n) foolish and stupid person, fool, nitwit, person with very little intelligence, crazy, daft person, silly fellow, lunatic, madman, insane person."
Foolish person,ဗာလ,"(n) {P} fool, foolish person, wicked or evil person."
Foolish person,အဗာလော,"(n) [P.] fool, foolish person, wicked or evil person."
Foolish.    ဒၟာန်နူဍေံဒိုဟ်ညးဂမၠိုၚ်လီဏာဍေံ  people cheat him because he is ignorant.    ဗှ်ေဒိုဟ်ၜိုတ်သ္ကေဝ်ကၞုဲ  you are as stupid as a monkey.  တီု၊ ဓီု၊ ၜီု။  ဍိုဟ်။     သလိုဟ်  to be foolish.  သဒိုဟ်။,ဒိုဟ်,"2 (v) to be ignorant, stupid, foolish.    ဒၟာန်နူဍေံဒိုဟ်ညးဂမၠိုၚ်လီဏာဍေံ(ဟ်) (v) people cheat him because he is ignorant.    ဗှ်ေဒိုဟ်ၜိုတ်သ္ကေဝ်ကၞုဲ(ယ်) (v) you are as stupid as a monkey. [Cf.] တီု(မ်)၊ ဓီု(မ်)၊ ၜီု(မ်)။ [opp.] ဍိုဟ်။    [Der.] သလိုဟ် (v) to be foolish. [id] သဒိုဟ်။"
Foolish.    သမၠီုဒမၠု  to be foolish,သမၠီု,"2 (v) to be mad, foolish.    သမၠီုဒမၠု (n) to be foolish."
Foolish.  ခလိုဟ်၊ ဒိုဟ်မဟၟဲကဵုအဓိပ္ပဲါ၊ မကြံဒိုဟ်၊ မကြံလိုဟ်၊ မဒိုဟ်ကြံ၊ မသက္ကုဖဵု၊  လ္ၚု၊ သ္ပံသာ၊ သာသ္ပံ၊ သမၠီု၊ သမၠီုဒမၠု၊ သၟာ်။,ဒိုဟ်ဓီု,"(v) to be stupid, foolish. [id] ခလိုဟ်၊ ဒိုဟ်မဟၟဲကဵုအဓိပ္ပဲါ(ယ်)၊ မကြံဒိုဟ်၊ မကြံလိုဟ်၊ မဒိုဟ်ကြံ၊ မသက္ကုဖဵု(ဝ်)၊  လ္ၚု၊ သ္ပံသာ၊ သာသ္ပံ(အ်)၊ သမၠီု(မ်)၊ သမၠီုဒမၠု၊ သၟာ်(က်)။"
Foolishly.  နဒဒှ်မကြံလိုဟ်။,နဒဒှ်မဒှ်ဒိုဟ်ကြံ,(adv) foolishly. [id] နဒဒှ်မကြံလိုဟ်။
Foolishly.  နဒဒှ်မကြံလိုဟ်။,နဒဒှ်မဒိုဟ်ကြံ,(adv) foolishly. [id] နဒဒှ်မကြံလိုဟ်။
Fools,သမၠီုသ္ဒီုသ္ဒ,(n) fools.
Foolscap paper,တၞးစက္ခူလိက်ဒုၚ်ဂရၚ်,(n) foolscap paper.
Foolscap size paper,ဝှူသကိပ်,(n) foolscap size paper.
Foot,တံ,"တမ် (n) foot {of tree}, beginning, capital, principal on which interest is paid."
Foot,တမ်,"(n) foot {of tree}, beginning, capital, principal on which interest is paid."
Foot,တံ,"တမ် (n) foot {of tree}, beginning, capital, principal on which interest is paid."
Foot,တမ်,"(n) foot {of tree}, beginning, capital, principal on which interest is paid."
Foot,ပါဒ,(n) [P.] foot.
Foot,ပါဒံၚ်,(n) {poet} foot.
Foot and mouth disease,ယဲသၞေပ်,"(n) foot and mouth disease, hoof and mouth disease."
Foot mark.  လၟေၚ်ဇိုၚ်။,ဒၞာဲဇိုၚ်,"(n) foot print, foot mark. [id] လၟေၚ်ဇိုၚ်။"
Foot measure,ခဍောန်,"1 (n) foot measure, normally reckoned as length of foot. [id] ခ္ဍောန်။    လၞေၚ်ဍေံမသုန်ခ္ဍောန် (n) it is five feet wide. [Syn.] ပေ။"
Foot measure,ခ္ဍောန်,"1 (n) foot measure, normally reckoned as length of foot. [id] ခဍောန်။    လၞေၚ်ဍေံမသုန်ခ္ဍောန် (n) it is five feet wide. [Syn.] ပေ။"
Foot measure.  ခ္ဍောန်။,ပေ,"(n) {from Portuguese} a foot, foot rule, foot measure. [Cf.] ခ္ဍောန်။"
Foot of the mountain,ဇိုၚ်ဒဵု,(n) foot of the mountain.
Foot print,ကမာက်,"(n) foot print, footstep. [id] ကၟာ်(က်)၊ လၟာ်(က်)။"
Foot print,ဒၞာဲဇိုၚ်,"(n) foot print, foot mark. [id] လၟေၚ်ဇိုၚ်။"
Foot race,ပေဲါဂြိပ်,(n) foot race.
Foot race.  ဒဴ၊ ဗဒဴ။  ဂရိပ်  running course,ဂြိပ်,ပေဲါဂြိပ် (v) foot race. [Cf.] ဒဴ၊ ဗဒဴ။ [Der.] ဂရိပ် (n) running course.
Foot race.  ဒဴ။  ဒရိပ်  running,ဒြိပ်,"ပေဲါဒြိပ် (n) foot race. [Cf] ဒဴ။ [Der.] ဒရိပ် (n) running, course. (v) to cause to run."
Foot rule,ပေ,"(n) {from Portuguese} a foot, foot rule, foot measure. [Cf.] ခ္ဍောန်။"
Foot soldier,သရာဲပၞာန်တိုက်,"(n) foot soldier, infantry."
Foot stool,ခုၚ်စွံဇိုၚ်,(n) foot stool.
Foot တေံညိ။,feet,ရံၚ် foot တေံညိ။
Foot-chain,ကၟာၚ်,"(n) see ကမာၚ် (n). [id] တၟာၚ် (n) foot-rope, foot-chain."
Foot-chain.  ကၟာၚ်။    ညးတံဒက်စိၚ်ကဵုကၟာၚ်  they tether elephants with foot-chains,ကမာၚ်,"2 (n) foot-rope, foot-chain. [id] ကၟာၚ်။    ညးတံဒက်စိၚ်ကဵုကၟာၚ် (n) they tether elephants with foot-chains."
Foot-chain.  တၟာၚ်။    ဒက်စိၚ်ကဵုတၟာၚ်  they tether elephants with foot-chains,တမာၚ်,"2 (n) foot-rope, foot-chain. [id] တၟာၚ်။    ဒက်စိၚ်ကဵုတၟာၚ် (n) they tether elephants with foot-chains."
Foot-rope,ကမာၚ်,"2 (n) foot-rope, foot-chain. [id] ကၟာၚ်။    ညးတံဒက်စိၚ်ကဵုကၟာၚ် (n) they tether elephants with foot-chains."
Foot-rope,တမာၚ်,"2 (n) foot-rope, foot-chain. [id] တၟာၚ်။    ဒက်စိၚ်ကဵုတၟာၚ် (n) they tether elephants with foot-chains."
Foot-rope.  ကၟာၚ်တ္ၚိုက်။,ဇုက်တၟာၚ်,"(n) hobble, foot-rope. [id] ကၟာၚ်တ္ၚိုက်။"
Foot.    ကံဇိုၚ်  ankle.    ကြာတ်ထောံဇိုၚ်  wash your feet.    ဂတာဇိုၚ်  sole of foot.    စးဇိုၚ်  instep.    ဇိုၚ်ဍေံဂိ  he has a bad leg.    ဍေံဗက်ဒၟံၚ်ဒၞာဲဇိုၚ်အပါဍေံတံ  he is following in his father’s footsteps.    တၞုၚ်ဇိုၚ်  toe.  သ္ကေန်ဇိုၚ်၊ တ္ကေန်ဇိုၚ်၊ တ္ၚေန်ဇိုၚ်။    သ္ပာဇိုၚ်  instep.    ၝောံဇိုၚ်  big toe.  first sense,ဇိုၚ်,"1 (n) leg including the foot, lower limb, leg, foot.    ကံဇိုၚ် (n) ankle.    ကြာတ်ထောံဇိုၚ် (n) wash your feet.    ဂတာဇိုၚ် (n) sole of foot.    စးဇိုၚ် (n) instep.    ဇိုၚ်ဍေံဂိ (n) he has a bad leg.    ဍေံဗက်ဒၟံၚ်ဒၞာဲဇိုၚ်အပါဍေံတံ (n) he is following in his father’s footsteps.    တၞုၚ်ဇိုၚ် (n) toe. [id] သ္ကေန်ဇိုၚ်၊ တ္ကေန်ဇိုၚ်၊ တ္ၚေန်ဇိုၚ်။    သ္ပာဇိုၚ် (n) instep.    ၝောံဇိုၚ် (n) big toe. [Cf.] first sense, ဂဒါတ်၊ ဂဒံဗြာတ်၊ တ္ၜံၚ်၊ ဒဳ၊ ဒၞိဟ်၊ မတ်စိၚ်။    [Der.] ဒယိုၚ် (n) post."
