English,Mon,Original_Definition
Have poor sight,မတ်ညာတ်ဟွံသ္အး,(v) have poor sight.
Have post partum hemorrhage,ဆီတရိုဟ်,"(v) suffer from menorrhagia, have post partum hemorrhage."
Have power,သိဒ္ဓိတန်,"(n) have power, possess philosopher's stone."
Have power over.  သီကေတ်။,သ္ပသ္ကေံတဲ,(v) have power over. [id.] သီကေတ်။
Have presence of mind,နွံသ္တိ,(v) have presence of mind.
Have rapport,ကလိတ်,"2 (v) to be smooth, fluent, to slip. [id] တလိတ်၊ တၠိတ်။    ဇိုၚ်ကလိတ်တုဲဒတုံစှ်ေနူတၞံဆုဂှ် (v) he slipped and fell from the tree.    ဍာ်ကလိတ် (n) smooth water.    လ္ပဟီုအရေဝ်ခက်ခက်ခုဲခုဲ ဟီုအရေဝ်ကဵုကလိတ်မံၚ် (v) do not speak haltingly but let your speech be fluent.    ဝါကျပထမဂှ်အရေဝ်ညံၚ်ဂွံကလိတ်ကလောတ်ကၠာဲအဓိပ္ပဲါ (v) give a free translation of the sentence.    သော်ကလိတ် (v) neatly combed hair.    သော်ကလိတ်ကလောတ် (v) neat hair. [Cf.] ကဆေဝ်၊ ကသေတ်၊ ပြေ။    ကလိတ်ကလောတ် (v) to be smooth, fluent free, go without a hitch, be convenient, appropriate, have rapport, get along. [id] တၠိတ်တၠောတ်။"
Have rapport,ကလိတ်ကလောတ်,"(v) to be smooth, fluent free, go without a hitch, be convenient, appropriate, have rapport, get along. [id] တၠိတ်တၠောတ်။"
Have reference to,ရန်,"2 (v) to {have} regard {to}, consider, be concerned with, have reference to, have relation to. [id.] ရန်ကေတ်။    ကပေါတ်ဏံရန်တၟံကဵုညးဂှ်ရော (v) who is this stuff meant for?    ဍေံဂှ်ဒှ်မၞိဟ်ဟွံရန် ဟွံသ္ပကာ (v) he is an unthinking sort of fellow.    သြန်ဏံအဲရန်တၟံလဝ်ကဵုသၚ်ဏောၚ် (v) I shall assign this money to the monks.    သွက်ဂွံကဵုဒါန်အဲရန်တၟံလဝ်သြန်မွဲလ္ၚီ(မ်) (v) I have put a thousand rupees aside for charitable purposes.    ဟွံရန်ဟွံသွကာ (v) indifferent, taking no heed to consequence."
Have relation to.  ရန်ကေတ်။    ကပေါတ်ဏံရန်တၟံကဵုညးဂှ်ရော  who is this stuff meant for?    ဍေံဂှ်ဒှ်မၞိဟ်ဟွံရန် ဟွံသ္ပကာ  he is an unthinking sort of fellow.    သြန်ဏံအဲရန်တၟံလဝ်ကဵုသၚ်ဏောၚ်  i shall assign this money to the monks.    သွက်ဂွံကဵုဒါန်အဲရန်တၟံလဝ်သြန်မွဲလ္ၚီ  i have put a thousand rupees aside for charitable purposes.    ဟွံရန်ဟွံသွကာ  indifferent,ရန်,"2 (v) to {have} regard {to}, consider, be concerned with, have reference to, have relation to. [id.] ရန်ကေတ်။    ကပေါတ်ဏံရန်တၟံကဵုညးဂှ်ရော (v) who is this stuff meant for?    ဍေံဂှ်ဒှ်မၞိဟ်ဟွံရန် ဟွံသ္ပကာ (v) he is an unthinking sort of fellow.    သြန်ဏံအဲရန်တၟံလဝ်ကဵုသၚ်ဏောၚ် (v) I shall assign this money to the monks.    သွက်ဂွံကဵုဒါန်အဲရန်တၟံလဝ်သြန်မွဲလ္ၚီ(မ်) (v) I have put a thousand rupees aside for charitable purposes.    ဟွံရန်ဟွံသွကာ (v) indifferent, taking no heed to consequence."
Have royal or noble bearing,ဗဗွဲဗက်မဟာ,(v) have royal or noble bearing.
Have see exactly,တိုဟ်,ဆဵုဒးတိုဟ် (v) have see exactly.
Have sensory perception of,ညာတ်,"(v) to see, perceive, have sensory perception of."
Have sharp ears,က္တောဝ်သောန်,(v) have sharp ears.
Have sharped lips.  သၟောန်ပါၚ်ကေက်။,သၟောန်ပါၚ်ထ္ကး,(v) have sharped lips. [id.] သၟောန်ပါၚ်ကေက်။
Have some more,ကၠာ,ထပ်ကေတ်ညိကၠာ (n) have some more.
Have someone to dinner.    ဗ္စဓာတ်  treat a disease by means of diet,ဗစ,"1 to feed, cause to eat, bring up nourish, to provide with food. [id] ဗ္စ။    အဲဗ္စလဝ်ကောန်ၚာ်ြဗဴမွဲ(ယ်) (v) I brought up a daughter. [id] ဖာပ်ဗ္စ။    လပှ်ဗ္စ (v) to adopt.    လွဳမၞိဟ်ယဲဗ္စကေတ်ဓာတ် (v) see ဗ္စဓာတ်။ [id] ဟွံလွဳကဵုဂဥုဲ(ယ်)။ [Cf] ဖာပ်၊ သာတ်၊ စ။    ဗ္စချံက်ကဵုဂၠဴ (v) to feed straw to the bullocks.     ဗ္စကောန်ၚာ်ပုၚ် (v) to feed a child with rice.    ဗ္စတၟုဲ(ယ်) (v) to feed a guest, have someone to dinner.    ဗ္စဓာတ် (v) treat a disease by means of diet, treat disease by regulation of diet solely. [Cf] အ္စာဓာတ်။ [id] ဗ္စဖာပ်။   ဗ္စဗ္ဂဲကၞိ (v) to keep a cat to eat the rats.    ဗ္စဗ္ဂဲစၞ (v) to feed the cat."
Have something to write about,ဂွံသွက်ဂွံချူ,(v) have something to write about.
Have stomach up set.  ဂၞဴခလုတ်၊ ဂၞဴအာ၊ ဒးဂြိပ်။,ဂၞဴၜတ်,"(v) have loose bowels, have stomach up set. [id] ဂၞဴခလုတ်၊ ဂၞဴအာ၊ ဒးဂြိပ်။"
Have strong desire,တနှာ,"တဏှာဇၞော် (v) be lusty, have strong desire, be sensual."
Have sunken eyes,မတ်ခလံက်,"(v) be hollow-eyed, have sunken eyes."
Have the divine eye,ပတၠမတ်ဒိပ်,(v) have the divine eye.
Have the documents been sealed?,ဒုၚ်,လိက်တံဂှ် ဒုၚ်တက်လဝ်တဆိပ်တုဲဣရဟာ (v) have the documents been sealed?
Have the effrontery,ဂဝဵုဂဝိုက်,"(v) be insolent, be cheeky, be impudent, have the effrontery."
Have the judges decided yet who succeeds and who lose in your case?,အမှု,အမှုဗှ်ေဂှ်ညးဂှ်ကျညးဂှ်မာန် သၟိၚ်တံဖျေံအသံတုဲဣရဟာ (n) have the judges decided yet who succeeds and who lose in your case?
Have the nerve to do something,တဲဂံၚ်,(v) have the nerve to do something.
Have the opportunity for exploitation cut off,ဂၠံၚ်စတၟာတ်,(v) have the opportunity for exploitation cut off.
Have the right amount of salt,ပ္ဍုၚ်သာဒးဖစပ်,(v) have the right amount of salt.
Have they cremated the abbot who died last year,ဂြ,"အ္စာတၠပဝ်အာသၞာံအာတေံဂှ် စံၚ်ဇွဂြဇုတ်တုဲရဟာ (v) have they cremated the abbot who died last year, and gather up his bones {for enshrining}? [Cf.] ခအုံ(မ်)၊ ထ္ၜောဝ်၊ ရုပ်၊ သီ။"
Have they finished repairing your car yet?  ခစိပ်၊ ဂဟေ၊ ဆက်၊ ဆန်၊ နာပ်၊ ပလေဝ်၊ ဖျပ်၊ ဗ္ဂန်၊ ဗ္ဒး၊ ဗၠံ။  ပ္ၚပ်  joint.  ဗ္ဂပ်။,ပဂပ်,ကွဳစက်ဗှ်ေဗ္ဂပ်တုဲရဟာ (v) have they finished repairing your car yet? [Cf.] ခစိပ်၊ ဂဟေ၊ ဆက်၊ ဆန်၊ နာပ်၊ ပလေဝ်၊ ဖျပ်၊ ဗ္ဂန်၊ ဗ္ဒး၊ ဗၠံ(အ်)။ [Der.] ပ္ၚပ် (n) joint. [Syn.] ဗ္ဂပ်။
Have those people come back yet?  foll,တတေံ,မၞိဟ်တတေံကလေၚ်ကၠုၚ်ပၠန်ဟာ (pron.) have those people come back yet? [opp.] foll.
Have to regard for someone or something,ညှာမုက်ညှာမတ်,"(v) have to regard for someone or something, act or do something out of consideration."
Have toxaemia,ဆီတိုန်,(v) have toxaemia.
Have trouble,ဒှ်ဒဒိုက်,"(v) to be in, have trouble."
Have trouble,သဒှ်ဒဒိုက်,"(v) to be in trouble, have trouble."
Have undergone,ဍာ်စှ်ေ,"2 (v) ebb, {of colour} run, {of clothing} have undergone, awash {ie. be no longer brand new}."
Have you a certificate? … yes sir. this is it.  ဟေံ။,နေဝ်,ပ္ဍဲဗှ်ေလိက်သ္ပစၟတ်သမ္တီနွံဟာ … ယွံအ္စာနေဝ်ဣဏံရ (ps) have you a certificate? … Yes sir. This is it. [Cf.] ဟေံ(အ်)။
Have you any money?,နွံ,ပ္ဍဲဗှ်ေသၠုဲနွံမံၚ်ဟာ (v) have you any money?
Have you clean the rice thoroughly?.  ကိုဟ်၊ ဂွု၊ ဗ္တာၚ်။  သ္ကံ။     ကၟု  to be white,ဗု,"1 (v) to be white.    စက္ခူဗု (v) white paper.    ယာတ်ပိက်ဗု (v) white cotton fabric.    လၞၚ်က္ဍိုၚ်ဗု (n) white-headed kite,    သးသ္ၚုဗုရဟာ (v) have you clean the rice thoroughly?. [Cf] ကိုဟ်၊ ဂွု၊ ဗ္တာၚ်။ [Cf] သ္ကံ(အ်)။    [Der.] ကၟု (v) to be white."
Have you cleaned the rice thoroughly?,သးသ္ၚု,သးသ္ၚုဗုရဟာ (v) have you cleaned the rice thoroughly?
Have you cleansed the rice thoroughly?,သြးသ္ၚုဗုရဟာ,(v) have you cleansed the rice thoroughly?
Have you counted them?,ရိုဟ်လၟိဟ်ဍေံတံတုဲဣရဟာ,(v) have you counted them?
Have you eaten yet?,စပုၚ်တုဲရဟာ,(v) have you eaten yet?
Have you fallen out with your sweetheart?,ဗျဟ်,ဇြဟာန်ဗျဟ်အာရဟာ (v) have you fallen out with your sweetheart?
Have you finished loading the boxes on to the cart?,ကွဳ,တလာတံဂှ်ပ္ဍိုက်ကွဳတုဲရဟာ (v) have you finished loading the boxes on to the cart?
Have you finished loading the boxes on to the cart?,ပ္ဍိုက်,တလာတံဂှ်ပ္ဍိုက်ကွဳတုဲဣရဟာ (v) have you finished loading the boxes on to the cart?
Have you finished yet?,ဒဵုကဵုလၟုဟ်ဟွံတုဲဏီဟာ,(adv) have you finished yet?
Have you get the rice ready for the morning?,ပလေဝ်ပုၚ်နူဂယးတုဲဣရဟာ,(v) have you get the rice ready for the morning?
Have you got all the books which we use in this form.  တန်။,အတာန်,ပ္ဍဲဘာလိက်သွက်အတာန်ဏံနွံဖအိုတ်ဟာ (n) have you got all the books which we use in this form. [Var.] တန်။
Have you got the rice ready to cook in the morning?,ပြေၚ်ပုၚ်နူဂယးတုဲရဟာ,(v) have you got the rice ready to cook in the morning?
Have you had enough?,စဖဲ,စဖဲရဟာ (v) have you had enough?
Have you invited them with their children?,ကော်နၚ်,ကော်နၚ်သီုကောန်ၚာ်တံဟာ (v) have you invited them with their children?
Have you invited them with their children?,သီု,ကော်နၚ်သီုကောန်ၚာ်တံဟာ (adv) have you invited them with their children?
Have you invited them with their children?,သိုမ်,ကော်နၚ်သီုကောန်ၚာ်တံဟာ (adv) have you invited them with their children?
Have you lived here long?,တမာ,မၞးမံၚ်အဏံတၟာလလံရဟာ (adv) have you lived here long?
Have you lived here very long?,တၟာလလံ,မၞးမံၚ်အဏံတၟာလလံရဟာ (adv) have you lived here very long?
Have you lived in the same village all your life?,သီု...သီု,သီုမွဲအယုက်ဂှ်မံၚ်မွဲကွာန်ရဟာ (adv) have you lived in the same village all your life?
Have you not finished yet?,နီ,ဒဵုလၟုဟ်မၞးဟွံတုဲဏီဟာ (pv) have you not finished yet?
Have you not got a picture of the king?,ဗီုဨကရာတ်ဟွံမွဲပုဟ်ဟာ,(n) have you not got a picture of the king?
Have you put salt in this curry?  ဂွပ်၊ ဍုၚ်။,ဖ္ဍုၚ်,သွဏံဗှေ်ဖ္ဍုၚ်တုဲဣရဟာ (v) have you put salt in this curry? [Cf.] ဂွပ်၊ ဍုၚ်။
Have you set the books and papers on the desk in order?.  ဒစုက်၊ ဖျုက်၊ ဗ္ဒး။  စုက်  to touch,ဗစုက်,"လိက်လ္တူခုၚ်ဂှ်ဗ္စုက်ဗ္စဳတုဲဣရဟာ (v) have you set the books and papers on the desk in order?. [Cf] ဒစုက်၊ ဖျုက်၊ ဗ္ဒး။ [Der] စုက် (v) to touch, to meet."
Have you watered the cannae?,စဝ်,ကဴဗြာတ်ဂှ်စဝ်ဍာ်ရဟာ (v) have you watered the cannae?
Have you?,ဒပိုတ်,"ကောန်ဒဒေံဗှ်ေဟွံဒပိုတ်တှ်ဏီသေၚ်ဟာ (v) you have not weaned your youngest child yet, have you?"
Have you?    ဇုက်ထပိုတ်  bits of string. in   sometimes to do intermittently.    ဗ္တောန်ထပိုတ်မံၚ်  he studies by fits and start.    မိတ်သဟာဲကြံတံဂှ်ဍေံဟွံမိက်ထပိုတ်  he refuses to give up his bad companions.    မၞိဟ်စဘိၚ်တံဂှ်ဂွံထပိုတ်ဘိၚ်ဝါတ်ရ  opium eaters find the drug difficult to give up.    ၜံက်ထပိုတ်  to chop off.  ကုတ်၊ ခေပ် တတ်၊ ထကုတ်၊ ဒန်၊ ပါ်၊ ပဲါ၊ ပဲါကၠေံ၊ ရာ၊ ရိက်၊ ရေက်၊ ဝေၚ်။     ပိုတ်  to break off,ထပိုတ်,"3 (v) to cut, break away, cut off, break off, to break of relations with, abandon the use of, to deprive of.    ကိတ်ထပိုတ် (v) to bite through.    ကုတ်ထပိုတ် (v) to cut off.    ကောန်ဒဒေံမၞးဟွံထပိုတ်တှ်ဏီသေၚ်ဟာ (v) you have not weaned your youngest child yet, have you?    ဇုက်ထပိုတ် (n) bits of string. In (v) (phr.) sometimes to do intermittently.    ဗ္တောန်ထပိုတ်မံၚ် (v) he studies by fits and start.    မိတ်သဟာဲကြံတံဂှ်ဍေံဟွံမိက်ထပိုတ် (v) he refuses to give up his bad companions.    မၞိဟ်စဘိၚ်တံဂှ်ဂွံထပိုတ်ဘိၚ်ဝါတ်ရ (v) opium eaters find the drug difficult to give up.    ၜံက်ထပိုတ် (v) to chop off. [Cf.] ကုတ်၊ ခေပ် တတ်၊ ထကုတ်၊ ဒန်၊ ပါ်၊ ပဲါ၊ ပဲါကၠေံ(အ်)၊ ရာ၊ ရိက်၊ ရေက်၊ ဝေၚ်။    [Der.] ပိုတ် (v) to break off, to part, to be ended, to cease, to be cut off."
Have တေံညိ။,had,ရံၚ် have တေံညိ။
Have တေံညိ။,has,ရံၚ် have တေံညိ။
Haven,သၞေဟ်သြၚ်,"(n) haven, refuge."
Haven,သၞေဟ်သြၚ်စ္ၜုဲစ္ၜော်,"(n) refuge, haven, asylum."
Haversack,ထိုၚ်ဗံ,"ထိုၚ်ဗအ် (n) knapsack, haversack."
Having a crooked limb.  တၞေပ်။,တနေပ်,"(v) to have a deformed limb, having a crooked limb. [id] တၞေပ်။"
Having a crooked limb.  တၞေပ်။,တၟေပ်,(adj) having a crooked limb. [id] တၞေပ်။
Having a low opinion of someone,အထေၚ်သဝ်,"(n) act of looking down upon, having a low opinion of someone, under estimate."
Having a quick intelligence,မနွံကဵုညာန်ပြဟ်မြက်,(adj) having a quick intelligence.
Having accomplished,ကိရၚ်ပ္တုဲတုဲ,(v) having accomplished.
Having branches that droop very beautiful.  ဒဒှ်မလရိုအ်ယာံ၊ ယဝံါ၊ ယွာံ။,မကယျောဝ်စှေ်ဒၟံၚ်ကဵုတၞာၚ်ဗာၚ်,"ကျေဝ်ကျေဝ်ဂေါဝ်ဂေါဝ် (adj) weeping, {of certain tree} having branches that droop very beautiful. [id] ဒဒှ်မလရိုအ်ယာံ(မ်)၊ ယဝံါ(မ်)၊ ယွာံ(မ်)။"
Having depaht,မနွံလျိုဟ်,(adj) having depaht.
Having depth,လျိုဟ်,"မနွံလျိုဟ် (n) having depth, deep. [Cf.] နက်၊ ဗၞက်၊ ဒမျိုဟ်၊ ဗယိုဟ်။ [Der.] ဇြိုဟ် (v) to be deep."
Having divided it equally,ညဳ,ပရံညဳတုဲ (v) having divided it equally.
Having five qualities.  ပဉ္စၚ်္ဂ၊ ပန်စၚ်ဂ။,ပဉ္စၚ်္ဂ,(adj) [P. pancangiko] having five qualities. [id] ပဉ္စၚ်္ဂ၊ ပန်စၚ်ဂ။
Having form,ရုပ္ပဓရာ,"(adj) [P.] having form, beautiful. [id.] ရုပ္ပာ။"
Having four angles or four sides.  မနွံဒ္ကဴပန်လ္ပာ်။,ပန်ကၠၚ်,"(n) square, rectangle, having four angles or four sides. [id] မနွံဒ္ကဴပန်လ္ပာ်(က်)။"
Having gone there.  အဏံ၊ ဣတေံ။ တေံ။  that,အတေံ,အာအတေံတုဲ (n) having gone there. [Cf.] အဏံ၊ ဣတေံ။[Der.] တေံ။ (n) that.
Having merit,တၠပိုန်,"(n) man of merit, having merit."
Having merit.  တၠပိုန်။,ဒဒှ်မနွံကဵုပိုန်,(n) having merit. [id] တၠပိုန်။
Having no desire to hear,လၞုဟ်မိၚ်,(v) having no desire to hear.
Having noting destitute,မဟွံမွဲဂဗုတ်,(adj) having noting destitute.
Having planted this patch,လေ,"ဒၞာဲဏံတဵုတုဲလေ ယးသၞာံတဵုဂွံဏီဟာ (pn) having planted this patch, will you be able to plant it again next year?"
Having planted this patch,လေဝ်,"ဒၞာဲဏံတဵုတုဲလေဝ်ယးသၞာံတဵုဂွံဏီဟာ (pn) having planted this patch, will you be able to plant it again next year?"
Having related her adventures,ဟီုထ္ၜး,ဟီုထ္ၜးကဵုပရောပရာဇကုတုဲ(ယ်) (v) having related her adventures.
Having take a dibber and made the holes they transplant the rice,ခစိုမ်,ကေတ်ခစီုကီုတုဲပ္တံသြောံ(အ်) (v) having take a dibber and made the holes they transplant the rice.
Having take a dibber and made the holes they transplant the rice,ခစီု,ကေတ်ခစီုကီုတုဲပ္တံသြောံ(အ်) (v) having take a dibber and made the holes they transplant the rice.
Having taken a dibber and made holes they transplant the rice.  ခစီု၊ ဂစီု။,ဗစီု,ကေတ်ဗ္စီုစာံတုဲပ္တံသြောံ(အ်) (v) having taken a dibber and made holes they transplant the rice. [Var.] ခစီု(မ်)၊ ဂစီု(မ်)။
Having taken a dibber and made holes they transplant the rice.  ခစီု၊ ဂစီု။,ဗစိုမ်,ကေတ်ဗ္စီုစာံတုဲပ္တံသြောံ(အ်) (v) having taken a dibber and made holes they transplant the rice. [Var.] ခစီု(မ်)၊ ဂစီု(မ်)။
Having unlimited or very great power.  ပွမဂြောပ်ဓလီုလဝ်သီုဖ္အိုတ်။,အနုဘဴဟွံမွဲကဵုတံကၞောတ်,"(n) omnipotent, having unlimited or very great power. [id.] ပွမဂြောပ်ဓလီုလဝ်သီုဖ္အိုတ်။"
Having weak eyes,မနွံကဵုမတ်သၠၚ်,(adj) having weak eyes.
Having.  မၞုံ။,မနွံ,"(v) who has, which, having. [Cf.] မၞုံ(မ်)။"
Hawk,ခါ်,"(v) hawk, clear the throat."
Hawk ,ခါ်သၠေဟ်,"(v) expectorate, hawk {up}."
Hawk and spit,ခါ်ချဟ်,(v) hawk and spit.
Hawk or kite.  ဂစေံလၞေၚ်။,ဂစေံလၞၚ်,(n) hawk or kite. [id] ဂစေံလၞေၚ်။
Hawker,မၞိဟ်ယဵုကြေဝ်သွံဖျာ,(n) hawker.
Hay,ချောဲသကှ်,(n) hay.
Hay.  ချောဲ။,ချဲ,"(n) grass, weeds, any small plant growing close to ground, hay. [id] ချောဲ။"
Hayrick,ဂအုံချောဲ,(n) hayrick.
Hazardous.  မနွံကဵုအန္တရာဲ။,မသ္ဂံၚ်စိုတ်တုဲကၠောန်,(adj) hazardous. [id] မနွံကဵုအန္တရာဲ။
Hazily,ကၠာဆဵုကဵုဟွံဆဵု,"(adv) hazily, unseeingly, gropingly."
Hazily,ဒဗုၚ်ဒဗုၚ်,"(adv) hazy, dim, misty, hazily, dimly, faintly, vaguely, indistinctly."
Hazy,ဒဗုၚ်ဒဗုၚ်,"(adv) hazy, dim, misty, hazily, dimly, faintly, vaguely, indistinctly."
Hazy,ဒဗုၚ်လေတ်,"(adj) blurred, hazy, indistinct."
Hazy.  မဒဗုၚ်ဒၟံၚ်၊ မဓလီုဒၟံၚ်ကဵုလမၠာၚ်၊ မဟွံသ္ဇုၚ်ကေဝ်။,မဓလီုဒၟံၚ်ကဵုခၞိက်လတိုပ်,(adj) hazy. [id] မဒဗုၚ်ဒၟံၚ်၊ မဓလီုဒၟံၚ်ကဵုလမၠာၚ်၊ မဟွံသ္ဇုၚ်ကေဝ်။
He,ဍေံ,"1 ဍေဟ် (n) (pron.) he, she, it. often pleonastically resuming (n) (phr.) in head position, term of address to infants.    အပါဍေံတံရဲကွာန်လဵုရော (pron.) where does baby’s father live?    အမှုဏံဒၟာနူဟွံဍာံပြတုဲ သၟိၚ်တံပဲါထောံဍေံရ (pron.) since this case was not genuine the authorities turned it down.    ဣဗြဴဏံစိုတ်သၠုၚ်မံၚ် ဆဒှ်မၞိဟ်ဍေံဟွံမိက်ဟီုအရေဝ် (pron.) she is standoffish, she will not speak to anyone.    ကောန်ပၞာန်ဂမၠိုၚ်ဗ္တိုက်သွက်ဍုၚ်ဍေံတံရ (pron.) the soldiers fought for their country.    ဇိုၚ်ဍေံဂိ (pron.) his leg hurts.    မၞိဟ်ဗျုမံၚ်ကရပ်သ္ၚိပိုဲဂှ်ညးမံၚ်ဟွံမိပ်ဍေံဟီု (pron.) he said, the old man who lives next door to us is not well.    သတ်ဗြဴတံဂှ်ပါ်ထောံဍေံတုဲ (pron.) having split the coconuts.    သတ်ဗြဴတံဏံဍောတ်နူဍေံတရဴသၞာံ (pron.) he coconuts are smaller than her about six years. [Cf.] အဲ၊ ဣဗြဴ၊ ညး၊ ဗှ်ေ။    [Der.] သဍေံ(ဟ်) (pron.) oneself.    ဍေံဂှ်ဒှ်ကောန်အရၚ်အဲ (n) he is my own son.    ဍေံစဝ်စုတ်ဍာ်ပ္ဍဲကာ (pron.) he poured water into the kettle.    ဍေံမဆောတ်ယောၚ်အာအၚ်္ဂအဝဲ (n) he was lamed."
He,တဳလပိုန်,"(n) he, {literally} lord of merit. [id] တၠဳပိုန်။"
He,နိဟ်,"မၞိဟ်ဏံ(အ်) (n) {referring to person in view} this person, he."
He,မၞိဟ်ဏံ,"(n) {referring to person in view} this person, he."
He,ဣတေံ,"(pron.) that, that one, he, she or it. (adv) these, yonder, referring to objects in sight."
He adopted fresh tactics.   ဂွန်။,ဒွန်,ကေတ်ဒွန်တၟိ (n) he adopted fresh tactics. [Syn.] [id] ဂွန်။
He and i must be cousins,ကောန်ကောကောန်ဒေံ,ဍေံဂှ်ဒှ်ကောန်ကောကောန်ဒေံကဵုအဲဏောၚ် (v) he and I must be cousins.
He became a rich man.  first sense,လောဲ,"2 (v) to be easy, to be in easy circumstances, well off, not difficult.    အရေဝ်မန်ကဵုအရေဝ်ဗၟာဣလဵုလောဲရော (v) which is easier, Mon or Burmese? (v) I shall get some easily.    ဍေံလောဲအာဣရ (v) he has done well for himself, he became a rich man. [Cf.] first sense, သွာ။ second sense,    သိုက် (v) rich, to be rich. [opp.] ဝါတ် (v) poor, to be poor."
He became a rich man.  first sense,လောယ်,"2 (v) to be easy, to be in easy circumstances, well off, not difficult.    အရေဝ်မန်ကဵုအရေဝ်ဗၟာဣလဵုလောဲရော (v) which is easier, Mon or Burmese? (v) I shall get some easily.    ဍေံလောဲအာဣရ (v) he has done well for himself, he became a rich man. [Cf.] first sense, သွာ။ second sense,    သိုက် (v) rich, to be rich. [opp.] ဝါတ် (v) poor, to be poor."
He became attach to my brother,ထၞေန်,ဍေံထၞေန်စိုတ်ကဵုကောအဲ (v) he became attach to my brother.
He became attached to my brother,ထဏေန်,ဍေံထၞေန်စိုတ်ကောအဲ (v) he became attached to my brother.
He became attached to my brother,သၞေန်,ဍေံသၞေန်စိုတ်ကောအဲ(ယ်) (v) he became attached to my brother.
He begin to be ill yesterday,စပ္တံ,ဍေံစယဲနူကဵုနူကဏေံတေံ (v) he begin to be ill yesterday.
He borrowed money from me and will not pay it back,ဒှ်,"ဍေံဂၠေံဏာသြန်အဲတုဲဟွံကဵုဍေံဒှ်မၞိဟ်လီ(မ်) (v) he is a cheat, he borrowed money from me and will not pay it back."
He borrowed money from me and will not pay it back,သဒှ်,"ဍေံဂၠေံဏာသြန်အဲတုဲဟွံကဵုဍေံသဒှ်မၞိဟ်လီ(မ်) (v) he is a cheat, he borrowed money from me and will not pay it back."
He borrowed money from me and will not pay it back.    ဍေံလီဏာသြန်အဲၜါကၠံ  he cheated me of two hundred rupees.    ဗှ်ေလ္ပလီအဲဗှ်ေဟီုဍာံဍာံ  you tell me the truth,လီ,"2 (v) to be deceitful, to deceive, cheat, to defraud, to swindle.    ညးဂမၠိုၚ်လီဏာဍေံ(ဟ်) (v) people cheat him.    ဍေံဂၠေံဏာသြန်အဲတုဲဟွံကဵုဍေံဒှ်မၞိဟ်လီ(မ်) (v) he is a cheat, he borrowed money from me and will not pay it back.    ဍေံလီဏာသြန်အဲၜါကၠံ(မ်) (v) he cheated me of two hundred rupees.    ဗှ်ေလ္ပလီအဲဗှ်ေဟီုဍာံဍာံ(မ်) (v) you tell me the truth, and do not try to deceive me! [Cf.] second sense, ပလဳ၊ ဗ္ဂေတ်၊ လာန်၊ ဗဵု(ဝ်)။    Der. ပၠီ(မ်) (v) to defraud."
He borrowed money from me and will not pay it back.    ဍေံလီဏာသြန်အဲၜါကၠံ  he cheated me of two hundred rupees.    ဗှ်ေလ္ပလီအဲဗှ်ေဟီုဍာံဍာံ  you tell me the truth,လိမ်,"2 (v) to be deceitful, to deceive, cheat, to defraud, to swindle.    ညးဂမၠိုၚ်လီဏာဍေံ(ဟ်) (v) people cheat him.    ဍေံဂၠေံဏာသြန်အဲတုဲဟွံကဵုဍေံဒှ်မၞိဟ်လီ(မ်) (v) he is a cheat, he borrowed money from me and will not pay it back.    ဍေံလီဏာသြန်အဲၜါကၠံ(မ်) (v) he cheated me of two hundred rupees.    ဗှ်ေလ္ပလီအဲဗှ်ေဟီုဍာံဍာံ(မ်) (v) you tell me the truth, and do not try to deceive me! [Cf.] second sense, ပလဳ၊ ဗ္ဂေတ်၊ လာန်၊ ဗဵု(ဝ်)။    Der. ပၠီ(မ်) (v) to defraud."
He bow his head with extended neck,ဗျံက္ဍိုပ်သွိၚ်ကံ,(v) he bow his head with extended neck.
He broke wind loudly,ဗြုတ်ဗြုတ်,ဆုတ်တိတ်ကၠုၚ်ဗြုတ်ဗြုတ် (adv) he broke wind loudly.
He built a house entirely of teak,သက်သက်,သိုၚ်သ္ၚိဆုကၠသက်သက် (adv) he built a house entirely of teak.
He call us and pointed them out.    တိုက်ထ္ၜး  museum.  တိုက်ပၠ။    ဒၞာဲဒၟံၚ်အမူဍေံထ္ၜးလဝ်ကဵုအဲ  he show me where the uncle lived.    ပ္ညုၚ်ထ္ၜး  to point out.    ပ္ညုၚ်ထ္ၜးကဵု  to set forth,ထၜး,"1 (v) to point out, show. [id] ထ္ၜး။    စၞောန်ထ္ၜး (v) to point out.    တၚ်စၞောန်ထ္ၜး (n) directive, guidance.    ဍေံညာတ်စရိတ်တုဲဍေံကော်ထ္ၜး (v) when he saw the mark, he call us and pointed them out.    တိုက်ထ္ၜး (n) museum. [id] တိုက်ပၠ။    ဒၞာဲဒၟံၚ်အမူဍေံထ္ၜးလဝ်ကဵုအဲ (v) he show me where the uncle lived.    ပ္ညုၚ်ထ္ၜး (v) to point out.    ပ္ညုၚ်ထ္ၜးကဵု (v) to set forth, to bring to notice.    လိက်တံဏံဂှ်ထ္ၜးလဝ်ကဵုအဲညိ (v) please show me these books. [Cf.] ပျး၊ ပၠ။    ထ္ၜးဇး (v) to explain, to exhibit.    ထ္ၜးပမာ (v) to figure, to represent by figure.    ထ္ၜးပျး (v) to exhibit.    ထ္ၜးဗီုပြၚ် (v) draw an analogy, use a simile."
He came in an instant later,ဓမြိပ်,မွဲဓမြိပ်ဂှ်ဍေံလုပ် (v) he came in an instant later.
