English,Mon,Original_Definition
Quick-tempered,စိုတ်ဂၠေံ,"(v) to be disturbed in mind, to be irritable, to be short-tempered, depressed, quick-tempered, lose one’s temper or patience. [opp.] စိုတ်ဂၠိၚ်။"
Quick-witted,သမ္ဍိုဟ်,"(adj) cunning, quick-witted."
Quick.  မြက်စာ။  ပြဟ်။  ဇာ၊ ဇျာ။,မြက်,"2 (v) to be active, nimble, quick. [id.] မြက်စာ။ [Var.] ပြဟ်။ [Opp.] ဇာ၊ ဇျာ။"
Quicken.  ပြဟ်ပြေဟ်၊ ပြဟ်မြက်၊ သ္ကဵုပြဟ်ပြေဟ်၊ သ္ကဵုလမျီုလုပ်။    အာကဵုပြဟ်မံၚ်  hurry up and go.    အာပြဟ်ပြဟ်  go quickly.    စိုတ်ပြဟ်  to be impetuous.    ဇၞော်ပြဟ်  to grow quickly.    နာဍဳပြဟ်မံၚ်  the clock is fast.    နူပြဟ်ပြဟ်ဟွံဂွံတီ ဂိကွေံရ  it is a great pity,ပြဟ်,"1 (v) to be early, quick, active, quicken. [id] ပြဟ်ပြေဟ်၊ ပြဟ်မြက်၊ သ္ကဵုပြဟ်ပြေဟ်၊ သ္ကဵုလမျီုလုပ်။    အာကဵုပြဟ်မံၚ် (v) hurry up and go.    အာပြဟ်ပြဟ် (v) go quickly.    စိုတ်ပြဟ် (v) to be impetuous.    ဇၞော်ပြဟ် (v) to grow quickly.    နာဍဳပြဟ်မံၚ် (v) the clock is fast.    နူပြဟ်ပြဟ်ဟွံဂွံတီ ဂိကွေံရ (v) it is a great pity, I did not  know sooner.    နွံညာန်ပြဟ်မြက် (v) having a quick intelligence. [Cf.] ဗရက်။ [opp.] ဇာ၊ ဇျာ၊ လဇုဲ။    [Der.] ပရှ် (n) speed."
Quickly,ဍဟ်,"2 (adj) {go} quickly, swiftly."
Quickly,တိုဟ်,"(adv) exactly, immediately, quickly, face to face."
Quickly,ဗွဲပရှ်,"(adv) speedily, quickly."
Quickly,ဗွဲမပြဟ်,"(adv) quickly, rapidly, immediately, speedily, at once, soon. [id] ဗွဲပရှ်၊ နဒဒှ်မဟွံဆိုအ်ဆေၚ်၊ နဒဒှ်မဟွံဒေါံဒဝ်၊ မွဲဒမြိပ်။ ပြဟ်ပြဟ်ပြေဟ်ပြေဟ် (adv) promptly,  speedily. [id] နဒဒှ်ဗွဲမမြက်စာ။"
Quickness,ဒဒှ်မပြဟ်ပြေဟ်,"(n) rapidity, quickness."
Quicksilver.  ဗ္ဒာ။,ဗဒါ,"(n) {P. Parado} mercury, quicksilver. [id] ဗ္ဒာ။"
Quid,သွတ်,"1 (n) chew, quid, part numerical classifier for counting betel quids.    ဇဗၠုမွဲသွတ် (n) a chew of betel, a quid."
Quiet,မၞိဟ်ၜိုဟ်ၜိုဟ်,"(n) quiet, unassuming person."
Quiet,လလံကၠေံ,"(v) to suppress, quiet, assuage, extinguish."
Quiet,ဟိတ်,"မံၚ်ဟိတ်ဟိတ်ဇြဇြညိ (v) keep quiet, quiet, please. [Cf.] ကၞပ်၊ ဍိတ်။"
Quiet,ၜိုဟ်,"(v) to be cool, cold, pleasant, quiet, to be comfortable, to be calm."
Quiet fellow,အတိ,"1 (n) quiet fellow, silent person."
Quiet healed .  ပုၚ်ဝုၚ်။    ပုၚ်ဟွံဝုန်ဏီ  the rice is not done yet.     ကဝုန်  to a proper consistency,ဝုန်,"5 (v) be cooked, be fully cooked, to be thoroughly cooked, to be done enough, to be cooked, applied to rice when it has been finally steamed.    စိန်ဝုန် (v) to be thoroughly cooked, quiet healed {as a wound or sore}. [id.] ပုၚ်ဝုၚ်။    ပုၚ်ဟွံဝုန်ဏီ(မ်) (v) the rice is not done yet.    [Der.] ကဝုန် (v) to a proper consistency."
Quiet.    ဣဏံစွံထောံပ္ဍဲဒၞာဲတ္ၜိုဟ်တ္ၜိုဟ်  put this in a cold place.    ဥတုတ္ၜိုဟ်  cold season.    ကာလဂှ်ဍေံဂွံမံၚ်တ္ၜိုဟ်တ္ၜိုဟ်ရ  after that he was able to live in peace.    ဒၞာဲဏံၜိုဟ်သြိုဟ်ကွေံဇူစိုအ်  this is nice quiet spot,တ္ၜိုဟ်,"2 (v) to be cold, cold, pleasant, peaceful, quiet.    ဣဏံစွံထောံပ္ဍဲဒၞာဲတ္ၜိုဟ်တ္ၜိုဟ် (v) put this in a cold place.    ဥတုတ္ၜိုဟ် (n) cold season.    ကာလဂှ်ဍေံဂွံမံၚ်တ္ၜိုဟ်တ္ၜိုဟ်ရ (adv) after that he was able to live in peace.    ဒၞာဲဏံၜိုဟ်သြိုဟ်ကွေံဇူစိုအ် (v) this is nice quiet spot, let us rest here.    သၞိၚ်ၜိုဟ်သြိုဟ်ဒၟံၚ် (v) it is cool in the shade. [Cf.] ဂံက်၊ ဂီု၊ ညိၚ်၊ သာ၊ သ္ၜိုဟ်။    တ္ၜိုဟ်မ္ဂးၜံၚ်ပၟတ်ညိ (v) do warm yourself at the fire if you are cold. [id] တ္ၜောဟ်။"
Quieten.  လဒံ၊ လ္ဒောံ၊ လလံကၠေံ၊ သ္ကဵုဍိုန်ဍောတ်ဇိပ်ဂၠိပ်၊ ဟဲဍး၊ သ္ကဵုဟၟဲကဵုအရာမသ္ဒးဂွိၚ်ဂွာဲ။,သ္ကဵုညိၚ်ဝတ်သ္ၚိတ်ဇြ,(v) quieten. [id.] လဒံ(မ်)၊ လ္ဒောံ(မ်)၊ လလံကၠေံ(အ်)၊ သ္ကဵုဍိုန်ဍောတ်ဇိပ်ဂၠိပ်၊ ဟဲဍး၊ သ္ကဵုဟၟဲကဵုအရာမသ္ဒးဂွိၚ်ဂွာဲ(ယ်)။
Quietly,ကၞပ်ကၞပ်,"(adv) silently, secretly, quietly, privily. [id] ဏပ်ဏပ်၊ တၞပ်တၞပ်။"
Quietly,နဒဒှ်မဟၟဲကဵုပလာပ်ပထုဲ,(adv) quietly.
Quietly,သာသာ,"(adv) lightly, quietly."
Quietness.  ဒဒှ်မၜိုဟ်သြိုဟ်တန်ကြန်၊ ဒဒှ်မဇိပ်ဂၠိပ်။,ဒဒှ်မညိၚ်ဝတ်သ္ၚိဇြ,(n) quietness. [id] ဒဒှ်မၜိုဟ်သြိုဟ်တန်ကြန်၊ ဒဒှ်မဇိပ်ဂၠိပ်။
Quil,ကသော်,တသော်ဗလေၚ် (n) {of porcupin} quil.
Quill,သော်,"(n) hair, feather, quill."
Quills of porcupine,တသော်လမၠေၚ်,(n) quills of porcupine.
Quince,တၞံဗဳ,"(n) bael, quince, Bengal quince, Aegle marmelos  Correa."
Quince,ပဉ္စမူဇၞော်,"(n) the five great roots, namely, ဗဳ (n) quince, ဒကွဲ (n) a kind of tree. သာံသာတ် (n) a kind of tree. [Syn.] ကလေက်။ ဂြၚ်အေက် (v) Indian trumpet flower. ရမ္မာ (n) clog wood."
Quince,သတ်ဗဳ,"(n) quince, bael fruit, Bengal quince."
Quinine.  ဂဥုဲဂပိုတ်ဇွဟ်၊ ဂဥုဲထပိုတ်ဇွဟ်၊ ဂဥုဲကွဳနာၚ်။,ဂဥုဲဇွဟ်,(n) quinine. [id] ဂဥုဲဂပိုတ်ဇွဟ်၊ ဂဥုဲထပိုတ်ဇွဟ်၊ ဂဥုဲကွဳနာၚ်။
Quite,ပ္ဍး,"2 (adv) quite, pure.    ဖျုန်သွပ္ဍး (adv) quite white complexion, pure white complexion.    ဗုပ္ဍး (adv) quite white, pure white."
Quite enough,ကေတ်,ဇၞော်ကေတ်ရ (v) quite enough.
Quite enough.  နဒဒှ်မကေတ်ရ၊ နဒဒှ်မဍိုက်ပေၚ်ရ။,နဒဒှ်မရုံဂပ်ရ,(adv) quite enough. [id] နဒဒှ်မကေတ်ရ၊ နဒဒှ်မဍိုက်ပေၚ်ရ။
Quite healed,စိန်ဝုန်,"(v) to be thoroughly cooked, quite healed."
Quits,မပြေပြံၚ်,(adj) quits.
Quiver,ချဳ,"(v) to shake, quake, quiver, rock, be loose in a socket."
Quiver,ဆီ,"(v) to shake, quake, quiver, rock, be loose in a socket. [Der.] ချဳ။"
Quiver,ထကိုအ်လဴ,(n) quiver.
Quiver,ဒရာၚ်,"(v) to shake, quake, quiver, rock, be loose in a socket."
Quiver,ဗချဳ,"သတ်ြဗဴဏံပချဳရံၚ်စံဍာ်ဍေံနွံဟာ (v) shake the coconut and see if there is any water in it. [Cf] ဂရု၊ ဂရိုက်၊ ဂဝိုက်၊ ပိုက်၊လယှ်(ယ်)၊ လရု၊ လဝိုက်။ [Der] ချဳ (v) to shake, quiver."
Quote the price of something one is selling,ကော်ၚုဟ်,(v) quote the price of something one is selling.
Quote the price of something one is selling,ၚုဟ်ပံက်,"(v) quote the price of something one is selling, {forestry} clear over growth."
Quotient,လာပ်စ,(n) {maths} quotient.
