English,Mon,Original_Definition
Offences against the state,အခေါၚ်ဗၠးၜးၜိုဟ်သြိုဟ်တိတ်နူဒဒိုက်,"(n) amnesty, general pardon, [esp.] offences against the state."
Offend a king,ဒးစရဲရာဇ,(v) offend a king.
Offend.  လုတ်လောန်လဝ်ဒုဟ်။,ဓလဵုထၞံၚ်,(v) offend. [id] လုတ်လောန်လဝ်ဒုဟ်။
Offender.  မၞိဟ်လုတ်လောန်ပ္ကီုပရာပ်လဝ်ဒုဟ်။,မၞိဟ်ဒစဵုဒစးလဝ်သၞောဝ်ဥပဒေ,(n) offender. [id.] မၞိဟ်လုတ်လောန်ပ္ကီုပရာပ်လဝ်ဒုဟ်။
Offensive,ပၞာန်တ္ၚီု,"(n) {mil} offensive, attack. [id] ပၞာန်ထ္ပက်။"
Offensive,ပၞာန်ထ္ပက်,"(n) {mil} offensive action, offensive, attack. [id] ပၞာန်တ္ၚီု(မ်)။"
Offensive action,ပၞာန်ထ္ပက်,"(n) {mil} offensive action, offensive, attack. [id] ပၞာန်တ္ၚီု(မ်)။"
Offensive language,ဘာသာမရပ်စပ်စကာ ဝေါဟာမကြံၚ်မ္ၚိုဟ်ရုန်မဵု,(n) offensive language.
Offensive smell,ခမူ,သၟူသပ (n) offensive smell.
Offensive smell,သၟူမသ,(n) offensive smell.
Offensive smell ,အညှော,"(n) offensive smell {especially of frying or singeing, smell of burning or frying}."
Offensive smell of urine,အေၚ်ကၞံ,အေၚ်ကၞံ(မ်) (v) offensive smell of urine.
Offensive.  မထ္ပက်ပၞာန်။,မပရေံပ္ဍဲသၟူအမြာဲ,(adj) offensive. [id] မထ္ပက်ပၞာန်။
Offensively,နဒဒှ်မနွံကဵုသၟူအမြာဲပရေံ,(adv) offensively.
Offer,ခၜ,"(v) to lift, lift up, hold up, to present, offer, to exalt. [id] ထ္ၜ။"
Offer,ထၜ,"(v) to lift, lift up, hold up, to present, offer, to sustain, to exalt. [id] ထ္ၜ။"
Offer,ဒုၚ်ကဵု,"(v) to hold out for someone to take, to present, to reach out for another to take, offer."
Offer a sacrifice,ပူဇဴယတ်,(v) offer a sacrifice.
Offer to oblige somebody to carry favour from him,ကၠောန်သ္ဇိုၚ်ဝတ်လောက,"(v) offer to oblige somebody to carry favour from him, act polite."
Offer to strike.  ထဗး။,ဗျာံ,"(v) to raise one’s hand against, offer to strike. [Cf] ထဗး။"
Offer to strike.  ထဗး။,ဗျာမ်,"(v) to raise one’s hand against, offer to strike. [Cf] ထဗး။"
Offering,စမာဲ,"1 (n) present. [id] စၟာဲ။    စၟာဲတၟိန် (n) present, offering."
Offering,စမာဲ,"2 (v) to carry slung from the shoulder, to carry on a shoulder-strap or sling. [id] စၟာဲ။    စၟာဲစၟိန် (n) present, offering."
Offering,လာပ်သ္ကာ,"(n) offering, bribe."
Offering,ဝတ္ထု,"(n) [P.] matter, object, thing, offering, money offered for the use of monks, commodity, generic term for story, narrative, novel, fiction."
Offering,ဝတ္ထုဒါန်,"(n) offering, thing offered to Buddha and monks."
Offering,သၟုတ်,"1 (n) offering, portion of food or fodder, esp. one offered to ကလော်(က်) spirit. [id.] {ပုၚ် (n) rice} ခၟောတ်၊ စၟာဲစၟိန်၊ စၟာဲတၟိန်၊ တၟာဲ(ယ်)၊ တၟာဲလ္ၜာဲ(ယ်)၊ ထၟတ်၊ ဒဒှ်မဗ္ဂိန်ကဵု(ဝ်)၊ ဒဒှ်မပူဇဴ၊ ဒေယျဓဝ်၊ ပူဇဴသ္ကာ၊ ဒါန်၊ ဒါန်ဝတ်၊ ဗတ်၊ ဝတ္ထု၊ ဝတ္ထုဒါန်။    ပုၚ်မွဲသၟုတ် (n) a helping of rice.    ဗဝ်သၟုတ် (n) to make an offering, to put out food for the ကလော်(က်) spirit. [Cf.] ဒါန်၊ ဗလိ၊ ဝတ်။ [Var.] ခၟောတ်၊ ထၟောတ်။"
Offering food,ဝတ်အလေဝ်,ပုၚ်ဝတ် (n) offering food.
Offering made to monks at end of lent and distributed by lot among those assembled.    စုတ်မာဲ  to cast one's vote.    ထောံမာဲ  to cast lots.  ပျေံမာဲ။    ရုဲမာဲ  to vote,မာဲ,"2 မာဲ(ယ်) (n) anything used in casting lots, vote, ballot, lot, offering made to monks at end of Lent and distributed by lot among those assembled.    စုတ်မာဲ(ယ်) (v) to cast one's vote.    ထောံမာဲ(ယ်) (v) to cast lots. [id.] ပျေံမာဲ(ယ်)။    ရုဲမာဲ(ယ်) (v) to vote, hold an election."
Offering of rice,ပၟောန်ဇဟန်,(n) offering of rice.
Offering of rice or food,သၟုတ်ဇဟန်,(n) offering of rice or food.
Offering to monks by donors who are chosen by lot,ပိဏ္ဍပါတ်မဟာဒုက်,(n) offering to monks by donors who are chosen by lot.
Offerings to spirits,ဗလိဗကဝ်,(v) {to make} offerings to spirits.
Offerings to spirits.  ဗ္ကဝ်၊ ဗလိဗ္ကဝ်။,ဗကဝ်,(n) (to make) offerings to spirits. [id] ဗ္ကဝ်၊ ဗလိဗ္ကဝ်။
Offhand.  ထ္ၜိုန်။,ထၜိုန်,"1 (n) to be haughty, offhand. [id] ထ္ၜိုန်။"
Offhand.  မဒှ်အရာချိုတ်ချိုန်ပၠိုတ်ပၠိုတ်ဟွံသေၚ်။,မဒှ်ဒဒှ်ဟွံချိုတ်ပၠိုတ်,(adj) offhand. [id] မဒှ်အရာချိုတ်ချိုန်ပၠိုတ်ပၠိုတ်ဟွံသေၚ်။
Office,ရုၚ်,"2 (n) generic term for shelter, large building usually without partition, public building, building, office, court, court house, shed.    ဇမၞော်ရုၚ် (n) stationmaster.    ပံက်ရုၚ်အခိၚ်လဵုရော (n) what time does the office open? [Cf.] သ္ၚိ၊ တိုက်။"
Office ,တိုက်ကမၠောန်,(n) office {building}.
Office boy,မၚ်ဗၠာဲအရီုအဗၚ်ပ္ဍဲရုၚ်,(n) office boy.
Office copy,တၞးချာဲရုၚ်,(n) office copy.
Office messenger,ပျာတာ,"(n) {Bengali} office messenger, peon."
Office of treasurer.  ဂၟာ။  မၚ်  to watch over. မွဲ  to watch,ပၟၚ်,ထာန်ပၟၚ်ဂြပ် (n) office of treasurer. [Cf.] ဂၟာ။ [Der.] မၚ် (v) to watch over. မွဲ (v) to watch.
Office or court seal,တဆိပ်ရုၚ်,(n) office or court seal.
Officer cadet,လၟောဝ်ဗဵု,(n) officer cadet.
Officer commanding a military unit,ဂအုပ်ဒပ်,"(n) officer commanding a military unit, {arch} officer commanding one hundred troops."
Officer commanding one hundred troops,ဂအုပ်ဒပ်,"(n) officer commanding a military unit, {arch} officer commanding one hundred troops."
Officer commanding ten thousand troops,မရာတ်ဒပ်,(n) {arch} officer commanding ten thousand troops.
Officer training,ပ္ကတ်ပ္ကေၚ်ဗဵု,(n) officer training.
Officer training school,ဘာပ္ကတ်ပ္ကေၚ်ဗဵု,(n) officer training school.
Official,အကာဲအရာမနွံပၟိက်,"(n) requisition, {on somebody, for something} official, usually written or demand. [id.] အရာနွံပၟိက်၊ တၚ်မနွံပၟိက်။"
Official   use,သွက်ရပ်စပ်ပ္ဍဲရုၚ်,(prep) official {ie. designated for official}  use.
Official administering a number of villages,သမ္ဗေၚ်,(n) official administering a number of villages.
Official degree,အသံသၟိၚ်,"(n) royal edict, official degree."
Official in charge of artizans or artisans,ဝဍ္ဎကဳ,သၟိၚ်ဝဍ္ဎကဳ (n) official in charge of artizans or artisans.
Official language,ဘာသာမရပ်စပ်ပ္ဍဲရုၚ်,(n) official language.
Official permission,အမိၚ်,"(n) official permission, permit, licence, utterance, order, command, decree, injunction, mandate."
Official position or appointment,ကဆံၚ်ဒၞာဲ,"(n) official position or appointment, designation."
Official rank,ဌာနန္တရ,(n) [P.] official rank.
Official responsible for administration and maintenance of the royal cavalry,သ္ကိုပ်က္ဍိုပ်ချေံ,(n) official responsible for administration and maintenance of the royal cavalry.
Officially.  နကဵုအသံအဝဵု။,နဒဒှ်မလုပ်ကဵုပရေၚ်ဗဗွဲဓဝ်,(adv) officially. [id] နကဵုအသံအဝဵု။
Officious person.  မၞိဟ်ကာဲကာဲ။,မၞိဟ်မလေပ်ရပ်စပ်အသံအဝဵု,(n) officious person. [id.] မၞိဟ်ကာဲကာဲ(ယ်)။
Officious.  မလေပ်ကဵုအရီုအဗၚ်။,မရပ်စပ်အသံအဝဵု,(adj) officious. [id] မလေပ်ကဵုအရီုအဗၚ်။
Offspring,ကောန်ဇာတ်,"(n) girl, daughter, son, sons and daughters, offspring, children."
Offspring of sibling.  သၟိန်။,မှိန်,ကောန်ကၟိန် (n) offspring of sibling. [id] သၟိန်။
Often,ဂၠိုၚ်ကဵုဝါ,"(adv) often, many times. [id] ဂၠိုၚ်ဝါ။"
Often,မနှေံ,မနှေံမနှေံ (adv) often.
Often,ဟွံလံဟွံလံ,"(adv) often, frequently."
Often also used as parish hall,ဇြပ်,"(n) wayside public rest-house, rest-house build on sacred premises, public rest-house, rest-house, building, shelter, with open sides, erected for use of travelers at monastery or pagoda or by roadside, often also used as parish hall, jroap, dharamsala. {place-name}. ဇြပ်ဗု (n) Jroap Bu {Bur. Thanphyujarat}."
Often female,ဒေါၚ်,"(n) shaman, often female, called into organize ကလော်(က်) spirit dances, spirit medium."
Often serving to limit generically neutral  to their transitive sense,ဏာ,"(v) to take away, chiefly final in (v) (phr.) in sense away, often serving to limit generically neutral (vv.) to their transitive sense."
Often serving to limit generically neutral.     to their transitive sense.  ဏာ။    ကော်ဏာအဲ  thke me with you.    ကေတ်ဏာ  to take away.    ကဵုဏာလိက်  to send a letter.    ဍေံဏာဗ္စိုပ်အဲရုၚ်  he took me to the court house.    ဒဳဏာ  to drive away.    ဒဳဏာဂၠဴ  to drive away the cattle.    ပ္ဍိုက်ဏာ  to transport,နာ,"1 (v) to take away, chiefly in.    (v) (phr.) in sense away, often serving to limit generically neutral.    (vv.) to their transitive sense. [id] ဏာ။    ကော်ဏာအဲ (v) thke me with you.    ကေတ်ဏာ (v) to take away.    ကဵုဏာလိက် (v) to send a letter.    ဍေံဏာဗ္စိုပ်အဲရုၚ် (v) he took me to the court house.    ဒဳဏာ (v) to drive away.    ဒဳဏာဂၠဴ (v) to drive away the cattle.    ပ္ဍိုက်ဏာ (v) to transport, to cart away.   [Der.] ဍိုက် (v) to ride, to transport. [opp.] နၚ်။    [Der.] ကေတ်ဏာ (v) to take away. [Var.] ဏာ။    ဏာဗ္စိုပ် (v) to conduct to."
Often with blue flowers speedwell,ဂမ္တၚ်ပၞာဲ,"(n) plant veronica, any of various types of herb, often with blue flowers speedwell."
Often.  ဂၠိုၚ်ဝါ။,ဂၠိုၚ်လှ်ေ,"(adv) many times, often. [id] ဂၠိုၚ်ဝါ။"
Ogre,ရကိုဟ်,"(n) legendary monster emerging from unsettled places to devour men, ogre, demon [P. rakkasa], they are said to have staring yes, hair standing on end, bellies and spreading tusks, they are said to come out of the water and are otherwise named ကလော်ဍာ်(က်) water demons. [Cf.] တကိုဟ်၊ လကိုဟ်။"
Ogre,လကိုဟ်,"(n) [Skt. Rakshasa] [P. rakkasa] giant, legendary monster emerging from unsettled place to devour men, ogre, demon. [Syn.] တကိုဟ်၊ ရကိုဟ်။"
Ogre.  ရကိုဟ်၊ လကိုဟ်။,တကိုဟ်,"(n) legendary monster emerging from unsettled places to devour men, ogre. [id] ရကိုဟ်၊ လကိုဟ်။"
Oh!,အေဝ်ဟေံ,"(int.) oh!, oh! my God!"
Oh!,အဵု,1 (int.) oh!
Oh!,ဩ,(int.) oh!
Oh! it is excellent!,ရသွံ,သြပြဲကွေံရသွံ(အ်) (v.a) Oh! It is excellent!
Oh! mother,အဵုယာဲ,(int.) oh! Mother.
Oh! my god!,အေဝ်ဟေံ,"(int.) oh!, oh! my God!"
Oil,စတုမဓုရှ်,"(n) the four sweet foods allowed to monks after midday. Viz.1. ကၠေဟ်သွဟ် (n) butter,    2. ဍာ်သာဲ (n) honey,    3. တၚ်လာဲ (n) molasses,    4. ကၠေၚ် (n) oil."
Oil,တၠေၚ်,"(n) oil, fat. [id] ကၠေၚ်။"
Oil,ယာဂု,"(n) [P.] gruel, rice porridge, delicacy made of glutinous rice, oil, sesame, ground nut."
Oil cake,အိက်လ္ၚဴ,"(n) oil cake, sesame oil cake."
Oil colours painting,ဗီုပါန်ခဳဍာ်ဂဥုဲကၠေၚ်,(n) oil colours painting.
Oil dregs,ကၠေၚ်တိ,"(n) earth-oil, petroleum, oil dregs."
Oil dregs,ကၠေၚ်တိဒိုပ်ဒိုပ်,(n) oil dregs.
Oil lamp. see ခဍေက် ,ခ္ဍေက်,(n) oil lamp. See ခဍေက် (n).
Oil over which mantras have been recited ,ကၠေၚ်ပၠန်န,(n) oil over which mantras have been recited {for therapeutic use}.
Oil sardine,ကမပဏှ်,"(n) sardine, oil sardine, Glupea longipes Cuvier and Valenciennes."
Oil tanker,က္ၜၚ်ဖ္ဍိုက်ကၠေၚ်တိ,(n) oil tanker.
Oil tree.  တၞံဂယာၚ်၊ တၞံဒယာၚ်။,အၚ်ဒိုၚ်,(n) oil tree. [id] တၞံဂယာၚ်၊ တၞံဒယာၚ်။
Oil well,က္တိုၚ်ကၠေၚ်တိ,(n) oil well.
Oil-press ,ဗဝုတ်,ဗွုတ်ကၠေၚ် (n) oil-press {ox driven}.
Oily,မဍေဝ်ဒၟံၚ်ကဵုကၠေၚ်,(adj) oily.
Ointment,ကၠေၚ်လံက်သရ,"(n) ointment, smooth greasy pasts rubbed on the skin to heal injuries or roughness, or as a cosmetic, ointment for smear sore."
Ointment,တၠေၚ်ပၠုဲ,(n) ointment.
Ointment for smear sore,ကၠေၚ်လံက်သရ,"(n) ointment, smooth greasy pasts rubbed on the skin to heal injuries or roughness, or as a cosmetic, ointment for smear sore."
Ointment or lotion to,လေတ်,"1 (v) to apply plaster, ointment or lotion to, to smear, to plaster.    အဲလေတ်စုတ်ဍာ်သာဲလ္တူကွာၚ် (v) I spread honey on my bread. [Cf.] ကလေတ်၊ ဍာပ်၊ ဘလေတ်၊ ပၠဳ၊ လော်(က်)၊ လံက်။"
Ointment.  ကၠေၚ်လံက်သရ။,ကၠေၚ်ပၠုဲ,(n) ointment. [id] ကၠေၚ်လံက်သရ။
Old,က္ဍုဟ်ယောပ်,"(adj.) old, faded or withered."
Old,ထဴ,(adj) old.
Old,ၜက်သၞာံ,"(adv) of or belonging to the pass years, seasons, harvests, etc. Seasoned, old."
Old,အာယုက်ဇၞော်,(adj.) {of rock soil} old.
Old age,ဇရာ,"(n) old age, decrepitude, decay."
Old age,ဒဒှ်မဗျု,"(n) old age, senility. [id] ဇရာ၊ ဗယု။"
Old age,ဗယု,"(n) old age, the fact of growing old."
Old age pension,ပေန်သေန်သၟိၚ်ဗယု,(n) old age pension.
Old bachelor,ဗၠာဲဒုဲ,"(n) old bachelor, bachelor pass marriage able age, confirmed bachelor."
Old bachelor,ဗၠာဲဗယု,"(n) old bachelor, unmarried man, past age of sexual activity. [Syn.] ဗၠာဲပရံၚ်။"
Old bachelor or maid. ,ဗၠာဲဒုဲဝုတ်ဒုဲ,(n) old bachelor or maid. {ဒုဲ(ယ်) (adj) old.}.
Old bachelor.  ဗၠာဲဒုဲ။  ဗျု  to be old,ဗယု,ဗၠာဲဗယု (n) old bachelor. [Syn.] ဗၠာဲဒုဲ။ [Der.] ဗျု (v) to be old.
Old bachelor.  ဗၠာဲဗယု။ ,ဗၠာဲပရံၚ်,(n) old bachelor. [Syn.] ဗၠာဲဗယု။ [id].
Old enough to marry,အဝဲဒှ်ကၠဵုကၠိက်,"(n) {of age} nubile, {of girls or young women} old enough to marry."
Old maid,ဝုတ်ဇၞော်,"(n) old maid, the lady who be past the marriage. [id.] ဝုတ်ဒုဲ(ယ်)၊ ဝုတ်ရံၚ်။"
Old maid.  လွုတ်ပရံၚ်၊ လွုတ်ဒုဲ။,လွုတ်ဇၞော်,(n) old maid. [id.] လွုတ်ပရံၚ်၊ လွုတ်ဒုဲ(ယ်)။
Old man,ဗျု,မၞိဟ်ဗျု (n) old man.
Old man,လထဴ,"2 (n) old man, married man."
Old man,အဗျု,"(n) married man, old man."
Old man ,ထဴ,လထဴ (n) old man {the former is often prefixed to the name of elderly men}.
Old man.  ဗယု၊ ဟယု။    သ္ၚိယျၚ်ယျေန်ၜာတ်  the house of the old man who called yeang yin pbart,ယျၚ်,2 (prefix) old man. [Cf.] ဗယု၊ ဟယု။    သ္ၚိယျၚ်ယျေန်ၜာတ် (n) the house of the old man who called Yeang Yin Pbart.
Old man.  ဗၠာဲ၊ မဂဳ။,အဓဳ,"(n) married man, old man. [Cf.] ဗၠာဲ၊ မဂဳ။"
Old measure of distance,ယောဇနာ,"1 (n) {LF} old measure of distance, equal to six thousand four hundred ta or about thirteen and a half miles, measure of distance equal to eight miles according to Childers. (n) [P.] {Literature} measure of distance equal to 12.72 miles."
Old mon name,ရမာန်,"(n) [Eng.] remand, old Mon name."
Old mon.  သ္အုတ်၊ သ္အုဲ။  အိုဟ်  to rot,သအိုဟ်,"မန်သ္အိုဟ် (n) old Mon. [Cf.] သ္အုတ်၊ သ္အုဲ။ [Der.] အိုဟ် (v) to rot, decay, rotten."
Old mon.  အုဲ။  သ္အိုဟ်  to allow to putrefy,အိုဟ်,မန်အိုဟ် (n) old Mon. [Cf.] အုဲ။ [Der.] သ္အိုဟ် (v) to allow to putrefy.
Old person,မၞိဟ်ဗျုဗျု,"(n) old person, the aged, married man."
Old person who can hark back to long past old and sagacious person,ညးဇမၞော်အယုက်,"(n) elders deserving respect and reverence, old person who can hark back to long past old and sagacious person."
Old ways,ဗီုတြေံ,"(n) old ways, traditionally accepted ways and ideas. (adj) old-fashioned."
Old wives tale,အဂီု,"(n) [P. agomo] fable, short tale, sacred book, scriptures, doctrine, old wives tale."
Old woman,ဗဴ,"(n) grandmother, old woman, demon, spirit attached to village site or other locality, usually having shrine at entrance to village and propitiated at annual feast."
Old woman,လဗြဴ,"2 (n) old woman, married woman."
Old-fashioned woman skirt consisting of single trip lift unjoined,ဂၞိန်ပလာ်,"(n) old-fashioned woman skirt consisting of single trip lift unjoined, worn fastened above breasts with opening in front."
Old-fashioned.  မလဇုဲအာကဵုခေတ်၊ မဟၟဲခေတ်။,မဟွံဂတာပ်ခေတ်,(adj) old-fashioned. [id] မလဇုဲအာကဵုခေတ်၊ မဟၟဲခေတ်။
Old-style woman’s waistcloth,ပလာ်,2 (n) ဂၞိန်ပလာ် (n) old-style woman’s waistcloth.
Old-style woman’s waistcloth,ပလာက်,2 (n) ဂၞိန်ပလာ် (n) old-style woman’s waistcloth.
Old.    အ္စာဇၞော်  headmaster.    အမာတ်ဇၞော်  prime minister.    ကောဇၞော်  eldest brother.    ကောန်ၚာ်ဇၞော်ပြဟ်  the child is growing fast.    ကောန်မၞးဂှ်ဇၞော်ရ ပ္တိုန်ထောံထပိုဲညိ  your son is growing up,ဇၞော်,"2 (v) to be large, great, full-grown, adult, old.    အ္စာဇၞော် (n) headmaster.    အမာတ်ဇၞော် (n) prime minister.    ကောဇၞော် (n) eldest brother.    ကောန်ၚာ်ဇၞော်ပြဟ် (v) the child is growing fast.    ကောန်မၞးဂှ်ဇၞော်ရ ပ္တိုန်ထောံထပိုဲညိ (v) your son is growing up, you should enter him as a novice.    က္ၜဳဇၞော် (n) the sea.    ဂၠံၚ်ဇၞော် (n) high road.    ဇကုဇၞော်နူအဲမသုန်သၞာံ (v) you are five years older than me.    ဇမၞော်ကွာန် (n) village head man.    ဇြဟတ်ဇၞော် (v) to have great strength, be strong.    ဝုတ်ဇၞော် (n) old maid.    သ္ၚိဇၞော် (n) large house. [Cf.] ဗျု၊ သၠဲ။ [opp.] ဍောတ်။    [Der.] ဇမၞော် (n) chief."
Old.  ဇၞော်။ အ္စာဇၞော်  headmaster. အမာတ်ဇၞော်  prime minister.    ကောဇၞော်  elder brother. ကောန်ၚာ်ဇၞော်ပြဟ်  the child is growing fast. ကောန်ဗှ်ေဂှ်ဇၞော်ရပ္တိုန်ထောံထပိုဲညိ  your son is growing up,နှော်,"(v) {colloq} to be large, great, full-grown, adult, old. [id] ဇၞော်။ အ္စာဇၞော် (n) headmaster. အမာတ်ဇၞော် (n) prime minister.    ကောဇၞော် (n) elder brother. ကောန်ၚာ်ဇၞော်ပြဟ် (v) the child is growing fast. ကောန်ဗှ်ေဂှ်ဇၞော်ရပ္တိုန်ထောံထပိုဲညိ (v) your son is growing up, you should enter him as a novice ဇကုဇၞော်နူအဲမသုန်သၞာံ (v) you are five years older than me. ဇြဟတ်ဇၞော် (v) to have great strength, be strong. ဝုတ်ဇၞော် (n) old maid. သ္ၚိဇၞော် (n) large house. [Cf.] ဗျု၊ သၠဲ။ [opp.] ဍေတ်။ [Der.] ဇမၞော် (n) chief. ဇၞော် (n) size. ဇၞော်ပြဟ် (v) to grow quicly. ဇၞော်မောဝ်ပြဟ် (v) to grow to maturity."
Old.  ဇၞော်။ အ္စာဇၞော်  headmaster. အမာတ်ဇၞော်  prime minister.    ကောဇၞော်  elder brother. ကောန်ၚာ်ဇၞော်ပြဟ်  the child is growing fast. ကောန်ဗှ်ေဂှ်ဇၞော်ရပ္တိုန်ထောံထပိုဲညိ  your son is growing up,နှောက်,"(v) {colloq} to be large, great, full-grown, adult, old. [id] ဇၞော်။ အ္စာဇၞော် (n) headmaster. အမာတ်ဇၞော် (n) prime minister.    ကောဇၞော် (n) elder brother. ကောန်ၚာ်ဇၞော်ပြဟ် (v) the child is growing fast. ကောန်ဗှ်ေဂှ်ဇၞော်ရပ္တိုန်ထောံထပိုဲညိ (v) your son is growing up, you should enter him as a novice ဇကုဇၞော်နူအဲမသုန်သၞာံ (v) you are five years older than me. ဇြဟတ်ဇၞော် (v) to have great strength, be strong. ဝုတ်ဇၞော် (n) old maid. သ္ၚိဇၞော် (n) large house. [Cf.] ဗျု၊ သၠဲ။ [opp.] ဍေတ်။ [Der.] ဇမၞော် (n) chief. ဇၞော် (n) size. ဇၞော်ပြဟ် (v) to grow quicly. ဇၞော်မောဝ်ပြဟ် (v) to grow to maturity."
Olden,မတြေံတြဟ်,(adj) olden.
Olea europaea,တၞံပလောန်,"(n) olive tree, olea europaea, Elacocarpus wallichii Kurz. Syn."
Oleaster plum,မ္ၚဝ်,"(n) oleaster plum, Elaeagnus Lalifolia L."
Oleo-resin obtained from back varnish tree,ထ္ၜိုတ်သာန်,"(n) black wood-oil, oleo-resin obtained from back varnish tree."
Olive,ကသာန်,1 (n) olive.
Olive tree,တၞံပလောန်,"(n) olive tree, olea europaea, Elacocarpus wallichii Kurz. Syn."
Olive tree,ပလောန်,"(n) olive tree, elacocarpus wallichii Kurz. [id] တၞံပလောန်။ [Syn.] တၞံသၚ်။"
Omen,နိမိတ်,"2 (n) [P. nimittam] sign, mark, token, omen, portent. [id] ပဋိဟာ၊ ပတိဟာ၊ လမိတ်လ္ပံ(အ်)။"
Omen,နိမိတ်သၞဲ,"(n) omen, portent."
Omen,နှဲ,"(n) {colloq} omen, portent. [id] သၞဲ။ [Syn.] [id] နိမိတ်။"
Omen,ပုဗ္ဗနိမိတ်,"(n) omen, portent."
Omen,သၞဲ,"(n) omen, portent. [Syn.] [id.] နိမိတ်။ [Cf.] သၞောဲ(ယ်)။"
Omen,သၞဲ,"(n) omen, portent. [id.] နိမိတ်သၞဲ(ယ်)။ [Syn.] နိမိတ်။"
Omen,အဓိတ္တာန,"(n) [P.] oracle, omen, enigma."
Omen,အဓိတ္ထာန,"(n) [P.] oracle, omen, enigma."
Ominous.  မနွံကဵုနိမိတ်ပရေံ။,မလ္ဒေက်သ္အဝ်သတ်မၞိဟ်,(adj) ominous. [id] မနွံကဵုနိမိတ်ပရေံ(အ်)။
Omit,ချာန်,"(v) [Bur] leave out, omit, leave behind, leave over."
Omit,ဗ္ၜက်,"(v) leave out, omit, leave behind, {money, food, etc.} set aside."
Omit something inadvertently,ဝိုတ်တ္ၜက်,"(v) forget to bring or take something behind, forget to include, omit something inadvertently."
Omit to do,ဝိုတ်,"2 (v) to forget, leave behind, omit to do, to lose consciousness, faint, putting away, avoidance.    အရေဝ်အဲဗ္ကန်လဝ်ကဵုဗှ်ေဂှ်ဗှ်ေလ္ပဝိုတ်ထောံ(အ်) (v) do not forget the instructions I gave you.    အဲဆောဝ်လံဟွံဝိုတ်ဗှ်ေ(ဟ်) (v) I shall never forget you.    အဲဗိုတ်စဍိုၚ်အဲပ္ဍဲဖျာ (v) I left my umbrella in the market.    ဂဥုဲဝိုတ် (v) anaesthetic.    ဒတုံစှ်ေနူတၞံဆုတုဲဝိုတ်အာၜါနာဍဳ (v) after falling from the tree, he was unconscious for two hours.    ဒဒိုက်သီုဖ္အိုတ်တံဂှ်ဝိုတ်ထောံညိ (v) forget all your troubles.    သွက်ဂွံဘိက်အဲလ္ပဝိုတ်ညိ (v) do not forget to invite me. [Cf.] ကၠိုဟ်တိုန်မၞိဟ်။ First sense, လလုဲ(ယ်)။ [Syn.] ချိုတ်သ္ၚဳ၊ လဝိုတ်၊ သ္ၚဳ၊ သ္ၚိတ်အာ။"
Omnipotent,အနုဘဴဟွံမွဲကဵုတံကၞောတ်,"(n) omnipotent, having unlimited or very great power. [id.] ပွမဂြောပ်ဓလီုလဝ်သီုဖ္အိုတ်။"
Omniscience of buddha,ညာန်သဗ္ဗညု,(n) omniscience of Buddha.
Omniscience.  ညာန်ဒိဗ္ဗစက္ခု၊ သဗ္ဗညု။,သဗ္ဗညုတညာန်,(n) [P.] omniscience. [id.] ညာန်ဒိဗ္ဗစက္ခု၊ သဗ္ဗညု။
On,ကလေတ်,"(v) to smear with, on."
On,ခလိုက်,"(v) to fit in, on, put on. [id] သလိုက်။"
On,ပ္ဍဲ,"ပ္ဍဲလ္တူ (prep) on {to}, in the top of."
On,လ္တူ,"(prep) on, upper part, top, on the top of, over, above, upon. Used variously to denote relationship between quality and person possessing it."
On account of that,ကာလတုဲ,"(n) then, after that, on account of that, so."
On account of that,ဟိုတ်ဂှ်ရ,"ဟိုတ်ဂှ်ရအဲကၠုၚ်ဟွံမာန် (adv) on account of that, I could not come."
On account of that,ဟိုတ်နူဂှ်,"(adv) because of that, on account of that, therefore. [id.] ဟိုတ်ဂှ်ရ (conj)."
On account of that,ဟိုတ်နူဂှ်ရ,(prep) on account of that.
On account of.  ပဟိုတ်ကဵု။    ပဟိုတ်နူအဲဍေံခိုဟ်ကၠုၚ်  because of what i did he recovered,ပ,"4 (conj) because.    ပမံၚ်ဆၚုၚ်အာၚုၚ်ကၠုၚ်မံၚ်ဂှ် (conj) because he just stayed wool-gathering.    ပဟိုတ်နူ (conj) because of, on account of. [id] ပဟိုတ်ကဵု။    ပဟိုတ်နူအဲဍေံခိုဟ်ကၠုၚ် (conj) because of what I did he recovered."
On account of. for,အၚ္ၚာံ,"(conj.) because of, on account of.(prep.) for, for the sake of.(n) account, sake, behalf, share, portion. [id.] အ္ၚာံ။"
On all sides,ဝုတ်ဒိုဟ်,"(n) on all sides, all around, round about, surroundings, environs, neighbourhood, environments. [id.] ကြပ်ကြပ်၊ ဒေသမွဲဖရပ်၊ ပွဳပွိုၚ်၊ ပွဳဗွိုၚ်၊ မွဲကရပ်။"
On an equal social footing .    ဍေံတံဟွံဒဒှ်ေဏီ  they are not yet acquainted.  တီ။     ဒဒှ်ေဒယှ်  acquaintance.  ခဒှ်ေ၊ ဂဒှ်ေ။,ဒဒှ်ေ,"2 (v) to be acquainted, to be tame, on an equal social footing {with}.    ဍေံတံဟွံဒဒှ်ေဏီ (v) they are not yet acquainted. [Cf.] တီ။    [Der.] ဒဒှ်ေဒယှ် (n) acquaintance. [Cf.] ခဒှ်ေ၊ ဂဒှ်ေ။"
